,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-06-21,-2.3669371080039125,-2.049217542503864,-0.7267563527653214,0.028716865155589705,1.0995184590690208,-0.4531236862019675,0.9003783102143758,-0.9002695417789758,29.03846153846154,-1.0,-11.755102040816327,-0.1794871794871795,0.029914529914529916,-0.0013698630136986301,-0.021367521367521368,-0.036011080332409975,-0.22563892118642137,2.16,1.23,2.51,1.34,2.45,1.37,-0.03,-0.08,-0.28,0.06,-1.6,-4.18,1.09,0.75,0.01,2.75,-2.71,1.66,0,0,1,1,1,1
2022-06-22,-1.5566593702643543,-1.2731206555264005,-9.168490153172867,0.10671272523573896,-0.03746177370030581,-0.6334563345633456,-0.8951559389515594,-1.3783783783783783,-0.6722151088348272,1.8214285714285714,-0.8690702087286527,-0.421875,-0.03734439834024896,-0.03017832647462277,0.00727802037845706,0.01293103448275862,-0.3706669650059766,-0.16,-0.18,-0.15,-0.1,-0.13,-0.13,-1.93,-3.73,-0.24,-3.62,-4.13,0.82,-4.03,-2.74,0.45,-1.12,-4.11,-4.03,1,0,0,0,0,0
2022-06-23,-1.1244706594071385,-0.32462497893140063,-1.8612376105009376,-1.2723131432427872,0.08895949166004766,2.74748322147651,-23.54746835443038,0.42857142857142855,-1.07421875,-0.8670886075949367,-6.811594202898551,-0.32432432432432434,0.01867816091954023,0.004243281471004243,-0.010115606936416185,-0.028368794326241134,0.23523797939726232,0.64,0.66,1.62,1.48,0.95,0.98,-0.22,2.9,0.19,-2.25,-1.63,2.57,-4.36,-1.22,0.17,-0.65,0.35,-1.81,2,0,0,1,0,1
2022-06-24,-9.851154313487243,-2.7454454704267532,-4.13452566096423,-7.235130111524164,-1.5827862873814733,-0.7894560107454668,-0.9017543859649123,-2.15,23.05263157894737,2.2857142857142856,0.9276807980049875,4.48,-0.036671368124118475,-0.023943661971830985,-0.026277372262773723,-0.020437956204379562,0.032411510290029616,2.69,2.66,3.34,3.43,3.06,3.07,-1.43,-2.19,-0.22,1.58,1.69,3.24,5.03,2.26,-0.84,4.45,-6.27,3.21,3,0,1,1,1,1
2022-06-27,2.5316082092113392,-5.664283671718616,-0.027338129496402876,-0.10940527649426143,0.9198998748435544,0.3646996278575226,3.1514285714285712,2.0,-0.9518599562363238,3.1449275362318843,-1.4152652005174644,-0.043795620437956206,-0.013177159590043924,0.031746031746031744,0.010494752623688156,0.06557377049180328,0.20247982391782832,-0.2,-0.21,-0.72,-0.82,-0.3,-0.32,2.73,1.06,-0.27,2.16,2.03,-0.58,2.71,1.49,-0.2,-0.18,-1.03,1.81,4,0,1,1,1,0
2022-06-28,-1.0844865117002254,-1.0328919134326529,-1.198836972046521,-1.665216178521618,-0.121251629726206,-2.4546162835995324,-0.6964900206469373,-0.43478260869565216,89.4090909090909,-1.118881118881119,-1.8286604361370717,-1.6946564885496183,0.07418397626112759,0.019580419580419582,0.04747774480712166,0.004195804195804196,-0.3538969358991568,-1.56,-1.55,-2.98,-3.04,-2.01,-2.0,-1.61,0.34,0.54,-0.76,-0.65,5.64,-0.14,0.84,0.45,-2.63,5.23,2.0,0,0,0,1,0,0
2022-06-29,1.5300207039337475,-7.106244175209692,3.4066187788609543,-0.8143240523314325,-1.8382789317507418,-3.566952329941082,-5.130385487528344,-0.9743589743589743,-1.3046757164404224,-1.0,-1.1879699248120301,-4.0,-0.011049723756906077,-0.00823045267489712,0.0,-0.002785515320334262,-0.27224137116955477,0.26,0.21,-0.03,0.14,-0.07,-0.11,0.08,0.0,0.58,-2.83,-2.22,-1.29,-0.93,-1.82,0.76,-2.2,-0.71,-1.77,1,0,0,1,0,1
2022-07-05,-1.403204623062779,-1.2119250895070228,-1.55153346254703,-4.059137055837564,-0.8827519379844961,-0.9538727183029108,-0.6938042502244837,-1.0,-1.1742112482853224,-0.6081081081081081,-1.2924648786717752,-1.3488372093023255,-0.03857142857142857,-0.01849217638691323,-0.006006006006006006,0.01188707280832095,-0.44227185828715243,-0.42,-0.76,1.75,0.97,0.16,-0.33,-3.17,-3.04,1.34,-3.87,-3.01,-1.29,3.9,1.8,1.01,0.78,0.04,-9.87,0,0,1,1,1,1
2022-07-07,0.03694271424626431,-0.31308538692370647,0.188894030541416,4.804545454545455,0.9236569274269557,-0.46578739713673767,0.2587646076794658,1.0,3.3093607305936072,0.7777777777777778,5.568,0.9290780141843972,0.03784570596797671,0.034482758620689655,0.0424597364568082,0.020833333333333332,0.33011930270084383,1.12,1.14,2.28,2.17,1.5,1.47,0.27,0.55,0.03,2.27,0.96,3.34,1.79,1.84,-0.55,4.48,-2.43,4.26,2,0,0,1,0,0
2022-07-08,-1.3967450806332298,-2.743844320889595,-1.0235871088276507,-1.407791699295223,-0.9188633023027928,-0.5545473728634733,-1.7289606944779359,-1.0,-0.9467549668874172,-1.3333333333333333,-0.7953714981729598,-1.7463235294117647,0.04488078541374474,-0.0013333333333333333,0.021067415730337078,-0.006802721088435374,-0.41511460249589816,-0.14,-0.18,0.12,0.11,-0.08,-0.1,2.25,0.97,-0.14,2.67,2.66,0.77,1.12,0.7,-0.23,0.47,-5.52,2.01,3,0,0,0,0,0
2022-07-11,0.935486276849642,-0.7403021331511425,37.163366336633665,-5.335093614978397,-4.021739130434782,-2.782093794410232,0.032087330466424084,1.0,-4.898009950248756,-4.25,0.16666666666666666,0.9753694581280788,-0.008053691275167786,-0.01335113484646195,-0.012379642365887207,-0.01643835616438356,-0.12412655774494637,-0.52,-0.54,-2.26,-2.2,-1.15,-1.14,0.74,-0.3,0.97,-3.37,-1.72,7.2,0.07,-0.44,1.25,-2.46,6.21,-0.67,4,0,0,1,0,1
2022-07-12,-0.8598512581403415,-2.371821104940076,-0.6274484368919445,-0.9383167220376523,-0.511990407673861,-0.9992025518341308,0.0641025641025641,-1.0,-0.8838544990427568,-0.75,0.5969387755102041,-1.0673316708229426,-0.02706359945872801,-0.014884979702300407,-0.009749303621169917,-0.006963788300835654,-0.31675336775495944,-0.61,-0.56,-0.95,-0.89,-0.92,-0.86,-0.89,-1.48,0.09,-0.74,-0.6,6.99,-2.12,-0.96,-0.43,0.18,4.28,-7.93,0,0,0,0,0,0
2022-07-15,-0.5142101412572457,22.412639405204462,-0.15833288576185617,-0.864576802507837,-0.2798573975044563,8.437270726338959,-1.6295241286863271,-1.0,57.73913043478261,1.0,0.2857142857142857,0.14285714285714285,0.012838801711840228,0.01662049861495845,0.0042796005706134095,0.0027816411682892906,0.38813967271011984,2.14,2.1,1.79,1.78,1.92,1.89,-1.45,-1.74,-0.41,-1.0,0.08,-2.67,-0.48,0.37,0.1,2.54,-8.22,1.89,3,0,0,0,0,0
2022-07-19,-1.78031212484994,-1.3924027871431783,-2.803038017651052,-1.2820634169427354,-2.8956262425447314,17.469325153374232,-2.340479192938209,1.0,-40.708333333333336,1.0,-0.5283778835591358,-1.8055555555555556,-0.013869625520110958,0.013850415512465374,0.01729106628242075,0.03851640513552068,0.08310873111568197,2.42,2.4,3.11,3.08,2.76,2.71,0.12,-0.81,-0.6,1.31,2.25,5.7,0.72,-0.18,-1.0,4.61,-3.16,1.58,0,0,0,1,0,1
2022-07-20,-1.1426923076923077,-1.169778897926452,-1.107121005318398,-1.190268456375839,-0.4756161510225485,-1.2728782594253447,-1.671683913452493,-0.5473684210526316,-0.5918153200419727,-1.0360360360360361,-0.6506211180124224,-2.471264367816092,0.012658227848101266,0.0,0.014164305949008499,0.0,-0.4388536908796228,0.17,0.2,1.58,1.56,0.59,0.63,2.91,3.06,0.34,0.06,-0.19,-0.52,1.07,0.67,0.61,2.49,-2.53,-1.88,1,0,1,1,1,1
2022-07-21,-3.1357510414114187,4.321187584345479,-8.539543057996486,-6.407407407407407,0.116,-3.8201460742544127,-5.022408963585434,-0.5116279069767442,-0.3564695801199657,-6.75,-0.20444444444444446,-2.5625,0.0375,0.03278688524590164,0.02094972067039106,0.008241758241758242,0.9096465508438726,0.5,0.48,1.36,1.4,0.99,0.98,0.33,0.18,-0.12,-4.89,-4.33,-1.36,0.56,0.93,-0.53,1.53,-3.22,-5.78,2,0,1,1,1,1
2022-07-22,-0.43035796236805873,-2.126806999746386,-1.2342074592074592,-1.7550554468362687,0.45878136200716846,-1.5554116758389986,-0.39240947075208915,-0.8571428571428571,-0.8974700399467377,-1.6521739130434783,-1.1731843575418994,-1.185,-0.0107095046854083,-0.007936507936507936,0.005471956224350205,0.004087193460490463,-0.2958628697140064,-0.43,-0.41,-1.87,-1.71,-0.93,-0.91,-2.1,-2.14,-0.15,-4.44,-3.99,-0.41,-0.68,-0.66,0.29,-2.55,-0.35,-1.71,3,0,0,0,0,0
2022-07-25,-6.930110775427996,-2.1253657438667566,3.9452600149290866,3.2107991360691144,-1.7757985257985258,-0.04643481639790169,-2.141547277936963,-1.0,-27.064935064935064,-3.933333333333333,2.3870967741935485,4.972972972972973,-0.005412719891745603,-0.018666666666666668,-0.02585034013605442,-0.021709633649932156,0.2564547624213495,0.28,0.29,-0.43,-0.56,0.13,0.13,-2.67,-1.28,-0.26,0.79,0.49,0.83,-0.01,0.44,0.08,-0.61,1.43,2.11,4,0,1,1,1,1
2022-07-28,0.1624905087319666,1.49791037845368,-3.7167235494880546,-7.599724896836314,1.6296296296296295,2.0753968253968256,-2.27533960292581,-1.0,-0.7927756653992395,1.6666666666666667,-0.23376623376623376,-15.0,-0.0013774104683195593,-0.00411522633744856,-0.008356545961002786,-0.006906077348066298,0.3192815468249069,1.03,0.99,1.08,0.94,1.21,1.22,2.08,1.03,-0.09,-4.11,-3.87,-2.65,0.33,0.82,-0.81,1.15,-3.92,-0.86,2,0,1,1,1,1
2022-07-29,-1.5896654329051456,-1.3584142770832366,-1.2272613065326634,-1.0191746561067112,-1.2253521126760563,-1.94,-0.7599344530929947,-1.0,9.082568807339449,10.75,-10.64406779661017,-4.857142857142857,0.006896551724137931,0.02203856749311295,0.012640449438202247,0.006954102920723227,0.35181803088162045,0.98,1.03,1.88,1.84,1.42,1.47,-2.19,-3.88,-0.42,-0.48,0.77,-0.54,0.66,0.67,0.58,0.77,-4.48,2.28,3,0,1,1,1,1
2022-08-01,4.026461538461539,1.142116182572614,-14.618573797678275,-164.1086956521739,-3.16875,-5.315717227179135,4.42320819112628,-1.0,-1.832575068243858,-2.6808510638297873,-1.1217047451669595,-0.2962962962962963,0.0027397260273972603,0.016172506738544475,0.015256588072122053,0.03314917127071823,0.8020142471137313,-0.14,-0.18,-0.18,-0.07,-0.28,-0.31,1.95,2.25,-0.43,-3.1,-1.18,0.32,0.5,0.03,0.33,0.38,7.08,-4.8,4,0,0,1,0,0
2022-08-02,-1.387977473065622,-1.6152542372881356,-1.1991394706932943,-1.0646408103425296,-1.0720461095100864,-1.4411577608142494,-1.6733794839521712,0.008064516129032258,0.2939890710382514,-1.120253164556962,0.7075812274368231,6.921052631578948,0.02185792349726776,-0.002652519893899204,0.01092896174863388,-0.0106951871657754,-0.5809829483493606,-1.23,-1.23,-0.16,-0.29,-0.67,-0.65,-2.73,-2.33,0.71,6.21,6.12,6.16,-0.4,-0.52,0.34,-0.12,4.77,0.56,0,0,0,0,0,0
2022-08-03,2.6870937204165353,3.563262495080677,1.5136567468406033,8.930927835051547,-82.16,-0.8669790915645278,-1.1822429906542056,-0.164,-1.4096283783783783,-0.7894736842105263,-1.397463002114165,-1.3388704318936877,-0.013368983957219251,-0.018617021276595744,-0.032432432432432434,-0.02972972972972973,0.9096057729275723,1.28,1.25,2.59,2.68,1.56,1.53,1.29,1.75,0.26,-1.52,0.2,-1.82,1.37,0.89,-0.3,2.65,-8.27,-3.98,1,0,1,1,1,1
2022-08-04,-2.4893019752832837,-2.1728509518984067,-3.7459455076224457,-1.4929928371223917,-4.656973878758009,-38.94579945799458,14.676923076923076,-1.076555023923445,-4.065979381443299,17.75,-6.287234042553192,-3.549019607843137,-0.025745257452574527,0.03116531165311653,-0.0013966480446927375,0.0584958217270195,0.6672809917995338,-0.26,-0.27,0.41,0.42,-0.08,-0.1,0.16,1.04,-0.73,-0.47,-0.66,-1.77,1.2,0.47,-0.41,0.92,-2.32,-2.34,2,0,1,1,1,1
2022-08-05,0.31317809856564915,0.3191109967278209,0.3722942444556005,-4.128026953042746,1.1787061994609165,-0.07113269532923867,3.325482499182205,11.0625,2.638197713517149,0.38666666666666666,2.3219315895372232,1.573076923076923,0.07093184979137691,0.0735873850197109,0.07412587412587412,0.075,1.158621714636038,0.23,0.23,-0.5,-0.74,-0.16,-0.13,-0.6,-1.58,0.82,4.94,5.94,3.56,0.79,0.72,-0.01,-0.91,-1.35,0.53,3,0,0,1,0,1
2022-08-08,-0.8749048198359838,-1.0849255124935546,-0.5386916290079621,-1.0394479973073039,-0.7523815415068663,-0.668230047670306,-0.5598578234893746,-0.9689119170984456,-0.8412199630314233,-0.7307692307692307,-0.7413688673531194,-0.7070254110612855,0.06493506493506493,0.017135862913096694,0.05078125,-0.006119951040391677,-0.5582357054488731,0.09,0.11,-0.1,-0.34,-0.12,-0.12,2.02,1.57,-0.15,-2.91,-1.26,-0.33,-0.09,0.09,-0.24,-1.61,0.66,1.97,4,0,1,1,1,1
2022-08-09,0.24879311551108935,-3.9927797833935017,-1.0055045015627186,-15.803754266211604,-0.3157631776167874,-0.8183082271147161,-0.4917525773195876,4.833333333333333,-2.0733410942956927,-0.8214285714285714,-0.8161592505854801,-0.42346938775510207,-0.01707317073170732,-0.013237063778580024,-0.007434944237918215,0.009852216748768473,-0.3363416309096488,-0.17,-0.17,-1.19,-1.15,-0.42,-0.42,-0.31,0.32,-0.06,1.06,1.81,4.11,0.34,0.42,0.54,-4.57,2.25,-0.29,0,0,1,1,1,1
2022-08-10,0.02341867891758642,-1.6908652264502686,-263.66101694915255,-1.4848414985590779,1.046002190580504,9.056122448979592,1.102603110209601,-0.2,-1.903470715835141,-1.0,-1.2356687898089171,0.4424778761061947,0.01488833746898263,0.02195121951219512,0.017478152309612985,0.014634146341463415,-0.06455897785899327,1.63,1.6,2.89,2.77,2.13,2.07,1.39,0.77,-1.11,0.2,-1.45,-1.37,-1.6,-0.9,-0.67,4.25,-9.32,1.58,1,0,0,1,0,0
2022-08-11,-2.125253188810423,-0.017063492063492062,-1.292217848615861,-0.20542082738944364,-1.6357958600999287,-0.882546930492136,-1.745236755366187,-0.42857142857142855,-1.5162064825930373,-1.0,19.513513513513512,-1.7791411042944785,0.006112469437652812,-0.011933174224343675,-0.014723926380368098,-0.03485576923076923,-0.09101250529552979,0.08,0.13,-0.58,-0.6,-0.07,-0.01,0.84,-0.96,-0.08,3.76,0.2,-1.5,1.45,1.73,0.6,-0.34,2.33,2.62,2,0,1,1,1,1
2022-08-12,-3.6001459498905377,-2.6931772305207913,-4.674505907033234,2.422501496110114,-2.6533819814762842,8.860691144708424,-1.4160733549083064,7.8125,-6.593023255813954,-6.333333333333333,-1.1291172595520422,-6.551181102362205,0.0036452004860267314,0.018115942028985508,0.026151930261519303,0.04234122042341221,0.38095196996504554,1.27,1.24,2.09,2.0,1.73,1.69,1.98,1.0,0.48,-1.64,0.73,0.2,-0.06,0.16,-0.29,2.99,-3.32,-2.38,3,0,0,0,0,0
