,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,open,high,low,close,vol,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,weekday,value,close_cr_5,r_open_high_5,close_cr_1,r_open_high_1
2022-06-21,-0.6794388396344985,-0.2384948384948385,-0.38291064067630826,0.04213111656905347,-0.4859395279526991,-0.20018219084491004,-0.8186752189465893,-0.7766323024054983,-0.3365208545269583,1.0,-1.0549267643142477,2.0352941176470587,0.03512014787430684,0.01415929203539823,0.024299065420560748,0.00539568345323741,-0.3580462552773642,2.16,1.23,2.51,1.34,2.45,1.37,-0.03,-0.08,-0.28,0.06,-1.6,-4.18,1.09,0.75,0.01,2.75,-2.71,1.66,0,0,1,1,1,1
2022-06-22,2.802479601568295,-0.8359570870503178,-0.07569856437661338,-0.3045080976553058,0.2297550028053114,-0.7117501898253606,2.3816326530612244,-0.6615384615384615,-0.07697025452315241,1.3773584905660377,-5.951515151515151,-0.5155038759689923,0.01607142857142857,0.006980802792321117,0.029197080291970802,0.023255813953488372,0.03769049666586779,-0.16,-0.18,-0.15,-0.1,-0.13,-0.13,-1.93,-3.73,-0.24,-3.62,-4.13,0.82,-4.03,-2.74,0.45,-1.12,-4.11,-4.03,1,0,0,0,0,0
2022-06-23,-1.9725225727343663,6.476097387595521,-0.8591832234988608,-0.698496828568946,-1.055509086761463,2.0763911755021405,-1.5860993763830216,-5.954545454545454,-1.0508305647840532,-2.0873015873015874,-1.2264381884944922,-13.856,0.008787346221441126,-0.0034662045060658577,-0.047872340425531915,-0.06118881118881119,0.20318178421742644,0.64,0.66,1.62,1.48,0.95,0.98,-0.22,2.9,0.19,-2.25,-1.63,2.57,-4.36,-1.22,0.17,-0.65,0.35,-1.81,2,0,0,1,0,1
2022-06-24,-1.2349704854146368,-0.6417466958258058,2.985212247738344,7.059654178674352,-1.0,-1.4432195226372686,-0.8182598249528059,-0.8532110091743119,-2.6601307189542482,-0.40875912408759124,-2.735135135135135,-0.9732420659614188,-0.06445993031358885,-0.043478260869565216,-0.00931098696461825,-0.0074487895716946,-0.1591596847406337,2.69,2.66,3.34,3.43,3.06,3.07,-1.43,-2.19,-0.22,1.58,1.69,3.24,5.03,2.26,-0.84,4.45,-6.27,3.21,3,0,1,1,1,1
2022-06-27,-1.1452439024390244,0.7637847521730475,-0.02946697516043131,-0.49204419494404117,1.0,-2.8756339048539,-0.943342776203966,15.65625,0.6850393700787402,-0.9876543209876543,8.657320872274143,0.37209302325581395,-0.00558659217877095,0.0036363636363636364,-0.009398496240601503,0.03189493433395872,-0.0326254087408432,-0.2,-0.21,-0.72,-0.82,-0.3,-0.32,2.73,1.06,-0.27,2.16,2.03,-0.58,2.71,1.49,-0.2,-0.18,-1.03,1.81,4,0,1,1,1,1
2022-06-28,-28.910159529806887,-1.4624557971559702,-0.20277078085642317,-0.7777699563564691,6.628235294117647,0.6065404918243852,23.333333333333332,-1.7654784240150094,-1.6822429906542056,-192.0,0.03258064516129032,-0.5932203389830508,0.054307116104868915,0.04528985507246377,0.06451612903225806,0.034545454545454546,0.015464275302969307,-1.56,-1.55,-2.98,-3.04,-2.01,-2.0,-1.61,0.34,0.54,-0.76,-0.65,5.64,-0.14,0.84,0.45,-2.63,5.23,2.0,0,0,1,1,1,1
2022-06-29,0.12261965644836197,0.45351012771495974,0.36464680658993454,-0.8688628444726005,0.019432449105490437,0.2458727360153871,-3.591095890410959,-0.8872549019607843,-4.445205479452055,-0.5497382198952879,-2.4045610746641675,-11.041666666666666,0.008880994671403197,0.006932409012131715,0.0071301247771836,0.0210896309314587,-0.07701876939481347,0.26,0.21,-0.03,0.14,-0.07,-0.11,0.08,0.0,0.58,-2.83,-2.22,-1.29,-0.93,-1.82,0.76,-2.2,-0.71,-1.77,1,0,0,1,0,1
2022-06-30,-1.0058150440817857,0.08669129169464965,-1.832637367180717,-25.002415458937197,-1.7903177004538577,-1.0352502251382993,-3.09807031456516,-2.608695652173913,-0.03479125248508946,-1.0,-1.1092081850533808,-1.058091286307054,0.00528169014084507,-0.0034423407917383822,0.007079646017699115,-0.0189328743545611,-0.26731045514463025,-0.8,-0.7,-1.33,-1.38,-0.88,-0.83,-0.82,0.45,-0.38,-2.29,-2.87,-3.24,-2.22,-1.91,-1.11,-1.07,1.95,-3.66,2,0,0,1,0,0
2022-07-01,366.06912442396316,-3.762527681928207,0.3656090173295596,-0.3606722350810104,2.745022970903522,2.6824817518248176,0.16731762630716895,1.7162162162162162,-0.8486096807415036,-1.0,1.7291242362525459,9.642857142857142,-0.012259194395796848,-0.017271157167530225,-0.06502636203866433,-0.06666666666666667,1.5116436556227133,1.03,0.91,0.9,0.71,1.06,1.0,-4.07,-3.56,0.45,-4.22,-3.94,0.59,-2.14,-1.17,0.87,-3.83,-7.0,2.52,3,0,0,1,0,0
2022-07-05,-0.9007731499625895,-0.4484940521386991,-1.0102724955891003,0.6401107351584128,-0.7531568228105906,-0.542251111871365,-0.6603216278306531,-0.9029126213592233,-0.6773182957393483,-1.0,-1.781456953642384,-1.1261261261261262,-0.041353383458646614,-0.03551401869158879,-0.015717092337917484,-0.01171875,-0.39751832216255617,-0.42,-0.76,1.75,0.97,0.16,-0.33,-3.17,-3.04,1.34,-3.87,-3.01,-1.29,3.9,1.8,1.01,0.78,0.04,-9.87,0,0,1,1,1,1
2022-07-06,-11.031238779174148,-7.314823313446535,60.24045801526717,-0.5796136534133534,-1.2887788778877889,-3.059417040358744,-2.126328502415459,-1.0,-2.1106796116504856,0.9032258064516129,1.3062953995157385,-1.9047619047619047,0.00392156862745098,0.03875968992248062,0.015968063872255488,0.05928853754940711,0.02614366729678639,0.23,0.25,0.35,0.61,0.36,0.37,-3.13,-1.45,0.58,4.09,6.14,8.9,-0.84,-2.13,-0.32,0.66,-2.94,-0.97,1,0,0,1,0,0
2022-07-07,-1.4009378243905932,-0.51875,-2.0431287005297603,-4.274815971447691,0.6262857142857143,-1.6986027944111777,-1.0409607548788333,1.0,0.026223776223776224,-0.22033898305084745,-0.3905511811023622,0.9736842105263158,0.03515625,-0.005597014925373134,0.015717092337917484,-0.026119402985074626,0.028029033030598897,1.12,1.14,2.28,2.17,1.5,1.47,0.27,0.55,0.03,2.27,0.96,3.34,1.79,1.84,-0.55,4.48,-2.43,4.26,2,0,1,1,1,1
2022-07-08,-4.317739487545754,2.343551797040169,-1.8690326820816157,-1.511477419794292,0.37456078706957135,-2.1262337662337663,1.9371727748691099,-16.954545454545453,1.6098807495741057,-3.6739130434782608,-1.453919035314384,-1.6666666666666667,0.0018867924528301887,0.024390243902439025,0.02321083172147002,0.03639846743295019,0.01681764015446783,-0.14,-0.18,0.12,0.11,-0.08,-0.1,2.25,0.97,-0.14,2.67,2.66,0.77,1.12,0.7,-0.23,0.47,-5.52,2.01,3,0,0,1,0,0
2022-07-11,-1.4217480221731877,-1.8348764735106815,-0.9696115503609488,-1.8971900386203222,-1.3701431492842535,-0.5299815498154982,-9.650623885918003,-1.0,-0.2669712793733681,-1.910569105691057,3.5977229601518026,0.04,0.04331450094161959,0.023809523809523808,0.003780718336483932,-0.0073937153419593345,0.1274694675995277,-0.52,-0.54,-2.26,-2.2,-1.15,-1.14,0.74,-0.3,0.97,-3.37,-1.72,7.2,0.07,-0.44,1.25,-2.46,6.21,-0.67,4,0,0,1,0,1
2022-07-12,0.015695782555988004,-1.1010549093859887,-43.56561085972851,-1.11340359210331,9.041436464088397,-2.5024533856722275,-3.035648052750876,1.0,-0.7435440783615316,-1.0,-0.5257944696657036,1.3461538461538463,-0.02707581227436823,-0.01967799642218247,-0.015065913370998116,-0.0186219739292365,-0.27307115168188073,-0.61,-0.56,-0.95,-0.89,-0.92,-0.86,-0.89,-1.48,0.09,-0.74,-0.6,6.99,-2.12,-0.96,-0.43,0.18,4.28,-7.93,0,0,1,1,1,1
2022-07-13,-0.9866197625478987,2.2451820128479656,-0.67572020835548,-1.0340314136125655,-0.6541953232462173,-0.8376877857609406,-0.6875189796538111,-1.0,-0.9375,1.0,-1.154917319408181,-1.0327868852459017,-0.029684601113172542,-0.03467153284671533,-0.021032504780114723,0.0018975332068311196,-0.012546768158947232,-0.69,-0.67,-0.15,-0.14,-0.45,-0.5,-1.55,-2.52,-0.17,-1.18,3.19,7.76,1.65,0.47,-0.04,0.75,-1.72,0.48,1,0,0,1,0,1
2022-07-15,-23.917034855179185,-3.936344805608668,0.00018975332068311195,-3.5854466858789626,4.078996282527881,-18.688622754491018,2.957090909090909,1.0,8.802631578947368,-8.793103448275861,3.11,-5.08,0.018975332068311195,0.022304832713754646,0.026923076923076925,0.02462121212121212,0.5633106694560669,2.14,2.1,1.79,1.78,1.92,1.89,-1.45,-1.74,-0.41,-1.0,0.08,-2.67,-0.48,0.37,0.1,2.54,-8.22,1.89,3,0,1,1,1,1
2022-07-18,-0.46938862945032345,-0.4599397672084,-0.5412635173591349,-0.31053892883018447,0.0717291857273559,-0.5574362446400362,-0.4920051461128469,-0.8428571428571429,-0.39429530201342283,-0.6283185840707964,-1.194647201946472,-0.8333333333333334,0.0186219739292365,0.01090909090909091,0.0149812734082397,0.012939001848428836,-0.29874597837663025,-0.68,-0.64,-0.81,-0.84,-0.84,-0.81,1.3,1.11,-0.64,2.09,1.27,-1.41,1.88,1.9,0.04,-0.53,4.42,5.13,4,0,0,1,0,1
2022-07-19,-1.7228502220427937,-1.3903541823662395,-3.163358147229115,-0.3098375232398351,-0.827215297934096,-2.260581336053034,-0.9777496382054993,54.54545454545455,-0.3407202216066482,0.011904761904761904,2.9,-1.2745098039215685,0.005484460694698354,0.0017985611510791368,-0.007380073800738007,-0.0036496350364963502,-0.32564704011449924,2.42,2.4,3.11,3.08,2.76,2.71,0.12,-0.81,-0.6,1.31,2.25,5.7,0.72,-0.18,-1.0,4.61,-3.16,1.58,0,0,0,1,0,0
