시간,현재가,등락,등락률(%),체결량,거래량
06/21 09:30,58900,▲ 200,0.34,295423,5679306
06/21 09:20,58900,▲ 200,0.34,859983,5383883
06/21 09:10,58600,▼ 100,-0.17,1578902,4523900
06/21 09:00,58800,▲ 100,0.17,2936746,2944998
06/21 08:30,58700,0,0.0,8252,8252
