,date,open,high,low,close,close_change,volume
0,2019-12-19,76500,76500,75700,76400,200,147351
1,2019-12-20,76500,76700,75900,76200,-200,159604
2,2019-12-23,76600,76700,76000,76200,0,98386
3,2019-12-24,76000,76400,75700,76300,100,134445
4,2019-12-26,76400,76600,75900,76600,300,121824
5,2019-12-27,75200,75600,74000,74400,-2200,224466
6,2019-12-30,74400,75200,74100,74500,100,159239
7,2020-01-02,74400,74800,73000,73100,-1400,273967
8,2020-01-03,73500,74000,73000,73300,200,240366
9,2020-01-06,72700,73500,72300,72700,-600,153614
10,2020-01-07,72800,73600,72700,72800,100,135363
11,2020-01-08,72000,72100,71000,71600,-1200,191999
12,2020-01-09,71300,72300,71300,72200,600,301619
13,2020-01-10,71900,72700,71600,72200,0,260725
14,2020-01-13,71600,72800,71600,72700,500,213172
15,2020-01-14,72500,73800,72400,73600,900,177979
16,2020-01-15,73000,73700,72800,73600,0,115528
17,2020-01-16,73200,73400,72300,73100,-500,169658
18,2020-01-17,73100,73700,72600,73700,600,164488
19,2020-01-20,74100,74700,73200,73800,100,242619
20,2020-01-21,73600,74000,73100,73300,-500,142736
21,2020-01-22,73600,73700,73100,73200,-100,170700
22,2020-01-23,73100,73800,72900,73300,100,254742
23,2020-01-28,73000,73800,70900,71200,-2100,346698
24,2020-01-29,70700,70900,69500,69700,-1500,361321
25,2020-01-30,69300,70300,68700,69400,-300,390442
26,2020-01-31,69800,70400,69000,69500,100,260625
27,2020-02-03,69600,69700,67000,67900,-1600,352863
28,2020-02-04,67100,68500,66800,68300,400,282913
29,2020-02-05,68000,69100,67900,68500,200,324247
30,2020-02-06,69200,71100,68500,70400,1900,320703
31,2020-02-07,69600,71300,68600,69200,-1200,325178
32,2020-02-10,68200,69000,67800,68900,-300,192037
33,2020-02-11,68600,69300,68300,69000,100,268318
34,2020-02-12,68400,69000,68000,68700,-300,244783
35,2020-02-13,68400,68600,68000,68000,-700,245668
36,2020-02-14,67500,68400,67100,68000,0,186773
37,2020-02-17,68200,68300,67200,67900,-100,184098
38,2020-02-18,67200,67700,67000,67300,-600,166056
39,2020-02-19,67600,67600,65600,66000,-1300,366365
40,2020-02-20,66000,66800,65700,66000,0,250253
41,2020-02-21,65300,65900,64800,65000,-1000,210695
42,2020-02-24,64300,64400,61600,61700,-3300,396835
43,2020-02-25,61100,62400,60500,61800,100,250558
44,2020-02-26,61300,61700,60300,60700,-1100,357356
45,2020-02-27,60400,61100,60300,60800,100,224239
46,2020-02-28,60000,60400,58100,58500,-2300,608201
47,2020-03-02,58900,58900,56700,56800,-1700,525988
48,2020-03-03,57100,57800,56000,56300,-500,431464
49,2020-03-04,56100,56800,55500,56600,300,518769
50,2020-03-05,56900,57600,56500,57600,1000,345334
51,2020-03-06,56200,56800,55200,55600,-2000,396654
52,2020-03-09,54900,54900,51000,51400,-4200,581390
53,2020-03-10,51300,51800,50600,50800,-600,522190
54,2020-03-11,50900,52400,49900,50200,-600,519223
55,2020-03-12,50300,50300,47300,47650,-2550,893419
56,2020-03-13,43000,46250,43000,45950,-1700,734226
57,2020-03-16,45900,46500,43150,43200,-2750,522549
58,2020-03-17,40600,41550,39150,39250,-3950,900643
59,2020-03-18,39250,39400,35200,35200,-4050,925997
60,2020-03-19,35200,36300,31900,31900,-3300,1005840
61,2020-03-20,32500,34600,31700,33950,2050,700255
62,2020-03-23,32100,38700,32000,36500,2550,943863
63,2020-03-24,37100,38550,37100,38550,2050,786810
64,2020-03-25,40350,45100,39800,45050,6500,1325096
65,2020-03-26,45050,45500,42400,42400,-2650,1396917
66,2020-03-27,44550,44700,41350,42600,200,835026
67,2020-03-30,41350,42200,40050,41600,-1000,738471
68,2020-03-31,42300,43250,41800,43000,1400,666329
69,2020-04-01,42350,42850,40750,40800,-2200,651313
70,2020-04-02,40600,41500,39150,41150,350,739615
71,2020-04-03,41150,41950,40650,40850,-300,590678
72,2020-04-06,41150,41950,40950,41850,1000,693429
73,2020-04-07,43100,43850,42200,43050,1200,980198
74,2020-04-08,42600,43900,41750,42800,-250,984678
75,2020-04-09,43600,44500,43350,44200,1400,1023627
76,2020-04-10,44850,53400,44800,50600,6400,3246690
77,2020-04-13,50600,53800,49200,49400,-1200,1342560
78,2020-04-14,49650,50300,48400,49350,-50,759396
79,2020-04-16,48050,48650,46850,47450,-1900,908997
80,2020-04-17,48100,49700,48000,48550,1100,1098061
81,2020-04-20,49150,49650,48500,48500,-50,741432
82,2020-04-21,48100,48250,46300,47550,-950,837498
83,2020-04-22,46350,47350,46250,47350,-200,597368
84,2020-04-23,47550,48200,47450,47650,300,577453
85,2020-04-24,47150,47500,46700,46900,-750,396450
86,2020-04-27,47000,49800,46950,49300,2400,766422
87,2020-04-28,49300,50400,48600,49400,100,602793
88,2020-04-29,49400,49800,48800,49100,-300,750608
89,2020-05-04,47650,47900,46900,47050,-2050,913449
90,2020-05-06,47800,48000,47400,47500,450,596128
91,2020-05-07,47500,47800,47250,47500,0,407245
92,2020-05-08,47650,48850,47600,47650,150,575007
93,2020-05-11,47650,47850,46750,46800,-850,588917
94,2020-05-12,46400,46650,45400,45750,-1050,695123
95,2020-05-13,45150,46000,44700,45400,-350,724760
96,2020-05-14,44850,45500,44100,44550,-850,1000830
97,2020-05-15,44700,45400,44300,45200,650,481321
98,2020-05-18,44850,45000,43850,44400,-800,570381
99,2020-05-19,45500,47350,45500,46600,2200,927699
100,2020-05-20,46400,46500,45700,45800,-800,470216
101,2020-05-21,46250,46400,45450,45700,-100,526099
102,2020-05-22,45850,45950,44600,45150,-550,488577
103,2020-05-25,45200,45250,44600,44850,-300,380225
104,2020-05-26,44900,46700,44850,45950,1100,779554
105,2020-05-27,46400,46600,45850,46550,600,648507
106,2020-05-28,47100,48000,46450,46750,200,1092104
107,2020-05-29,46200,46550,45600,45700,-1050,1134936
108,2020-06-01,45700,46650,45650,46500,800,487274
109,2020-06-02,46500,48300,46150,48200,1700,1171103
110,2020-06-03,49200,51300,49100,50700,2500,1753024
111,2020-06-04,51900,52900,49150,49450,-1250,1344595
112,2020-06-05,49550,50800,49550,50400,950,814616
113,2020-06-08,51500,51700,49900,50600,200,789973
114,2020-06-09,51300,51400,49950,50300,-300,713066
115,2020-06-10,50300,50400,49650,49950,-350,476097
116,2020-06-11,49350,49500,48100,49000,-950,860694
117,2020-06-12,46750,47500,46450,46900,-2100,791765
118,2020-06-15,46300,47250,44750,44750,-2150,727179
119,2020-06-16,45600,47200,45450,46950,2200,578499
120,2020-06-17,46600,46900,45550,46500,-450,423528
121,2020-06-18,45950,47200,45900,46800,300,343050
122,2020-06-19,47600,47800,46250,47100,300,398298
123,2020-06-22,46350,46950,46050,46200,-900,248064
124,2020-06-23,46400,46600,45300,45900,-300,325818
125,2020-06-24,46300,46700,46000,46400,500,344521
126,2020-06-25,45500,45700,45050,45050,-1350,419578
127,2020-06-26,45400,45450,45000,45100,50,244171
128,2020-06-29,44300,44700,44100,44400,-700,301060
129,2020-06-30,45000,45300,44550,44700,300,238600
130,2020-07-01,44700,45500,44700,44900,200,241698
131,2020-07-02,44900,45450,44900,45300,400,228537
132,2020-07-03,45400,45800,45150,45300,0,163250
133,2020-07-06,45400,46750,45250,46650,1350,333176
134,2020-07-07,47100,47450,46000,46100,-550,345299
135,2020-07-08,46000,46650,46000,46150,50,250973
136,2020-07-09,46600,46600,46050,46050,-100,322911
137,2020-07-10,45900,46050,44800,44900,-1150,362303
138,2020-07-13,45200,45900,45000,45700,800,225746
139,2020-07-14,45350,46100,45250,46050,350,241717
140,2020-07-15,46500,47150,46350,46350,300,423798
141,2020-07-16,46250,47250,46150,47050,700,490218
142,2020-07-17,47050,47500,46550,46750,-300,288479
143,2020-07-20,46750,47100,46200,46950,200,242019
144,2020-07-21,46900,47700,46600,47350,400,364193
145,2020-07-22,47550,49100,47450,47950,600,724625
146,2020-07-23,47850,47950,46250,46550,-1400,535235
147,2020-07-24,46100,46800,46100,46300,-250,282820
148,2020-07-27,46250,47100,46200,46600,300,291736
149,2020-07-28,46600,47250,46500,47100,500,414355
150,2020-07-29,46900,48950,46600,48850,1750,935606
151,2020-07-30,48950,49650,47950,48100,-750,602830
152,2020-07-31,48300,48600,47300,47550,-550,504893
153,2020-08-03,47500,47800,47150,47350,-200,380733
154,2020-08-04,47300,48400,47300,47700,350,331764
155,2020-08-05,47400,47800,47200,47400,-300,339550
156,2020-08-06,47450,50600,47450,50000,2600,1399072
157,2020-08-07,50600,50600,48350,49250,-750,799344
158,2020-08-10,49750,56800,49750,55300,6050,3134363
159,2020-08-11,55900,58200,54400,56300,1000,1791625
160,2020-08-12,57000,59500,56200,59400,3100,1678762
161,2020-08-13,61100,75900,60600,71900,12500,7226406
162,2020-08-14,73100,73200,63500,65300,-6600,4598985
163,2020-08-18,64500,66800,58700,59100,-6200,3076232
164,2020-08-19,60100,64900,59700,63000,3900,2918565
165,2020-08-20,61500,62400,59400,59600,-3400,1612953
166,2020-08-21,60700,61200,58900,59400,-200,1187035
167,2020-08-24,59000,60200,57800,60100,700,968817
168,2020-08-25,60700,63200,60200,61300,1200,969593
169,2020-08-26,61100,61600,59800,60200,-1100,724543
170,2020-08-27,60200,60500,58700,59300,-900,693925
171,2020-08-28,60000,62400,59400,60500,1200,1069308
172,2020-08-31,61900,63800,60600,61200,700,1269661
173,2020-09-01,60900,66600,60700,65600,4400,2641377
174,2020-09-02,66500,66600,63100,64100,-1500,1545141
175,2020-09-03,64100,65300,63200,64300,200,805461
176,2020-09-04,61700,63000,61600,62200,-2100,993147
177,2020-09-07,63000,64200,62600,63200,1000,615367
178,2020-09-08,63600,65500,63600,64300,1100,996857
179,2020-09-09,63000,63600,62700,63200,-1100,660525
180,2020-09-10,63900,64100,62700,62900,-300,603283
181,2020-09-11,62700,65300,62200,64700,1800,887755
182,2020-09-14,66700,66700,65500,65900,1200,709906
183,2020-09-15,66000,66200,64700,65500,-400,451239
184,2020-09-16,65300,65300,64200,64600,-900,458811
185,2020-09-17,64400,65100,63200,63200,-1400,483474
186,2020-09-18,63900,63900,62400,62900,-300,403035
187,2020-09-21,62400,63900,62300,62500,-400,370157
188,2020-09-22,62000,62100,59600,60000,-2500,803162
189,2020-09-23,60600,60700,58900,59500,-500,577619
190,2020-09-24,58400,58600,57500,57800,-1700,535859
191,2020-09-25,58300,59000,57800,57900,100,378750
192,2020-09-28,58600,60500,58400,59900,2000,302478
193,2020-09-29,60700,61800,60200,61000,1100,420612
194,2020-10-05,61300,62100,60700,60800,-200,379073
195,2020-10-06,61100,61700,60100,60300,-500,304942
196,2020-10-07,60000,61000,59500,61000,700,279738
197,2020-10-08,61400,61600,60300,60700,-300,423099
198,2020-10-12,61700,61800,61000,61500,800,338087
199,2020-10-13,61800,61900,60600,61200,-300,364469
200,2020-10-14,61200,61300,60000,60500,-700,368700
201,2020-10-15,60100,60100,59200,59300,-1200,318052
202,2020-10-16,59600,59600,58600,59000,-300,253653
203,2020-10-19,59100,60500,58900,60500,1500,369725
204,2020-10-20,59900,60500,59400,60300,-200,234502
205,2020-10-21,60600,61200,59800,61200,900,309535
206,2020-10-22,60700,63500,60500,63000,1800,837005
207,2020-10-23,63700,63900,62900,63100,100,490868
208,2020-10-26,69600,73000,65100,65500,2400,4535106
209,2020-10-27,64600,68700,63600,66400,900,1714383
210,2020-10-28,66400,67000,64900,65800,-600,517691
211,2020-10-29,64800,65800,62700,63900,-1900,812652
212,2020-10-30,64000,65300,62400,63200,-700,641984
213,2020-11-02,63700,64500,63500,64000,800,376371
