,date,open,high,low,close,close_change,volume
0,2019-12-19,18650,18750,18350,18650,0,437423
1,2019-12-20,18700,19350,18650,19200,550,970396
2,2019-12-23,19400,19450,19050,19050,-150,431115
3,2019-12-24,19100,19250,18800,18850,-200,409690
4,2019-12-26,18800,19150,18800,18850,0,334838
5,2019-12-27,18750,18900,18500,18850,0,352074
6,2019-12-30,18700,18850,18600,18850,0,283798
7,2020-01-02,18800,18850,18500,18500,-350,417072
8,2020-01-03,18600,19350,18500,19200,700,865038
9,2020-01-06,19050,19150,18600,18600,-600,625812
10,2020-01-07,18800,19450,18700,19250,650,978306
11,2020-01-08,18850,19000,18100,18450,-800,1216990
12,2020-01-09,18800,19850,18800,19800,1350,1562109
13,2020-01-10,19800,20050,19550,19900,100,1059493
14,2020-01-13,20100,20100,19650,19800,-100,685658
15,2020-01-14,19900,20100,19650,20000,200,629497
16,2020-01-15,19900,20100,19700,20000,0,421749
17,2020-01-16,20000,20050,19450,19550,-450,644301
18,2020-01-17,19550,20150,19550,19600,50,596658
19,2020-01-20,19700,20250,19600,20050,450,884434
20,2020-01-21,20000,20100,19750,19800,-250,468049
21,2020-01-22,19900,20000,19600,19700,-100,345945
22,2020-01-23,19650,19700,19000,19150,-550,627447
23,2020-01-28,18400,18650,17700,17800,-1350,1259404
24,2020-01-29,18050,18100,17600,17850,50,505612
25,2020-01-30,17800,17950,17150,17400,-450,1001650
26,2020-01-31,17400,17550,16850,16850,-550,665423
27,2020-02-03,16450,17000,16150,16800,-50,800729
28,2020-02-04,17000,17250,16850,17150,350,694116
29,2020-02-05,17450,17500,16950,17200,50,673541
30,2020-02-06,17400,18700,17350,18550,1350,1491394
31,2020-02-07,18350,18700,18050,18350,-200,429740
32,2020-02-10,18100,18450,17900,18300,-50,439919
33,2020-02-11,18350,19200,18150,18750,450,1187884
34,2020-02-12,18550,19300,18500,18900,150,1300053
35,2020-02-13,18950,19250,18500,18600,-300,894204
36,2020-02-14,18550,18750,18300,18350,-250,542510
37,2020-02-17,18350,19000,18100,18850,500,701366
38,2020-02-18,18650,18850,18450,18650,-200,418392
39,2020-02-19,18900,19050,18550,18850,200,647926
40,2020-02-20,19150,20000,19000,19750,900,2917067
41,2020-02-21,19600,21000,19550,20300,550,3365515
42,2020-02-24,19800,20000,19000,19100,-1200,1594503
43,2020-02-25,19100,19300,18650,18800,-300,1282799
44,2020-02-26,18300,19050,18250,18750,-50,980612
45,2020-02-27,19050,19750,18650,18800,50,1278359
46,2020-02-28,18400,18500,17700,17850,-950,1402829
47,2020-03-02,18100,18200,17600,17950,100,825826
48,2020-03-03,18400,18550,17850,18000,50,921444
49,2020-03-04,17800,18900,17750,18700,700,994094
50,2020-03-05,18950,19000,18500,18650,-50,637375
51,2020-03-06,18300,18650,18150,18200,-450,588009
52,2020-03-09,17700,17700,16150,16350,-1850,2107166
53,2020-03-10,16000,16750,15900,16400,50,1353187
54,2020-03-11,16500,16850,16050,16250,-150,1028751
55,2020-03-12,16100,16200,14450,14600,-1650,2360786
56,2020-03-13,13050,13450,12100,13200,-1400,3519200
57,2020-03-16,13300,13800,12750,12750,-450,1406528
58,2020-03-17,11850,13200,11800,13000,250,1414741
59,2020-03-18,13050,13200,11700,11700,-1300,1453345
60,2020-03-19,11950,12250,9500,9500,-2200,3460681
61,2020-03-20,9840,10500,9370,10500,1000,2408986
62,2020-03-23,9510,10000,9410,9410,-1090,1982452
63,2020-03-24,9750,10350,9430,10350,940,1439012
64,2020-03-25,10950,12400,10750,12300,1950,2653737
65,2020-03-26,12450,13700,12000,12700,400,2589373
66,2020-03-27,13550,13650,12550,13200,500,1431993
67,2020-03-30,12600,13250,12450,13150,-50,1203521
68,2020-03-31,13600,13650,13000,13400,250,1093704
69,2020-04-01,13300,13750,12700,12750,-650,1139918
70,2020-04-02,12750,13300,12400,13200,450,1103172
71,2020-04-03,13450,13500,12650,12800,-400,1200913
72,2020-04-06,12950,13200,12850,13100,300,885681
73,2020-04-07,13500,13600,13100,13350,250,1213131
74,2020-04-08,13300,13350,13050,13050,-300,1097255
75,2020-04-09,13350,13450,13100,13450,400,1066864
76,2020-04-10,13350,14400,13300,14100,650,1957413
77,2020-04-13,13950,14000,13550,13550,-550,892035
78,2020-04-14,13650,14200,13550,13950,400,1194003
79,2020-04-16,13700,13950,13550,13700,-250,802025
80,2020-04-17,14100,14800,14000,14400,700,1425705
81,2020-04-20,14550,14950,14500,14500,100,1179381
82,2020-04-21,14500,14700,13850,14400,-100,1276960
83,2020-04-22,14100,14100,13600,13950,-450,1335363
84,2020-04-23,14050,14150,13750,13900,-50,1083696
85,2020-04-24,13850,14250,13700,14000,100,1073926
86,2020-04-27,14300,14700,14150,14500,500,1126195
87,2020-04-28,14600,14700,14200,14250,-250,818315
88,2020-04-29,14350,14650,14250,14550,300,825078
89,2020-05-04,14100,14150,13750,13800,-750,1355893
90,2020-05-06,14050,14200,13900,14000,200,739328
91,2020-05-07,13850,14450,13800,14300,300,1043515
92,2020-05-08,14400,14700,14250,14300,0,702891
93,2020-05-11,15600,17150,14900,14950,650,7973700
94,2020-05-12,15250,16650,14700,15550,600,7961875
