,date,open,high,low,close,close_change,volume
0,2021-08-10,448500,480000,400500,454000,5500,5121520
1,2021-08-11,444500,446000,405000,407000,-47000,1647759
2,2021-08-12,414000,420500,402000,406000,-1000,947958
3,2021-08-13,415000,445500,408500,437000,31000,1669847
4,2021-08-17,433000,460000,423000,451500,14500,1189500
5,2021-08-18,449000,480000,437000,469000,17500,1168167
6,2021-08-19,472500,498500,469500,492500,23500,1258932
7,2021-08-20,506000,510000,467500,491500,-1000,1100068
8,2021-08-23,492000,499500,480000,484500,-7000,462461
9,2021-08-24,487500,489000,455000,460000,-24500,651528
10,2021-08-25,462500,474000,434500,451000,-9000,547287
11,2021-08-26,455500,471500,449500,469500,18500,356488
12,2021-08-27,473000,498000,463500,497000,27500,779064
13,2021-08-30,494000,499500,485000,497000,0,358146
14,2021-08-31,480000,494500,470500,491500,-5500,409300
15,2021-09-01,487000,507000,487000,507000,15500,529067
16,2021-09-02,505000,520000,491500,491500,-15500,573318
17,2021-09-03,495000,510000,489000,509000,17500,338553
18,2021-09-06,500000,503000,478500,482500,-26500,400109
19,2021-09-07,477000,479000,461000,464500,-18000,331012
20,2021-09-08,467000,484500,466500,483500,19000,334185
21,2021-09-09,480500,493500,474000,475000,-8500,766976
22,2021-09-10,465000,469000,440500,447000,-28000,832774
23,2021-09-13,449500,457000,439000,451500,4500,255115
24,2021-09-14,449500,478500,449500,478000,26500,270284
25,2021-09-15,475500,499500,470000,493500,15500,343058
26,2021-09-16,491500,498000,484500,492000,-1500,225694
27,2021-09-17,495000,502000,488000,493500,1500,236970
28,2021-09-23,485000,501000,483000,500000,6500,307363
29,2021-09-24,504000,504000,488500,493000,-7000,212264
30,2021-09-27,489000,502000,489000,498000,5000,206449
31,2021-09-28,497000,503000,494000,500000,2000,258981
32,2021-09-29,492000,501000,478500,500000,0,262394
33,2021-09-30,500000,516000,497500,502000,2000,383165
34,2021-10-01,502000,505000,493000,498000,-4000,170528
35,2021-10-05,493000,496000,461500,463000,-35000,325618
36,2021-10-06,471000,473000,448000,454000,-9000,242842
37,2021-10-07,460000,476000,457500,474000,20000,174489
38,2021-10-08,471000,477000,466000,470000,-4000,105885
39,2021-10-12,468500,487000,464000,484000,14000,161134
40,2021-10-13,485500,498500,485500,488000,4000,184613
41,2021-10-14,491500,494500,478000,478500,-9500,189867
42,2021-10-15,478000,483500,467500,472500,-6000,236323
43,2021-10-18,476000,489500,471500,486000,13500,178931
44,2021-10-19,489500,497000,487000,493500,7500,147933
45,2021-10-20,498000,502000,484000,487000,-6500,281768
46,2021-10-21,488500,498000,487000,493000,6000,176975
47,2021-10-22,496000,500000,480000,488000,-5000,198513
48,2021-10-25,497500,514000,481500,488000,0,496570
49,2021-10-26,490500,499500,486500,498000,10000,172246
50,2021-10-27,499000,503000,488500,489500,-8500,135786
51,2021-10-28,487500,494000,472500,475000,-14500,203112
52,2021-10-29,475000,479500,467500,469500,-5500,127375
53,2021-11-01,472000,485000,472000,478000,8500,131659
54,2021-11-02,481500,492500,481500,483500,5500,106072
55,2021-11-03,484000,485500,471000,472000,-11500,135814
56,2021-11-04,475000,478500,464500,468000,-4000,152616
57,2021-11-05,468000,468500,450500,451000,-17000,246727
58,2021-11-08,441000,445500,428000,441500,-9500,249370
59,2021-11-09,438000,467500,437500,465500,24000,275041
60,2021-11-10,465500,494000,463500,484500,19000,546349
61,2021-11-11,487000,544000,476000,540000,55500,1822609
62,2021-11-12,535000,554000,516000,547000,7000,1351285
63,2021-11-15,541000,555000,535000,548000,1000,514345
64,2021-11-16,548000,563000,538000,547000,-1000,540891
65,2021-11-17,554000,580000,548000,567000,20000,762917
66,2021-11-18,570000,574000,541000,543000,-24000,519439
67,2021-11-19,539000,549000,526000,542000,-1000,366848
68,2021-11-22,532000,541000,507000,516000,-26000,499182
69,2021-11-23,507000,519000,497500,505000,-11000,334064
70,2021-11-24,505000,514000,493000,509000,4000,339342
71,2021-11-25,509000,518000,501000,504000,-5000,289504
72,2021-11-26,504000,515000,501000,506000,2000,298183
73,2021-11-29,500000,524000,498500,510000,4000,380148
74,2021-11-30,515000,526000,477000,503000,-7000,2455962
75,2021-12-01,504000,508000,482000,489000,-14000,463600
76,2021-12-02,485500,502000,481000,502000,13000,258026
77,2021-12-03,498000,504000,492500,500000,-2000,245814
78,2021-12-06,499500,499500,472000,472500,-27500,313777
79,2021-12-07,473500,478000,455500,465000,-7500,321250
80,2021-12-08,468500,473500,461500,464500,-500,227701
81,2021-12-09,466000,482000,466000,479000,14500,307844
82,2021-12-10,475000,489500,472500,489500,10500,221472
83,2021-12-13,489000,493000,484500,489500,0,182159
84,2021-12-14,491000,497500,485500,493000,3500,163630
85,2021-12-15,493000,494000,485000,485000,-8000,111998
86,2021-12-16,489000,489500,481500,484000,-1000,167219
87,2021-12-17,483500,494500,479000,494500,10500,1312605
88,2021-12-20,492000,492000,468000,471000,-23500,184429
89,2021-12-21,472500,478000,466500,466500,-4500,124689
90,2021-12-22,468500,474500,468000,470500,4000,95964
91,2021-12-23,471000,472000,461000,464000,-6500,165010
92,2021-12-24,465000,467000,463000,463000,-1000,101425
93,2021-12-27,461000,463000,449000,450500,-12500,190773
94,2021-12-28,451000,463000,448500,462000,11500,215074
95,2021-12-29,464000,473000,462000,467000,5000,168633
96,2021-12-30,467000,469000,456500,460000,-7000,113558
97,2022-01-03,463000,468500,458000,460000,0,96581
98,2022-01-04,459500,459500,442000,444000,-16000,232605
99,2022-01-05,442000,442500,413000,417000,-27000,454908
100,2022-01-06,410000,413000,400000,402000,-15000,372826
101,2022-01-07,402500,405500,393500,394500,-7500,339356
102,2022-01-10,393000,393500,373000,381500,-13000,438835
103,2022-01-11,380500,384500,364000,365000,-16500,391852
104,2022-01-12,369500,374000,364500,367500,2500,368318
105,2022-01-13,364000,365000,345000,346500,-21000,570811
106,2022-01-14,338500,354000,333500,343500,-3000,462339
107,2022-01-17,351500,354500,338000,341000,-2500,298123
108,2022-01-18,339000,343000,334000,340500,-500,251142
109,2022-01-19,341000,342500,323000,324500,-16000,415623
110,2022-01-20,323500,328500,316500,325000,500,297605
111,2022-01-21,320000,322500,306000,310000,-15000,706631
112,2022-01-24,308500,313500,299000,302000,-8000,442843
113,2022-01-25,303500,308000,290000,291000,-11000,465805
114,2022-01-26,294000,294500,276500,276500,-14500,808612
115,2022-01-27,279000,282500,264000,264000,-12500,717325
116,2022-01-28,267500,284500,257500,274500,10500,783003
117,2022-02-03,279000,286500,275500,275500,1000,364038
118,2022-02-04,274500,297000,274500,288500,13000,485012
119,2022-02-07,290000,306000,283500,305000,16500,534422
120,2022-02-08,304500,314500,296500,299500,-5500,420619
121,2022-02-09,304000,306500,295000,297000,-2500,185777
122,2022-02-10,300000,306500,292500,297000,0,312108
123,2022-02-11,268500,270000,255500,259000,-38000,1242240
124,2022-02-14,252000,268500,248500,267500,8500,548562
125,2022-02-15,268000,289500,266000,281000,13500,689509
126,2022-02-16,286000,288000,277000,277500,-3500,296947
127,2022-02-17,277500,280500,269000,273000,-4500,319221
128,2022-02-18,266500,276500,265000,274000,1000,215275
129,2022-02-21,269500,279500,266500,273500,-500,179499
130,2022-02-22,268500,280000,268000,273500,0,238940
131,2022-02-23,277500,296500,275500,286000,12500,475696
132,2022-02-24,282000,287000,280000,285500,-500,245896
133,2022-02-25,290000,293000,283000,284000,-1500,210160
134,2022-02-28,283000,295000,279000,295000,11000,197803
135,2022-03-02,299000,306500,295000,298000,3000,264742
136,2022-03-03,300000,302500,298000,298500,500,121273
137,2022-03-04,296500,297500,282000,282500,-16000,238713
138,2022-03-07,277500,278000,268500,271000,-11500,176042
139,2022-03-08,266500,281000,266500,273500,2500,159115
140,2022-03-10,281500,295000,280000,295000,21500,292969
141,2022-03-11,292000,293000,284500,285000,-10000,231836
142,2022-03-14,285000,292000,281000,281000,-4000,169976
143,2022-03-15,278500,282500,274000,277500,-3500,114644
144,2022-03-16,280500,286500,278500,281500,4000,140323
145,2022-03-17,287500,292000,284000,284000,2500,198288
146,2022-03-18,285000,291000,277500,286000,2000,288541
147,2022-03-21,287500,291000,276000,276000,-10000,283001
148,2022-03-22,276000,281000,275500,279000,3000,89046
149,2022-03-23,282000,286500,279500,283000,4000,179359
150,2022-03-24,280000,283500,276500,280500,-2500,140646
151,2022-03-25,281000,282000,278000,278500,-2000,128623
152,2022-03-28,278500,279000,270500,271500,-7000,192699
153,2022-03-29,273000,275500,271000,273000,1500,173269
154,2022-03-30,274500,276500,271000,272500,-500,147316
155,2022-03-31,272500,281500,272000,275500,3000,187476
156,2022-04-01,276500,278000,272000,278000,2500,125727
157,2022-04-04,275500,299500,275500,298500,20500,507532
158,2022-04-05,300500,301000,290500,293500,-5000,241079
159,2022-04-06,289000,296500,286000,287000,-6500,172907
160,2022-04-07,283000,288500,283000,284000,-3000,134315
161,2022-04-08,285500,287500,272000,280000,-4000,243269
162,2022-04-11,276500,282500,275000,281500,1500,96798
163,2022-04-12,277000,279500,267000,267000,-14500,759269
164,2022-04-13,266500,269000,263000,267500,500,144215
165,2022-04-14,268500,271000,264000,266500,-1000,125573
166,2022-04-15,265000,266500,263500,264500,-2000,113682
167,2022-04-18,263500,264500,260500,261000,-3500,94033
168,2022-04-19,261500,264500,260500,261500,500,56824
169,2022-04-20,262000,263000,258000,258000,-3500,127262
170,2022-04-21,259000,260500,257000,258000,0,64119
171,2022-04-22,257000,258000,247000,250000,-8000,286187
172,2022-04-25,246500,249000,242000,242500,-7500,162783
173,2022-04-26,244500,253000,244000,248500,6000,170318
174,2022-04-27,240000,242500,236000,238500,-10000,234396
175,2022-04-28,239500,242500,233000,240500,2000,174851
176,2022-04-29,241000,253000,239000,252000,11500,184533
177,2022-05-02,248000,252500,246000,251500,-500,106610
178,2022-05-03,251000,259500,250500,256500,5000,119305
179,2022-05-04,256500,261500,254000,258000,1500,143846
180,2022-05-06,253500,258500,250000,256500,-1500,108855
181,2022-05-09,252000,256500,246500,251500,-5000,145967
182,2022-05-10,246000,247000,241500,245000,-6500,123155
183,2022-05-11,242500,259500,239500,257000,12000,214893
184,2022-05-12,253500,265000,242000,252000,-5000,673602
185,2022-05-13,259000,263500,246500,253500,1500,576165
186,2022-05-16,256000,258500,239500,241000,-12500,304344
187,2022-05-17,241500,245500,239500,240000,-1000,179189
188,2022-05-18,242000,248000,240500,247500,7500,184124
189,2022-05-19,240500,241000,236000,237000,-10500,238251
190,2022-05-20,237500,256000,237500,256000,19000,324746
191,2022-05-23,255000,259000,253000,256500,500,118636
192,2022-05-24,252500,258000,247500,247500,-9000,154928
193,2022-05-25,251500,258500,249000,257000,9500,176409
194,2022-05-26,256000,264500,254500,255000,-2000,204563
195,2022-05-27,261000,261000,249000,249000,-6000,896244
196,2022-05-30,254000,260500,252500,259000,10000,173129
197,2022-05-31,258500,262000,256500,259500,500,393292
198,2022-06-02,256500,261000,249500,250000,-9500,201849
199,2022-06-03,253500,254500,250500,253000,3000,126332
200,2022-06-07,256500,269500,256500,268500,15500,418115
201,2022-06-08,269000,276000,266500,271500,3000,280507
202,2022-06-09,270000,280000,269000,276500,5000,469081
203,2022-06-10,273500,278500,268000,274000,-2500,194126
204,2022-06-13,267500,270500,257500,260000,-14000,223411
205,2022-06-14,256000,263500,252500,261000,1000,163420
206,2022-06-15,259500,263000,249000,259500,-1500,228326
207,2022-06-16,263500,264000,251500,252000,-7500,146794
208,2022-06-17,247000,265000,246500,262500,10500,251010
209,2022-06-20,264500,266000,256500,259000,-3500,145360
210,2022-06-21,264000,272000,259500,268500,9500,172166
211,2022-06-22,271000,271000,259500,259500,-9000,124190
212,2022-06-23,261500,269500,258500,264500,5000,197328
213,2022-06-24,265000,277000,265000,273500,9000,217031
214,2022-06-27,277000,278500,265000,266000,-7500,187080
215,2022-06-28,266500,267000,257000,260000,-6000,180877
216,2022-06-29,253500,256500,238000,238000,-22000,400738
217,2022-06-30,236000,238500,219000,219000,-19000,434760
218,2022-07-01,222000,226500,212500,215500,-3500,255073
219,2022-07-04,219000,223500,216500,222500,7000,172017
220,2022-07-05,223000,231000,222500,226000,3500,122203
221,2022-07-06,226500,239500,223500,234000,8000,238897
222,2022-07-07,238000,242000,234000,240500,6500,118420
223,2022-07-08,241000,243000,236500,237000,-3500,99317
224,2022-07-11,237500,241000,234500,239500,2500,69697
225,2022-07-12,239000,241500,235500,237000,-2500,85038
226,2022-07-13,239000,243500,236500,242500,5500,83448
227,2022-07-14,240000,250500,239500,245000,2500,149455
228,2022-07-15,246000,247000,235000,235500,-9500,136215
229,2022-07-18,236500,239000,234500,238500,3000,83031
230,2022-07-19,237500,239500,233500,235000,-3500,152856
231,2022-07-20,239000,254000,239000,247500,12500,344415
232,2022-07-21,246000,260000,245500,258500,11000,288427
233,2022-07-22,259000,263000,257000,258000,-500,151172
234,2022-07-25,256500,261000,255000,256000,-2000,85011
235,2022-07-26,257500,262500,254500,257000,1000,112346
236,2022-07-27,256000,256500,240500,241000,-16000,295526
237,2022-07-28,244500,246000,240000,244500,3500,172505
238,2022-07-29,224000,236000,221500,233500,-11000,576222
239,2022-08-01,234000,243500,231500,243000,9500,207639
240,2022-08-02,241500,244000,239000,242000,-1000,95530
241,2022-08-03,242500,254500,242500,252000,10000,190062
242,2022-08-04,257000,266500,256500,263000,11000,249022
243,2022-08-05,264000,264500,257000,257500,-5500,85301
244,2022-08-08,255500,261500,254000,260000,2500,75875
245,2022-08-09,260000,265500,258000,263000,3000,104256
246,2022-08-10,261500,265000,252000,253000,-10000,145254
247,2022-08-11,257000,263500,256500,263500,10500,144836
248,2022-08-12,264500,282000,264000,266000,2500,538784
249,2022-08-16,269000,270500,265000,269000,3000,130901
250,2022-08-17,269500,269500,263000,265500,-3500,105990
251,2022-08-18,264500,264500,257000,258000,-7500,120633
252,2022-08-19,259500,261000,253000,255000,-3000,86089
253,2022-08-22,253500,257000,248000,252500,-2500,91113
254,2022-08-23,251000,253500,243500,243500,-9000,142221
255,2022-08-24,245500,250000,240500,241000,-2500,130452
256,2022-08-25,242000,247000,241500,244500,3500,74548
257,2022-08-26,246000,247000,242000,244500,0,64253
258,2022-08-29,233500,237500,231000,232000,-12500,132493
259,2022-08-30,233500,241500,233500,239000,7000,98314
260,2022-08-31,236500,248000,234500,246500,7500,134169
261,2022-09-01,242500,243000,234000,236000,-10500,159233
262,2022-09-02,237000,238500,231500,232000,-4000,98119
263,2022-09-05,231000,239000,231000,236000,4000,70630
264,2022-09-06,237500,241000,233500,235500,-500,67837
265,2022-09-07,233000,234500,230000,233500,-2000,68457
266,2022-09-08,236000,241000,235000,237000,3500,145257
267,2022-09-13,242000,247000,241000,246500,9500,122486
268,2022-09-14,236500,241500,235000,238500,-8000,98958
269,2022-09-15,240500,240500,235500,239000,500,66639
270,2022-09-16,235500,240500,234000,239000,0,131065
271,2022-09-19,242000,242000,226000,226000,-13000,226781
272,2022-09-20,230000,230500,223000,225500,-500,103739
273,2022-09-21,224000,225500,219000,222000,-3500,153173
274,2022-09-22,218000,218500,214000,216500,-5500,137971
275,2022-09-23,217000,218000,205000,205500,-11000,187309
276,2022-09-26,202500,210500,201500,209000,3500,195696
277,2022-09-27,210500,217500,206500,213000,4000,142792
278,2022-09-28,209000,211500,202000,205000,-8000,153971
279,2022-09-29,208500,212500,203500,205500,500,123527
280,2022-09-30,205000,212000,204000,210000,4500,133112
281,2022-10-04,212000,215000,210000,214000,4000,99103
282,2022-10-05,216000,216000,200500,202000,-12000,186576
283,2022-10-06,203000,204500,200500,201000,-1000,108788
284,2022-10-07,198000,200500,191000,191500,-9500,311611
285,2022-10-11,187500,188000,176500,178000,-13500,335329
286,2022-10-12,178000,181500,176000,180500,2500,166675
287,2022-10-13,179000,180000,169500,176000,-4500,313453
288,2022-10-14,180500,184500,178000,182000,6000,188552
289,2022-10-17,177000,180500,171000,179500,-2500,180445
290,2022-10-18,185000,190000,184500,189000,9500,161828
291,2022-10-19,190000,192000,183000,183000,-6000,108434
292,2022-10-20,180500,182000,171500,176000,-7000,312290
293,2022-10-21,173000,181000,172500,179000,3000,119274
