,date,open,high,low,close,close_change,volume
0,2019-12-20,45750,45800,45050,45350,-100,1161672
1,2019-12-23,45350,45800,45100,45800,450,686108
2,2019-12-24,45800,46000,45450,45550,-250,731294
3,2019-12-26,45850,45950,45400,45750,200,550143
4,2019-12-27,44200,44300,43850,44100,-1650,1181670
5,2019-12-30,43800,43950,43150,43350,-750,1151434
6,2020-01-02,43100,43450,42400,42600,-750,772880
7,2020-01-03,42750,43200,42650,42750,150,963717
8,2020-01-06,42400,42700,41900,42100,-650,719169
9,2020-01-07,42500,42750,42100,42750,650,759544
10,2020-01-08,42100,42100,41750,42000,-750,1122496
11,2020-01-09,41850,42400,41800,42200,200,1254533
12,2020-01-10,42100,42250,41200,41350,-850,1405033
13,2020-01-13,41200,41800,40950,41750,400,988398
14,2020-01-14,41450,42100,41450,41850,100,1200364
15,2020-01-15,41700,42050,41350,41500,-350,1158426
16,2020-01-16,41450,41450,40950,41300,-200,1360022
17,2020-01-17,41000,41400,40800,41050,-250,1370331
18,2020-01-20,41150,41900,41000,41300,250,1139491
19,2020-01-21,41250,41850,41200,41400,100,1333154
20,2020-01-22,41400,41550,40900,41000,-400,1166603
21,2020-01-23,40700,41250,40650,41200,200,894645
22,2020-01-28,40350,40700,39700,40150,-1050,1463667
23,2020-01-29,39900,40100,39600,39800,-350,1001549
24,2020-01-30,40050,40100,39600,39900,100,1064052
25,2020-01-31,40300,40300,39150,39150,-750,1285828
26,2020-02-03,39550,39750,39100,39300,150,1508584
27,2020-02-04,39650,39750,38750,38900,-400,1734995
28,2020-02-05,38900,39350,38700,39250,350,1495014
29,2020-02-06,39550,39850,38900,39800,550,1482420
30,2020-02-07,39350,39700,38800,39150,-650,1448392
31,2020-02-10,38700,38750,37900,38150,-1000,1774106
32,2020-02-11,38100,38700,38000,38500,350,1326970
33,2020-02-12,38300,38600,38050,38450,-50,1616452
34,2020-02-13,38200,38400,37900,37900,-550,1738102
35,2020-02-14,37600,38250,37600,37750,-150,1047254
36,2020-02-17,37700,37900,36700,36900,-850,2254735
37,2020-02-18,36900,37000,36350,36450,-450,1335554
38,2020-02-19,36500,36650,36000,36550,100,2347513
39,2020-02-20,36500,36650,36000,36200,-350,1264239
40,2020-02-21,35850,35900,35350,35650,-550,1481281
41,2020-02-24,34750,35000,33900,34000,-1650,2434887
42,2020-02-25,33350,34450,33350,34200,200,2156551
43,2020-02-26,33400,34750,33350,34150,-50,2480717
44,2020-02-27,33950,34050,33500,33500,-650,2489863
45,2020-02-28,32500,32750,32200,32300,-1200,3505067
46,2020-03-02,32350,32700,31900,32200,-100,2163670
47,2020-03-03,32300,32750,32050,32050,-150,1761429
48,2020-03-04,32100,33350,32050,33150,1100,2272463
49,2020-03-05,33150,33200,32400,32750,-400,2369004
50,2020-03-06,32200,32450,31750,31900,-850,1990965
51,2020-03-09,31400,31400,30000,30050,-1850,2147355
52,2020-03-10,29450,30450,29400,30150,100,2142638
53,2020-03-11,30050,31500,30050,30350,200,2667358
54,2020-03-12,30400,30400,28700,29100,-1250,3444605
55,2020-03-13,27950,28100,26250,27500,-1600,4971131
56,2020-03-16,28200,28350,26800,26800,-700,2154315
57,2020-03-17,25000,25900,24900,25200,-1600,3565928
58,2020-03-18,24900,25850,24400,24400,-800,2406967
59,2020-03-19,24300,24700,22300,22450,-1950,3227344
60,2020-03-20,22900,24400,21850,24200,1750,3288066
61,2020-03-23,22400,23200,22000,22200,-2000,2185885
62,2020-03-24,22600,24600,22250,23950,1750,2261390
63,2020-03-25,26300,27500,25200,27350,3400,3088695
64,2020-03-26,27350,29100,27050,27350,0,3837880
65,2020-03-27,29300,29500,27400,28400,1050,3397588
66,2020-03-30,27100,27900,26400,27500,-900,2380561
67,2020-03-31,28150,29350,27550,28600,1100,3312454
68,2020-04-01,28500,28750,26750,26750,-1850,2216202
69,2020-04-02,27250,27300,25850,26750,0,2900222
70,2020-04-03,26250,27150,26250,26550,-200,1925601
71,2020-04-06,26750,27500,26550,27350,800,2180878
72,2020-04-07,28350,28500,27700,28500,1150,2830469
73,2020-04-08,28500,28650,27800,27850,-650,2368197
74,2020-04-09,28400,28500,27900,28100,250,1761149
75,2020-04-10,28500,29500,28350,29050,950,2806027
76,2020-04-13,29100,29350,28400,28500,-550,1725434
77,2020-04-14,28850,29050,28400,29050,550,1524629
78,2020-04-16,28050,28450,27900,28050,-1000,2608005
79,2020-04-17,28300,29050,28300,28500,450,2377650
80,2020-04-20,28850,28950,28150,28200,-300,1979063
81,2020-04-21,28000,28150,27200,27700,-500,2552022
82,2020-04-22,27350,27600,26850,27600,-100,1498460
83,2020-04-23,27400,27750,27200,27500,-100,2055080
84,2020-04-24,27200,27450,26900,27150,-350,1759625
85,2020-04-27,27700,30250,27600,30000,2850,5258451
86,2020-04-28,30750,31450,29600,30100,100,3284884
87,2020-04-29,30200,30900,30000,30550,450,2223561
88,2020-05-04,29900,30350,29500,29800,-750,2946737
89,2020-05-06,29850,30150,29250,29900,100,2262364
90,2020-05-07,29500,30550,29400,30050,150,1969529
91,2020-05-08,30600,30800,30050,30050,0,1488251
92,2020-05-11,30150,30400,29550,29550,-500,1445854
93,2020-05-12,29250,29500,28800,28900,-650,1825245
94,2020-05-13,28150,29450,28150,29450,550,1617461
95,2020-05-14,29150,29200,28600,28900,-550,1665449
96,2020-05-15,29400,29650,28950,29350,450,1743880
97,2020-05-18,29100,29400,28650,28950,-400,1441040
98,2020-05-19,30100,30700,30100,30450,1500,2602771
