,date,open,high,low,close,close_change,volume
0,2024-08-30,145800,146100,143200,143200,-1200,198422
1,2024-09-02,143600,144200,142200,143000,-200,75979
2,2024-09-03,143100,148300,142700,147400,4400,217099
3,2024-09-04,143800,143900,140700,141000,-6400,164581
4,2024-09-05,141300,144200,140600,142300,1300,80094
5,2024-09-06,142700,143500,140000,140900,-1400,92661
6,2024-09-09,137800,138200,134200,137600,-3300,176047
7,2024-09-10,138000,144800,137600,141300,3700,155905
8,2024-09-11,141600,145000,140500,144000,2700,141630
9,2024-09-12,145000,145000,142800,144300,300,188794
