,date,open,high,low,close,close_change,volume
0,2024-08-30,349500,350000,344000,346500,2000,116474
1,2024-09-02,345500,361000,343000,360000,13500,132202
2,2024-09-03,362000,383500,360000,377000,17000,146605
3,2024-09-04,368000,372000,362500,366500,-10500,107740
4,2024-09-05,369000,369500,359000,359000,-7500,70527
5,2024-09-06,361000,361500,349000,352000,-7000,57387
6,2024-09-09,349500,355500,341500,345500,-6500,68450
7,2024-09-10,344000,349000,338000,347000,1500,81790
8,2024-09-11,350000,351000,337000,343000,-4000,80546
9,2024-09-12,345000,350500,339000,350500,7500,110905
