,date,open,high,low,close,close_change,volume
0,2019-12-26,181500,183000,179000,180500,-1500,173426
1,2019-12-27,182000,185000,179000,183500,3000,323473
2,2019-12-30,183500,190000,183500,186500,3000,376541
3,2020-01-02,187500,188000,182000,182500,-4000,300640
4,2020-01-03,185000,186000,180500,181500,-1000,454492
5,2020-01-06,180000,182000,178000,180500,-1000,287970
6,2020-01-07,182500,187000,181500,187000,6500,328624
7,2020-01-08,182000,183500,179000,183000,-4000,820867
8,2020-01-09,183500,186500,183500,186000,3000,531355
9,2020-01-10,185000,188000,184000,188000,2000,398739
10,2020-01-13,187500,188500,186000,188000,0,337749
11,2020-01-14,188000,194500,188000,190500,2500,501286
12,2020-01-15,189500,192000,188500,191500,1000,323778
13,2020-01-16,190000,192500,189000,191500,0,245107
14,2020-01-17,190500,192500,189500,191000,-500,286019
15,2020-01-20,190000,190500,187000,187500,-3500,454733
16,2020-01-21,187500,189500,181000,182000,-5500,547678
17,2020-01-22,185000,190000,184500,186000,4000,429852
18,2020-01-23,185000,185500,181500,183000,-3000,375929
19,2020-01-28,182000,184500,178000,178500,-4500,476253
20,2020-01-29,183000,183500,180000,180000,1500,434897
21,2020-01-30,179500,183000,175000,180000,0,772160
22,2020-01-31,180000,180500,177500,179500,-500,537062
23,2020-02-03,178000,180500,176000,177500,-2000,485913
24,2020-02-04,177500,181500,175000,180500,3000,563463
25,2020-02-05,181000,183500,178500,181500,1000,653809
26,2020-02-06,182500,183500,180500,181500,0,659850
27,2020-02-07,181500,188500,181000,185000,3500,728633
28,2020-02-10,182500,184000,180500,183500,-1500,433051
29,2020-02-11,183500,185000,183000,184500,1000,400386
30,2020-02-12,183000,185000,181500,185000,500,351892
31,2020-02-13,184000,185000,183000,184500,-500,555923
32,2020-02-14,184000,187500,184000,186500,2000,659429
33,2020-02-17,184500,189000,184500,188500,2000,312407
34,2020-02-18,186500,188500,185500,186500,-2000,345642
35,2020-02-19,188000,191000,185000,189500,3000,560743
36,2020-02-20,189500,191500,187500,190000,500,427402
37,2020-02-21,187500,191000,187000,189500,-500,434019
38,2020-02-24,185500,187500,183500,184000,-5500,567036
39,2020-02-25,184000,191000,183500,190500,6500,704859
40,2020-02-26,189500,190000,186500,187000,-3500,494066
41,2020-02-27,185000,187000,179000,182000,-5000,535696
42,2020-02-28,179000,180000,172000,174000,-8000,830654
43,2020-03-02,175000,177000,172500,175000,1000,659376
44,2020-03-03,179000,180000,174000,175000,0,544379
45,2020-03-04,174500,179500,173000,178500,3500,450252
46,2020-03-05,180500,181000,178500,181000,2500,483840
47,2020-03-06,179500,181000,177500,179500,-1500,293897
48,2020-03-09,174500,174500,167500,168000,-11500,668089
49,2020-03-10,168000,176000,165000,172000,4000,666532
50,2020-03-11,172000,174000,167500,170000,-2000,483822
51,2020-03-12,170000,170000,161000,166500,-3500,980814
52,2020-03-13,151000,168000,149500,166000,-500,1242510
53,2020-03-16,166000,166500,155000,155000,-11000,812823
54,2020-03-17,147500,155500,147000,151000,-4000,979243
55,2020-03-18,152500,156000,146000,146000,-5000,666723
56,2020-03-19,150000,151500,135000,144000,-2000,1154230
57,2020-03-20,147500,156500,146000,154000,10000,997895
58,2020-03-23,141500,149500,140000,143000,-11000,1033851
59,2020-03-24,151500,157000,148000,156000,13000,960786
60,2020-03-25,160500,163000,152000,156000,0,1039579
61,2020-03-26,156000,158000,149500,152500,-3500,988725
62,2020-03-27,161500,164500,158500,164000,11500,1217815
63,2020-03-30,160000,165000,159000,162500,-1500,630830
64,2020-03-31,163500,171000,163500,170000,7500,858165
65,2020-04-01,166500,171000,163000,163000,-7000,720283
66,2020-04-02,166500,175000,164500,173500,10500,1086863
67,2020-04-03,170000,172500,168000,172000,-1500,663454
68,2020-04-06,173500,176000,170500,173000,1000,655547
69,2020-04-07,174000,174500,167500,169500,-3500,873091
70,2020-04-08,169000,169500,166500,166500,-3000,588577
71,2020-04-09,168500,169000,165000,167500,1000,682921
72,2020-04-10,166000,167000,164000,166500,-1000,483720
73,2020-04-13,164500,168000,162500,166000,-500,413768
74,2020-04-14,168000,170000,166500,168500,2500,520725
75,2020-04-16,168000,172500,167500,170500,2000,841066
76,2020-04-17,175500,180000,173500,179000,8500,900031
77,2020-04-20,181000,182000,179000,180000,1000,663723
78,2020-04-21,180500,181500,173500,178500,-1500,759150
79,2020-04-22,175000,182500,173000,182000,3500,611589
80,2020-04-23,190000,196000,186500,190000,8000,1521478
81,2020-04-24,189000,197500,189000,192500,2500,928695
82,2020-04-27,193000,200000,192500,197500,5000,927347
83,2020-04-28,197500,198000,194500,198000,500,433549
84,2020-04-29,199500,200000,196500,197500,-500,676743
85,2020-05-04,198500,203000,193500,199000,1500,1104027
86,2020-05-06,201500,212500,200500,212000,13000,992225
87,2020-05-07,211500,220000,210500,215500,3500,984024
88,2020-05-08,216000,218500,212000,214000,-1500,732394
89,2020-05-11,214500,221000,214000,214500,500,599328
90,2020-05-12,218000,226500,215000,219500,5000,1056584
91,2020-05-13,217500,222500,213500,218500,-1000,1014692
92,2020-05-14,214500,222000,214500,219000,500,866427
93,2020-05-15,219000,219500,209500,213000,-6000,1050469
94,2020-05-18,215000,218000,211500,215000,2000,638906
95,2020-05-19,215000,216500,210500,213500,-1500,917603
96,2020-05-20,215500,225500,215000,222000,8500,977544
97,2020-05-21,227500,233500,222500,225000,3000,1004395
98,2020-05-22,227000,232500,222500,230500,5500,1108281
99,2020-05-25,234500,241000,234000,241000,10500,1015069
100,2020-05-26,244000,246000,230000,239000,-2000,1568016
101,2020-05-27,231000,234500,226500,228500,-10500,1351505
102,2020-05-28,226000,241000,222000,240500,12000,1625154
103,2020-05-29,240000,243000,226000,226000,-14500,3114298
104,2020-06-01,233500,237000,230000,237000,11000,1140644
105,2020-06-02,235000,236000,232000,234000,-3000,689584
106,2020-06-03,235000,235500,225000,225500,-8500,1476614
107,2020-06-04,228000,235000,227000,232500,7000,1052789
108,2020-06-05,229000,231000,225000,231000,-1500,1061922
109,2020-06-08,234500,242000,231000,240500,9500,1624752
110,2020-06-09,240000,243000,235500,237500,-3000,934440
111,2020-06-10,241000,247500,240000,244000,6500,1431071
112,2020-06-11,244000,249000,239000,240500,-3500,1423978
113,2020-06-12,229000,242500,228500,242000,1500,1318334
114,2020-06-15,240000,244500,230500,231500,-10500,1311773
115,2020-06-16,239000,243500,236000,243500,12000,1155474
116,2020-06-17,244000,252000,243500,251000,7500,1357900
117,2020-06-18,251500,254000,247000,247500,-3500,744330
118,2020-06-19,250000,250000,244000,249500,2000,919945
119,2020-06-22,249500,271500,247500,270000,20500,1841479
120,2020-06-23,272000,289000,270500,276000,6000,2104075
121,2020-06-24,273500,279500,270500,279000,3000,995065
122,2020-06-25,273500,276500,269500,269500,-9500,1196267
123,2020-06-26,274500,275000,263000,269000,-500,937593
124,2020-06-29,265000,270500,261000,264000,-5000,814814
125,2020-06-30,268000,270500,263000,267000,3000,862860
126,2020-07-01,270000,275000,266000,269000,2000,655711
127,2020-07-02,274000,277000,271000,277000,8000,1015829
128,2020-07-03,276500,280500,274500,277500,500,971940
129,2020-07-06,278000,287500,278000,281500,4000,1211636
130,2020-07-07,285000,289500,279000,279500,-2000,1365047
