,date,open,high,low,close,close_change,volume
0,2019-12-20,535000,543000,533000,539000,6000,65798
1,2019-12-23,541000,543000,534000,540000,1000,43978
2,2019-12-24,540000,542000,533000,533000,-7000,33551
3,2019-12-26,535000,537000,530000,537000,4000,43562
4,2019-12-27,538000,543000,533000,541000,4000,50220
5,2019-12-30,543000,545000,538000,541000,0,36232
6,2020-01-02,542000,545000,539000,541000,0,40246
7,2020-01-03,547000,568000,542000,565000,24000,112404
8,2020-01-06,562000,587000,562000,579000,14000,107006
9,2020-01-07,583000,596000,574000,594000,15000,84378
10,2020-01-08,587000,604000,584000,604000,10000,109267
11,2020-01-09,597000,608000,596000,608000,4000,71171
12,2020-01-10,605000,618000,605000,608000,0,53031
13,2020-01-13,605000,615000,604000,614000,6000,66084
14,2020-01-14,614000,615000,605000,610000,-4000,64120
15,2020-01-15,608000,622000,608000,619000,9000,56839
16,2020-01-16,624000,637000,617000,632000,13000,79907
17,2020-01-17,633000,641000,625000,631000,-1000,49319
18,2020-01-20,632000,641000,627000,630000,-1000,40779
19,2020-01-21,630000,641000,627000,632000,2000,59896
20,2020-01-22,638000,644000,632000,643000,11000,56758
21,2020-01-23,640000,646000,638000,646000,3000,51057
22,2020-01-28,637000,652000,636000,644000,-2000,90471
23,2020-01-29,644000,658000,641000,649000,5000,80218
24,2020-01-30,651000,665000,651000,655000,6000,77424
25,2020-01-31,659000,659000,632000,636000,-19000,107016
26,2020-02-03,636000,648000,633000,640000,4000,94982
27,2020-02-04,646000,660000,638000,656000,16000,71409
28,2020-02-05,652000,664000,651000,657000,1000,69095
29,2020-02-06,663000,675000,657000,670000,13000,79693
30,2020-02-07,663000,677000,662000,672000,2000,58755
31,2020-02-10,661000,669000,638000,648000,-24000,120937
32,2020-02-11,648000,656000,631000,644000,-4000,120028
33,2020-02-12,636000,660000,635000,650000,6000,172621
34,2020-02-13,647000,654000,624000,629000,-21000,156229
35,2020-02-14,635000,661000,630000,657000,28000,157977
36,2020-02-17,660000,666000,651000,658000,1000,44676
37,2020-02-18,652000,658000,646000,655000,-3000,52270
38,2020-02-19,667000,689000,660000,687000,32000,140128
39,2020-02-20,700000,711000,674000,676000,-11000,110032
40,2020-02-21,661000,689000,661000,669000,-7000,79837
41,2020-02-24,670000,687000,661000,663000,-6000,96037
42,2020-02-25,667000,669000,648000,669000,6000,92439
43,2020-02-26,665000,673000,657000,672000,3000,89770
44,2020-02-27,668000,675000,649000,654000,-18000,68808
45,2020-02-28,654000,659000,641000,649000,-5000,122145
46,2020-03-02,657000,665000,639000,661000,12000,75909
47,2020-03-03,675000,686000,669000,679000,18000,111858
48,2020-03-04,698000,723000,692000,720000,41000,156369
49,2020-03-05,722000,725000,705000,711000,-9000,115007
50,2020-03-06,703000,707000,694000,700000,-11000,94325
51,2020-03-09,695000,696000,671000,680000,-20000,93380
52,2020-03-10,666000,689000,666000,676000,-4000,117053
53,2020-03-11,671000,680000,654000,666000,-10000,112122
54,2020-03-12,661000,661000,620000,641000,-25000,178886
55,2020-03-13,581000,661000,580000,641000,0,229329
56,2020-03-16,636000,656000,593000,595000,-46000,201806
57,2020-03-17,561000,597000,561000,577000,-18000,271203
58,2020-03-18,583000,608000,570000,570000,-7000,211341
59,2020-03-19,580000,588000,504000,530000,-40000,400206
60,2020-03-20,559000,574000,542000,567000,37000,236382
