,date,open,high,low,close,close_change,volume
152,2020-08-06,195500,201000,195500,201000,7000,384949
153,2020-08-07,201000,202000,194500,197000,-4000,335833
154,2020-08-10,194500,199500,193000,198500,1500,302994
155,2020-08-11,201000,209500,200500,207000,8500,655895
156,2020-08-12,205500,210000,203500,208500,1500,360782
157,2020-08-13,209000,210000,204000,206000,-2500,397625
158,2020-08-14,207000,211000,205000,210500,4500,438014
159,2020-08-18,208500,209500,202000,203000,-7500,437588
160,2020-08-19,203500,203500,199000,201000,-2000,220589
161,2020-08-20,199500,201500,193000,195000,-6000,373768
162,2020-08-21,196000,201000,195500,199000,4000,257961
163,2020-08-24,196500,199500,194000,199000,0,205330
164,2020-08-25,200000,202000,198000,200500,1500,223434
165,2020-08-26,198000,198000,192000,193000,-7500,512515
166,2020-08-27,191500,192000,186500,188500,-4500,432450
167,2020-08-28,187000,192500,187000,189500,1000,377563
168,2020-08-31,189500,191500,184500,184500,-5000,542851
169,2020-09-01,185500,188000,185000,186500,2000,323816
170,2020-09-02,187500,188500,185500,188000,1500,220654
171,2020-09-03,188000,189500,187000,189000,1000,263157
172,2020-09-04,185000,188000,185000,186000,-3000,285469
173,2020-09-07,186500,191000,185000,188000,2000,316466
174,2020-09-08,190500,190500,186500,187000,-1000,268589
175,2020-09-09,184500,185500,183500,185000,-2000,326016
176,2020-09-10,185500,187500,184000,185500,500,412264
177,2020-09-11,185000,186500,184000,185500,0,202517
178,2020-09-14,186000,190000,185500,190000,4500,258053
179,2020-09-15,188000,190000,187000,189500,-500,276837
180,2020-09-16,188500,189500,187500,189000,-500,200188
181,2020-09-17,189500,191000,187000,190000,1000,299058
182,2020-09-18,191000,194000,190000,192000,2000,522946
183,2020-09-21,190500,194000,190000,191000,-1000,358087
184,2020-09-22,191000,199000,190500,194500,3500,953120
185,2020-09-23,196000,197000,191500,195000,500,450482
186,2020-09-24,193500,194000,187500,188000,-7000,369215
187,2020-09-25,190000,196000,188500,194000,6000,348033
188,2020-09-28,194500,196500,192500,194000,0,243804
189,2020-09-29,197000,199500,195500,196000,2000,351353
190,2020-10-05,196500,208000,195000,205000,9000,723156
191,2020-10-06,204500,206500,201500,202000,-3000,277292
192,2020-10-07,200500,207000,198000,205000,3000,294582
193,2020-10-08,208000,213000,206500,208000,3000,554481
194,2020-10-12,208500,208500,204000,207000,-1000,269502
195,2020-10-13,206500,207500,204500,205000,-2000,190587
196,2020-10-14,207000,207000,200000,200500,-4500,300335
197,2020-10-15,200000,208000,200000,205000,4500,309713
198,2020-10-16,206500,207500,201000,202000,-3000,269441
199,2020-10-19,204000,210000,203500,208500,6500,424316
200,2020-10-20,207000,210500,204000,206500,-2000,350583
201,2020-10-21,206000,208500,204000,207000,500,249347
202,2020-10-22,206000,211000,205000,210000,3000,463459
203,2020-10-23,211500,222500,208500,220000,10000,903396
204,2020-10-26,220000,225500,218000,218000,-2000,600037
