,date,open,high,low,close,close_change,volume
0,2019-12-26,187000,190000,185000,189500,4500,2138836
1,2019-12-27,183000,187000,180000,184000,3000,1406310
2,2019-12-30,183000,185000,180500,181000,-3000,527906
3,2020-01-02,181000,183000,176000,180000,-1000,621826
4,2020-01-03,181500,182500,177000,177500,-2500,498043
5,2020-01-06,174000,175500,172500,173000,-4500,575093
6,2020-01-07,174500,179000,174000,178000,5000,457371
7,2020-01-08,175000,176000,170500,173000,-5000,891120
8,2020-01-09,178000,179500,175000,177000,4000,519560
9,2020-01-10,178500,178500,175000,177500,500,431127
10,2020-01-13,179000,181000,178500,179500,2000,453131
11,2020-01-14,179500,181500,177000,178000,-1500,506237
12,2020-01-15,178000,178500,176000,176500,-1500,293546
13,2020-01-16,176000,186500,174000,180500,4000,1272730
14,2020-01-17,180500,181000,174000,175000,-5500,818082
15,2020-01-20,174000,175000,172000,172500,-2500,568512
16,2020-01-21,174000,175500,172500,172500,0,413021
17,2020-01-22,172500,176500,172500,176500,4000,380522
18,2020-01-23,177500,177500,174000,175500,-1000,349287
19,2020-01-28,170500,173500,170000,170500,-5000,677942
20,2020-01-29,172500,173000,170000,171000,500,490096
21,2020-01-30,172000,173000,165500,167000,-4000,632053
22,2020-01-31,168000,171500,165000,165000,-2000,587953
23,2020-02-03,162000,167500,160000,166500,1500,682627
24,2020-02-04,167500,169500,165000,167500,1000,714181
25,2020-02-05,169000,169500,163500,164500,-3000,654917
26,2020-02-06,166000,174000,165500,172500,8000,831467
27,2020-02-07,173500,174000,170000,171500,-1000,430732
28,2020-02-10,171000,175500,169500,173000,1500,496142
29,2020-02-11,174000,176500,172500,173500,500,433405
30,2020-02-12,174000,175000,172000,174000,500,326275
31,2020-02-13,175500,181000,175500,178500,4500,1215090
32,2020-02-14,178000,182000,177500,181000,2500,645545
33,2020-02-17,182500,187500,182500,186000,5000,798265
34,2020-02-18,187000,187000,182500,184500,-1500,550403
35,2020-02-19,186000,187000,180000,181500,-3000,738862
