,date,open,high,low,close,close_change,volume
0,2024-08-30,81100,81200,78800,79200,-1100,282873
1,2024-09-02,79300,80200,78600,79100,-100,136365
2,2024-09-03,79700,85900,79500,85400,6300,563126
3,2024-09-04,83500,86300,82300,84300,-1100,328153
4,2024-09-05,84800,86200,84000,85800,1500,204286
5,2024-09-06,86000,86300,84600,84600,-1200,130210
6,2024-09-09,82700,84000,82300,83900,-700,98454
7,2024-09-10,83300,84500,82700,83200,-700,87528
8,2024-09-11,84000,84000,82400,82500,-700,58856
9,2024-09-12,82700,83500,81700,82200,-300,246488
