,date,open,high,low,close,close_change,volume
0,2019-12-19,12350,12400,12300,12350,-50,1148372
1,2019-12-20,12350,12400,12300,12300,-50,1733966
2,2019-12-23,12350,12450,12300,12450,150,1596366
3,2019-12-24,12450,12500,12350,12400,-50,1970859
4,2019-12-26,12400,12500,12400,12500,100,3311160
5,2019-12-27,11900,11950,11800,11900,-600,3927328
6,2019-12-30,11850,11900,11750,11800,-100,905560
7,2020-01-02,11750,11800,11550,11550,-250,2004412
8,2020-01-03,11600,11750,11550,11600,50,1478623
9,2020-01-06,11550,11550,11300,11350,-250,1840398
10,2020-01-07,11400,11450,11350,11400,50,1027565
11,2020-01-08,11300,11350,11000,11150,-250,2053986
12,2020-01-09,11200,11350,11050,11100,-50,2011621
13,2020-01-10,11100,11200,11050,11100,0,964214
14,2020-01-13,11050,11150,11000,11150,50,1299071
15,2020-01-14,11150,11250,11150,11200,50,1547190
16,2020-01-15,11200,11350,11200,11250,50,963366
17,2020-01-16,11250,11300,11100,11200,-50,867257
18,2020-01-17,11150,11250,11100,11250,50,903772
19,2020-01-20,11250,11350,11200,11250,0,1217547
20,2020-01-21,11250,11300,11200,11200,-50,800253
21,2020-01-22,11200,11250,11100,11150,-50,995026
22,2020-01-23,11150,11200,11100,11100,-50,865821
23,2020-01-28,10950,11000,10700,10700,-400,2283509
24,2020-01-29,10750,10850,10700,10800,100,1069701
25,2020-01-30,10800,10950,10800,10800,0,1051202
26,2020-01-31,10900,10900,10750,10750,-50,1016276
27,2020-02-03,10650,10700,10500,10650,-100,1371028
28,2020-02-04,10700,10700,10500,10550,-100,1604177
29,2020-02-05,10600,10750,10550,10600,50,1222152
30,2020-02-06,10600,10950,10600,10900,300,1587087
31,2020-02-07,10850,10850,10700,10850,-50,1241093
32,2020-02-10,10750,10800,10550,10600,-250,2015197
33,2020-02-11,10600,10700,10550,10600,0,1390599
34,2020-02-12,10600,10650,10450,10500,-100,2654683
35,2020-02-13,10500,10550,10400,10400,-100,1681662
36,2020-02-14,10400,10450,10150,10200,-200,3166171
37,2020-02-17,10150,10250,10100,10150,-50,1576712
38,2020-02-18,10150,10150,10000,10050,-100,1500995
39,2020-02-19,10050,10150,10000,10100,50,1542470
40,2020-02-20,10100,10150,10000,10000,-100,1213375
41,2020-02-21,9980,9990,9900,9900,-100,1850503
42,2020-02-24,9680,9720,9480,9480,-420,2460837
43,2020-02-25,9320,9840,9320,9690,210,1703737
44,2020-02-26,9550,9750,9500,9660,-30,1497075
45,2020-02-27,9600,9820,9600,9780,120,1403170
46,2020-02-28,9700,9720,9450,9510,-270,2529664
47,2020-03-02,9490,9580,9410,9430,-80,1313790
48,2020-03-03,9510,9580,9390,9390,-40,1549972
49,2020-03-04,9380,9540,9330,9450,60,1879329
50,2020-03-05,9490,9500,9350,9390,-60,2157354
51,2020-03-06,9320,9360,8950,9020,-370,3798856
52,2020-03-09,8860,8870,8500,8520,-500,2732695
53,2020-03-10,8300,8480,8290,8410,-110,1878506
54,2020-03-11,8390,8620,8360,8420,10,2129277
55,2020-03-12,8320,8350,7800,7910,-510,4060421
56,2020-03-13,7150,7650,7020,7450,-460,4868340
57,2020-03-16,7480,7640,7100,7100,-350,3104062
58,2020-03-17,6600,6870,6500,6710,-390,3685283
59,2020-03-18,6710,6790,6510,6510,-200,2618531
60,2020-03-19,6510,6600,5860,5870,-640,4156109
61,2020-03-20,6030,6620,5900,6620,750,3698474
62,2020-03-23,6150,6410,6010,6130,-490,2587895
63,2020-03-24,6330,6760,6160,6680,550,2411046
64,2020-03-25,7070,7470,7030,7370,690,3811848
65,2020-03-26,7400,7510,7160,7270,-100,3906989
66,2020-03-27,7600,7670,7220,7370,100,2917213
67,2020-03-30,7130,7410,6980,7270,-100,2169902
68,2020-03-31,7400,7560,7280,7500,230,2696258
69,2020-04-01,7400,7550,7160,7160,-340,2277600
70,2020-04-02,7160,7300,7000,7230,70,2046811
71,2020-04-03,7230,7300,7100,7230,0,1880217
72,2020-04-06,7230,7450,7210,7440,210,2517463
73,2020-04-07,7650,7800,7450,7560,120,2976291
74,2020-04-08,7510,7590,7430,7450,-110,2103995
75,2020-04-09,7570,7600,7450,7510,60,2155700
76,2020-04-10,7590,7840,7520,7820,310,3715056
77,2020-04-13,7770,8040,7710,7750,-70,3243711
78,2020-04-14,7830,7900,7750,7900,150,1866762
79,2020-04-16,7780,7820,7630,7720,-180,2611738
80,2020-04-17,7790,7930,7780,7880,160,2806396
81,2020-04-20,7800,7830,7650,7700,-180,3925258
82,2020-04-21,7560,7620,7400,7480,-220,3416231
83,2020-04-22,7270,7360,7210,7340,-140,3578458
84,2020-04-23,7370,7410,7300,7320,-20,2632930
85,2020-04-24,7300,7300,7190,7200,-120,2462628
86,2020-04-27,7230,7710,7230,7620,420,4822565
87,2020-04-28,7780,8090,7640,7720,100,5874015
88,2020-04-29,7790,8020,7750,7900,180,4387448
89,2020-05-04,7740,7800,7620,7660,-240,3212983
90,2020-05-06,7770,7790,7620,7670,10,2286710
91,2020-05-07,7650,7760,7590,7720,50,1809219
92,2020-05-08,7770,7820,7710,7740,20,1891292
93,2020-05-11,7740,7770,7600,7600,-140,1831910
94,2020-05-12,7600,7600,7400,7440,-160,2375026
95,2020-05-13,7360,7450,7310,7450,10,1711980
96,2020-05-14,7360,7410,7320,7370,-80,1867079
97,2020-05-15,7480,7630,7390,7550,180,2522150
98,2020-05-18,7570,7600,7420,7460,-90,1546786
99,2020-05-19,7670,7800,7670,7730,270,2869594
100,2020-05-20,7640,7720,7620,7680,-50,1459404
101,2020-05-21,7740,7770,7680,7740,60,1907202
102,2020-05-22,7750,7750,7550,7560,-180,1810736
103,2020-05-25,7600,7620,7520,7620,60,955351
104,2020-05-26,7640,7810,7580,7770,150,2471172
105,2020-05-27,7860,7990,7810,7960,190,4295846
106,2020-05-28,8170,8380,8060,8240,280,7549725
107,2020-05-29,8110,8400,8030,8280,40,4819669
108,2020-06-01,8300,8500,8300,8480,200,2861703
109,2020-06-02,8470,9050,8460,9000,520,5549703
110,2020-06-03,9270,9960,9140,9730,730,8315050
111,2020-06-04,9900,10150,9370,9540,-190,6349119
112,2020-06-05,9560,9790,9450,9730,190,3110692
113,2020-06-08,9990,10000,9640,9680,-50,2862958
114,2020-06-09,9630,9750,9350,9480,-200,3464519
115,2020-06-10,9480,9500,9240,9280,-200,2561458
116,2020-06-11,9110,9120,8780,8840,-440,6190796
117,2020-06-12,8290,8600,8290,8590,-250,3467501
118,2020-06-15,8550,8810,8310,8310,-280,3511295
119,2020-06-16,8450,8920,8450,8900,590,2692428
120,2020-06-17,8890,8890,8620,8820,-80,2100867
121,2020-06-18,8740,8860,8690,8810,-10,1594860
122,2020-06-19,8900,8910,8640,8640,-170,3523066
123,2020-06-22,8560,8590,8400,8400,-240,2197121
124,2020-06-23,8450,8530,8190,8270,-130,2305389
125,2020-06-24,8300,8410,8280,8300,30,1618551
126,2020-06-25,8280,8280,8100,8110,-190,1791323
127,2020-06-26,8240,8290,8180,8180,70,1449752
128,2020-06-29,8000,8050,7950,8020,-160,1720515
129,2020-06-30,8080,8200,8060,8080,60,1493595
130,2020-07-01,8120,8250,8110,8120,40,1116031
131,2020-07-02,8110,8180,8100,8150,30,932932
132,2020-07-03,8170,8260,8120,8170,20,967410
133,2020-07-06,8170,8220,8070,8210,40,1480755
134,2020-07-07,8270,8330,8140,8140,-70,1655384
135,2020-07-08,8090,8190,8090,8130,-10,1331489
136,2020-07-09,8150,8160,8020,8020,-110,1803494
137,2020-07-10,8000,8020,7860,7870,-150,2175370
138,2020-07-13,7980,8150,7900,8150,280,1537523
139,2020-07-14,8060,8100,8020,8100,-50,979442
140,2020-07-15,8170,8380,8160,8260,160,2221196
141,2020-07-16,8300,8370,8180,8290,30,1429668
142,2020-07-17,8280,8300,8180,8200,-90,1294068
143,2020-07-20,8180,8340,8140,8330,130,1604882
144,2020-07-21,8330,8400,8200,8260,-70,1740152
145,2020-07-22,8320,8600,8300,8350,90,3437481
146,2020-07-23,8350,8380,8210,8250,-100,1877647
147,2020-07-24,8210,8330,8170,8250,0,1220735
148,2020-07-27,8250,8400,8250,8290,40,1210824
149,2020-07-28,8300,8400,8250,8300,10,1916364
150,2020-07-29,8250,8340,8220,8260,-40,1200391
151,2020-07-30,8270,8340,8220,8240,-20,1445972
152,2020-07-31,8240,8250,8110,8110,-130,2051856
153,2020-08-03,8140,8160,8070,8080,-30,1136832
154,2020-08-04,8070,8220,8070,8200,120,1361938
155,2020-08-05,8200,8240,8120,8160,-40,1253971
156,2020-08-06,8180,8400,8170,8290,130,2724744
157,2020-08-07,8320,8330,8170,8230,-60,1585276
158,2020-08-10,8260,8410,8230,8400,170,3094346
159,2020-08-11,8500,8690,8450,8680,280,4207516
160,2020-08-12,8750,8890,8570,8800,120,4199990
161,2020-08-13,8800,8860,8740,8820,20,3430244
162,2020-08-14,8820,8830,8610,8700,-120,1991022
163,2020-08-18,8620,8650,8300,8300,-400,2600765
164,2020-08-19,8320,8550,8320,8390,90,1330333
165,2020-08-20,8320,8380,8120,8120,-270,2494703
166,2020-08-21,8160,8270,8150,8190,70,1331757
167,2020-08-24,8190,8300,8110,8280,90,1120572
168,2020-08-25,8360,8440,8330,8420,140,1392604
169,2020-08-26,8380,8410,8220,8350,-70,1463232
170,2020-08-27,8310,8310,8200,8220,-130,1176456
171,2020-08-28,8270,8360,8230,8260,40,1177457
172,2020-08-31,8280,8320,8090,8090,-170,2731627
173,2020-09-01,8090,8210,8080,8170,80,1375302
174,2020-09-02,8200,8230,8160,8220,50,893824
175,2020-09-03,8230,8340,8230,8290,70,1464078
176,2020-09-04,8170,8230,8140,8200,-90,1227206
177,2020-09-07,8240,8290,8180,8270,70,1203100
178,2020-09-08,8300,8360,8220,8230,-40,1994391
179,2020-09-09,8160,8190,8090,8130,-100,2659641
180,2020-09-10,8160,8200,8140,8200,70,1621707
181,2020-09-11,8130,8180,8120,8180,-20,1097220
182,2020-09-14,8200,8230,8150,8200,20,1440155
183,2020-09-15,8200,8210,8150,8170,-30,1801216
184,2020-09-16,8150,8170,8120,8150,-20,1546812
185,2020-09-17,8140,8160,8100,8120,-30,1533685
186,2020-09-18,8140,8140,8000,8000,-120,3530713
187,2020-09-21,8050,8090,7980,8000,0,1767710
188,2020-09-22,7970,8000,7870,7880,-120,2091223
189,2020-09-23,7900,7920,7850,7910,30,1691834
190,2020-09-24,7880,7880,7780,7790,-120,1526369
191,2020-09-25,7840,7920,7830,7850,60,998281
192,2020-09-28,7910,7960,7880,7910,60,968554
193,2020-09-29,7990,8050,7980,8010,100,1293592
194,2020-10-05,8040,8180,8010,8110,100,1987602
195,2020-10-06,8120,8180,8100,8110,0,1300691
196,2020-10-07,8090,8180,8040,8160,50,1317017
197,2020-10-08,8180,8190,8120,8150,-10,1579611
198,2020-10-12,8150,8160,8080,8140,-10,1719441
199,2020-10-13,8150,8170,8100,8160,20,1118700
200,2020-10-14,8150,8160,8080,8090,-70,1399974
201,2020-10-15,8090,8100,8040,8080,-10,1058721
202,2020-10-16,8120,8120,8050,8080,0,785022
203,2020-10-19,8090,8280,8090,8220,140,2782966
204,2020-10-20,8190,8250,8130,8210,-10,1558266
205,2020-10-21,8220,8290,8180,8280,70,1816679
206,2020-10-22,8270,8460,8250,8450,170,3325898
207,2020-10-23,8530,8760,8500,8720,270,4742543
208,2020-10-26,8750,8790,8510,8520,-200,3362915
209,2020-10-27,8430,8440,8310,8340,-180,2512353
210,2020-10-28,8270,8460,8260,8430,90,1518408
211,2020-10-29,8270,8350,8240,8320,-110,2293721
212,2020-10-30,8320,8370,8170,8170,-150,2257045
213,2020-11-02,8170,8480,8170,8440,270,2430609
214,2020-11-03,8490,8560,8430,8500,60,1886873
215,2020-11-04,8590,8600,8390,8450,-50,1881407
216,2020-11-05,8510,8560,8450,8550,100,1639658
217,2020-11-06,8590,8600,8540,8570,20,1412805
218,2020-11-09,8600,8660,8570,8630,60,1855408
219,2020-11-10,8900,8950,8740,8860,230,4772839
220,2020-11-11,8880,9260,8870,9250,390,5795663
221,2020-11-12,9200,9220,9040,9060,-190,3504609
222,2020-11-13,8980,9120,8930,9020,-40,2652282
223,2020-11-16,9060,9250,9030,9150,130,2834554
224,2020-11-17,9200,9290,9060,9100,-50,2427691
225,2020-11-18,9100,9130,9060,9120,20,1613090
226,2020-11-19,9110,9110,9020,9080,-40,1729711
227,2020-11-20,9200,9330,9170,9330,250,3667645
228,2020-11-23,9360,9520,9270,9510,180,3113168
229,2020-11-24,9550,9590,9480,9570,60,2629660
230,2020-11-25,9630,9790,9490,9680,110,3803371
231,2020-11-26,9680,9680,9540,9630,-50,2118519
232,2020-11-27,9630,9660,9550,9620,-10,1387506
233,2020-11-30,9630,9670,9300,9300,-320,4127886
234,2020-12-01,9390,9520,9380,9500,200,1546795
235,2020-12-02,9560,9590,9450,9560,60,2012130
236,2020-12-03,9590,9600,9510,9580,20,1471859
237,2020-12-04,9550,9620,9510,9590,10,2096022
238,2020-12-07,9560,9590,9380,9460,-130,2426097
239,2020-12-08,9420,9430,9300,9350,-110,2452593
240,2020-12-09,9320,9490,9310,9420,70,1856373
241,2020-12-10,9440,9470,9340,9420,0,4130688
242,2020-12-11,9470,9570,9450,9520,100,2609850
243,2020-12-14,9530,9540,9420,9420,-100,2243696
244,2020-12-15,9420,9430,9320,9350,-70,2053875
245,2020-12-16,9410,9480,9380,9450,100,1995011
246,2020-12-17,9430,9450,9350,9440,-10,1752607
247,2020-12-18,9440,9450,9360,9360,-80,2285719
248,2020-12-21,9390,9420,9320,9410,50,1855041
249,2020-12-22,9410,9420,9330,9330,-80,1714044
250,2020-12-23,9330,9380,9310,9350,20,1536206
251,2020-12-24,9390,9500,9360,9450,100,3301952
252,2020-12-28,9500,9530,9450,9480,30,6854351
253,2020-12-29,9000,9030,8850,8880,-600,6722586
254,2020-12-30,8850,8860,8650,8840,-40,3840409
255,2021-01-04,8860,8860,8610,8620,-220,4120038
256,2021-01-05,8580,8710,8550,8710,90,2863048
257,2021-01-06,8720,8860,8630,8700,-10,4173194
258,2021-01-07,8900,8930,8820,8870,170,5166139
259,2021-01-08,8950,8950,8780,8830,-40,4133444
260,2021-01-11,8830,8830,8580,8670,-160,4981137
261,2021-01-12,8630,8770,8580,8680,10,3264949
262,2021-01-13,8760,8890,8740,8880,200,4524400
263,2021-01-14,8900,8910,8800,8840,-40,2769776
264,2021-01-15,8880,8890,8670,8670,-170,3345712
265,2021-01-18,8640,8640,8540,8560,-110,2860178
266,2021-01-19,8600,8680,8550,8630,70,1983336
267,2021-01-20,8630,8640,8540,8560,-70,2345818
268,2021-01-21,8580,8590,8510,8570,10,2165365
269,2021-01-22,8550,8560,8470,8480,-90,2354910
270,2021-01-25,8440,8450,8370,8420,-60,2566266
271,2021-01-26,8420,8440,8270,8280,-140,3788576
272,2021-01-27,8320,8360,8220,8240,-40,2071823
273,2021-01-28,8160,8170,8030,8080,-160,2931712
274,2021-01-29,8120,8130,7830,7830,-250,4586758
275,2021-02-01,7840,8250,7830,8160,330,2696592
276,2021-02-02,8160,8230,8110,8190,30,1414090
277,2021-02-03,8260,8290,8130,8240,50,1672567
278,2021-02-04,8230,8230,8080,8110,-130,1509279
279,2021-02-05,8160,8230,8140,8230,120,1725976
280,2021-02-08,8290,8550,8250,8490,260,3918623
281,2021-02-09,8580,8590,8370,8420,-70,1984690
282,2021-02-10,8460,8500,8340,8470,50,1598062
283,2021-02-15,8520,8540,8460,8470,0,1449500
284,2021-02-16,8470,8480,8370,8440,-30,990855
285,2021-02-17,8490,8550,8440,8500,60,1904397
286,2021-02-18,8500,8520,8400,8400,-100,1350572
287,2021-02-19,8400,8460,8270,8460,60,1815975
288,2021-02-22,8490,8510,8420,8420,-40,1828356
289,2021-02-23,8480,8560,8440,8460,40,1609470
290,2021-02-24,8480,8540,8410,8420,-40,2002790
291,2021-02-25,8470,8530,8430,8520,100,1704975
292,2021-02-26,8420,8450,8310,8330,-190,2858023
293,2021-03-02,8400,8480,8360,8390,60,1410580
294,2021-03-03,8380,8550,8370,8540,150,2070910
295,2021-03-04,8540,8650,8470,8580,40,2495334
296,2021-03-05,8580,8760,8580,8650,70,3800549
297,2021-03-08,8730,8850,8680,8850,200,4294872
298,2021-03-09,8960,9040,8860,8990,140,6055989
299,2021-03-10,8850,8990,8770,8990,0,3432807
300,2021-03-11,9050,9170,8980,9010,20,4134258
301,2021-03-12,8960,8980,8850,8960,-50,2416771
302,2021-03-15,9020,9070,8980,9020,60,2054784
303,2021-03-16,9020,9110,9020,9100,80,2089916
304,2021-03-17,9100,9140,9050,9110,10,1569225
305,2021-03-18,9110,9140,9000,9130,20,2824744
306,2021-03-19,9220,9230,9070,9120,-10,3439439
307,2021-03-22,9110,9130,9040,9110,-10,1671812
308,2021-03-23,9070,9120,9000,9010,-100,1677696
309,2021-03-24,8950,9010,8890,8900,-110,1836301
310,2021-03-25,8900,9080,8850,9030,130,1780315
311,2021-03-26,9070,9110,9020,9030,0,1481865
312,2021-03-29,9040,9080,8960,9080,50,1730505
313,2021-03-30,9080,9160,9050,9140,60,1916771
314,2021-03-31,9170,9210,9120,9160,20,2793161
315,2021-04-01,9170,9180,9050,9090,-70,1764117
316,2021-04-02,9080,9090,9020,9040,-50,1097836
317,2021-04-05,9050,9090,9000,9080,40,865969
318,2021-04-06,9080,9110,9030,9060,-20,1094799
319,2021-04-07,9060,9240,9060,9170,110,3115090
320,2021-04-08,9240,9240,9160,9160,-10,1825375
321,2021-04-09,9150,9180,9120,9160,0,1079881
322,2021-04-12,9160,9200,9120,9180,20,962576
323,2021-04-13,9180,9200,9160,9200,20,1100465
324,2021-04-14,9200,9210,9130,9160,-40,1242141
325,2021-04-15,9160,9250,9160,9240,80,1661051
326,2021-04-16,9200,9200,9150,9150,-90,1586954
327,2021-04-19,9070,9150,9060,9150,0,1669874
328,2021-04-20,9130,9220,9120,9220,70,1384536
329,2021-04-21,9200,9220,9130,9140,-80,1530213
330,2021-04-22,9170,9240,9150,9230,90,1890895
331,2021-04-23,9220,9320,9180,9300,70,2451178
332,2021-04-26,9340,9480,9330,9390,90,2809939
333,2021-04-27,9440,9470,9370,9460,70,2416933
334,2021-04-28,9490,9680,9480,9590,130,4619085
335,2021-04-29,9650,9730,9500,9510,-80,2944162
336,2021-04-30,9530,9730,9530,9690,180,3693510
337,2021-05-03,9700,9700,9520,9520,-170,2452892
338,2021-05-04,9530,9640,9380,9520,0,2122684
339,2021-05-06,9600,10150,9590,10150,630,8653675
340,2021-05-07,10250,10350,10100,10200,50,3320736
341,2021-05-10,10250,10400,10050,10300,100,3264857
342,2021-05-11,10250,10500,10200,10400,100,2822653
343,2021-05-12,10400,10400,10000,10250,-150,2614280
344,2021-05-13,10100,10900,10050,10650,400,6847378
345,2021-05-14,10650,10850,10500,10700,50,2646200
346,2021-05-17,10700,10850,10550,10800,100,2531553
347,2021-05-18,10800,11100,10800,11000,200,2705553
348,2021-05-20,11000,11100,10700,10800,-200,2648104
349,2021-05-21,10850,10850,10400,10500,-300,2817065
350,2021-05-24,10400,10750,10350,10600,100,1653599
351,2021-05-25,10600,10700,10550,10700,100,1769367
352,2021-05-26,10600,10700,10550,10700,0,1372203
353,2021-05-27,10700,10700,10500,10500,-200,2454590
354,2021-05-28,10600,10900,10600,10850,350,2211396
355,2021-05-31,10900,10950,10700,10800,-50,1859497
356,2021-06-01,10800,10850,10600,10750,-50,1516776
357,2021-06-02,10800,10850,10700,10800,50,1328212
358,2021-06-03,10850,11000,10800,10800,0,2042788
359,2021-06-04,10800,11150,10800,10950,150,2722877
360,2021-06-07,10950,11050,10850,11000,50,1677330
361,2021-06-08,11000,11100,10900,11000,0,1645711
362,2021-06-09,10950,11000,10850,10850,-150,1526214
363,2021-06-10,10800,10850,10600,10650,-200,2225385
364,2021-06-11,10600,10700,10500,10650,0,1500753
365,2021-06-14,10650,10700,10500,10600,-50,1373168
366,2021-06-15,10550,10650,10500,10600,0,1332886
367,2021-06-16,10600,10900,10600,10850,250,1582231
368,2021-06-17,10900,10950,10650,10700,-150,1643558
369,2021-06-18,10600,10650,10500,10500,-200,2059395
370,2021-06-21,10350,10450,10300,10350,-150,2338201
371,2021-06-22,10500,10550,10400,10500,150,1110300
372,2021-06-23,10500,10500,10350,10400,-100,1290361
373,2021-06-24,10400,10550,10350,10550,150,1072866
374,2021-06-25,10650,10700,10550,10650,100,1489959
375,2021-06-28,10700,10800,10600,10650,0,1439238
376,2021-06-29,10600,10650,10500,10500,-150,1239293
377,2021-06-30,10500,10600,10450,10500,0,847239
378,2021-07-01,10450,10500,10350,10350,-150,1490725
379,2021-07-02,10400,10450,10350,10450,100,838863
380,2021-07-05,10450,10500,10350,10450,0,818926
381,2021-07-06,10400,10500,10400,10500,50,834569
382,2021-07-07,10400,10400,10300,10400,-100,1600245
383,2021-07-08,10400,10450,10300,10300,-100,1675500
384,2021-07-09,10150,10150,9950,10050,-250,3329890
385,2021-07-12,10150,10300,10150,10250,200,1205955
386,2021-07-13,10350,10400,10300,10350,100,1773439
387,2021-07-14,10300,10300,10200,10200,-150,909897
388,2021-07-15,10250,10350,10150,10350,150,1164969
389,2021-07-16,10300,10450,10250,10450,100,1413969
390,2021-07-19,10400,10400,10300,10300,-150,786574
391,2021-07-20,10150,10250,10100,10200,-100,1134989
392,2021-07-21,10250,10300,10150,10200,0,795898
393,2021-07-22,10300,10450,10250,10350,150,1665353
394,2021-07-23,10350,10350,10250,10250,-100,1340961
395,2021-07-26,10250,10350,10200,10250,0,846906
396,2021-07-27,10350,10450,10300,10350,100,1609351
397,2021-07-28,10300,10400,10250,10350,0,719548
398,2021-07-29,10350,10450,10350,10350,0,921162
399,2021-07-30,10400,10450,10250,10300,-50,1209905
400,2021-08-02,10250,10300,10100,10200,-100,1045986
401,2021-08-03,10200,10300,10100,10250,50,918779
402,2021-08-04,10300,10450,10250,10450,200,1036021
403,2021-08-05,10450,10450,10350,10350,-100,934576
404,2021-08-06,10400,10500,10400,10450,100,807372
405,2021-08-09,10550,10550,10350,10350,-100,1097887
406,2021-08-10,10400,10450,10250,10250,-100,875763
407,2021-08-11,10300,10400,10250,10400,150,1036188
408,2021-08-12,10450,10450,10350,10350,-50,1038571
409,2021-08-13,10400,10400,10150,10250,-100,1526003
410,2021-08-17,10250,10350,10150,10250,0,1521308
411,2021-08-18,10250,10300,10150,10250,0,799776
412,2021-08-19,10250,10300,9970,10000,-250,1998582
413,2021-08-20,9990,10050,9820,9870,-130,2087014
414,2021-08-23,9900,10150,9900,10050,180,1209455
415,2021-08-24,10100,10300,10100,10250,200,1102211
416,2021-08-25,10300,10350,10200,10350,100,954925
417,2021-08-26,10450,10450,10250,10400,50,1675247
418,2021-08-27,10400,10500,10300,10450,50,1252423
419,2021-08-30,10500,10500,10250,10300,-150,954637
420,2021-08-31,10250,10350,10150,10300,0,1510364
421,2021-09-01,10250,10450,10250,10450,150,915141
422,2021-09-02,10350,10450,10350,10350,-100,744551
423,2021-09-03,10400,10450,10350,10400,50,644270
424,2021-09-06,10400,10400,10350,10350,-50,650493
425,2021-09-07,10350,10400,10300,10350,0,540953
426,2021-09-08,10300,10350,10300,10350,0,698785
427,2021-09-09,10300,10350,10000,10100,-250,2563012
428,2021-09-10,10150,10200,10100,10200,100,768807
429,2021-09-13,10150,10250,10150,10250,50,663856
430,2021-09-14,10250,10350,10250,10250,0,893138
431,2021-09-15,10250,10350,10200,10250,0,1033440
432,2021-09-16,10250,10300,10150,10150,-100,1031581
433,2021-09-17,10200,10200,10100,10200,50,1012035
434,2021-09-23,10100,10200,10050,10100,-100,1625178
