date,financial,insurance,invtrust,privequity,bank,financeetc,pension,institution,corporateetc,retail,foreigner,foreigneretc,total
2020-11-26,-2222,-482,-1266,-2441,-463,119,-7300,-14055,4017,20017,-10142,163,0
2020-11-27,-51,354,-1668,-2631,-35,39,6629,2638,6887,-16316,7064,-273,0
2020-11-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-30,21721,-1745,1545,5540,413,61,16908,44444,-1958,-8675,-33300,-510,0
2020-12-01,10983,-1095,5350,-3883,33,39,-6650,4777,7391,10338,-22542,36,0
2020-12-02,-7388,-363,-2325,-505,-36,4,-23145,-33759,8476,52949,-27820,154,0
2020-12-03,65136,-3819,4445,11005,-329,-142,10201,86496,475,-223927,136992,-36,0
2020-12-04,-29413,-3097,3758,-3663,-252,-1156,-14126,-47948,2262,45463,-379,602,0
2020-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-07,-18638,-3297,-4745,-4627,-71,123,-17653,-48909,8033,58459,-17789,206,0
2020-12-08,1371,-2593,-6287,-4417,-151,6,-9360,-21432,468,137356,-117097,705,0
2020-12-09,14116,-2388,-316,2006,798,0,-7213,7004,16703,-22253,-1522,68,0
2020-12-10,36054,-8785,-2646,-3515,-263,234,-30908,-9829,5967,21415,-17555,2,0
2020-12-11,-4772,-12590,-19190,-8775,-78,-69,-41549,-87024,1318,80313,5433,-41,0
2020-12-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-14,-13733,-2955,-5749,-2044,57,129,-4885,-29180,6561,47941,-25502,180,0
2020-12-15,-4642,-9573,502,-1861,416,-314,-10082,-25553,365,41407,-16081,-138,0
2020-12-16,8669,-2982,-530,1123,4,20,-11559,-5254,-3373,-5165,13292,500,0
2020-12-17,1381,-378,-2285,-1850,-323,-5,-17626,-21087,1727,3789,15615,-44,0
2020-12-18,784,-803,-2673,-1095,-894,-16,-8285,-12983,892,1534,10607,-50,0
2020-12-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-21,-432,194,-1553,-1157,54,-83,-17829,-20807,-1524,15936,6134,260,0
2020-12-22,-6494,-2736,-2212,-2238,632,-38,-18054,-31139,-2574,14255,19098,361,0
2020-12-23,13502,-1335,-3213,-2000,-1116,2,-15077,-9237,-832,3312,6928,-171,0
2020-12-24,19066,-1296,40,1808,-201,0,-10663,8754,-3808,-10194,5111,137,0
2020-12-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-28,52870,-3575,-1915,1589,-35,317,-4178,45072,-39,-93463,47954,476,0
2020-12-29,-45159,-1003,-4565,-1641,-836,312,-7410,-60303,14775,82164,-36720,84,0
2020-12-30,11885,-1394,-2278,-4820,118,-12,426,3927,-2285,-22535,20964,-71,0
2020-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-04,3135,-1936,-8427,-2001,-709,207,10650,919,-9,-174402,174535,-1042,0
2021-01-05,-14099,-729,-575,-755,-68,-503,-11747,-28477,8479,30568,-10658,88,0
2021-01-06,-35120,-3940,-4322,-5342,-218,-118,-34631,-83691,3471,130893,-50751,78,0
2021-01-07,35384,-2144,-5935,-1103,-104,157,-11073,15182,14989,-7673,-22658,161,0
2021-01-08,16221,-5051,-14421,10255,-2729,-357,-19542,-15624,-15721,-141270,172789,-174,0
2021-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-11,-58966,-17290,-21867,-8092,-941,-2356,-49749,-159262,-28243,332355,-146376,1526,0
2021-01-12,-10959,-3840,-9514,-8638,-585,-252,-41804,-75591,719,127790,-52723,-195,0
2021-01-13,12738,-11195,-15901,-6344,-915,-485,-59921,-82022,5363,67303,8768,589,0
2021-01-14,-11150,-4955,-6696,-789,-204,-865,-52449,-77108,-725,99099,-21256,-9,0
2021-01-15,-38097,-2948,-1815,-1094,957,186,-49468,-92279,-13045,78556,27124,-356,0
2021-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-18,6013,-9304,3276,578,-399,-12,-31399,-31248,2678,33970,-5600,200,0
2021-01-19,29880,3847,3987,6241,-511,287,11356,55086,17370,-152353,79758,138,0
2021-01-20,-45033,2478,-7391,-2927,-449,-255,-34572,-88148,6033,102532,-20869,451,0
2021-01-21,13255,-1600,-848,-2611,-364,84,-1416,6499,11488,-95381,78130,-737,0
2021-01-22,-14427,-3181,-7647,-4659,-285,561,-41764,-71403,3983,159294,-92399,525,0
2021-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-25,13337,-4614,-9426,1161,-92,-63,-4996,-4694,7523,-30791,28063,-102,0
2021-01-26,-34735,-10332,-11962,-1531,-737,-69,-38898,-98264,422,138700,-41831,973,0
2021-01-27,-23663,-9421,-23423,-4757,72,-144,-52720,-114056,-5186,137376,-18498,364,0
2021-01-28,2420,-1752,-9364,-6799,-9,-1102,-9214,-25821,1408,65666,-41220,-33,0
2021-01-29,-1729,-2310,1087,-1273,422,-48,-26818,-30670,6096,38659,-14798,712,0
2021-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-01,23530,-176,-5428,946,48,-303,9218,27833,1211,-15607,-13541,104,0
2021-02-02,15424,-2175,-1529,-47,815,-266,-30340,-18119,-10776,4035,25178,-318,0
2021-02-03,2668,-1771,-2660,-2156,177,37,638,-3067,774,-9785,12893,-815,0
2021-02-04,-32955,-642,-6121,484,-97,74,-8967,-48224,-2036,1650,49085,-476,0
2021-02-05,13783,-6120,-4884,-1315,-63,-22,-786,593,522,-26064,24853,95,0
2021-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-08,24227,-3004,-8375,-1484,96,-646,-22559,-11744,4231,12541,-5099,71,0
2021-02-09,8216,-1482,16076,4384,-132,44,-5866,21241,453,-19615,-2306,227,0
2021-02-10,362,-90,2178,2694,-69,0,2805,7880,-89,-36955,29496,-332,0
2021-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-15,-8427,411,794,-757,-83,0,9521,1458,1547,12003,-14242,-767,0
2021-02-16,-8965,250,1369,-369,-68,0,8656,873,-83,10070,-10924,64,0
2021-02-17,-19577,2019,5,-2813,-78,-32,-14141,-34617,860,58322,-24594,29,0
2021-02-18,-20879,-684,-491,-3017,-23,-27,-30984,-56104,-494,103442,-47173,329,0
2021-02-19,2381,439,5802,-1023,-37,-39,-2555,4969,-1065,-27145,23362,-120,0
2021-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-22,6133,393,2229,-48,-24,498,-6921,2260,673,-8954,6082,-61,0
2021-02-23,10814,-821,2954,131,-68,31,13497,26539,-526,-33853,7640,201,0
2021-02-24,-7329,-1326,-1512,41,-74,-58,-29730,-39989,-3016,69208,-26476,274,0
2021-02-25,86773,-994,-2680,4910,274,-20,10009,98272,-763,-104347,6996,-158,0
2021-02-26,-20459,122,-3294,-519,-96,-240,-3556,-28042,4705,138301,-115341,377,0
2021-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-02,10638,2696,1726,7388,-134,0,235,22549,-3446,-10921,-8355,173,0
2021-03-03,14510,-639,-500,727,-40,-46,-9326,4685,59,9208,-14080,128,0
2021-03-04,-39875,-833,-2008,-4694,-40,-73,-21214,-68737,1056,110146,-43019,554,0
2021-03-05,-19601,-1066,-6003,-348,-41,-23,4060,-23021,5005,35390,-17592,218,0
2021-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-08,-6467,1235,-4299,-3536,-478,-3,-10915,-24462,2343,39869,-17822,73,0
2021-03-09,7534,-1997,-582,3744,-15,0,5147,13831,-1313,-29479,17154,-193,0
2021-03-10,-11429,-5417,-1454,-3854,-52,0,-26623,-48829,5378,53803,-10527,174,0
2021-03-11,-1143,-295,878,-263,-42,-28,-3220,-4113,1597,15246,-13761,1031,0
2021-03-12,4543,-668,-5124,34,-86,-130,-1703,-3133,-4462,-32174,39808,-38,0
2021-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-15,-3227,0,471,-233,-70,-87,-11128,-14274,-2469,7554,9143,46,0
2021-03-16,5245,-734,-5438,618,-22,0,9996,9665,-5574,-1171,-2971,52,0
2021-03-17,-3295,-943,-2747,-401,-5,0,-11857,-19248,-1834,25590,-4560,52,0
2021-03-18,15028,-168,3245,757,-69,-1,10719,29511,3156,-52266,19693,-93,0
2021-03-19,-18589,-235,-2272,-2912,-13,-448,-18345,-42814,1463,69803,-28342,-109,0
2021-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-22,6083,820,-5712,-32,-8,-16,-5619,-4484,3047,22824,-21503,116,0
2021-03-23,-6926,-4446,-5918,-253,83,-36,-40043,-57539,350,38046,19220,-77,0
2021-03-24,482,-8425,-18638,-4327,-277,-36,-12815,-44036,729,51789,-8926,444,0
2021-03-25,2135,-3940,-10664,-661,-30,-105,-16148,-29413,45,29003,244,121,0
2021-03-26,-921,-6420,-14811,-220,-81,-18,-12406,-34876,2805,79711,-48081,441,0
2021-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-03-29,-8015,-3192,-44,201,24,0,-6950,-17976,524,28539,-11325,238,0
2021-03-30,6624,-104,-5649,1315,-4,-13,-832,1337,290,-5409,3859,-76,0
2021-03-31,-7544,-1062,-632,327,327,64,-4583,-13104,-744,14638,-956,166,0
2021-04-01,-171,2235,-896,462,-32,0,-1890,-292,483,5278,-5572,103,0
2021-04-02,39730,22250,24399,19141,-322,384,49808,155390,2074,-235359,78507,-611,0
2021-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-05,-6755,1746,3323,4246,-5,0,-12182,-9627,671,33184,-24270,42,0
2021-04-06,-8987,-789,13,478,-35,-97,-5980,-15397,120,25923,-10908,262,0
2021-04-07,172,2354,-3030,221,35,-25,654,381,-514,-9922,9819,236,0
2021-04-08,-671,2001,-247,1784,-81,-61,6202,8928,1171,-26851,16810,-58,0
2021-04-09,-7516,678,-3691,-245,-1042,231,-19844,-31431,1150,67025,-37000,255,0
2021-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-12,-13256,-3986,-3182,-5384,81,21,-2235,-27941,-1593,41676,-12307,165,0
2021-04-13,4609,32,1886,2199,-855,-1,-2750,5120,-6772,-20337,21883,105,0
2021-04-14,10455,827,925,1584,-680,0,10525,23635,-2450,-48148,27070,-106,0
2021-04-15,-958,-258,1094,-81,702,-331,-6002,-5834,111,16313,-10920,330,0
2021-04-16,-7259,527,438,1495,-20,0,1857,-2962,-253,-10876,13898,192,0
2021-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-19,-3822,-1596,-2652,-5051,143,0,-5061,-18040,-4453,13909,8255,329,0
2021-04-20,10015,-9297,-7245,-2535,-310,-11,-9293,-18678,-7317,50423,-24650,222,0
2021-04-21,-24043,-553,-3067,-3636,-11,0,-7789,-39099,1032,78788,-41084,363,0
2021-04-22,5992,535,-518,-2085,-2,-31,-1428,2462,-331,-520,-1727,116,0
2021-04-23,-10527,-3974,-4457,-7155,-38,115,-31442,-57478,-3094,122405,-62416,583,0
2021-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-04-26,-1653,-1679,-368,183,-27,153,-9814,-13206,1707,15255,-3812,57,0
2021-04-27,-3392,-1295,-10575,503,-32,0,-17082,-31873,-735,53559,-21027,75,0
2021-04-28,-3043,-794,-8165,-1838,-16,-22,-145,-14023,-514,-17241,31940,-163,0
2021-04-29,-6933,-3845,-5578,-4015,59,-71,-24629,-45011,1058,56559,-12725,119,0
2021-04-30,-7719,-2188,-7246,-1764,-70,-57,-14579,-33622,308,92610,-59521,226,0
2021-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-03,7667,827,5844,4057,-2,1097,3415,22906,1194,-31700,7400,200,0
2021-05-04,8078,1199,11754,2195,-318,74,10495,33477,3361,-55131,18423,-131,0
2021-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-06,2624,292,2559,1220,-6,0,-2301,4388,2060,15512,-22029,68,0
2021-05-07,8697,481,4225,2838,0,0,4449,20690,725,-12589,-8817,-8,0
2021-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-10,39924,1257,19816,5374,365,-46,6302,72993,-642,-74179,2066,-237,0
2021-05-11,-24854,1161,6867,1725,463,-432,12667,-2404,-817,14878,-11600,-57,0
2021-05-12,17860,4145,5318,4779,792,42,24968,57903,352,18809,-77095,31,0
2021-05-13,42521,2820,22339,3416,425,19,13122,84663,-1606,-64659,-17924,-474,0
2021-05-14,7562,2013,7673,181,-40,466,24830,42685,-2095,22760,-63253,-97,0
2021-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-17,695,693,364,-2150,109,-3,-925,-1216,89,10412,-9252,-32,0
2021-05-18,35971,479,2007,165,-10,0,7394,46007,616,-87913,41389,-99,0
2021-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-20,-1549,-252,156,-1413,86,0,-8444,-11416,-2928,119089,-105098,353,0
2021-05-21,13690,4110,5540,4789,17,0,20322,48468,-270,-72864,24884,-217,0
2021-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-24,-2662,4276,5034,1991,-73,31,13199,21796,-435,-33491,12482,-352,0
2021-05-25,13046,1299,1101,822,-14,240,2298,18793,1746,25184,-45784,60,0
2021-05-26,1234,605,-5720,245,-71,-17,-15768,-19492,-1780,109887,-89002,387,0
2021-05-27,-452,141,-5016,1840,-530,1,2864,-1152,1386,75059,-75687,394,0
2021-05-28,31533,5713,10440,8550,103,82,6680,63102,1286,-284344,220637,-681,0
2021-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-05-31,-22320,3897,12203,1776,583,135,-1687,-5413,3319,-23692,25758,28,0
2021-06-01,11716,5622,3934,4128,97,-41,9466,34922,-357,-51649,17126,-43,0
2021-06-02,-11989,1554,6483,458,614,914,19098,17131,333,-8096,-9048,-321,0
2021-06-03,-6989,13910,11260,-1985,915,63,22754,39928,-987,-30119,-8508,-315,0
2021-06-04,-14216,5383,7936,3947,177,2390,30949,36565,2680,-94785,56018,-478,0
2021-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-07,5496,1173,60,1406,-56,262,-3910,4431,2128,14291,-21008,158,0
2021-06-08,10574,2543,9724,265,356,166,23248,46876,-710,-55034,8975,-107,0
2021-06-09,-11272,1001,116,-3626,-468,16,-7932,-22165,1429,35999,-15229,-34,0
2021-06-10,-27622,39,-10170,-3141,-52,25,-19410,-60331,-195,49703,10820,3,0
2021-06-11,10499,761,-7091,-767,-3,0,3692,7091,-380,-27241,20566,-36,0
2021-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-14,7026,-153,-470,-1178,-15,26,-818,4418,-242,22127,-26378,75,0
2021-06-15,-1224,447,220,-3966,-21,0,-2170,-6714,571,27883,-21757,16,0
2021-06-16,13362,-292,1605,539,-19,19,4146,19360,2245,-25661,3954,101,0
2021-06-17,-30795,-77,-1239,-363,-5,-37,-5713,-38230,1723,76888,-40583,202,0
2021-06-18,13180,-2015,1383,519,-18,5,-229,12825,528,82163,-95748,232,0
2021-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-21,-27303,-1405,3,-3082,-584,-47,677,-31741,-2580,62132,-27984,173,0
2021-06-22,15173,-540,1155,1209,-12,0,16773,33759,2234,-136930,101381,-443,0
2021-06-23,12214,729,148,574,-3,480,3416,17558,3519,-2898,-18248,68,0
2021-06-24,27053,687,729,-99,480,102,-2918,26033,-927,-941,-24342,176,0
2021-06-25,12882,-1064,728,1120,-41,0,-2615,11008,1711,-1576,-11098,-45,0
2021-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-06-28,-10846,-2099,-1631,-684,190,0,-1804,-16874,-2778,38119,-18264,-203,0
2021-06-29,-16289,-3603,-249,-507,-10,-101,-6138,-26895,60,23828,3160,-152,0
2021-06-30,-3350,1437,-1391,-1430,1471,-38,-1419,-4720,1020,19595,-15818,-77,0
2021-07-01,-11953,-13,-1408,3154,1753,-72,-8314,-16853,72,-34456,50945,293,0
2021-07-02,-16240,-1120,-3283,-5700,1280,-46,-11724,-36833,-37,35615,1253,1,0
2021-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-05,-13649,-3630,-8958,-3308,-125,-6,-6004,-35680,3543,68998,-37231,370,0
2021-07-06,1827,-3022,-6472,361,-13,-24,-12734,-20077,-332,37301,-17309,418,0
2021-07-07,-17666,-4229,-13398,-3288,72,-116,-35349,-73974,364,136457,-63243,396,0
2021-07-08,-1171,-684,-8653,-2529,-15,-9,-187,-13249,-4726,64760,-46629,-156,0
2021-07-09,-7490,-401,-1987,-4843,-6,21,-17817,-32523,-259,84798,-52229,213,0
2021-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-12,2877,-86,5351,3450,-29,-2,-381,11180,313,-9207,-2538,253,0
2021-07-13,6713,-1898,1013,-124,487,-4,-8598,-2411,608,20181,-18179,-199,0
2021-07-14,543,-376,-565,-4416,224,0,-1693,-6282,-349,47650,-41106,87,0
2021-07-15,10913,-643,-801,567,-6,-6,-1147,8877,-122,-8251,-1060,556,0
2021-07-16,-8479,-2544,-3398,539,-27,-2,-8242,-22154,19,21612,899,-376,0
2021-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-19,-5010,-2831,-6408,139,-84,-58,-611,-14864,599,29416,-15262,111,0
2021-07-20,5142,244,84,-502,0,0,-7248,-2279,-153,22608,-20366,189,0
2021-07-21,-474,13,4214,1398,757,0,-492,5415,540,5255,-11199,-12,0
2021-07-22,12050,-2861,-4804,-4587,-3,23,-718,-900,-1317,14911,-12768,75,0
2021-07-23,-1357,-13483,-40789,-7317,49,-599,-53286,-116782,2119,194453,-80152,362,0
2021-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-07-26,-1610,-2717,-11183,-4771,-50,-2,-10295,-30628,-603,8660,22505,66,0
2021-07-27,9317,-498,-2846,-3206,-5,-22,-6309,-3571,-788,-1595,5891,63,0
2021-07-28,10131,-1821,-5417,-236,20,0,-9971,-7294,-2657,76575,-66332,-292,0
2021-07-29,11488,-765,-1936,951,-104,222,1812,11668,-574,18133,-29311,84,0
2021-07-30,-8165,-1297,-6002,-15,95,396,-16527,-31515,-305,80674,-48959,105,0
2021-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-02,12123,295,-5007,-697,-3,0,3150,9860,140,16719,-26823,103,0
2021-08-03,10073,-3626,-12708,-730,-1238,-10,75,-8163,2096,14629,-9057,495,0
2021-08-04,18338,906,-1560,2271,-1121,-428,-945,17461,165,-2614,-15502,490,0
2021-08-05,9253,-2232,-3756,-2269,-1911,-44,-8298,-9257,-393,29163,-19588,75,0
2021-08-06,-1389,-261,-2001,-1442,-1029,-2,-9136,-15261,-284,12630,2878,38,0
2021-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-09,-1109,-2510,-2331,-48,117,220,-20708,-26369,-1261,27707,39,-115,0
2021-08-10,-2328,-1050,-5491,-1260,95,-27,-17325,-27385,1372,28337,-2279,-45,0
2021-08-11,1119,-539,-2972,-298,-10,0,-3624,-6324,1222,4774,169,159,0
2021-08-12,13894,-235,-141,565,0,-669,-2944,10470,36,-13479,3138,-165,0
2021-08-13,7602,-1125,-1424,1524,65,217,-15525,-8665,398,38182,-29937,23,0
2021-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-17,1496,52,301,-787,93,155,-6933,-5623,679,24680,-19908,172,0
2021-08-18,6743,-2459,-1528,-522,189,-164,-8092,-5833,-6,24970,-19196,66,0
2021-08-19,-373,-826,-5558,831,45,418,-23447,-28911,-6205,31736,3170,211,0
2021-08-20,6166,-2838,-2012,-1128,-130,21,-4399,-4319,2695,32763,-31549,410,0
2021-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-23,6305,-735,1331,477,-3,0,-6259,1116,-509,-15413,15053,-248,0
2021-08-24,1782,95,786,508,0,0,-1443,1728,-1656,-20785,20812,-99,0
2021-08-25,-1858,-334,-584,-28,0,40,-774,-3537,-1294,11015,-6152,-33,0
2021-08-26,-6932,-169,319,-140,-523,-29,-1222,-8696,-84,-138,8855,63,0
2021-08-27,15463,-729,-2063,446,215,777,-7909,6201,-797,16955,-22373,13,0
2021-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-30,593,-2357,1618,3264,578,252,-3471,477,5655,-3881,-2461,209,0
2021-08-31,-7598,-925,0,2500,19,58,-3623,-9569,79,3442,6013,34,0
2021-09-01,-2124,-1532,1393,4292,14,52,-675,1421,52,5754,-7203,-23,0
2021-09-02,-11597,-3184,-14722,-937,-53,58,-16682,-47117,263,46617,84,152,0
2021-09-03,-1563,705,-3075,-2728,-274,-107,-3070,-10112,246,-26528,36494,-100,0
2021-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-06,974,-363,-6665,111,-7,6,423,-5521,-159,9473,-3801,8,0
2021-09-07,1235,-1057,-5225,-4134,-2,0,-6165,-15349,504,31114,-16391,122,0
2021-09-08,4861,491,-324,761,-8,0,2840,8620,-66,-12085,3657,-126,0
2021-09-09,-21366,768,-3129,-2242,-2,157,-12584,-38399,741,31066,6432,160,0
2021-09-10,5795,-3507,-4119,489,-4,-58,-20560,-21962,1442,23577,-3139,82,0
2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13,7512,-2290,-3124,848,-513,-12,-16982,-14561,44,19111,-4613,19,0
2021-09-14,12739,-919,-932,2972,-37,0,3613,17435,-3421,-24809,10964,-169,0
2021-09-15,-7115,-1702,-1473,504,-10,0,-8950,-18746,3,-4072,22936,-121,0
2021-09-16,-9675,-1840,-4996,28,-10,2,2076,-14415,-653,14787,-135,417,0
2021-09-17,-20781,-1731,889,14,-2,-136,-5951,-27699,271,8487,18661,279,0
2021-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-23,3131,-947,-2039,18,364,20,1061,1608,-452,-1634,482,-5,0
2021-09-24,-5214,-931,-1596,108,-33,18,-4234,-11882,-1891,19427,-5716,62,0
2021-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-27,6514,-2423,-5022,-237,-210,20,-11276,-12634,-109,39914,-27298,128,0
2021-09-28,-10080,-2076,-2042,-539,-437,-20,-11332,-26527,-2838,42611,-13403,158,0
2021-09-29,3932,-477,1115,253,106,80,1975,6985,-2050,-5550,598,18,0
2021-09-30,-4614,-13093,-1451,660,-18,43,-9062,-27534,679,39282,-12472,44,0
2021-10-01,-18967,-697,-10488,-1950,-357,-757,-8027,-41243,-1366,79646,-37318,282,0
2021-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-05,15852,-1710,-3599,-561,-114,-159,-8381,1328,-1594,-14845,15212,-101,0
2021-10-06,-878,574,2492,536,-7,-74,7181,9824,-1566,-17118,9110,-250,0
2021-10-07,19942,2101,3517,5272,-9,310,13287,44421,781,-19569,-25687,55,0
2021-10-08,-3810,1959,9065,8568,30,14,-1389,14438,1703,-59083,43074,-131,0
2021-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-10,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-11,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-12,-4394,1106,5237,1303,79,0,11477,14808,1117,-28914,13107,-118,0
2021-10-13,16161,2358,20080,4620,147,1602,13027,57995,-699,-108159,51064,-201,0
2021-10-14,3730,-54,706,-1910,91,0,6942,9506,-822,22273,-30966,10,0
2021-10-15,345,265,-1368,-5231,-3,11,3771,-2211,102,7061,-4986,34,0
2021-10-16,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-18,-6315,-6730,65,-28,-1,0,-3041,-16049,518,-13215,28772,-25,0
2021-10-19,10791,-14854,410,-340,13,0,625,-3355,-989,-2007,6286,66,0
2021-10-20,-2707,-981,-880,-173,-5,0,-1684,-6429,-1172,-16874,24502,-27,0
