date,retail,retail_cr,retail_days,foreigner,foreigner_cr,foreigner_days,institution,institution_cr,institution_days,financial,financial_cr,financial_days,invtrust,invtrust_cr,invtrust_days,pension,pension_cr,pension_days,privequity,privequity_cr,privequity_days,bank,bank_cr,bank_days,insurance,insurance_cr,insurance_days,financeetc,financeetc_cr,financeetc_days,corporateetc,corporateetc_cr,corporateetc_days,foreigneretc,foreigneretc_cr,foreigneretc_days,rc1_pcr,rc2_pcr,rc3_pcr,rc4_pcr,open,high,low,close,close_cr,vol,vol_cr,high_time,low_time
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71200,71900,70000,70400,-2.09,182714,,,
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71200,71200,68800,69800,-0.85,208650,,,
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68700,70500,68600,70000,0.29,180709,,,
2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70000,70100,67800,68900,-1.57,119744,,,
2022-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,600","66,600","66,600","66,600",0.00%,-,,,
2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67400,68000,66500,67100,-2.61,109361,,,
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67300,67500,65800,66500,-0.89,252227,,,
2022-04-20,11538.0,,,3528.0,,,,,,,,,-1991.0,,,1086.0,,,,,,,,,,,,,,,,,,,,,,,,,66200,67400,66100,66400,-0.15,188385,,,
2022-04-21,-9753.0,,,-2992.0,,,,,,,,,1351.0,,,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,67000,67800,66700,67100,1.05,155424,,,
2022-04-22,-37976.0,,,2830.0,,,,,,,,,24307.0,,,17164.0,,,,,,,,,,,,,,,,,,,,,,,,,67200,70300,66500,69900,4.17,266129,,,
2022-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,000","67,000","67,000","67,000",0.00%,-,,,
2022-04-25,-10602.0,,,-2898.0,,,,,,,,,3404.0,,,4113.0,,,,,,,,,,,,,,,,,,,,,,,,,69600,71000,69100,69800,-0.14,176286,,,
2022-04-26,62904.0,,,-37594.0,,,,,,,,,-13006.0,,,-1842.0,,,,,,,,,,,,,,,,,,,,,,,,,69000,69400,65900,66400,-4.87,240378,,,
2022-04-27,-8202.0,,,13355.0,,,,,,,,,3194.0,,,-10426.0,,,,,,,,,,,,,,,,,,,,,,,,,65700,67300,65200,66800,0.6,177206,,,
2022-04-28,-18792.0,,,17621.0,,,,,,,,,14079.0,,,-3669.0,,,,,,,,,,,,,,,,,,,,,,,,,66800,68200,66500,67900,1.65,169478,,,
2022-04-29,9228.0,,,-200.0,,,,,,,,,-4717.0,,,-7869.0,,,,,,,,,,,,,,,,,,,,,,,,,66900,68000,66500,67300,-0.88,142654,,,
2022-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,400","67,400","67,400","67,400",0.00%,-,,,
2022-05-02,17864.0,,,31902.0,,,,,,,,,-11402.0,,,-11484.0,,,,,,,,,,,,,,,,,,,,,,,,,66400,67200,65000,66000,-1.93,146276,,,
2022-05-03,32789.0,,,11695.0,,,,,,,,,-5049.0,,,-26098.0,,,,,,,,,,,,,,,,,,,,,,,,,65500,66300,65000,65400,-0.91,119824,,,
2022-05-04,-12736.0,,,9586.0,,,,,,,,,6318.0,,,-14010.0,,,,,,,,,,,,,,,,,,,,,,,,,65300,67200,64800,66500,1.68,108600,,,
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,900","67,900","67,900","67,900",0.00%,-,,,
2022-05-06,-2820.0,,,4169.0,,,-1345.0,,,,,,6186.0,,,-9338.0,,,,,,,,,,,,,,,,,,,,,,,,,66400,66500,64700,66200,-0.45,127244,,,
2022-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,500","66,500","66,500","66,500",0.00%,-,,,
2022-05-09,14037.0,,,25595.0,,,-39849.0,,,,,,-3862.0,,,-36190.0,,,,,,,,,,,,,,,,,,,,,,,,,65000,66100,64200,64900,-1.96,89924,,,
2022-05-10,16900.0,,,38220.0,,,-54865.0,,,,,,918.0,,,-35668.0,,,,,,,,,,,,,,,,,,,,,,,,,65000,65100,62100,63200,-2.62,209639,,,
2022-05-11,43735.0,,,13560.0,,,-55637.0,,,,,,-2662.0,,,-24461.0,,,,,,,,,,,,,,,,,,,,,,,,,62100,63000,60300,61500,-2.69,249799,,,
2022-05-12,-27193.0,,,-21840.0,,,49110.0,,,,,,30702.0,,,-5828.0,,,,,,,,,,,,,,,,,,,,,,,,,61500,65300,61100,63300,2.93,360300,,,
2022-05-13,-1895.0,,,-57822.0,,,59503.0,,,,,,15146.0,,,18085.0,,,,,,,,,,,,,,,,,,,,,,,,,63100,64800,62100,64500,1.9,163858,,,
2022-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,500","66,500","66,500","66,500",0.00%,-,,,
2022-05-16,13146.0,,,-1770.0,,,-11758.0,,,,,,2448.0,,,-3208.0,,,,,,,,,,,,,,,,,,,,,,,,,64500,64900,63100,64100,-0.62,121784,,,
2022-05-17,15827.0,,,9378.0,,,-25220.0,,,,,,-4234.0,,,-37431.0,,,,,,,,,,,,,,,,,,,,,,,,,64100,64700,62400,63100,-1.56,115176,,,
2022-05-18,-10459.0,,,17355.0,,,-7170.0,,,,,,18645.0,,,-10507.0,,,,,,,,,,,,,,,,,,,,,,,,,62600,64900,62600,63700,0.95,138897,,,
2022-05-19,9424.0,,,18936.0,,,-28377.0,,,,,,2577.0,,,-16461.0,,,,,,,,,,,,,,,,,,,,,,,,,63100,63800,62200,62900,-1.26,122520,,,
2022-05-20,-1207.0,,,-23638.0,,,24469.0,,,,,,-12353.0,,,19349.0,,,,,,,,,,,,,,,,,,,,,,,,,63000,64500,62900,63100,0.32,146960,,,
2022-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,000","68,000","68,000","68,000",0.00%,-,,,
2022-05-23,-19199.0,,,1753.0,,,17318.0,,,,,,5219.0,,,-4011.0,,,,,,,,,,,,,,,,,,,,,,,,,63900,65500,62600,65000,3.01,127518,,,
2022-05-24,1098.0,,,-25909.0,,,24854.0,,,,,,10742.0,,,-2528.0,,,,,,,,,,,,,,,,,,,,,,,,,65000,67400,64400,64900,-0.15,141005,,,
2022-05-25,-1882.0,,,-41910.0,,,43799.0,,,,,,2842.0,,,17317.0,,,,,,,,,,,,,,,,,,,,,,,,,65600,65600,63900,64500,-0.62,113743,,,
2022-05-26,6409.0,,,-3230.0,,,-3208.0,,,,,,2018.0,,,-14604.0,,,,,,,,,,,,,,,,,,,,,,,,,63600,65400,63500,64000,-0.78,94669,,,
