date,retail,retail_cr,retail_days,foreigner,foreigner_cr,foreigner_days,institution,institution_cr,institution_days,financial,financial_cr,financial_days,invtrust,invtrust_cr,invtrust_days,pension,pension_cr,pension_days,privequity,privequity_cr,privequity_days,bank,bank_cr,bank_days,insurance,insurance_cr,insurance_days,financeetc,financeetc_cr,financeetc_days,corporateetc,corporateetc_cr,corporateetc_days,foreigneretc,foreigneretc_cr,foreigneretc_days,rc1_pcr,rc2_pcr,rc3_pcr,rc4_pcr,open,high,low,close,close_cr,vol,vol_cr,high_time,low_time
2020-01-11,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-12,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-13,3621.0,,,-5405.0,,,-1392.0,,,-5615.0,,,-430.0,,,3681.0,,,-219.0,,,253.0,,,804.0,,,134.0,,,3131.0,,,45.0,,,,,,,113500.0,115500.0,113000.0,115000.0,1.32,79658.0,,,
2020-01-14,8024.0,,,-12096.0,,,486.0,,,-6301.0,,,4199.0,,,-168.0,,,1834.0,,,-3.0,,,894.0,,,32.0,,,3529.0,,,57.0,,,,,,,115500.0,117000.0,115500.0,116000.0,0.87,86138.0,,,
2020-01-15,8151.0,,,-19758.0,,,7650.0,,,-1178.0,,,1057.0,,,6723.0,,,613.0,,,-140.0,,,521.0,,,54.0,,,3946.0,,,11.0,,,,,,,116000.0,116000.0,114000.0,115000.0,-0.86,64981.0,,,
2020-01-16,-6826.0,,,-9680.0,,,12265.0,,,-4959.0,,,10188.0,,,619.0,,,1344.0,,,-254.0,,,5131.0,,,196.0,,,4317.0,,,-77.0,,,,,,,117000.0,120000.0,116500.0,118500.0,3.04,194518.0,,,
2020-01-17,6192.0,,,-4544.0,,,-5535.0,,,-4259.0,,,1167.0,,,-2930.0,,,338.0,,,118.0,,,-46.0,,,76.0,,,3850.0,,,37.0,,,,,,,118500.0,120000.0,118000.0,118500.0,0.0,68191.0,,,
2020-01-18,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-19,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-20,3943.0,,,-5892.0,,,-1955.0,,,-1294.0,,,-178.0,,,-2566.0,,,696.0,,,674.0,,,272.0,,,440.0,,,3883.0,,,20.0,,,,,,,119500.0,119500.0,117500.0,118000.0,-0.42,52706.0,,,
2020-01-21,7820.0,,,-15210.0,,,3981.0,,,1074.0,,,1648.0,,,-1140.0,,,1940.0,,,32.0,,,428.0,,,-1.0,,,3411.0,,,-2.0,,,,,,,118000.0,118500.0,116500.0,117000.0,-0.85,63919.0,,,
2020-01-22,-61953.0,,,29900.0,,,32237.0,,,11015.0,,,7394.0,,,-8727.0,,,16609.0,,,123.0,,,5408.0,,,414.0,,,-240.0,,,56.0,,,,,,,117500.0,127000.0,117500.0,127000.0,8.55,340289.0,,,
2020-01-23,-52351.0,,,20005.0,,,28386.0,,,-8109.0,,,10410.0,,,5960.0,,,14828.0,,,606.0,,,4652.0,,,40.0,,,3744.0,,,216.0,,,,,,,130000.0,131500.0,128000.0,130500.0,2.76,324324.0,,,
2020-01-24,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-25,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-26,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-27,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-28,-14343.0,,,7792.0,,,2978.0,,,2907.0,,,406.0,,,-1158.0,,,-29.0,,,192.0,,,621.0,,,39.0,,,3511.0,,,62.0,,,,,,,127000.0,132500.0,127000.0,131000.0,0.38,239775.0,,,
2020-01-29,-9550.0,,,24436.0,,,-19020.0,,,-16652.0,,,4464.0,,,-5480.0,,,-1694.0,,,-12.0,,,782.0,,,-428.0,,,4022.0,,,112.0,,,,,,,132000.0,133000.0,129000.0,131000.0,0.0,172673.0,,,
2020-01-30,-7733.0,,,4631.0,,,-1423.0,,,-2338.0,,,714.0,,,6603.0,,,-5797.0,,,-106.0,,,-324.0,,,-175.0,,,4614.0,,,-88.0,,,,,,,130000.0,130500.0,126500.0,127500.0,-2.67,132575.0,,,
2020-01-31,-7256.0,,,16955.0,,,-13727.0,,,-3212.0,,,935.0,,,-12186.0,,,-526.0,,,-79.0,,,1345.0,,,-5.0,,,4086.0,,,-58.0,,,,,,,128500.0,129500.0,124500.0,125000.0,-1.96,131039.0,,,
2020-02-01,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-02,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-03,-6480.0,,,-1840.0,,,1455.0,,,951.0,,,-1492.0,,,8065.0,,,-5988.0,,,-76.0,,,43.0,,,-49.0,,,6854.0,,,12.0,,,,,,,123000.0,125000.0,121000.0,123500.0,-1.2,156537.0,,,
2020-02-04,1755.0,,,17848.0,,,-23829.0,,,-14272.0,,,-2.0,,,-6009.0,,,-3186.0,,,-531.0,,,-307.0,,,477.0,,,4153.0,,,73.0,,,,,,,123500.0,126000.0,122500.0,124000.0,0.4,149758.0,,,
2020-02-05,-2110.0,,,17376.0,,,-19515.0,,,-16019.0,,,1589.0,,,-5590.0,,,1099.0,,,126.0,,,-720.0,,,0.0,,,4156.0,,,93.0,,,,,,,125000.0,126000.0,123500.0,124000.0,0.0,128710.0,,,
2020-02-06,-21354.0,,,5740.0,,,13451.0,,,1567.0,,,1312.0,,,4838.0,,,5954.0,,,-33.0,,,-280.0,,,93.0,,,2242.0,,,-79.0,,,,,,,125500.0,133000.0,125500.0,132000.0,6.45,216360.0,,,
2020-02-07,2614.0,,,3162.0,,,-8806.0,,,-6105.0,,,-2470.0,,,1658.0,,,-669.0,,,0.0,,,-1230.0,,,9.0,,,3038.0,,,-9.0,,,,,,,130500.0,131000.0,127500.0,131000.0,-0.76,129586.0,,,
2020-02-08,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-09,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-10,-2589.0,,,952.0,,,-4291.0,,,-4826.0,,,-1102.0,,,4793.0,,,-2931.0,,,11.0,,,-268.0,,,32.0,,,5787.0,,,141.0,,,,,,,129500.0,132000.0,129000.0,130000.0,-0.76,87193.0,,,
2020-02-11,-13647.0,,,-14997.0,,,20681.0,,,8592.0,,,485.0,,,15181.0,,,-2511.0,,,-68.0,,,-985.0,,,-13.0,,,8152.0,,,-188.0,,,,,,,131000.0,135000.0,130500.0,132500.0,1.92,126261.0,,,
2020-02-12,-19084.0,,,27653.0,,,-12801.0,,,-1787.0,,,-4248.0,,,-5314.0,,,-1761.0,,,29.0,,,272.0,,,7.0,,,4221.0,,,12.0,,,,,,,132500.0,137500.0,132500.0,136000.0,2.64,186256.0,,,
2020-02-13,22011.0,,,5943.0,,,-31251.0,,,-1785.0,,,-2060.0,,,-25725.0,,,-582.0,,,-5.0,,,-1094.0,,,0.0,,,3186.0,,,111.0,,,,,,,137000.0,137500.0,133000.0,133000.0,-2.21,139173.0,,,
2020-02-14,-1815.0,,,-4620.0,,,1625.0,,,-2002.0,,,446.0,,,3721.0,,,-203.0,,,-806.0,,,497.0,,,-27.0,,,4387.0,,,423.0,,,,,,,132500.0,135000.0,131500.0,133500.0,0.38,79207.0,,,
2020-02-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-16,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-17,-7448.0,,,-2469.0,,,5338.0,,,1688.0,,,-417.0,,,1105.0,,,3761.0,,,-11.0,,,213.0,,,-1000.0,,,4318.0,,,261.0,,,,,,,133500.0,136000.0,132500.0,135500.0,1.5,74968.0,,,
2020-02-18,13012.0,,,5852.0,,,-23369.0,,,-10469.0,,,-1085.0,,,-9789.0,,,-1006.0,,,-720.0,,,-234.0,,,-65.0,,,4481.0,,,23.0,,,,,,,134000.0,134500.0,131000.0,132500.0,-2.21,98502.0,,,
2020-02-19,783.0,,,6712.0,,,-9711.0,,,-5973.0,,,-1111.0,,,456.0,,,-2363.0,,,-144.0,,,-558.0,,,-18.0,,,2224.0,,,-7.0,,,,,,,133000.0,134000.0,130500.0,131500.0,-0.75,102459.0,,,
2020-02-20,-4179.0,,,7610.0,,,-7318.0,,,-7412.0,,,-3943.0,,,5124.0,,,-969.0,,,-6.0,,,-153.0,,,41.0,,,3909.0,,,-22.0,,,,,,,132500.0,133000.0,129000.0,130000.0,-1.14,92716.0,,,
2020-02-21,927.0,,,7289.0,,,-12111.0,,,-5880.0,,,-2234.0,,,-2934.0,,,-1070.0,,,-51.0,,,122.0,,,-64.0,,,3928.0,,,-34.0,,,,,,,128000.0,129500.0,127000.0,128000.0,-1.54,88036.0,,,
2020-02-22,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-23,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-24,-381.0,,,-11071.0,,,8319.0,,,3388.0,,,1207.0,,,2174.0,,,-872.0,,,1958.0,,,502.0,,,-38.0,,,3101.0,,,31.0,,,,,,,124500.0,125000.0,122000.0,122500.0,-4.3,112557.0,,,
2020-02-25,19990.0,,,-28881.0,,,5185.0,,,-2558.0,,,452.0,,,7785.0,,,-818.0,,,139.0,,,195.0,,,-9.0,,,3679.0,,,26.0,,,,,,,122500.0,124500.0,122000.0,122500.0,0.0,97773.0,,,
2020-02-26,2673.0,,,-34242.0,,,28005.0,,,5331.0,,,877.0,,,20696.0,,,-599.0,,,1161.0,,,404.0,,,135.0,,,3471.0,,,93.0,,,,,,,121000.0,124000.0,120000.0,122500.0,0.0,122242.0,,,
2020-02-27,-1275.0,,,-14593.0,,,11955.0,,,7654.0,,,-1109.0,,,4133.0,,,104.0,,,70.0,,,1102.0,,,0.0,,,3887.0,,,27.0,,,,,,,122500.0,123500.0,120000.0,121000.0,-1.22,94837.0,,,
2020-02-28,12610.0,,,-36863.0,,,19960.0,,,23834.0,,,1478.0,,,782.0,,,-6748.0,,,482.0,,,283.0,,,-150.0,,,4331.0,,,-38.0,,,,,,,118500.0,119000.0,114000.0,115000.0,-4.96,206008.0,,,
2020-02-29,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-01,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-02,30791.0,,,-20126.0,,,-13678.0,,,-2578.0,,,12.0,,,-12452.0,,,352.0,,,39.0,,,674.0,,,275.0,,,2977.0,,,36.0,,,,,,,116000.0,116000.0,113000.0,113500.0,-1.3,134960.0,,,
2020-03-03,35072.0,,,-25942.0,,,-9659.0,,,-8321.0,,,931.0,,,-7396.0,,,5125.0,,,-51.0,,,73.0,,,-20.0,,,602.0,,,-73.0,,,,,,,116000.0,116500.0,112000.0,112500.0,-0.88,161333.0,,,
2020-03-04,31201.0,,,-30155.0,,,-2306.0,,,-636.0,,,-479.0,,,138.0,,,44.0,,,9.0,,,-1397.0,,,14.0,,,1253.0,,,6.0,,,,,,,112000.0,114000.0,112000.0,113000.0,0.44,149363.0,,,
2020-03-05,21444.0,,,-26780.0,,,4440.0,,,-7163.0,,,116.0,,,6688.0,,,4440.0,,,-12.0,,,355.0,,,16.0,,,816.0,,,80.0,,,,,,,115500.0,116000.0,113000.0,114000.0,0.88,129794.0,,,
2020-03-06,48259.0,,,-49782.0,,,-3988.0,,,-5225.0,,,300.0,,,-159.0,,,-688.0,,,-82.0,,,1823.0,,,43.0,,,5365.0,,,146.0,,,,,,,113000.0,113500.0,110000.0,110500.0,-3.07,193640.0,,,
2020-03-07,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-08,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-09,21647.0,,,-25478.0,,,-2725.0,,,-2775.0,,,-3082.0,,,5228.0,,,-5671.0,,,-189.0,,,3677.0,,,88.0,,,6497.0,,,60.0,,,,,,,108000.0,108000.0,103500.0,104000.0,-5.88,174734.0,,,
2020-03-10,58359.0,,,-65875.0,,,7065.0,,,12985.0,,,-3053.0,,,-345.0,,,-2101.0,,,-587.0,,,34.0,,,132.0,,,324.0,,,126.0,,,,,,,102500.0,105000.0,101000.0,102000.0,-1.92,255286.0,,,
2020-03-11,27005.0,,,-32402.0,,,4401.0,,,-640.0,,,56.0,,,2086.0,,,916.0,,,1111.0,,,856.0,,,16.0,,,838.0,,,157.0,,,,,,,103000.0,103000.0,99700.0,100000.0,-1.96,203193.0,,,
2020-03-12,35904.0,,,-44810.0,,,5845.0,,,14980.0,,,366.0,,,-12915.0,,,782.0,,,1752.0,,,2107.0,,,-1226.0,,,2851.0,,,209.0,,,,,,,100000.0,100500.0,94500.0,95000.0,-5.0,222457.0,,,
2020-03-13,115149.0,,,-102011.0,,,-27346.0,,,-27996.0,,,773.0,,,4676.0,,,-3780.0,,,1439.0,,,-1455.0,,,-1002.0,,,14119.0,,,89.0,,,,,,,86500.0,90200.0,83500.0,87200.0,-8.21,419199.0,,,
2020-03-14,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-16,69145.0,,,-71218.0,,,-8284.0,,,-12835.0,,,243.0,,,6078.0,,,-1482.0,,,-13.0,,,-287.0,,,12.0,,,9550.0,,,807.0,,,,,,,88300.0,89500.0,82900.0,82900.0,-4.93,229286.0,,,
2020-03-17,32389.0,,,-30307.0,,,-3520.0,,,4331.0,,,-4212.0,,,1600.0,,,-4066.0,,,989.0,,,-1248.0,,,-914.0,,,1485.0,,,-46.0,,,,,,,78100.0,83400.0,78100.0,80100.0,-3.38,199816.0,,,
2020-03-18,49907.0,,,-35463.0,,,-24202.0,,,-10338.0,,,-4009.0,,,-2600.0,,,-4642.0,,,-2024.0,,,-833.0,,,244.0,,,9644.0,,,114.0,,,,,,,80500.0,81200.0,73500.0,73500.0,-8.24,208604.0,,,
2020-03-19,32522.0,,,-38027.0,,,4529.0,,,2271.0,,,-6217.0,,,9720.0,,,-1084.0,,,1436.0,,,-1506.0,,,-92.0,,,969.0,,,6.0,,,,,,,75000.0,75900.0,65100.0,65900.0,-10.34,216863.0,,,
2020-03-20,52091.0,,,-55583.0,,,2562.0,,,-3599.0,,,152.0,,,8360.0,,,-1836.0,,,-84.0,,,-596.0,,,166.0,,,861.0,,,69.0,,,,,,,67500.0,72400.0,65000.0,71100.0,7.89,228808.0,,,
2020-03-21,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-22,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-23,45742.0,,,-43108.0,,,-3349.0,,,-7360.0,,,-333.0,,,3682.0,,,-140.0,,,-90.0,,,896.0,,,-5.0,,,671.0,,,44.0,,,,,,,67200.0,71000.0,66200.0,68900.0,-3.09,163094.0,,,
2020-03-24,25978.0,,,-51292.0,,,23038.0,,,6661.0,,,6285.0,,,9755.0,,,-58.0,,,-8.0,,,441.0,,,-38.0,,,2271.0,,,5.0,,,,,,,71500.0,75800.0,69800.0,74800.0,8.56,208243.0,,,
2020-03-25,6052.0,,,-7468.0,,,501.0,,,-4090.0,,,4949.0,,,-448.0,,,-658.0,,,319.0,,,304.0,,,124.0,,,651.0,,,264.0,,,,,,,79800.0,85600.0,78800.0,84500.0,12.97,379084.0,,,
2020-03-26,28701.0,,,-24069.0,,,2937.0,,,-4231.0,,,4034.0,,,1710.0,,,873.0,,,447.0,,,148.0,,,-42.0,,,-7784.0,,,215.0,,,,,,,85800.0,90200.0,82300.0,84900.0,0.47,328817.0,,,
2020-03-27,13931.0,,,-21294.0,,,10311.0,,,1318.0,,,2547.0,,,5193.0,,,346.0,,,140.0,,,619.0,,,146.0,,,-3024.0,,,76.0,,,,,,,89700.0,90000.0,84500.0,86400.0,1.77,218469.0,,,
2020-03-28,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-29,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-30,16010.0,,,-18350.0,,,6430.0,,,661.0,,,-486.0,,,4909.0,,,-656.0,,,133.0,,,1904.0,,,-34.0,,,-4099.0,,,9.0,,,,,,,82800.0,86400.0,82100.0,85400.0,-1.16,146635.0,,,
2020-03-31,-15992.0,,,21054.0,,,9110.0,,,-3360.0,,,601.0,,,7916.0,,,1649.0,,,379.0,,,1448.0,,,477.0,,,-14251.0,,,80.0,,,,,,,87700.0,88700.0,86000.0,88700.0,3.86,187446.0,,,
2020-04-01,39351.0,,,-36339.0,,,-3251.0,,,-4789.0,,,-2244.0,,,-850.0,,,2679.0,,,-24.0,,,2356.0,,,-377.0,,,309.0,,,-70.0,,,,,,,88500.0,90100.0,85300.0,85400.0,-3.72,188904.0,,,
2020-04-02,6225.0,,,-4949.0,,,546.0,,,798.0,,,-358.0,,,682.0,,,246.0,,,-56.0,,,-669.0,,,-97.0,,,-1815.0,,,-7.0,,,,,,,85300.0,86800.0,83000.0,86600.0,1.41,126868.0,,,
2020-04-03,3252.0,,,99.0,,,-3824.0,,,-1767.0,,,-4412.0,,,2193.0,,,698.0,,,379.0,,,-1287.0,,,371.0,,,515.0,,,-42.0,,,,,,,86600.0,87000.0,85600.0,86300.0,-0.35,101000.0,,,
2020-04-04,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-05,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-06,-22722.0,,,5433.0,,,29038.0,,,12174.0,,,3602.0,,,10289.0,,,2866.0,,,273.0,,,-149.0,,,-19.0,,,-11715.0,,,-33.0,,,,,,,86500.0,88800.0,85900.0,88800.0,2.9,147606.0,,,
2020-04-07,40854.0,,,-69285.0,,,27706.0,,,5037.0,,,3594.0,,,13371.0,,,3840.0,,,20.0,,,1843.0,,,0.0,,,233.0,,,492.0,,,,,,,92100.0,92500.0,88600.0,90400.0,1.8,235242.0,,,
2020-04-08,4922.0,,,-12966.0,,,7984.0,,,-7331.0,,,1536.0,,,12537.0,,,-132.0,,,74.0,,,1273.0,,,28.0,,,288.0,,,-229.0,,,,,,,89800.0,91900.0,88900.0,90000.0,-0.44,161229.0,,,
2020-04-09,-64951.0,,,22693.0,,,41918.0,,,4622.0,,,6513.0,,,21302.0,,,6269.0,,,-1368.0,,,4497.0,,,82.0,,,301.0,,,39.0,,,,,,,92300.0,97900.0,91100.0,97100.0,7.89,361742.0,,,
2020-04-10,12624.0,,,-6485.0,,,-5188.0,,,-11490.0,,,2483.0,,,9097.0,,,-4660.0,,,355.0,,,-1072.0,,,98.0,,,-1024.0,,,72.0,,,,,,,97400.0,101500.0,96200.0,99700.0,2.68,278875.0,,,
2020-04-11,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-12,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-13,-973.0,,,16167.0,,,-16365.0,,,-8395.0,,,-1694.0,,,-1203.0,,,-1641.0,,,-224.0,,,-3095.0,,,-114.0,,,1277.0,,,-106.0,,,,,,,98800.0,99000.0,97400.0,97800.0,-1.91,131410.0,,,
2020-04-14,-32393.0,,,25142.0,,,7019.0,,,5264.0,,,237.0,,,2468.0,,,-697.0,,,313.0,,,-566.0,,,0.0,,,246.0,,,-15.0,,,,,,,98600.0,101500.0,97700.0,100000.0,2.25,158286.0,,,
2020-04-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-16,22348.0,,,-25731.0,,,3036.0,,,-2536.0,,,392.0,,,6344.0,,,-805.0,,,-275.0,,,-84.0,,,0.0,,,234.0,,,113.0,,,,,,,98900.0,100500.0,98300.0,99100.0,-0.9,133088.0,,,
2020-04-17,29619.0,,,-32554.0,,,3396.0,,,3435.0,,,-1762.0,,,2893.0,,,269.0,,,37.0,,,-1382.0,,,-95.0,,,-515.0,,,55.0,,,,,,,101000.0,103500.0,100000.0,100500.0,1.41,150447.0,,,
2020-04-18,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-19,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-20,95573.0,,,-60846.0,,,-35281.0,,,-8568.0,,,-4640.0,,,-18065.0,,,-2264.0,,,-128.0,,,-1616.0,,,0.0,,,310.0,,,245.0,,,,,,,100000.0,100500.0,97100.0,97600.0,-2.89,211638.0,,,
2020-04-21,113332.0,,,-79538.0,,,-33734.0,,,-6823.0,,,-3556.0,,,-9128.0,,,-8284.0,,,45.0,,,-5857.0,,,-132.0,,,-260.0,,,201.0,,,,,,,96100.0,96500.0,91300.0,93500.0,-4.2,340859.0,,,
2020-04-22,61066.0,,,-55207.0,,,-6522.0,,,-2383.0,,,-4371.0,,,4175.0,,,-1109.0,,,-135.0,,,-2672.0,,,-26.0,,,293.0,,,370.0,,,,,,,90800.0,95200.0,89400.0,92600.0,-0.96,284406.0,,,
2020-04-23,51166.0,,,-46080.0,,,-5396.0,,,43.0,,,-1134.0,,,-854.0,,,-1193.0,,,-1042.0,,,-1184.0,,,-32.0,,,101.0,,,208.0,,,,,,,93700.0,95100.0,92100.0,92400.0,-0.22,298778.0,,,
2020-04-24,58786.0,,,-33993.0,,,-24389.0,,,-8371.0,,,-3458.0,,,-8360.0,,,-778.0,,,-509.0,,,-2810.0,,,-103.0,,,-535.0,,,131.0,,,,,,,91300.0,92300.0,90100.0,90100.0,-2.49,193746.0,,,
