date,retail,retail_cr,retail_days,foreigner,foreigner_cr,foreigner_days,institution,institution_cr,institution_days,financial,financial_cr,financial_days,invtrust,invtrust_cr,invtrust_days,pension,pension_cr,pension_days,privequity,privequity_cr,privequity_days,bank,bank_cr,bank_days,insurance,insurance_cr,insurance_days,financeetc,financeetc_cr,financeetc_days,corporateetc,corporateetc_cr,corporateetc_days,foreigneretc,foreigneretc_cr,foreigneretc_days,rc1_pcr,rc2_pcr,rc3_pcr,rc4_pcr,open,high,low,close,close_cr,vol,vol_cr,high_time,low_time
2020-01-25,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-26,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-27,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-01-28,243398.0,,,-313848.0,,,62286.0,,,48970.0,,,-9296.0,,,31960.0,,,-12758.0,,,1767.0,,,393.0,,,1249.0,,,6420.0,,,1745.0,,,,,,,59400.0,59400.0,58300.0,58800.0,-3.29,1394362.0,,,
2020-01-29,116827.0,,,28470.0,,,-150454.0,,,-195986.0,,,7644.0,,,34026.0,,,-9007.0,,,1860.0,,,10881.0,,,128.0,,,5324.0,,,-167.0,,,,,,,59100.0,59700.0,58800.0,59100.0,0.51,975344.0,,,
2020-01-30,315711.0,,,-211508.0,,,-130226.0,,,-132527.0,,,-3951.0,,,6272.0,,,-11460.0,,,1488.0,,,8659.0,,,1293.0,,,25069.0,,,954.0,,,,,,,58800.0,58800.0,56800.0,57200.0,-3.21,1202915.0,,,
2020-01-31,126644.0,,,-217621.0,,,94522.0,,,-6020.0,,,16231.0,,,68979.0,,,10971.0,,,-344.0,,,4426.0,,,280.0,,,-5132.0,,,1586.0,,,,,,,57800.0,58400.0,56400.0,56400.0,-1.4,1132895.0,,,
2020-02-01,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-02,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-03,30993.0,,,-91118.0,,,60327.0,,,-7492.0,,,31043.0,,,29133.0,,,1539.0,,,176.0,,,7400.0,,,-1472.0,,,-212.0,,,9.0,,,,,,,55500.0,57400.0,55200.0,57200.0,1.42,1354043.0,,,
2020-02-04,4617.0,,,211509.0,,,-220775.0,,,-258723.0,,,19140.0,,,-3536.0,,,4462.0,,,-2802.0,,,16065.0,,,4619.0,,,4641.0,,,7.0,,,,,,,57100.0,59000.0,56800.0,58900.0,2.97,1271098.0,,,
2020-02-05,20990.0,,,242184.0,,,-265739.0,,,-300708.0,,,26998.0,,,4555.0,,,-12198.0,,,-592.0,,,15123.0,,,1081.0,,,2552.0,,,13.0,,,,,,,60000.0,60200.0,58900.0,59500.0,1.02,1147948.0,,,
2020-02-06,-202824.0,,,49868.0,,,149953.0,,,76309.0,,,-2878.0,,,44858.0,,,652.0,,,936.0,,,32432.0,,,-2356.0,,,5873.0,,,-2870.0,,,,,,,60100.0,61100.0,59700.0,61100.0,2.69,889352.0,,,
2020-02-07,106887.0,,,33338.0,,,-147373.0,,,-122165.0,,,-1049.0,,,-41100.0,,,-6047.0,,,916.0,,,20602.0,,,1468.0,,,6372.0,,,776.0,,,,,,,61100.0,61200.0,59700.0,60400.0,-1.15,989081.0,,,
2020-02-08,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-09,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-10,111736.0,,,-100929.0,,,-15550.0,,,-49849.0,,,9013.0,,,28423.0,,,-5784.0,,,622.0,,,2069.0,,,-44.0,,,3915.0,,,826.0,,,,,,,59200.0,59800.0,59100.0,59700.0,-1.16,779717.0,,,
2020-02-11,-14165.0,,,-99813.0,,,113616.0,,,84826.0,,,5385.0,,,17104.0,,,2132.0,,,-322.0,,,4407.0,,,83.0,,,332.0,,,30.0,,,,,,,59800.0,60700.0,59700.0,59900.0,0.34,665611.0,,,
2020-02-12,-30284.0,,,-59773.0,,,91618.0,,,57235.0,,,5448.0,,,20363.0,,,5249.0,,,-72.0,,,4714.0,,,-1318.0,,,-1464.0,,,-97.0,,,,,,,60300.0,60700.0,59700.0,60500.0,1.0,776553.0,,,
2020-02-13,-123541.0,,,259960.0,,,-116567.0,,,-111325.0,,,-2008.0,,,2333.0,,,1114.0,,,1033.0,,,-6449.0,,,-1266.0,,,-18110.0,,,-1742.0,,,,,,,61200.0,61600.0,60500.0,60700.0,0.33,1127649.0,,,
2020-02-14,-161350.0,,,122805.0,,,43520.0,,,-25123.0,,,18497.0,,,33590.0,,,11699.0,,,1709.0,,,1391.0,,,1756.0,,,-3685.0,,,-1289.0,,,,,,,60900.0,61900.0,60200.0,61800.0,1.81,814138.0,,,
2020-02-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-16,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-17,44731.0,,,-72718.0,,,28989.0,,,-153.0,,,-4334.0,,,20400.0,,,5052.0,,,-6.0,,,5656.0,,,2375.0,,,-1058.0,,,56.0,,,,,,,61600.0,62000.0,61200.0,61500.0,-0.49,538521.0,,,
2020-02-18,377335.0,,,-231814.0,,,-148450.0,,,-94896.0,,,-12289.0,,,-34054.0,,,-11919.0,,,-414.0,,,2433.0,,,2690.0,,,904.0,,,2025.0,,,,,,,60800.0,60900.0,59700.0,59800.0,-2.76,1004070.0,,,
2020-02-19,69324.0,,,-114044.0,,,41728.0,,,8859.0,,,-1856.0,,,34227.0,,,1000.0,,,-1381.0,,,3699.0,,,-2821.0,,,2776.0,,,216.0,,,,,,,59800.0,60400.0,59400.0,60200.0,0.67,775715.0,,,
2020-02-20,30248.0,,,-11378.0,,,-22900.0,,,-90755.0,,,11935.0,,,41938.0,,,12809.0,,,731.0,,,2524.0,,,-2081.0,,,4346.0,,,-317.0,,,,,,,60700.0,61300.0,59600.0,60000.0,-0.33,880829.0,,,
2020-02-21,97028.0,,,46036.0,,,-141723.0,,,-116714.0,,,1500.0,,,-40041.0,,,4399.0,,,3015.0,,,5120.0,,,999.0,,,-2504.0,,,1164.0,,,,,,,58800.0,59800.0,58500.0,59200.0,-1.33,817159.0,,,
2020-02-22,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-23,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-02-24,388624.0,,,-487947.0,,,150174.0,,,14097.0,,,34019.0,,,89044.0,,,8716.0,,,2511.0,,,1235.0,,,552.0,,,-53092.0,,,2241.0,,,,,,,57400.0,58100.0,56800.0,56800.0,-4.05,1470408.0,,,
2020-02-25,194351.0,,,-277625.0,,,78332.0,,,-15872.0,,,34481.0,,,40493.0,,,9041.0,,,5557.0,,,7222.0,,,-2590.0,,,4099.0,,,843.0,,,,,,,56200.0,58000.0,56200.0,57900.0,1.94,1368868.0,,,
2020-02-26,360507.0,,,-398398.0,,,28130.0,,,-43977.0,,,15959.0,,,31639.0,,,9523.0,,,5086.0,,,7897.0,,,2003.0,,,8306.0,,,1456.0,,,,,,,56000.0,57000.0,56000.0,56500.0,-2.42,1440950.0,,,
2020-02-27,167524.0,,,-166289.0,,,-6227.0,,,-75605.0,,,10023.0,,,50048.0,,,1018.0,,,1168.0,,,6740.0,,,380.0,,,4481.0,,,510.0,,,,,,,56300.0,56900.0,55500.0,55900.0,-1.06,1301501.0,,,
2020-02-28,127846.0,,,-282586.0,,,154250.0,,,104499.0,,,4897.0,,,25285.0,,,6371.0,,,428.0,,,12643.0,,,128.0,,,214.0,,,276.0,,,,,,,55000.0,55500.0,54200.0,54200.0,-3.04,1642135.0,,,
2020-02-29,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-01,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-02,257611.0,,,-384510.0,,,121011.0,,,28656.0,,,31467.0,,,11797.0,,,28232.0,,,2450.0,,,15487.0,,,2922.0,,,5276.0,,,612.0,,,,,,,54300.0,55500.0,53600.0,55000.0,1.48,1665342.0,,,
2020-03-03,229480.0,,,-139568.0,,,-95822.0,,,-160211.0,,,11970.0,,,35605.0,,,6551.0,,,1677.0,,,8460.0,,,126.0,,,4779.0,,,1132.0,,,,,,,56700.0,56900.0,55100.0,55400.0,0.73,1702259.0,,,
2020-03-04,-117545.0,,,174651.0,,,-59081.0,,,-105889.0,,,733.0,,,12248.0,,,26759.0,,,180.0,,,3272.0,,,3617.0,,,2873.0,,,-899.0,,,,,,,54800.0,57600.0,54600.0,57400.0,3.61,1405495.0,,,
2020-03-05,172733.0,,,-126782.0,,,-48739.0,,,-102614.0,,,-539.0,,,56199.0,,,-6297.0,,,386.0,,,4011.0,,,115.0,,,2242.0,,,546.0,,,,,,,57600.0,58000.0,56700.0,57800.0,0.7,1245379.0,,,
2020-03-06,206402.0,,,-155742.0,,,-56167.0,,,-158176.0,,,7067.0,,,87592.0,,,-2769.0,,,3.0,,,8045.0,,,2071.0,,,5487.0,,,19.0,,,,,,,56500.0,57200.0,56200.0,56500.0,-2.25,1058858.0,,,
2020-03-07,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-08,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-09,532204.0,,,-540463.0,,,-8358.0,,,-141507.0,,,14231.0,,,106141.0,,,-3172.0,,,-3266.0,,,14139.0,,,5075.0,,,14753.0,,,1865.0,,,,,,,54700.0,55000.0,53600.0,54200.0,-4.07,1642721.0,,,
2020-03-10,118356.0,,,-350752.0,,,210882.0,,,144945.0,,,-36199.0,,,89344.0,,,12562.0,,,-9846.0,,,8126.0,,,1949.0,,,21654.0,,,-140.0,,,,,,,53800.0,54900.0,53700.0,54600.0,0.74,1744478.0,,,
2020-03-11,675860.0,,,-549350.0,,,-151405.0,,,-121202.0,,,-7295.0,,,2982.0,,,-25523.0,,,-338.0,,,139.0,,,-167.0,,,22092.0,,,2803.0,,,,,,,54300.0,54400.0,52000.0,52100.0,-4.58,2425786.0,,,
2020-03-12,273031.0,,,-459546.0,,,178280.0,,,53087.0,,,31976.0,,,53565.0,,,20549.0,,,8790.0,,,10878.0,,,-565.0,,,8977.0,,,-743.0,,,,,,,51000.0,51900.0,49300.0,50800.0,-2.5,2436966.0,,,
2020-03-13,358020.0,,,-573789.0,,,197036.0,,,10869.0,,,-19772.0,,,193161.0,,,3036.0,,,1490.0,,,8678.0,,,-424.0,,,17060.0,,,1672.0,,,,,,,47450.0,51600.0,46850.0,49950.0,-1.67,2902883.0,,,
2020-03-14,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-16,362171.0,,,-218525.0,,,-164034.0,,,-196850.0,,,11518.0,,,54907.0,,,-32761.0,,,1201.0,,,-2053.0,,,3.0,,,19693.0,,,695.0,,,,,,,50100.0,50900.0,48800.0,48900.0,-2.1,1657129.0,,,
2020-03-17,415266.0,,,-546354.0,,,119323.0,,,111026.0,,,-6807.0,,,55129.0,,,-28703.0,,,-64.0,,,-10295.0,,,-962.0,,,11536.0,,,229.0,,,,,,,46900.0,49650.0,46700.0,47300.0,-3.27,2453542.0,,,
2020-03-18,303748.0,,,-57355.0,,,-266246.0,,,-172277.0,,,-21518.0,,,-40295.0,,,-26772.0,,,-535.0,,,-3844.0,,,-1006.0,,,18304.0,,,1550.0,,,,,,,47750.0,48350.0,45600.0,45600.0,-3.59,1896703.0,,,
2020-03-19,178812.0,,,-257252.0,,,74618.0,,,68571.0,,,-117094.0,,,159909.0,,,-19088.0,,,-7519.0,,,-8866.0,,,-1294.0,,,2785.0,,,1037.0,,,,,,,46400.0,46650.0,42300.0,42950.0,-5.81,2502939.0,,,
2020-03-20,144566.0,,,-230876.0,,,76646.0,,,-21854.0,,,6147.0,,,73857.0,,,3770.0,,,2715.0,,,10806.0,,,1206.0,,,9457.0,,,207.0,,,,,,,44150.0,45500.0,43550.0,45400.0,5.7,2221272.0,,,
2020-03-21,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-22,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-23,470841.0,,,-348756.0,,,-139418.0,,,-93552.0,,,-28508.0,,,7242.0,,,-21553.0,,,-2111.0,,,925.0,,,-1861.0,,,15828.0,,,1505.0,,,,,,,42600.0,43550.0,42400.0,42500.0,-6.39,1789672.0,,,
2020-03-24,-280712.0,,,131780.0,,,149443.0,,,15922.0,,,55355.0,,,74123.0,,,50.0,,,1274.0,,,3403.0,,,-684.0,,,352.0,,,-863.0,,,,,,,43850.0,46950.0,43050.0,46950.0,10.47,2254620.0,,,
2020-03-25,242777.0,,,-133270.0,,,-83694.0,,,-4886.0,,,-4604.0,,,-38173.0,,,-32333.0,,,-583.0,,,-3829.0,,,714.0,,,-27327.0,,,1515.0,,,,,,,48950.0,49600.0,47150.0,48650.0,3.62,2552010.0,,,
2020-03-26,149097.0,,,26317.0,,,-180122.0,,,-103524.0,,,-7787.0,,,-37153.0,,,-23927.0,,,3432.0,,,-10896.0,,,-266.0,,,3417.0,,,1290.0,,,,,,,49000.0,49300.0,47700.0,47800.0,-1.75,2044314.0,,,
2020-03-27,71939.0,,,-152301.0,,,46985.0,,,4109.0,,,-13533.0,,,61863.0,,,-3311.0,,,-506.0,,,-2403.0,,,766.0,,,30341.0,,,3035.0,,,,,,,49600.0,49700.0,46850.0,48300.0,1.05,1931406.0,,,
2020-03-28,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-29,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-03-30,47203.0,,,-48478.0,,,11.0,,,-9857.0,,,4719.0,,,2173.0,,,-3606.0,,,1210.0,,,4675.0,,,698.0,,,1087.0,,,176.0,,,,,,,47050.0,48350.0,46550.0,47850.0,-0.93,1268119.0,,,
2020-03-31,146850.0,,,-10568.0,,,-143607.0,,,-84791.0,,,-29559.0,,,-8810.0,,,-6713.0,,,3487.0,,,-17358.0,,,136.0,,,6531.0,,,794.0,,,,,,,48000.0,48500.0,47150.0,47750.0,-0.21,1467323.0,,,
2020-04-01,328995.0,,,-112361.0,,,-217965.0,,,-94090.0,,,-7088.0,,,-87031.0,,,-19416.0,,,482.0,,,-10706.0,,,-117.0,,,3063.0,,,-1732.0,,,,,,,47450.0,47900.0,45800.0,45800.0,-4.08,1282483.0,,,
2020-04-02,37327.0,,,-69558.0,,,62309.0,,,5967.0,,,11471.0,,,51851.0,,,-6945.0,,,-866.0,,,-1403.0,,,2234.0,,,-30112.0,,,35.0,,,,,,,46200.0,46850.0,45350.0,46800.0,2.18,997831.0,,,
2020-04-03,27490.0,,,1508.0,,,-28102.0,,,-60652.0,,,22457.0,,,16077.0,,,-1990.0,,,2844.0,,,-7305.0,,,468.0,,,-1006.0,,,109.0,,,,,,,47400.0,47600.0,46550.0,47000.0,0.43,1074180.0,,,
2020-04-04,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-05,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-06,-333381.0,,,-8402.0,,,286950.0,,,186022.0,,,6340.0,,,79327.0,,,10830.0,,,1606.0,,,2450.0,,,376.0,,,57687.0,,,-2854.0,,,,,,,47500.0,48800.0,47250.0,48700.0,3.62,1123254.0,,,
2020-04-07,-98896.0,,,52765.0,,,54897.0,,,5157.0,,,60884.0,,,-6715.0,,,-2630.0,,,489.0,,,-2757.0,,,471.0,,,-8290.0,,,-476.0,,,,,,,49650.0,50200.0,49000.0,49600.0,1.85,1561333.0,,,
2020-04-08,109310.0,,,95301.0,,,-142792.0,,,-171249.0,,,52669.0,,,-15811.0,,,-8407.0,,,5094.0,,,-6052.0,,,964.0,,,-62763.0,,,944.0,,,,,,,49600.0,49750.0,48600.0,48600.0,-2.02,1230375.0,,,
2020-04-09,55319.0,,,5147.0,,,-65683.0,,,-202644.0,,,150006.0,,,-1304.0,,,-3020.0,,,-8802.0,,,-99.0,,,180.0,,,5120.0,,,97.0,,,,,,,49750.0,49800.0,48700.0,49100.0,1.03,1111936.0,,,
2020-04-10,86686.0,,,25642.0,,,-118669.0,,,-126855.0,,,-15440.0,,,56171.0,,,-18014.0,,,-586.0,,,-13863.0,,,-82.0,,,6240.0,,,100.0,,,,,,,48950.0,49250.0,48650.0,49250.0,0.31,872177.0,,,
2020-04-11,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-12,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-13,157816.0,,,-17072.0,,,-142091.0,,,-136416.0,,,-13154.0,,,24055.0,,,-7454.0,,,-1579.0,,,-7297.0,,,-245.0,,,559.0,,,788.0,,,,,,,48650.0,48900.0,48300.0,48300.0,-1.93,700511.0,,,
2020-04-14,-160757.0,,,22935.0,,,129311.0,,,48827.0,,,-1546.0,,,81528.0,,,3943.0,,,109.0,,,-4381.0,,,829.0,,,7665.0,,,846.0,,,,,,,48800.0,49200.0,48300.0,49000.0,1.45,694513.0,,,
2020-04-15,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-16,25881.0,,,-52168.0,,,15751.0,,,-45799.0,,,-6551.0,,,71892.0,,,-6664.0,,,1759.0,,,-578.0,,,1694.0,,,10484.0,,,51.0,,,,,,,49350.0,49350.0,48550.0,49000.0,0.0,1143760.0,,,
2020-04-17,-389186.0,,,263869.0,,,118431.0,,,35369.0,,,21257.0,,,43688.0,,,26994.0,,,220.0,,,-8176.0,,,-920.0,,,8610.0,,,-1725.0,,,,,,,50800.0,52000.0,50300.0,51400.0,4.9,1641068.0,,,
2020-04-18,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-19,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,
2020-04-20,239955.0,,,-62845.0,,,-181581.0,,,-125118.0,,,2104.0,,,-45391.0,,,-5527.0,,,56.0,,,-7492.0,,,-213.0,,,3588.0,,,883.0,,,,,,,51400.0,51400.0,50000.0,50100.0,-2.53,1106552.0,,,
2020-04-21,262968.0,,,-186035.0,,,-82316.0,,,-71612.0,,,-5509.0,,,6730.0,,,-12455.0,,,554.0,,,-1357.0,,,1334.0,,,5630.0,,,-247.0,,,,,,,49400.0,49700.0,48700.0,49250.0,-1.7,1347415.0,,,
2020-04-22,89289.0,,,38076.0,,,-125009.0,,,-114409.0,,,-9045.0,,,23253.0,,,-7255.0,,,-3012.0,,,-16333.0,,,1792.0,,,-3020.0,,,664.0,,,,,,,48700.0,50000.0,48350.0,49850.0,1.22,912223.0,,,
