"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 12- 06","119,000","115,000","121,500","114,000","360.76K","3.93%"
"2022- 12- 05","114,500","115,000","117,500","114,000","139.68K","-0.43%"
"2022- 12- 04","115,000","115,000","115,000","115,000","","0.00%"
"2022- 12- 02","115,000","118,500","118,500","114,500","146.61K","-2.95%"
"2022- 12- 01","118,500","119,500","121,000","117,500","171.31K","0.00%"
"2022- 11- 30","118,500","113,500","118,500","113,500","317.88K","3.95%"
"2022- 11- 29","114,000","112,500","114,500","111,500","94.42K","0.88%"
"2022- 11- 28","113,000","114,000","115,000","112,500","165.85K","-1.31%"
"2022- 11- 27","114,500","114,500","114,500","114,500","","0.00%"
"2022- 11- 25","114,500","115,000","115,500","114,000","81.31K","0.00%"
"2022- 11- 24","114,500","115,000","115,000","113,500","96.59K","0.00%"
"2022- 11- 23","114,500","116,500","117,000","114,000","123.57K","-1.72%"
"2022- 11- 22","116,500","114,500","117,000","113,500","108.91K","2.19%"
"2022- 11- 21","114,000","116,500","117,500","113,500","104.05K","-2.98%"
"2022- 11- 18","117,500","113,000","118,500","113,000","238.41K","3.52%"
"2022- 11- 17","113,500","115,500","117,000","113,500","112.77K","-1.30%"
"2022- 11- 16","115,000","115,500","116,500","114,000","103.05K","-0.43%"
"2022- 11- 15","115,500","115,500","118,500","114,500","150.54K","0.43%"
"2022- 11- 14","115,000","116,000","117,000","114,000","147.63K","-0.43%"
"2022- 11- 13","115,500","115,500","115,500","115,500","","0.00%"
"2022- 11- 11","115,500","113,500","116,000","112,500","378.90K","5.00%"
"2022- 11- 10","110,000","111,000","112,500","109,500","258.38K","-2.65%"
"2022- 11- 09","113,000","115,500","116,000","112,000","190.86K","-1.74%"
"2022- 11- 08","115,000","115,000","116,000","113,500","127.79K","0.88%"
"2022- 11- 07","114,000","116,500","117,000","113,500","164.70K","-2.15%"
"2022- 11- 06","116,500","116,500","116,500","116,500","","0.00%"
"2022- 11- 04","116,500","111,000","117,000","110,500","301.31K","4.95%"
"2022- 11- 03","111,000","109,000","113,000","109,000","151.05K","-0.89%"
"2022- 11- 02","112,000","110,000","113,500","107,500","212.90K","1.82%"
"2022- 11- 01","110,000","109,000","111,500","108,000","143.95K","0.92%"
"2022- 10- 31","109,000","110,500","110,500","107,500","168.45K","-0.46%"
"2022- 10- 28","109,500","107,000","111,000","106,000","258.99K","1.86%"
"2022- 10- 27","107,500","106,000","108,500","103,500","259.32K","1.90%"
"2022- 10- 26","105,500","104,000","106,500","103,500","240.22K","1.44%"
"2022- 10- 25","104,000","105,500","106,500","101,500","384.99K","-1.89%"
"2022- 10- 24","106,000","107,500","108,500","105,000","236.28K","0.00%"
"2022- 10- 23","106,000","106,000","106,000","106,000","","0.00%"
"2022- 10- 21","106,000","107,500","108,000","103,000","450.98K","-2.30%"
"2022- 10- 20","108,500","111,500","113,500","108,000","361.08K","-2.69%"
"2022- 10- 19","111,500","115,000","116,000","111,500","247.34K","-2.62%"
"2022- 10- 18","114,500","118,500","119,500","113,000","298.20K","-2.14%"
"2022- 10- 17","117,000","114,500","117,000","111,500","207.81K","0.00%"
"2022- 10- 16","117,000","117,000","117,000","117,000","","0.00%"
"2022- 10- 14","117,000","118,500","119,000","116,000","217.64K","1.30%"
"2022- 10- 13","115,500","122,000","122,000","115,500","215.96K","-4.94%"
"2022- 10- 12","121,500","116,500","121,500","115,500","190.85K","4.29%"
"2022- 10- 11","116,500","118,500","120,000","115,500","224.98K","-4.51%"
"2022- 10- 10","122,000","122,000","122,000","122,000","","0.00%"
"2022- 10- 07","122,000","123,500","125,500","121,000","185.80K","-2.01%"
"2022- 10- 06","124,500","121,000","124,500","120,500","257.65K","4.18%"
"2022- 10- 05","119,500","121,500","123,000","117,500","227.68K","0.00%"
"2022- 10- 04","119,500","117,500","120,000","115,000","195.23K","3.91%"
"2022- 09- 30","115,000","114,500","118,000","112,500","276.43K","-1.29%"
"2022- 09- 29","116,500","117,500","118,500","115,500","184.85K","1.75%"
"2022- 09- 28","114,500","119,000","123,500","114,000","278.56K","-4.58%"
"2022- 09- 27","120,000","117,000","121,000","114,000","272.85K","2.56%"
"2022- 09- 26","117,000","122,000","123,000","115,000","434.66K","-5.65%"
"2022- 09- 25","124,000","124,000","124,000","124,000","","0.00%"
"2022- 09- 23","124,000","126,000","128,000","124,000","245.02K","-1.20%"
"2022- 09- 22","125,500","119,000","127,500","119,000","528.40K","3.72%"
"2022- 09- 21","121,000","120,000","124,500","119,000","327.63K","0.00%"
"2022- 09- 20","121,000","118,500","121,000","118,000","332.56K","4.31%"
"2022- 09- 19","116,000","120,000","125,000","114,000","671.41K","-3.33%"
"2022- 09- 18","120,000","120,000","120,000","120,000","","0.00%"
"2022- 09- 16","120,000","123,500","124,000","119,000","408.91K","-4.00%"
"2022- 09- 15","125,000","125,000","128,500","124,000","185.13K","0.00%"
"2022- 09- 14","125,000","124,000","127,500","123,500","189.47K","-1.96%"
"2022- 09- 13","127,500","130,000","130,000","125,500","202.86K","0.39%"
"2022- 09- 12","127,000","127,000","127,000","127,000","","0.00%"
"2022- 09- 08","127,000","130,000","130,000","124,500","272.17K","-1.17%"
"2022- 09- 07","128,500","133,500","133,500","127,500","275.57K","-4.81%"
"2022- 09- 06","135,000","137,000","139,500","134,500","157.47K","-1.46%"
"2022- 09- 05","137,000","134,000","139,000","134,000","220.77K","2.62%"
"2022- 09- 04","133,500","133,500","133,500","133,500","","0.00%"
"2022- 09- 02","133,500","134,500","136,000","131,000","224.53K","-0.37%"
"2022- 09- 01","134,000","141,000","141,000","133,500","287.03K","-6.62%"
"2022- 08- 31","143,500","141,000","143,500","136,000","301.79K","1.77%"
"2022- 08- 30","141,000","145,500","147,500","140,500","218.18K","-3.09%"
"2022- 08- 29","145,500","144,500","150,000","144,000","281.49K","-2.68%"
"2022- 08- 28","149,500","149,500","149,500","149,500","","0.00%"
"2022- 08- 26","149,500","143,500","151,000","142,500","320.01K","3.10%"
"2022- 08- 25","145,000","148,000","148,000","140,000","257.59K","-1.36%"
"2022- 08- 24","147,000","144,500","148,000","143,500","190.65K","1.73%"
"2022- 08- 23","144,500","138,500","146,000","137,000","384.28K","4.71%"
"2022- 08- 22","138,000","137,500","140,000","136,500","105.02K","-0.36%"
"2022- 08- 19","138,500","134,500","140,500","134,500","221.09K","2.97%"
"2022- 08- 18","134,500","134,000","136,000","133,000","104.39K","-0.74%"
"2022- 08- 17","135,500","139,000","141,500","134,500","169.85K","-1.81%"
"2022- 08- 16","138,000","138,000","138,500","136,000","117.59K","0.73%"
"2022- 08- 15","137,000","137,000","137,000","137,000","","0.00%"
"2022- 08- 12","137,000","141,000","144,500","136,000","242.94K","-2.49%"
"2022- 08- 11","140,500","141,500","141,500","138,000","205.61K","0.72%"
"2022- 08- 10","139,500","134,000","142,000","133,500","470.38K","4.10%"
"2022- 08- 09","134,000","134,000","136,000","133,000","132.27K","0.37%"
"2022- 08- 08","133,500","130,000","134,500","129,500","149.13K","1.52%"
"2022- 08- 05","131,500","130,500","132,500","128,500","184.76K","0.38%"
"2022- 08- 04","131,000","137,500","138,000","130,500","298.57K","-4.38%"
"2022- 08- 03","137,000","136,000","138,500","134,000","197.99K","0.74%"
"2022- 08- 02","136,000","134,000","137,500","132,500","263.69K","0.74%"
"2022- 08- 01","135,000","126,000","135,500","125,000","425.01K","8.00%"
"2022- 07- 31","125,000","125,000","125,000","125,000","","0.00%"
"2022- 07- 29","125,000","123,500","128,000","122,500","292.55K","2.46%"
"2022- 07- 28","122,000","123,500","124,500","121,500","150.62K","0.00%"
"2022- 07- 27","122,000","123,000","123,000","119,000","183.30K","-1.21%"
"2022- 07- 26","123,500","125,000","125,500","122,500","96.76K","-0.80%"
"2022- 07- 25","124,500","122,500","125,000","122,000","114.76K","1.22%"
"2022- 07- 24","123,000","123,000","123,000","123,000","","0.00%"
"2022- 07- 22","123,000","123,500","124,500","122,000","87.11K","-0.40%"
"2022- 07- 21","123,500","122,000","124,000","121,500","93.08K","1.23%"
"2022- 07- 20","122,000","126,000","126,500","121,000","142.53K","-0.81%"
"2022- 07- 19","123,000","123,000","127,000","122,500","163.15K","-0.81%"
"2022- 07- 18","124,000","115,500","126,000","115,500","406.04K","8.77%"
"2022- 07- 15","114,000","115,000","116,000","112,500","117.95K","-0.87%"
"2022- 07- 14","115,000","114,500","117,000","112,500","173.97K","-0.43%"
"2022- 07- 13","115,500","119,500","120,000","113,000","330.70K","-4.55%"
"2022- 07- 12","121,000","119,500","122,000","117,500","194.08K","0.41%"
"2022- 07- 11","120,500","126,000","126,500","120,000","250.34K","-3.98%"
"2022- 07- 10","125,500","125,500","125,500","125,500","","0.00%"
"2022- 07- 08","125,500","125,000","128,000","124,000","214.16K","1.62%"
"2022- 07- 07","123,500","122,500","125,000","116,500","381.75K","2.07%"
"2022- 07- 06","121,000","132,000","132,500","120,000","569.32K","-10.37%"
"2022- 07- 05","135,000","136,500","137,000","129,000","280.32K","-0.37%"
"2022- 07- 04","135,500","140,000","140,000","132,000","245.87K","-3.21%"
"2022- 07- 03","140,000","140,000","140,000","140,000","","0.00%"
"2022- 07- 01","140,000","145,000","146,000","137,500","206.08K","-2.10%"
"2022- 06- 30","143,000","142,000","148,000","139,500","289.30K","1.42%"
"2022- 06- 29","141,000","138,500","144,000","138,500","157.81K","0.36%"
"2022- 06- 28","140,500","139,500","141,500","137,000","137.26K","0.72%"
"2022- 06- 27","139,500","133,000","140,000","132,500","185.31K","5.68%"
"2022- 06- 24","132,000","132,000","133,000","127,000","168.07K","1.15%"
"2022- 06- 23","130,500","140,000","142,500","130,000","301.81K","-5.78%"
"2022- 06- 22","138,500","142,000","143,500","137,000","258.31K","-2.12%"
"2022- 06- 21","141,500","134,500","141,500","134,000","316.32K","5.99%"
"2022- 06- 20","133,500","136,500","136,500","131,500","175.15K","-2.20%"
"2022- 06- 19","136,500","136,500","136,500","136,500","","0.00%"
"2022- 06- 17","136,500","126,500","136,500","126,000","289.41K","5.81%"
"2022- 06- 16","129,000","129,000","132,000","127,000","245.44K","3.20%"
"2022- 06- 15","125,000","128,000","129,500","124,000","157.61K","-3.47%"
"2022- 06- 14","129,500","131,000","132,500","126,000","334.91K","-2.63%"
"2022- 06- 13","133,000","135,000","136,500","131,000","273.04K","-3.62%"
"2022- 06- 12","138,000","138,000","138,000","138,000","","0.00%"
"2022- 06- 10","138,000","132,500","138,500","132,000","261.65K","2.60%"
"2022- 06- 09","134,500","132,500","137,500","131,500","584.10K","1.51%"
"2022- 06- 08","132,500","131,500","133,500","127,500","331.73K","2.32%"
"2022- 06- 07","129,500","126,500","131,500","126,500","280.65K","2.37%"
"2022- 06- 06","126,500","126,500","126,500","126,500","","0.00%"
"2022- 06- 03","126,500","120,500","127,000","119,500","367.39K","5.86%"
"2022- 06- 02","119,500","120,500","122,500","118,000","259.58K","0.42%"
"2022- 06- 01","119,000","119,000","119,000","119,000","","0.00%"
"2022- 05- 31","119,000","120,000","121,500","119,000","1.82M","-0.42%"
"2022- 05- 30","119,500","123,000","125,000","119,000","350.38K","-2.85%"
"2022- 05- 27","123,000","121,500","124,500","120,000","468.84K","3.36%"
"2022- 05- 26","119,000","114,000","121,000","114,000","538.97K","5.31%"
"2022- 05- 25","113,000","114,000","115,500","112,000","253.45K","0.00%"
"2022- 05- 24","113,000","115,500","119,000","112,500","416.97K","-1.74%"
"2022- 05- 23","115,000","115,500","118,000","113,000","249.72K","0.00%"
"2022- 05- 22","115,000","115,000","115,000","115,000","","0.00%"
"2022- 05- 20","115,000","115,000","116,000","113,500","258.26K","0.44%"
"2022- 05- 19","114,500","114,000","115,500","111,000","555.22K","-2.14%"
"2022- 05- 18","117,000","123,000","124,000","115,500","566.48K","-3.70%"
"2022- 05- 17","121,500","121,000","124,500","119,500","820.28K","-4.33%"
"2022- 05- 16","127,000","126,000","130,000","123,500","238.07K","1.20%"
"2022- 05- 15","125,500","125,500","125,500","125,500","","0.00%"
"2022- 05- 13","125,500","126,500","129,000","119,000","571.29K","1.21%"
"2022- 05- 12","124,000","124,500","130,000","123,000","368.25K","-0.80%"
"2022- 05- 11","125,000","130,500","133,000","123,500","458.90K","-4.21%"
"2022- 05- 10","130,500","129,500","131,500","127,000","217.38K","-0.76%"
"2022- 05- 09","131,500","133,500","134,500","129,500","194.15K","-1.50%"
"2022- 05- 08","133,500","133,500","133,500","133,500","","0.00%"
"2022- 05- 06","133,500","132,500","136,500","131,500","236.53K","0.00%"
"2022- 05- 05","133,500","133,500","133,500","133,500","","0.00%"
"2022- 05- 04","133,500","137,000","138,500","131,000","389.60K","-2.91%"
"2022- 05- 03","137,500","141,000","142,000","137,000","203.40K","-1.79%"
"2022- 05- 02","140,000","138,000","144,500","136,500","190.00K","0.00%"
"2022- 04- 29","140,000","142,500","145,500","139,000","189.58K","-2.78%"
"2022- 04- 28","144,000","145,000","145,000","139,500","272.28K","0.00%"
"2022- 04- 27","144,000","137,000","145,500","137,000","310.70K","2.49%"
"2022- 04- 26","140,500","141,500","142,500","136,000","258.78K","0.72%"
"2022- 04- 25","139,500","137,000","142,500","136,000","237.20K","-0.36%"
"2022- 04- 24","140,000","140,000","140,000","140,000","","0.00%"
"2022- 04- 22","140,000","143,000","144,500","136,500","478.01K","-3.78%"
"2022- 04- 21","145,500","148,500","148,500","139,500","596.03K","-2.35%"
"2022- 04- 20","149,000","155,500","161,500","148,000","539.49K","-2.93%"
"2022- 04- 19","153,500","143,000","153,500","142,500","359.88K","7.72%"
"2022- 04- 18","142,500","148,000","151,000","141,000","264.98K","-3.72%"
"2022- 04- 17","148,000","148,000","148,000","148,000","","0.00%"
"2022- 04- 15","148,000","139,500","149,500","138,000","487.24K","6.47%"
"2022- 04- 14","139,000","135,000","141,500","135,000","313.62K","1.83%"
"2022- 04- 13","136,500","130,000","137,000","128,500","383.19K","5.41%"
"2022- 04- 12","129,500","125,500","130,000","125,000","186.98K","1.57%"
"2022- 04- 11","127,500","123,500","128,000","122,500","113.24K","2.82%"
"2022- 04- 10","124,000","124,000","124,000","124,000","","0.00%"
"2022- 04- 08","124,000","121,500","126,500","120,500","143.34K","2.06%"
"2022- 04- 07","121,500","125,500","127,000","120,500","210.38K","-4.33%"
"2022- 04- 06","127,000","125,000","128,500","124,500","185.65K","0.40%"
"2022- 04- 05","126,500","121,500","127,000","120,000","276.13K","4.55%"
"2022- 04- 04","121,000","117,000","122,000","116,500","129.15K","1.68%"
"2022- 04- 01","119,000","118,000","119,500","115,500","128.53K","-0.42%"
"2022- 03- 31","119,500","118,000","121,000","118,000","132.16K","1.70%"
"2022- 03- 30","117,500","123,000","123,500","117,000","311.71K","-4.47%"
"2022- 03- 29","123,000","122,500","124,000","120,500","188.59K","0.41%"
"2022- 03- 28","122,500","118,000","123,000","117,500","334.31K","4.26%"
"2022- 03- 25","117,500","118,000","119,000","117,000","172.00K","0.43%"
"2022- 03- 24","117,000","115,500","117,500","114,500","178.46K","1.30%"
"2022- 03- 23","115,500","113,000","118,000","112,500","257.63K","1.32%"
"2022- 03- 22","114,000","109,000","114,000","108,500","285.61K","5.07%"
"2022- 03- 21","108,500","109,500","109,500","107,500","136.55K","0.00%"
"2022- 03- 18","108,500","109,500","111,000","107,000","858.91K","0.46%"
"2022- 03- 17","108,000","108,000","110,000","107,000","757.64K","-1.82%"
"2022- 03- 16","110,000","110,000","112,000","109,000","165.86K","0.46%"
"2022- 03- 15","109,500","113,500","113,500","108,500","216.93K","-3.52%"
"2022- 03- 14","113,500","110,500","114,000","110,000","146.42K","1.34%"
"2022- 03- 11","112,000","112,000","114,000","111,000","174.78K","0.00%"
"2022- 03- 10","112,000","115,000","116,000","110,000","305.70K","-1.32%"
"2022- 03- 09","113,500","113,500","113,500","113,500","","0.00%"
"2022- 03- 08","113,500","114,500","116,000","113,000","195.90K","-2.58%"
"2022- 03- 07","116,500","112,000","117,000","112,000","245.74K","2.19%"
"2022- 03- 06","114,000","114,000","114,000","114,000","","0.00%"
"2022- 03- 04","114,000","112,000","114,500","111,000","231.40K","0.88%"
"2022- 03- 03","113,000","117,000","117,500","111,500","372.78K","-3.00%"
"2022- 03- 02","116,500","109,500","118,500","109,500","481.20K","6.39%"
"2022- 03- 01","109,500","109,500","109,500","109,500","","0.00%"
"2022- 02- 28","109,500","109,500","111,500","108,000","158.51K","0.00%"
"2022- 02- 27","109,500","109,500","109,500","109,500","","0.00%"
"2022- 02- 25","109,500","109,000","113,500","106,500","273.91K","3.79%"
"2022- 02- 24","105,500","108,500","111,500","104,500","396.52K","-3.65%"
"2022- 02- 23","109,500","103,000","110,000","103,000","487.42K","7.35%"
"2022- 02- 22","102,000","98,600","103,500","98,500","235.51K","2.10%"
"2022- 02- 21","99,900","98,400","100,500","97,600","127.17K","0.71%"
"2022- 02- 20","99,200","99,200","99,200","99,200","","0.00%"
"2022- 02- 18","99,200","97,600","100,500","96,900","120.55K","0.92%"
"2022- 02- 17","98,300","98,700","100,500","97,200","144.47K","0.31%"
"2022- 02- 16","98,000","97,600","99,800","97,600","97.15K","1.87%"
"2022- 02- 15","96,200","95,300","98,300","95,000","139.37K","0.63%"
"2022- 02- 14","95,600","96,000","96,800","94,800","112.41K","-2.25%"
"2022- 02- 13","97,800","97,800","97,800","97,800","","0.00%"
"2022- 02- 11","97,800","99,900","101,000","97,500","154.87K","-3.17%"
"2022- 02- 10","101,000","102,500","103,500","101,000","98.06K","-1.94%"
"2022- 02- 09","103,000","99,100","104,000","98,300","186.70K","5.10%"
"2022- 02- 08","98,000","102,500","103,500","97,800","270.27K","-3.45%"
"2022- 02- 07","101,500","101,500","104,000","100,000","124.87K","-0.49%"
"2022- 02- 04","102,000","101,500","103,000","100,500","122.57K","0.00%"
"2022- 02- 03","102,000","101,500","103,500","99,300","163.66K","2.72%"
"2022- 01- 28","99,300","93,700","99,500","92,900","164.24K","6.32%"
"2022- 01- 27","93,400","96,600","96,600","92,700","160.09K","-3.31%"
"2022- 01- 26","96,600","97,800","99,100","96,500","141.47K","-1.13%"
"2022- 01- 25","97,700","101,500","102,000","95,700","267.34K","-3.74%"
"2022- 01- 24","101,500","106,000","106,000","101,000","221.09K","-3.79%"
"2022- 01- 23","105,500","105,500","105,500","105,500","","0.00%"
"2022- 01- 21","105,500","103,000","107,000","102,000","197.34K","1.93%"
"2022- 01- 20","103,500","102,500","104,000","101,500","146.11K","1.47%"
"2022- 01- 19","102,000","102,000","106,000","101,000","208.24K","-0.97%"
"2022- 01- 18","103,000","102,500","105,500","101,500","245.29K","0.98%"
"2022- 01- 17","102,000","106,000","106,500","101,500","207.77K","-3.77%"
"2022- 01- 14","106,000","103,500","110,500","103,500","447.11K","0.47%"
"2022- 01- 13","105,500","109,000","110,000","105,000","176.49K","-2.76%"
"2022- 01- 12","108,500","105,000","110,000","103,500","326.82K","1.40%"
"2022- 01- 11","107,000","110,500","111,000","106,000","378.02K","-4.04%"
"2022- 01- 10","111,500","111,000","116,500","110,500","430.97K","-0.45%"
"2022- 01- 09","112,000","112,000","112,000","112,000","","0.00%"
"2022- 01- 07","112,000","111,500","114,000","107,000","426.08K","0.90%"
"2022- 01- 06","111,000","102,500","112,500","100,500","843.61K","6.73%"
"2022- 01- 05","104,000","102,000","105,000","101,500","487.69K","2.46%"
"2022- 01- 04","101,500","98,100","102,000","96,400","424.31K","4.00%"
"2022- 01- 03","97,600","96,000","97,700","94,900","224.85K","2.52%"
"2021- 12- 30","95,200","94,400","95,300","92,900","232.14K","1.60%"
"2021- 12- 29","93,700","93,500","95,000","92,800","257.86K","1.08%"
"2021- 12- 28","92,700","92,800","93,500","92,400","214.94K","0.00%"
"2021- 12- 27","92,700","92,700","93,200","92,300","191.10K","0.00%"
"2021- 12- 26","92,700","92,700","92,700","92,700","","0.00%"
"2021- 12- 24","92,700","93,000","93,600","92,200","219.17K","0.43%"
"2021- 12- 23","92,300","92,700","92,800","91,500","213.48K","-0.43%"
