"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 11- 30","22,300","21,850","22,300","21,600","0.88K","2.06%"
"2022- 11- 29","21,850","21,400","21,850","21,400","1.15K","2.34%"
"2022- 11- 28","21,350","21,450","21,850","21,050","0.02K","-1.39%"
"2022- 11- 27","21,650","21,650","21,650","21,650","","0.00%"
"2022- 11- 25","21,650","21,800","22,150","21,650","1.17M","-0.69%"
"2022- 11- 24","21,800","22,350","22,550","21,500","0.42K","-2.24%"
"2022- 11- 23","22,300","21,250","23,350","21,000","9.33M","8.52%"
"2022- 11- 22","20,550","19,900","20,700","19,900","877.85K","1.48%"
"2022- 11- 21","20,250","20,450","20,700","20,000","1.09M","-0.74%"
"2022- 11- 20","20,400","20,400","20,400","20,400","","0.00%"
"2022- 11- 18","20,400","20,500","21,050","20,300","1.02M","-0.73%"
"2022- 11- 17","20,550","20,900","21,150","20,550","1.00M","-2.14%"
"2022- 11- 16","21,000","21,600","21,650","20,900","1.43M","-2.78%"
"2022- 11- 15","21,600","21,400","21,800","21,200","0.00K","1.41%"
"2022- 11- 14","21,300","21,250","21,650","21,100","0.24K","2.16%"
"2022- 11- 13","20,850","20,850","20,850","20,850","","0.00%"
"2022- 11- 11","20,850","21,050","21,400","20,650","2.32M","2.96%"
"2022- 11- 10","20,250","20,500","21,350","20,250","2.78M","-1.22%"
"2022- 11- 09","20,500","20,750","20,900","20,500","1.49M","-0.73%"
"2022- 11- 08","20,650","19,900","20,800","19,900","3.13M","4.82%"
"2022- 11- 07","19,700","19,000","19,900","18,800","0.01K","4.23%"
"2022- 11- 06","18,900","18,900","18,900","18,900","","0.00%"
"2022- 11- 04","18,900","18,300","18,900","18,000","1.54M","3.28%"
"2022- 11- 03","18,300","18,700","18,750","18,300","0.54K","-3.68%"
"2022- 11- 02","19,000","18,900","19,050","18,650","1.22M","0.00%"
"2022- 11- 01","19,000","19,100","19,200","18,800","1.42M","-0.52%"
"2022- 10- 31","19,100","18,850","19,100","18,800","1.83M","2.69%"
"2022- 10- 30","18,600","18,600","18,600","18,600","","0.00%"
"2022- 10- 28","18,600","18,850","19,100","18,300","1.90M","-1.85%"
"2022- 10- 27","18,950","18,850","19,150","18,700","0.03K","2.43%"
"2022- 10- 26","18,500","19,050","19,050","18,400","0.31K","-1.60%"
"2022- 10- 25","18,800","19,300","19,350","18,700","1.02M","-1.83%"
"2022- 10- 24","19,150","19,250","19,600","18,950","1.20M","0.79%"
"2022- 10- 21","19,000","19,050","19,200","18,850","959.00K","-0.52%"
"2022- 10- 20","19,100","19,400","19,600","18,850","1.23M","-1.04%"
"2022- 10- 19","19,300","19,550","19,650","19,250","1.61K","0.26%"
"2022- 10- 18","19,250","19,450","19,800","19,200","0.02K","1.05%"
"2022- 10- 17","19,050","18,400","19,200","18,250","1.63M","2.14%"
"2022- 10- 16","18,650","18,650","18,650","18,650","","0.00%"
"2022- 10- 14","18,650","18,450","19,000","18,450","2.03M","2.75%"
"2022- 10- 13","18,150","17,800","18,450","17,650","1.56K","1.97%"
"2022- 10- 12","17,800","17,500","17,900","17,000","2.69K","0.00%"
"2022- 10- 11","17,800","17,650","17,950","17,150","0.25K","-2.20%"
"2022- 10- 10","18,200","18,200","18,200","18,200","","0.00%"
"2022- 10- 07","18,200","18,150","18,350","17,950","1.59M","-0.82%"
"2022- 10- 06","18,350","18,200","18,700","17,800","0.76K","1.38%"
"2022- 10- 05","18,100","19,000","19,050","18,050","2.42M","-3.21%"
"2022- 10- 04","18,700","18,650","19,150","18,600","2.45M","1.08%"
"2022- 10- 03","18,500","18,500","18,500","18,500","","0.00%"
"2022- 09- 30","18,500","18,200","19,100","18,200","2.20M","-0.54%"
"2022- 09- 29","18,600","19,500","19,650","18,500","3.09M","-3.88%"
"2022- 09- 28","19,350","19,350","19,600","18,450","2.92M","-1.02%"
"2022- 09- 27","19,550","18,250","20,350","18,250","8.32M","7.71%"
"2022- 09- 26","18,150","18,400","18,800","18,050","3.42M","-3.71%"
"2022- 09- 25","18,850","18,850","18,850","18,850","","0.00%"
"2022- 09- 23","18,850","19,750","19,800","18,850","3.69M","-5.04%"
"2022- 09- 22","19,850","20,100","20,200","19,700","4.13K","-2.70%"
"2022- 09- 21","20,400","20,050","20,800","20,050","0.06K","1.49%"
"2022- 09- 20","20,100","20,150","20,550","20,050","1.64M","1.26%"
"2022- 09- 19","19,850","20,200","20,400","19,850","2.07M","-3.64%"
"2022- 09- 18","20,600","20,600","20,600","20,600","","0.00%"
"2022- 09- 16","20,600","20,750","20,850","20,000","8.64M","-2.14%"
"2022- 09- 15","21,050","20,950","21,450","20,650","0.03K","1.45%"
"2022- 09- 14","20,750","20,150","21,400","20,050","0.02K","-1.43%"
"2022- 09- 13","21,050","20,350","21,400","20,300","0.21K","5.25%"
"2022- 09- 12","20,000","20,000","20,000","20,000","","0.00%"
"2022- 09- 08","20,000","19,750","20,100","19,700","2.90M","1.78%"
"2022- 09- 07","19,650","20,250","20,300","19,600","0.00K","-3.68%"
"2022- 09- 06","20,400","20,500","20,800","20,200","0.19K","-0.97%"
"2022- 09- 05","20,600","20,950","21,450","20,400","2.22K","-3.51%"
"2022- 09- 04","21,350","21,350","21,350","21,350","","0.00%"
"2022- 09- 02","21,350","21,850","21,900","21,150","2.30M","-1.16%"
"2022- 09- 01","21,600","22,100","22,200","21,600","0.35K","-2.92%"
"2022- 08- 31","22,250","21,650","22,500","21,550","14.76K","2.06%"
"2022- 08- 30","21,800","22,100","22,250","21,600","1.65K","-1.36%"
"2022- 08- 29","22,100","22,200","22,400","22,000","2.44M","-4.74%"
"2022- 08- 28","23,200","23,200","23,200","23,200","","0.00%"
"2022- 08- 26","23,200","23,650","23,700","22,950","1.92M","-0.85%"
"2022- 08- 25","23,400","22,100","23,700","22,100","4.97M","6.12%"
"2022- 08- 24","22,050","22,050","22,400","21,900","1.71M","0.00%"
"2022- 08- 23","22,050","22,300","22,550","22,000","0.15K","-2.43%"
"2022- 08- 22","22,600","23,050","23,050","22,550","0.02K","-2.80%"
"2022- 08- 21","23,250","23,250","23,250","23,250","","0.00%"
"2022- 08- 19","23,250","23,650","23,700","23,200","1.23M","-1.27%"
"2022- 08- 18","23,550","23,400","23,850","23,300","1.68M","0.43%"
"2022- 08- 17","23,450","23,850","24,000","23,350","1.05K","-1.47%"
"2022- 08- 16","23,800","24,400","24,400","23,700","3.61M","-2.46%"
"2022- 08- 15","24,400","24,400","24,400","24,400","","0.00%"
"2022- 08- 12","24,400","25,950","26,050","24,200","5.40M","-3.56%"
"2022- 08- 11","25,300","25,350","25,900","25,100","0.02K","1.40%"
"2022- 08- 10","24,950","25,150","25,250","24,550","1.17M","-0.80%"
"2022- 08- 09","25,150","25,200","25,450","25,050","0.37K","0.40%"
"2022- 08- 08","25,050","25,950","26,250","25,000","0.02K","-3.65%"
"2022- 08- 07","26,000","26,000","26,000","26,000","","0.00%"
"2022- 08- 05","26,000","25,400","26,150","25,350","1.88M","2.56%"
"2022- 08- 04","25,350","25,250","25,500","24,900","0.38K","1.81%"
"2022- 08- 03","24,900","24,950","25,000","24,450","1.09M","0.20%"
"2022- 08- 02","24,850","25,300","25,500","24,800","1.09M","-1.39%"
"2022- 08- 01","25,200","25,050","25,400","24,650","0.14K","1.41%"
"2022- 07- 29","24,850","24,400","24,950","24,300","1.96M","3.33%"
"2022- 07- 28","24,050","24,550","25,200","24,050","1.74M","-1.03%"
"2022- 07- 27","24,300","24,250","24,350","24,050","0.03K","0.21%"
"2022- 07- 26","24,250","24,450","24,550","24,100","955.75K","0.00%"
"2022- 07- 25","24,250","23,850","24,600","23,750","0.01K","0.62%"
"2022- 07- 24","24,100","24,100","24,100","24,100","","0.00%"
"2022- 07- 22","24,100","24,250","24,500","23,900","1.55M","-0.82%"
"2022- 07- 21","24,300","24,500","24,550","24,050","0.32K","0.41%"
"2022- 07- 20","24,200","24,100","24,400","23,950","1.82M","2.33%"
"2022- 07- 19","23,650","23,050","23,850","22,900","0.09K","2.16%"
"2022- 07- 18","23,150","22,800","23,300","22,650","4.20K","2.89%"
"2022- 07- 17","22,500","22,500","22,500","22,500","","0.00%"
"2022- 07- 15","22,500","23,500","23,500","22,400","3.02M","-4.26%"
"2022- 07- 14","23,500","23,600","23,650","22,450","0.14K","-0.42%"
"2022- 07- 13","23,600","23,250","23,850","23,200","1.05K","0.21%"
"2022- 07- 12","23,550","24,050","24,100","23,300","0.60K","-3.09%"
"2022- 07- 11","24,300","25,200","25,250","24,250","0.04K","-3.19%"
"2022- 07- 10","25,100","25,100","25,100","25,100","","0.00%"
"2022- 07- 08","25,100","25,200","25,600","25,000","2.34M","1.21%"
"2022- 07- 07","24,800","24,300","25,200","24,150","2.21M","3.98%"
"2022- 07- 06","23,850","24,750","24,800","23,850","0.00K","-3.64%"
"2022- 07- 05","24,750","23,850","24,850","23,700","1.60K","4.65%"
"2022- 07- 04","23,650","24,200","24,350","23,150","1.19K","-1.46%"
"2022- 07- 03","24,000","24,000","24,000","24,000","","0.00%"
"2022- 07- 01","24,000","25,000","25,650","23,750","2.71M","-2.44%"
"2022- 06- 30","24,600","25,300","25,450","24,550","0.08K","-2.57%"
"2022- 06- 29","25,250","25,550","25,700","24,950","0.61K","-2.88%"
"2022- 06- 28","26,000","25,300","26,500","25,150","0.99K","1.96%"
"2022- 06- 27","25,500","24,200","25,600","24,150","2.35K","5.81%"
"2022- 06- 26","24,100","24,100","24,100","24,100","","0.00%"
"2022- 06- 24","24,100","24,000","24,450","23,400","3.79M","0.42%"
"2022- 06- 23","24,000","24,850","25,200","23,500","0.66K","-5.51%"
"2022- 06- 22","25,400","26,550","27,250","25,400","1.02K","-2.68%"
"2022- 06- 21","26,100","25,300","26,400","25,150","2.73M","3.37%"
"2022- 06- 20","25,250","27,000","27,000","25,100","6.87K","-6.13%"
"2022- 06- 17","26,900","26,950","27,400","26,700","3.04M","-3.41%"
"2022- 06- 16","27,850","28,300","28,500","27,350","0.07K","0.72%"
"2022- 06- 15","27,650","28,650","28,900","27,250","0.01K","-2.98%"
"2022- 06- 14","28,500","27,650","28,800","27,400","4.48K","0.71%"
"2022- 06- 13","28,300","29,050","29,450","28,300","0.33K","-3.90%"
"2022- 06- 12","29,450","29,450","29,450","29,450","","0.00%"
"2022- 06- 10","29,450","28,750","29,700","28,750","2.27M","0.00%"
"2022- 06- 09","29,450","29,750","29,900","29,150","1.22K","-3.28%"
"2022- 06- 08","30,450","30,700","30,850","29,850","0.06K","-1.14%"
"2022- 06- 07","30,800","31,000","31,400","30,500","0.40K","-1.44%"
"2022- 06- 06","31,250","31,250","31,250","31,250","","0.00%"
"2022- 06- 03","31,250","30,950","31,400","30,850","1.95M","1.30%"
"2022- 06- 02","30,850","32,200","32,200","30,800","0.05K","-4.93%"
"2022- 06- 01","32,450","32,450","32,450","32,450","","0.00%"
"2022- 05- 31","32,450","31,950","32,500","31,250","7.31M","1.56%"
"2022- 05- 30","31,950","34,000","34,050","31,650","7.74M","-5.33%"
"2022- 05- 29","33,750","33,750","33,750","33,750","","0.00%"
"2022- 05- 27","33,750","33,200","33,950","32,800","5.19M","3.53%"
"2022- 05- 26","32,600","32,500","32,900","32,150","0.07K","0.93%"
"2022- 05- 25","32,300","32,600","32,800","31,900","1.85K","0.16%"
"2022- 05- 24","32,250","32,050","33,100","32,050","0.24K","1.90%"
"2022- 05- 23","31,650","30,700","31,650","30,400","0.16K","4.98%"
"2022- 05- 20","30,150","29,250","30,200","28,950","2.59M","3.08%"
"2022- 05- 19","29,250","28,750","29,250","28,200","8.28K","-0.85%"
"2022- 05- 18","29,500","29,550","30,150","29,400","0.89K","0.51%"
"2022- 05- 17","29,350","30,050","30,600","29,300","0.02K","-2.81%"
"2022- 05- 16","30,200","31,150","31,200","29,750","1.43K","-2.89%"
"2022- 05- 15","31,100","31,100","31,100","31,100","","0.00%"
"2022- 05- 13","31,100","31,250","31,500","30,100","5.64M","0.97%"
"2022- 05- 12","30,800","29,600","31,350","29,500","0.05K","3.70%"
"2022- 05- 11","29,700","28,700","29,850","28,400","2.11K","3.66%"
"2022- 05- 10","28,650","28,650","29,050","28,450","3.18M","-2.55%"
"2022- 05- 09","29,400","29,250","29,400","28,750","2.41M","-0.17%"
"2022- 05- 08","29,450","29,450","29,450","29,450","","0.00%"
"2022- 05- 06","29,450","28,750","29,600","28,550","3.13M","0.86%"
"2022- 05- 05","29,200","29,200","29,200","29,200","","0.00%"
"2022- 05- 04","29,200","29,350","29,400","28,300","2.64M","1.04%"
"2022- 05- 03","28,900","29,250","29,450","28,850","2.50M","-0.17%"
"2022- 05- 02","28,950","27,750","29,000","27,700","3.37M","1.94%"
"2022- 04- 29","28,400","28,700","28,750","27,900","3.57M","-0.35%"
"2022- 04- 28","28,500","27,100","28,500","26,950","5.47M","6.15%"
"2022- 04- 27","26,850","26,300","26,850","26,250","2.21M","-1.10%"
"2022- 04- 26","27,150","26,850","27,150","26,400","2.23M","1.50%"
"2022- 04- 25","26,750","26,600","26,900","26,450","2.65M","-2.37%"
"2022- 04- 24","27,400","27,400","27,400","27,400","","0.00%"
"2022- 04- 22","27,400","27,700","27,750","26,900","3.09M","-1.79%"
"2022- 04- 21","27,900","27,650","28,300","27,550","3.43M","1.82%"
"2022- 04- 20","27,400","28,100","28,650","27,300","4.68M","-0.54%"
"2022- 04- 19","27,550","26,650","27,650","26,600","3.76M","4.36%"
"2022- 04- 18","26,400","26,400","26,700","26,100","1.79M","-1.12%"
"2022- 04- 17","26,700","26,700","26,700","26,700","","0.00%"
"2022- 04- 15","26,700","26,800","26,900","26,400","1.73M","-1.11%"
"2022- 04- 14","27,000","27,100","27,650","26,800","3.09M","0.93%"
"2022- 04- 13","26,750","26,450","27,050","26,400","2.48M","0.56%"
"2022- 04- 12","26,600","26,800","27,150","26,350","3.50M","0.19%"
"2022- 04- 11","26,550","25,950","27,150","25,950","4.44M","2.31%"
"2022- 04- 10","25,950","25,950","25,950","25,950","","0.00%"
"2022- 04- 08","25,950","25,550","26,300","25,550","3.85M","0.58%"
"2022- 04- 07","25,800","27,100","27,200","25,550","7.94M","-6.69%"
"2022- 04- 06","27,650","28,300","28,450","27,450","4.52M","-2.98%"
"2022- 04- 05","28,500","28,700","28,850","28,400","2.39M","-0.18%"
"2022- 04- 04","28,550","28,700","29,150","28,250","2.64M","-1.21%"
"2022- 04- 03","28,900","28,900","28,900","28,900","","0.00%"
"2022- 04- 01","28,900","29,150","29,350","28,300","4.78M","-0.86%"
"2022- 03- 31","29,150","29,400","29,900","29,000","3.58M","-0.51%"
"2022- 03- 30","29,300","29,350","30,200","29,050","4.68M","0.51%"
"2022- 03- 29","29,150","29,800","29,950","29,050","3.14M","-1.69%"
"2022- 03- 28","29,650","30,050","30,600","29,300","4.60M","-1.82%"
"2022- 03- 27","30,200","30,200","30,200","30,200","","0.00%"
"2022- 03- 25","30,200","31,300","31,400","30,100","4.62M","-3.05%"
"2022- 03- 24","31,150","31,100","31,600","30,500","3.86M","-0.16%"
"2022- 03- 23","31,200","31,650","31,900","31,050","4.48M","0.16%"
"2022- 03- 22","31,150","32,700","32,900","31,050","7.37M","-4.45%"
"2022- 03- 21","32,600","34,000","34,000","32,600","5.15M","-3.98%"
"2022- 03- 20","33,950","33,950","33,950","33,950","","0.00%"
"2022- 03- 18","33,950","32,800","34,200","32,650","10.54M","4.30%"
"2022- 03- 17","32,550","32,650","33,400","32,350","5.04M","1.72%"
"2022- 03- 16","32,000","32,400","33,050","31,850","5.68M","0.63%"
"2022- 03- 15","31,800","34,700","34,750","31,700","9.93M","-7.83%"
"2022- 03- 14","34,500","32,700","34,900","32,650","11.22M","4.55%"
"2022- 03- 13","33,000","33,000","33,000","33,000","","0.00%"
"2022- 03- 11","33,000","33,150","34,100","32,500","6.29M","0.30%"
"2022- 03- 10","32,900","34,650","34,700","32,700","7.55M","-3.09%"
"2022- 03- 09","33,950","33,950","33,950","33,950","","0.00%"
"2022- 03- 08","33,950","33,400","34,800","32,750","16.45M","0.44%"
"2022- 03- 07","33,800","35,800","36,850","33,550","19.51M","-4.52%"
"2022- 03- 06","35,400","35,400","35,400","35,400","","0.00%"
"2022- 03- 04","35,400","31,350","37,650","31,050","53.97M","14.19%"
"2022- 03- 03","31,000","29,400","31,100","29,250","8.27M","6.53%"
"2022- 03- 02","29,100","28,800","29,850","28,650","5.21M","0.87%"
"2022- 03- 01","28,850","28,850","28,850","28,850","","0.00%"
"2022- 02- 28","28,850","29,450","30,100","28,400","7.99M","-3.51%"
"2022- 02- 27","29,900","29,900","29,900","29,900","","0.00%"
"2022- 02- 25","29,900","31,050","31,500","29,250","10.46M","-2.13%"
"2022- 02- 24","30,550","30,900","31,550","30,250","9.74M","-0.65%"
"2022- 02- 23","30,750","31,350","32,200","30,350","11.53M","0.00%"
"2022- 02- 22","30,750","29,600","32,200","29,500","20.78M","2.16%"
"2022- 02- 21","30,100","29,550","30,700","29,350","12.34M","1.69%"
"2022- 02- 20","29,600","29,600","29,600","29,600","","0.00%"
"2022- 02- 18","29,600","27,350","29,800","27,150","20.90M","6.47%"
"2022- 02- 17","27,800","25,500","28,100","25,500","22.83M","10.10%"
"2022- 02- 16","25,250","26,050","26,250","25,200","4.64M","0.00%"
"2022- 02- 15","25,250","25,800","27,850","25,250","14.24M","1.00%"
"2022- 02- 14","25,000","24,750","25,550","24,050","4.14M","2.67%"
"2022- 02- 13","24,350","24,350","24,350","24,350","","0.00%"
"2022- 02- 11","24,350","24,200","24,700","23,850","1.44M","-1.22%"
"2022- 02- 10","24,650","24,700","25,050","24,050","2.38M","0.82%"
"2022- 02- 09","24,450","24,800","25,150","24,350","1.77M","0.20%"
"2022- 02- 08","24,400","23,650","24,650","23,500","4.13M","5.17%"
"2022- 02- 07","23,200","23,300","23,300","22,300","2.39M","0.00%"
"2022- 02- 06","23,200","23,200","23,200","23,200","","0.00%"
"2022- 02- 04","23,200","22,700","23,250","22,400","1.40M","1.09%"
"2022- 02- 03","22,950","22,400","23,100","22,300","3.02M","4.79%"
"2022- 01- 28","21,900","21,950","22,300","21,100","3.05M","0.00%"
"2022- 01- 27","21,900","22,800","23,200","21,900","2.72M","-3.74%"
"2022- 01- 26","22,750","22,000","23,350","21,900","3.40M","2.71%"
"2022- 01- 25","22,150","23,850","23,950","22,100","3.99M","-6.93%"
"2022- 01- 24","23,800","24,650","24,800","23,450","2.73M","-3.45%"
"2022- 01- 23","24,650","24,650","24,650","24,650","","0.00%"
"2022- 01- 21","24,650","24,350","24,800","24,200","1.79M","1.02%"
"2022- 01- 20","24,400","24,300","25,050","24,050","1.36M","0.21%"
"2022- 01- 19","24,350","24,250","24,900","24,100","1.44M","-1.42%"
"2022- 01- 18","24,700","25,050","25,300","24,600","1.51M","-1.40%"
"2022- 01- 17","25,050","25,250","26,200","25,000","2.40M","-0.60%"
"2022- 01- 16","25,200","25,200","25,200","25,200","","0.00%"
"2022- 01- 14","25,200","26,000","26,050","25,000","2.70M","-4.00%"
"2022- 01- 13","26,250","26,500","26,750","26,000","1.33M","-0.38%"
"2022- 01- 12","26,350","25,750","26,450","25,750","1.27M","2.33%"
"2022- 01- 11","25,750","25,950","26,450","25,500","1.46M","-1.72%"
