"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 12- 19","73,800","72,400","74,000","72,400","210.51K","0.82%"
"2022- 12- 16","73,200","73,300","73,600","72,700","215.01K","-0.27%"
"2022- 12- 15","73,400","73,900","73,900","72,800","168.74K","-0.27%"
"2022- 12- 14","73,600","74,000","74,000","73,100","0.01K","0.00%"
"2022- 12- 13","73,600","74,300","74,300","73,300","0.02K","-0.54%"
"2022- 12- 12","74,000","73,900","74,200","72,900","273.17K","0.41%"
"2022- 12- 11","73,700","73,700","73,700","73,700","","0.00%"
"2022- 12- 09","73,700","72,700","74,100","72,400","525.41K","1.24%"
"2022- 12- 08","72,800","71,200","73,000","70,600","870.93K","3.12%"
"2022- 12- 07","70,600","68,200","71,300","67,700","359.22K","4.13%"
"2022- 12- 06","67,800","68,000","68,800","67,400","0.01K","-1.17%"
"2022- 12- 05","68,600","69,500","69,600","67,500","0.00K","-1.01%"
"2022- 12- 02","69,300","71,900","71,900","68,600","357.88K","-4.15%"
"2022- 12- 01","72,300","72,700","73,000","71,400","268.02K","-1.50%"
"2022- 11- 30","73,400","70,300","73,400","70,200","0.02K","3.82%"
"2022- 11- 29","70,700","70,000","70,700","69,600","190.86K","1.43%"
"2022- 11- 28","69,700","69,100","70,100","69,100","177.87K","-0.14%"
"2022- 11- 25","69,800","69,800","69,900","69,100","137.66K","0.29%"
"2022- 11- 24","69,600","68,100","70,200","68,000","362.37K","2.50%"
"2022- 11- 23","67,900","67,600","67,900","67,000","107.23K","0.44%"
"2022- 11- 22","67,600","67,300","67,600","66,900","103.68K","0.45%"
"2022- 11- 21","67,300","67,000","67,300","66,000","117.66K","1.20%"
"2022- 11- 18","66,500","66,700","67,600","66,200","141.52K","-1.34%"
"2022- 11- 17","67,400","67,400","67,600","66,700","156.61K","0.15%"
"2022- 11- 16","67,300","66,900","67,300","65,900","204.10K","0.60%"
"2022- 11- 15","66,900","68,300","68,300","66,700","165.96K","-1.62%"
"2022- 11- 14","68,000","67,000","68,000","66,900","214.95K","0.89%"
"2022- 11- 11","67,400","68,000","68,000","67,000","281.43K","-0.30%"
"2022- 11- 10","67,600","67,900","68,400","67,100","263.65K","-0.15%"
"2022- 11- 09","67,700","68,000","68,000","67,100","172.78K","0.00%"
"2022- 11- 08","67,700","67,600","68,000","66,700","205.50K","0.59%"
"2022- 11- 07","67,300","68,000","68,200","66,500","138.10K","-0.30%"
"2022- 11- 06","67,500","67,500","67,500","67,500","","0.00%"
"2022- 11- 04","67,500","66,400","68,600","66,300","249.79K","1.05%"
"2022- 11- 03","66,800","67,000","67,600","65,900","183.43K","-0.74%"
"2022- 11- 02","67,300","67,100","67,700","67,100","0.01K","-0.44%"
"2022- 11- 01","67,600","67,500","67,700","66,800","159.72K","0.30%"
"2022- 10- 31","67,400","67,200","67,700","66,600","192.37K","0.00%"
"2022- 10- 28","67,400","66,700","67,700","66,500","227.23K","1.05%"
"2022- 10- 27","66,700","66,300","66,900","65,800","264.10K","1.99%"
"2022- 10- 26","65,400","66,300","66,900","65,000","0.01K","-2.10%"
"2022- 10- 25","66,800","66,500","66,800","65,500","261.09K","0.91%"
"2022- 10- 24","66,200","66,600","66,800","65,700","197.12K","0.00%"
"2022- 10- 21","66,200","66,200","66,400","65,300","214.42K","0.00%"
"2022- 10- 20","66,200","64,900","66,400","64,700","195.25K","0.61%"
"2022- 10- 19","65,800","66,400","66,700","65,500","151.48K","-0.75%"
"2022- 10- 18","66,300","66,200","67,200","65,500","214.78K","0.30%"
"2022- 10- 17","66,100","65,700","66,300","65,100","227.81K","0.76%"
"2022- 10- 16","65,600","65,600","65,600","65,600","","0.00%"
"2022- 10- 14","65,600","65,300","66,100","65,100","231.54K","0.31%"
"2022- 10- 13","65,400","65,200","65,400","64,300","275.66K","0.46%"
"2022- 10- 12","65,100","64,600","65,200","64,300","0.00K","0.00%"
"2022- 10- 11","65,100","65,200","65,800","64,500","296.39K","-1.06%"
"2022- 10- 07","65,800","62,300","65,900","62,200","413.75K","4.61%"
"2022- 10- 06","62,900","62,500","63,400","62,000","226.29K","0.64%"
"2022- 10- 05","62,500","61,300","62,800","61,000","351.45K","2.12%"
"2022- 10- 04","61,200","62,200","62,200","60,800","243.05K","-1.92%"
"2022- 09- 30","62,400","63,000","63,400","61,800","315.41K","-0.48%"
"2022- 09- 29","62,700","61,400","62,800","61,400","201.29K","2.45%"
"2022- 09- 28","61,200","62,100","63,300","60,200","307.82K","-2.86%"
"2022- 09- 27","63,000","65,000","65,000","62,200","232.92K","-1.87%"
"2022- 09- 26","64,200","64,600","65,300","63,400","385.40K","-0.77%"
"2022- 09- 25","64,700","64,700","64,700","64,700","","0.00%"
"2022- 09- 23","64,700","64,100","65,200","63,200","254.01K","2.05%"
"2022- 09- 22","63,400","63,600","63,700","62,700","178.94K","-1.09%"
"2022- 09- 21","64,100","64,100","64,900","63,700","186.41K","-1.23%"
"2022- 09- 20","64,900","63,200","64,900","62,800","264.32K","4.17%"
"2022- 09- 19","62,300","63,700","63,900","61,800","143.66K","-2.04%"
"2022- 09- 18","63,600","63,600","63,600","63,600","","0.00%"
"2022- 09- 16","63,600","63,200","63,900","63,000","565.86K","0.00%"
"2022- 09- 15","63,600","64,900","65,400","63,600","189.78K","-2.00%"
"2022- 09- 14","64,900","64,900","65,700","64,600","233.23K","-1.52%"
"2022- 09- 13","65,900","64,900","66,000","64,800","248.25K","2.17%"
"2022- 09- 08","64,500","64,500","64,800","63,900","282.83K","0.78%"
"2022- 09- 07","64,000","64,000","64,500","63,200","259.43K","-0.31%"
"2022- 09- 06","64,200","64,000","64,800","63,500","0.15K","0.47%"
"2022- 09- 05","63,900","64,400","64,700","63,100","219.41K","-0.31%"
"2022- 09- 04","64,100","64,100","64,100","64,100","","0.00%"
"2022- 09- 02","64,100","61,700","64,100","61,200","363.68K","4.06%"
"2022- 09- 01","61,600","61,100","62,400","61,100","213.73K","-0.65%"
"2022- 08- 31","62,000","60,800","62,300","60,500","248.05K","0.98%"
"2022- 08- 30","61,400","60,900","61,900","60,400","143.65K","1.99%"
"2022- 08- 29","60,200","61,000","61,400","59,900","200.94K","-3.22%"
"2022- 08- 26","62,200","61,900","62,700","61,900","205.65K","0.00%"
"2022- 08- 25","62,200","61,100","62,300","61,100","151.66K","1.47%"
"2022- 08- 24","61,300","60,800","61,900","60,700","149.18K","0.49%"
"2022- 08- 23","61,000","62,000","62,000","60,800","146.42K","-1.77%"
"2022- 08- 22","62,100","61,600","62,200","60,900","143.68K","-0.16%"
"2022- 08- 19","62,200","61,900","62,500","61,600","103.67K","0.32%"
"2022- 08- 18","62,000","62,100","62,700","61,700","90.70K","-1.27%"
"2022- 08- 17","62,800","62,300","63,000","62,200","130.35K","0.80%"
"2022- 08- 16","62,300","62,100","62,400","61,300","0.00K","0.00%"
"2022- 08- 12","62,300","63,000","63,500","61,800","181.76K","-0.64%"
"2022- 08- 11","62,700","62,600","62,700","62,100","119.05K","0.16%"
"2022- 08- 10","62,600","62,800","62,900","61,800","132.64K","0.32%"
"2022- 08- 09","62,400","61,700","62,700","61,700","0.03K","1.46%"
"2022- 08- 08","61,500","60,400","61,900","60,200","182.74K","0.99%"
"2022- 08- 07","60,900","60,900","60,900","60,900","","0.00%"
"2022- 08- 05","60,900","59,900","61,400","59,700","181.76K","2.18%"
"2022- 08- 04","59,600","59,900","60,100","59,400","191.85K","-0.17%"
"2022- 08- 03","59,700","59,000","60,200","58,900","141.80K","0.84%"
"2022- 08- 02","59,200","59,100","59,800","58,900","145.15K","-1.17%"
"2022- 08- 01","59,900","60,200","60,600","59,500","173.90K","-1.32%"
"2022- 07- 29","60,700","61,100","61,800","60,200","201.19K","0.00%"
"2022- 07- 28","60,700","59,800","60,900","59,800","172.45K","1.51%"
"2022- 07- 27","59,800","59,900","60,200","59,200","132.03K","0.17%"
"2022- 07- 26","59,700","59,400","60,000","59,100","115.38K","-0.17%"
"2022- 07- 25","59,800","59,000","60,100","59,000","140.07K","0.34%"
"2022- 07- 22","59,600","59,300","60,300","59,300","143.03K","0.00%"
"2022- 07- 21","59,600","59,300","59,900","58,700","0.00K","0.34%"
"2022- 07- 20","59,400","58,700","59,500","58,400","0.03K","2.41%"
"2022- 07- 19","58,000","58,300","58,900","57,400","163.58K","-0.85%"
"2022- 07- 18","58,500","57,800","58,900","57,300","227.85K","2.63%"
"2022- 07- 15","57,000","58,000","58,200","56,000","253.85K","-1.38%"
"2022- 07- 14","57,800","58,500","58,700","57,200","252.19K","-1.53%"
"2022- 07- 13","58,700","59,400","59,600","58,700","0.04K","-0.84%"
"2022- 07- 12","59,200","59,100","59,500","58,700","0.00K","-0.17%"
"2022- 07- 11","59,300","60,300","60,300","59,000","136.01K","-1.50%"
"2022- 07- 08","60,200","59,100","60,300","59,000","190.49K","2.03%"
"2022- 07- 07","59,000","60,200","60,200","59,000","396.43K","-0.51%"
"2022- 07- 06","59,300","62,500","62,600","59,300","442.25K","-6.61%"
"2022- 07- 05","63,500","62,800","63,800","62,500","0.01K","1.76%"
"2022- 07- 04","62,400","62,900","63,600","61,300","0.00K","-1.27%"
"2022- 07- 03","63,200","63,200","63,200","63,200","","0.00%"
"2022- 07- 01","63,200","63,500","64,000","62,700","204.77K","0.96%"
"2022- 06- 30","62,600","63,700","64,200","62,400","255.03K","-2.34%"
"2022- 06- 29","64,100","64,300","65,200","64,000","156.83K","-1.23%"
"2022- 06- 28","64,900","64,700","65,100","64,400","202.54K","0.31%"
"2022- 06- 27","64,700","64,800","65,100","64,100","160.34K","0.47%"
"2022- 06- 24","64,400","65,400","65,400","63,600","251.89K","-1.08%"
"2022- 06- 23","65,100","66,500","67,300","64,700","0.00K","-2.40%"
"2022- 06- 22","66,700","67,100","67,100","66,000","246.47K","-0.45%"
"2022- 06- 21","67,000","67,000","67,100","66,300","220.81K","0.30%"
"2022- 06- 20","66,800","66,900","66,900","65,700","0.01K","0.45%"
"2022- 06- 19","66,500","66,500","66,500","66,500","","0.00%"
"2022- 06- 17","66,500","65,100","66,900","64,500","348.35K","0.91%"
"2022- 06- 16","65,900","65,500","66,400","64,900","0.01K","0.76%"
"2022- 06- 15","65,400","63,900","65,500","63,500","0.02K","2.51%"
"2022- 06- 14","63,800","63,600","64,000","62,700","0.02K","0.16%"
"2022- 06- 13","63,700","64,000","64,800","63,500","225.37K","-2.15%"
"2022- 06- 10","65,100","65,200","65,700","64,500","167.73K","-1.36%"
"2022- 06- 09","66,000","65,300","66,000","64,900","296.34K","1.07%"
"2022- 06- 08","65,300","65,200","66,100","65,200","0.02K","0.31%"
"2022- 06- 07","65,100","66,500","66,800","64,600","303.39K","-1.96%"
"2022- 06- 06","66,400","66,400","66,400","66,400","","0.00%"
"2022- 06- 03","66,400","67,500","67,700","66,300","201.34K","-0.75%"
"2022- 06- 02","66,900","67,900","69,500","66,800","0.08K","-1.76%"
"2022- 06- 01","68,100","68,100","68,100","68,100","","0.00%"
"2022- 05- 31","68,100","68,600","69,500","68,100","1.57M","-0.87%"
"2022- 05- 30","68,700","69,500","70,300","68,700","255.01K","-1.58%"
"2022- 05- 29","69,800","69,800","69,800","69,800","","0.00%"
"2022- 05- 27","69,800","68,000","69,900","67,900","539.26K","3.10%"
"2022- 05- 26","67,700","66,700","67,800","66,600","280.19K","0.89%"
"2022- 05- 25","67,100","67,400","67,600","66,500","238.01K","0.75%"
"2022- 05- 24","66,600","66,200","67,700","66,200","257.36K","-0.60%"
"2022- 05- 23","67,000","66,800","67,200","66,000","182.61K","0.15%"
"2022- 05- 20","66,900","65,600","67,200","65,200","311.17K","1.83%"
"2022- 05- 19","65,700","65,900","66,200","65,300","279.73K","-1.79%"
"2022- 05- 18","66,900","67,300","67,300","66,500","0.01K","-0.45%"
"2022- 05- 17","67,200","65,900","67,200","65,600","483.56K","3.07%"
"2022- 05- 16","65,200","65,500","65,900","65,000","212.86K","0.00%"
"2022- 05- 15","65,200","65,200","65,200","65,200","","0.00%"
"2022- 05- 13","65,200","64,100","65,300","63,100","355.71K","2.68%"
"2022- 05- 12","63,500","62,500","64,400","62,500","324.96K","0.16%"
"2022- 05- 11","63,400","62,300","63,500","62,100","163.02K","-0.16%"
"2022- 05- 10","63,500","63,600","63,700","61,800","258.51K","-0.47%"
"2022- 05- 09","63,800","64,500","64,900","63,500","154.91K","-2.00%"
"2022- 05- 06","65,100","64,100","65,200","63,700","201.71K","0.62%"
"2022- 05- 04","64,700","64,300","65,000","64,000","141.96K","0.62%"
"2022- 05- 03","64,300","64,400","65,100","64,200","109.88K","-0.77%"
"2022- 05- 02","64,800","64,600","64,900","63,900","146.07K","-0.46%"
"2022- 04- 29","65,100","64,100","65,200","64,000","187.29K","0.62%"
"2022- 04- 28","64,700","63,100","64,700","63,100","153.14K","2.54%"
"2022- 04- 27","63,100","64,000","64,200","62,800","235.63K","-2.62%"
"2022- 04- 26","64,800","65,100","65,700","64,500","0.01K","-0.15%"
"2022- 04- 25","64,900","65,500","66,100","64,800","160.42K","-1.96%"
"2022- 04- 24","66,200","66,200","66,200","66,200","","0.00%"
"2022- 04- 22","66,200","65,300","66,200","64,800","225.27K","0.61%"
"2022- 04- 21","65,800","65,100","66,000","65,100","0.14K","0.77%"
"2022- 04- 20","65,300","64,900","66,000","64,900","0.04K","0.31%"
"2022- 04- 19","65,100","64,700","65,400","64,500","139.72K","0.62%"
"2022- 04- 18","64,700","64,200","64,900","64,100","0.03K","0.00%"
"2022- 04- 15","64,700","65,000","65,100","64,000","216.85K","-1.07%"
"2022- 04- 14","65,400","65,000","65,500","64,900","0.01K","-0.15%"
"2022- 04- 13","65,500","65,500","65,500","64,500","187.61K","0.00%"
"2022- 04- 12","65,500","65,600","65,800","65,000","0.08K","-0.30%"
"2022- 04- 11","65,700","64,000","65,700","64,000","185.73K","1.86%"
"2022- 04- 08","64,500","65,400","65,500","64,300","118.21K","-1.07%"
"2022- 04- 07","65,200","65,000","66,000","64,300","226.45K","-0.61%"
"2022- 04- 06","65,600","65,000","65,900","64,700","199.96K","0.92%"
"2022- 04- 05","65,000","65,400","65,900","64,200","226.38K","-1.22%"
"2022- 04- 04","65,800","65,100","66,000","64,700","175.23K","0.61%"
"2022- 04- 03","65,400","65,400","65,400","65,400","","0.00%"
"2022- 04- 01","65,400","65,100","65,800","64,700","228.72K","-0.76%"
"2022- 03- 31","65,900","64,700","66,100","64,700","0.20K","1.70%"
"2022- 03- 30","64,800","65,400","65,600","64,400","187.13K","-0.46%"
"2022- 03- 29","65,100","65,100","65,300","64,500","206.24K","0.15%"
"2022- 03- 28","65,000","63,000","65,000","63,000","0.22K","2.20%"
"2022- 03- 27","63,600","63,600","63,600","63,600","","0.00%"
"2022- 03- 25","63,600","63,500","64,000","62,900","216.87K","-0.31%"
"2022- 03- 24","63,800","63,200","64,000","62,600","221.45K","-0.16%"
"2022- 03- 23","63,900","63,300","64,100","63,300","187.03K","1.43%"
"2022- 03- 22","63,000","62,300","63,400","62,000","180.09K","1.45%"
"2022- 03- 21","62,100","62,700","63,000","61,900","0.00K","-0.80%"
"2022- 03- 18","62,600","61,700","62,700","61,500","319.44K","0.48%"
"2022- 03- 17","62,300","61,700","62,600","61,700","349.30K","1.80%"
"2022- 03- 16","61,200","60,100","61,200","59,500","221.67K","2.34%"
"2022- 03- 15","59,800","59,800","60,300","59,300","192.40K","-0.33%"
"2022- 03- 14","60,000","59,500","60,300","59,500","0.02K","0.33%"
"2022- 03- 13","59,800","59,800","59,800","59,800","","0.00%"
"2022- 03- 11","59,800","59,200","59,800","58,900","135.27K","0.67%"
"2022- 03- 10","59,400","59,900","60,000","59,100","0.27K","1.54%"
"2022- 03- 08","58,500","58,400","58,900","58,000","265.26K","-0.85%"
"2022- 03- 07","59,000","59,700","60,000","58,800","0.11K","-2.64%"
"2022- 03- 06","60,600","60,600","60,600","60,600","","0.00%"
"2022- 03- 04","60,600","61,400","61,400","60,400","132.90K","-1.14%"
"2022- 03- 03","61,300","60,500","61,400","60,500","0.01K","2.00%"
"2022- 03- 02","60,100","59,500","60,500","59,400","367.01K","0.50%"
"2022- 03- 01","59,800","59,800","59,800","59,800","","0.00%"
"2022- 02- 28","59,800","59,900","60,100","59,200","301.01K","-0.50%"
"2022- 02- 27","60,100","60,100","60,100","60,100","","0.00%"
"2022- 02- 25","60,100","60,500","60,600","59,800","292.61K","0.17%"
"2022- 02- 24","60,000","60,800","61,100","59,900","0.03K","-2.76%"
"2022- 02- 23","61,700","62,800","62,800","61,400","0.00K","-0.16%"
"2022- 02- 22","61,800","62,800","63,000","61,300","0.13K","-2.83%"
"2022- 02- 21","63,600","63,300","63,800","62,800","161.01K","-1.24%"
"2022- 02- 20","64,400","64,400","64,400","64,400","","0.00%"
"2022- 02- 18","64,400","63,700","64,500","63,000","192.84K","0.78%"
"2022- 02- 17","63,900","63,900","64,400","63,000","206.10K","0.16%"
"2022- 02- 16","63,800","62,600","63,900","62,500","169.52K","2.74%"
"2022- 02- 15","62,100","62,500","63,100","61,700","174.98K","-0.96%"
"2022- 02- 14","62,700","63,900","64,000","62,500","218.48K","-2.64%"
"2022- 02- 11","64,400","64,500","64,900","64,000","251.40K","-0.77%"
"2022- 02- 10","64,900","64,400","65,200","64,300","0.15K","0.15%"
"2022- 02- 09","64,800","64,400","65,200","64,200","187.99K","1.41%"
"2022- 02- 08","63,900","64,700","65,200","63,400","226.25K","0.00%"
"2022- 02- 07","63,900","62,900","63,900","62,600","0.00K","0.79%"
"2022- 02- 06","63,400","63,400","63,400","63,400","","0.00%"
"2022- 02- 04","63,400","62,700","63,700","62,400","200.20K","1.60%"
"2022- 02- 03","62,400","60,900","63,300","60,900","282.86K","3.31%"
"2022- 01- 28","60,400","60,100","60,900","59,000","308.34K","1.17%"
"2022- 01- 27","59,700","61,500","61,900","59,300","0.00K","-3.55%"
"2022- 01- 26","61,900","61,700","62,500","60,900","0.03K","0.65%"
"2022- 01- 25","61,500","63,400","63,600","60,800","425.05K","-3.61%"
"2022- 01- 24","63,800","65,600","65,800","63,200","246.35K","-2.15%"
"2022- 01- 21","65,200","64,100","65,200","63,700","210.26K","0.77%"
"2022- 01- 20","64,700","66,100","66,600","64,500","258.24K","-2.12%"
"2022- 01- 19","66,100","65,600","66,800","65,100","0.02K","1.07%"
"2022- 01- 18","65,400","66,600","66,700","65,200","0.02K","-1.06%"
"2022- 01- 17","66,100","66,600","67,000","65,900","242.92K","-0.60%"
"2022- 01- 16","66,500","66,500","66,500","66,500","","0.00%"
"2022- 01- 14","66,500","67,500","67,500","65,600","473.70K","-1.63%"
"2022- 01- 13","67,600","67,300","68,000","66,900","353.20K","0.00%"
"2022- 01- 12","67,600","66,900","67,700","66,700","242.18K","1.35%"
"2022- 01- 11","66,700","66,600","67,500","66,200","281.47K","-1.04%"
"2022- 01- 10","67,400","65,200","67,800","65,200","0.10K","2.43%"
"2022- 01- 07","65,800","65,100","65,900","64,600","273.83K","0.61%"
"2022- 01- 06","65,400","65,800","66,600","65,300","299.30K","-0.46%"
"2022- 01- 05","65,700","64,500","66,700","64,500","0.30K","1.39%"
"2022- 01- 04","64,800","64,400","64,900","63,800","0.01K","0.47%"
"2022- 01- 03","64,500","63,800","64,900","63,700","201.95K","0.62%"
"2021- 12- 30","64,100","65,100","65,400","64,100","298.14K","-1.84%"
"2021- 12- 29","65,300","66,000","66,300","65,200","541.29K","-4.67%"
"2021- 12- 28","68,500","68,100","68,500","67,500","510.26K","0.88%"
"2021- 12- 27","67,900","67,800","68,000","67,600","285.37K","0.30%"
"2021- 12- 26","67,700","67,700","67,700","67,700","","0.00%"
"2021- 12- 24","67,700","67,500","67,900","67,400","183.33K","0.59%"
"2021- 12- 23","67,300","67,200","67,400","66,800","190.30K","0.15%"
"2021- 12- 22","67,200","67,300","67,600","66,700","0.00K","-0.15%"
"2021- 12- 21","67,300","67,900","67,900","67,000","190.54K","0.45%"
"2021- 12- 20","67,000","67,900","68,200","67,000","0.00K","-1.90%"
"2021- 12- 19","68,300","68,300","68,300","68,300","","0.00%"
"2021- 12- 17","68,300","67,500","68,500","67,400","303.26K","1.04%"
"2021- 12- 16","67,600","67,900","67,900","67,300","0.40K","0.00%"
"2021- 12- 15","67,600","67,500","67,800","67,200","0.00K","0.30%"
"2021- 12- 14","67,400","67,300","67,900","67,000","0.07K","-0.15%"
"2021- 12- 13","67,500","67,400","68,700","67,000","0.02K","0.30%"
"2021- 12- 12","67,300","67,300","67,300","67,300","","0.00%"
"2021- 12- 10","67,300","67,400","67,700","66,800","210.47K","0.15%"
"2021- 12- 09","67,200","67,000","67,500","66,500","428.28K","0.15%"
"2021- 12- 08","67,100","67,600","68,000","67,000","262.79K","0.00%"
"2021- 12- 07","67,100","66,500","67,600","66,100","293.57K","0.90%"
"2021- 12- 06","66,500","66,100","67,000","66,000","0.00K","0.30%"
"2021- 12- 05","66,300","66,300","66,300","66,300","","0.00%"
"2021- 12- 03","66,300","65,800","66,500","64,800","293.66K","0.76%"
"2021- 12- 02","65,800","61,900","65,900","61,000","0.32K","6.47%"
"2021- 12- 01","61,800","60,100","62,100","59,800","0.01K","3.34%"
