"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 04- 21","389,000","401,500","408,000","385,500","984.72K","-4.66%"
"2023- 04- 20","408,000","403,500","418,000","401,500","0.09K","-1.45%"
"2023- 04- 19","414,000","384,500","422,500","382,500","0.81K","8.38%"
"2023- 04- 18","382,000","402,500","408,000","376,500","2.61M","-0.65%"
"2023- 04- 17","384,500","349,000","384,500","345,500","0.02K","12.26%"
"2023- 04- 16","342,500","342,500","342,500","342,500","","0.00%"
"2023- 04- 14","342,500","310,500","347,000","307,500","2.76M","13.04%"
"2023- 04- 13","303,000","296,000","303,000","284,000","0.06K","-0.16%"
"2023- 04- 12","303,500","311,500","322,000","303,000","1.26M","-2.10%"
"2023- 04- 11","310,000","306,000","318,000","299,500","1.30M","1.64%"
"2023- 04- 10","305,000","298,500","312,500","297,500","0.02K","3.04%"
"2023- 04- 09","296,000","296,000","296,000","296,000","","0.00%"
"2023- 04- 07","296,000","293,000","297,000","287,500","834.57K","1.20%"
"2023- 04- 06","292,500","287,000","294,500","286,500","707.24K","0.34%"
"2023- 04- 05","291,500","285,000","293,000","280,000","0.09K","3.00%"
"2023- 04- 04","283,000","289,000","299,500","281,500","0.13K","-1.91%"
"2023- 04- 03","288,500","279,000","293,000","275,000","1.63M","5.87%"
"2023- 04- 02","272,500","272,500","272,500","272,500","","0.00%"
"2023- 03- 31","272,500","258,000","280,500","255,000","1.87M","4.21%"
"2023- 03- 30","261,500","267,000","267,500","258,500","0.64K","-1.69%"
"2023- 03- 29","266,000","266,000","269,500","263,500","0.05K","0.19%"
"2023- 03- 28","265,500","266,500","267,500","256,000","0.51K","0.00%"
"2023- 03- 27","265,500","266,500","278,000","264,500","1.61M","1.72%"
"2023- 03- 26","261,000","261,000","261,000","261,000","","0.00%"
"2023- 03- 24","261,000","264,000","264,500","249,500","1.16M","0.19%"
"2023- 03- 23","260,500","252,000","268,500","251,500","1.80M","2.16%"
"2023- 03- 22","255,000","254,500","259,000","252,000","831.93K","2.20%"
"2023- 03- 21","249,500","249,500","263,000","247,000","1.10M","1.01%"
"2023- 03- 20","247,000","247,000","253,500","245,000","784.68K","-2.18%"
"2023- 03- 19","252,500","252,500","252,500","252,500","","0.00%"
"2023- 03- 17","252,500","268,000","271,000","252,000","1.52M","-6.31%"
"2023- 03- 16","269,500","247,000","275,000","245,000","0.39K","11.83%"
"2023- 03- 15","241,000","244,000","246,500","238,500","0.29K","0.84%"
"2023- 03- 14","239,000","247,500","250,000","236,500","921.69K","-3.82%"
"2023- 03- 13","248,500","243,500","249,000","241,500","0.70K","0.61%"
"2023- 03- 12","247,000","247,000","247,000","247,000","","0.00%"
"2023- 03- 10","247,000","243,500","253,500","243,000","877.86K","-1.98%"
"2023- 03- 09","252,000","260,000","260,500","240,000","0.11K","-4.18%"
"2023- 03- 08","263,000","259,000","265,000","255,000","1.72M","0.96%"
"2023- 03- 07","260,500","231,500","270,000","231,000","4.35M","11.09%"
"2023- 03- 06","234,500","235,500","238,000","229,000","1.42M","2.40%"
"2023- 03- 03","229,000","219,500","231,500","218,500","1.54M","5.05%"
"2023- 03- 02","218,000","222,500","224,500","218,000","0.02K","-1.36%"
"2023- 03- 01","221,000","221,000","221,000","221,000","","0.00%"
"2023- 02- 28","221,000","222,000","227,000","219,500","1.04M","0.45%"
"2023- 02- 27","220,000","213,000","221,500","212,000","723.25K","2.09%"
"2023- 02- 26","215,500","215,500","215,500","215,500","","0.00%"
"2023- 02- 24","215,500","217,500","220,000","215,000","572.47K","-0.92%"
"2023- 02- 23","217,500","220,000","220,500","211,500","830.05K","-0.68%"
"2023- 02- 22","219,000","218,500","225,000","215,500","1.01M","-1.79%"
"2023- 02- 21","223,000","219,000","225,000","217,000","1.13M","2.76%"
"2023- 02- 20","217,000","221,500","222,500","214,000","1.85M","-2.91%"
"2023- 02- 19","223,500","223,500","223,500","223,500","","0.00%"
"2023- 02- 17","223,500","228,500","233,500","221,000","1.26M","-4.08%"
"2023- 02- 16","233,000","231,500","235,000","227,000","910.27K","1.75%"
"2023- 02- 15","229,000","229,500","235,000","227,000","1.26M","0.22%"
"2023- 02- 14","228,500","230,500","232,000","224,000","0.06K","0.00%"
"2023- 02- 13","228,500","226,500","234,500","225,500","961.17K","-0.22%"
"2023- 02- 12","229,000","229,000","229,000","229,000","","0.00%"
"2023- 02- 10","229,000","243,500","243,500","229,000","1.57M","-5.57%"
"2023- 02- 09","242,500","225,000","242,500","223,000","2.23M","7.54%"
"2023- 02- 08","225,500","229,500","230,000","224,000","729.58K","-1.10%"
"2023- 02- 07","228,000","224,500","231,000","223,000","847.88K","1.11%"
"2023- 02- 06","225,500","226,500","231,000","224,500","858.03K","-0.88%"
"2023- 02- 05","227,500","227,500","227,500","227,500","","0.00%"
"2023- 02- 03","227,500","225,000","232,000","220,000","1.12M","1.56%"
"2023- 02- 02","224,000","227,500","229,500","221,500","887.28K","0.22%"
"2023- 02- 01","223,500","224,500","231,500","219,000","0.02K","-0.22%"
"2023- 01- 31","224,000","233,000","234,500","222,500","4.51K","2.75%"
"2023- 01- 30","218,000","214,500","220,000","212,500","1.31M","3.07%"
"2023- 01- 29","211,500","211,500","211,500","211,500","","0.00%"
"2023- 01- 27","211,500","210,000","216,500","206,000","1.96M","1.44%"
"2023- 01- 26","208,500","183,000","209,000","182,800","2.41M","14.06%"
"2023- 01- 25","182,800","185,300","185,900","180,600","0.01K","-0.92%"
"2023- 01- 24","184,500","184,500","184,500","184,500","","0.00%"
"2023- 01- 20","184,500","182,000","185,500","179,500","533.19K","0.00%"
"2023- 01- 19","184,500","191,500","193,500","184,000","0.14K","-4.90%"
"2023- 01- 18","194,000","200,000","200,000","193,000","0.01K","-2.27%"
"2023- 01- 17","198,500","198,500","201,000","195,000","625.43K","0.76%"
"2023- 01- 16","197,000","193,500","199,500","193,000","0.01K","1.81%"
"2023- 01- 15","193,500","193,500","193,500","193,500","","0.00%"
"2023- 01- 13","193,500","193,500","195,000","192,000","349.17K","0.00%"
"2023- 01- 12","193,500","196,500","197,000","192,000","0.20K","-0.51%"
"2023- 01- 11","194,500","189,500","195,000","188,500","554.08K","3.18%"
"2023- 01- 10","188,500","192,000","197,500","187,000","0.13K","-1.05%"
"2023- 01- 09","190,500","191,000","191,000","187,000","0.13K","1.06%"
"2023- 01- 08","188,500","188,500","188,500","188,500","","0.00%"
"2023- 01- 06","188,500","181,500","190,500","181,000","605.34K","2.72%"
"2023- 01- 05","183,500","190,500","192,000","183,000","0.05K","-2.13%"
"2023- 01- 04","187,500","183,500","188,500","176,500","849.43K","0.00%"
"2023- 01- 03","187,500","191,000","191,000","184,000","679.66K","-2.09%"
"2023- 01- 02","191,500","184,500","193,500","183,500","890.17K","6.39%"
"2022- 12- 29","180,000","180,000","185,000","179,500","542.54K","0.56%"
"2022- 12- 28","179,000","187,000","187,000","177,000","0.48K","-5.29%"
"2022- 12- 27","189,000","185,500","190,000","184,000","0.03K","2.44%"
"2022- 12- 26","184,500","179,000","185,500","178,500","0.20K","3.36%"
"2022- 12- 25","178,500","178,500","178,500","178,500","","0.00%"
"2022- 12- 23","178,500","184,000","185,500","178,500","740.46K","-5.56%"
"2022- 12- 22","189,000","189,500","191,000","186,000","429.29K","0.80%"
"2022- 12- 21","187,500","190,000","192,000","186,000","0.01K","-0.53%"
"2022- 12- 20","188,500","189,000","194,000","187,500","420.17K","-0.53%"
"2022- 12- 19","189,500","187,500","192,000","186,500","0.16K","0.53%"
"2022- 12- 18","188,500","188,500","188,500","188,500","","0.00%"
"2022- 12- 16","188,500","184,000","191,000","182,000","459.42K","0.27%"
"2022- 12- 15","188,000","191,000","192,500","187,000","0.02K","-2.84%"
"2022- 12- 14","193,500","187,500","194,500","187,000","0.07K","3.75%"
"2022- 12- 13","186,500","190,500","192,500","186,500","0.08K","-1.58%"
"2022- 12- 12","189,500","191,000","192,000","184,500","0.35K","-1.81%"
"2022- 12- 11","193,000","193,000","193,000","193,000","","0.00%"
"2022- 12- 09","193,000","205,000","205,500","191,500","1.16M","-5.39%"
"2022- 12- 08","204,000","209,500","210,500","201,500","0.04K","-2.39%"
"2022- 12- 07","209,000","204,500","212,000","203,000","0.24K","1.46%"
"2022- 12- 06","206,000","204,000","209,000","201,000","0.03K","-0.24%"
"2022- 12- 05","206,500","216,000","217,000","206,500","844.87K","-3.73%"
"2022- 12- 04","214,500","214,500","214,500","214,500","","0.00%"
"2022- 12- 02","214,500","220,500","220,500","213,000","518.52K","-2.72%"
"2022- 12- 01","220,500","222,500","224,000","218,500","484.16K","0.92%"
"2022- 11- 30","218,500","222,500","222,500","213,000","827.47K","-1.80%"
"2022- 11- 29","222,500","222,000","225,000","221,000","257.84K","0.45%"
"2022- 11- 28","221,500","224,000","227,500","220,500","471.89K","-0.89%"
"2022- 11- 27","223,500","223,500","223,500","223,500","","0.00%"
