"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 01- 11","94,800","95,300","95,800","93,800","452.21K","-0.32%"
"2023- 01- 10","95,100","94,900","95,300","93,600","581.15K","0.00%"
"2023- 01- 09","95,100","91,700","95,500","91,700","0.09K","4.85%"
"2023- 01- 08","90,700","90,700","90,700","90,700","","0.00%"
"2023- 01- 06","90,700","88,700","91,600","88,700","504.86K","0.89%"
"2023- 01- 05","89,900","89,700","90,500","89,000","0.12K","0.22%"
"2023- 01- 04","89,700","84,900","89,700","84,500","580.71K","4.67%"
"2023- 01- 03","85,700","86,400","87,000","83,500","0.07K","-0.81%"
"2023- 01- 02","86,400","87,200","87,600","86,300","253.46K","-0.12%"
"2022- 12- 29","86,500","88,500","89,400","86,500","447.56K","-3.24%"
"2022- 12- 28","89,400","89,100","90,700","88,700","0.01K","-0.33%"
"2022- 12- 27","89,700","89,600","90,400","89,400","2.92K","0.90%"
"2022- 12- 26","88,900","90,900","91,000","88,700","462.09K","-2.20%"
"2022- 12- 25","90,900","90,900","90,900","90,900","","0.00%"
"2022- 12- 23","90,900","88,500","92,200","88,200","942.41K","0.66%"
"2022- 12- 22","90,300","86,500","91,700","86,500","0.11K","5.12%"
"2022- 12- 21","85,900","86,700","86,800","85,000","253.63K","-0.23%"
"2022- 12- 20","86,100","86,600","86,700","85,300","337.14K","-0.92%"
"2022- 12- 19","86,900","87,200","87,800","86,100","427.42K","-0.34%"
"2022- 12- 18","87,200","87,200","87,200","87,200","","0.00%"
"2022- 12- 16","87,200","87,000","87,900","85,800","619.88K","-1.69%"
"2022- 12- 15","88,700","89,600","89,600","88,500","0.24K","-1.33%"
"2022- 12- 14","89,900","88,800","90,100","88,700","0.21K","2.04%"
"2022- 12- 13","88,100","90,200","90,300","87,700","581.06K","-1.89%"
"2022- 12- 12","89,800","89,800","91,300","89,500","428.59K","-1.32%"
"2022- 12- 11","91,000","91,000","91,000","91,000","","0.00%"
"2022- 12- 09","91,000","90,500","91,200","89,700","595.02K","1.34%"
"2022- 12- 08","89,800","89,600","90,700","88,800","915.97K","-0.55%"
"2022- 12- 07","90,300","94,900","94,900","89,600","0.28K","-7.10%"
"2022- 12- 06","97,200","96,000","100,500","95,500","0.08K","0.41%"
"2022- 12- 05","96,800","97,200","97,700","96,000","0.05K","0.21%"
"2022- 12- 04","96,600","96,600","96,600","96,600","","0.00%"
"2022- 12- 02","96,600","96,400","98,500","95,400","804.87K","0.42%"
"2022- 12- 01","96,200","98,900","98,900","96,100","0.09K","-1.43%"
"2022- 11- 30","97,600","92,900","98,300","92,600","0.01K","4.05%"
"2022- 11- 29","93,800","93,400","94,000","91,400","0.22K","0.64%"
"2022- 11- 28","93,200","91,600","95,100","90,700","0.72K","3.90%"
"2022- 11- 27","89,700","89,700","89,700","89,700","","0.00%"
"2022- 11- 25","89,700","91,000","91,000","89,100","279.38K","-0.88%"
"2022- 11- 24","90,500","90,800","91,500","90,200","299.26K","0.33%"
"2022- 11- 23","90,200","90,600","92,100","90,000","452.32K","0.78%"
"2022- 11- 22","89,500","90,300","90,700","89,100","390.76K","-0.67%"
"2022- 11- 21","90,100","92,500","92,500","89,300","656.59K","-2.07%"
"2022- 11- 20","92,000","92,000","92,000","92,000","","0.00%"
"2022- 11- 18","92,000","93,100","94,600","91,000","860.83K","-0.97%"
"2022- 11- 17","92,900","95,100","95,800","92,900","520.78K","-2.82%"
"2022- 11- 16","95,600","96,900","96,900","94,700","585.75K","-1.04%"
"2022- 11- 15","96,600","96,100","98,700","95,800","0.01K","1.05%"
"2022- 11- 14","95,600","94,700","96,900","94,500","0.13K","1.16%"
"2022- 11- 13","94,500","94,500","94,500","94,500","","0.00%"
"2022- 11- 11","94,500","95,400","95,400","93,700","886.72K","2.83%"
"2022- 11- 10","91,900","92,200","94,000","91,900","798.79K","-1.39%"
"2022- 11- 09","93,200","91,600","94,100","91,200","930.61K","2.08%"
"2022- 11- 08","91,300","90,900","92,600","90,300","991.38K","0.44%"
"2022- 11- 07","90,900","89,100","91,200","87,500","1.62K","2.60%"
"2022- 11- 06","88,600","88,600","88,600","88,600","","0.00%"
"2022- 11- 04","88,600","82,600","90,000","82,100","2.41M","7.00%"
"2022- 11- 03","82,800","81,900","83,700","81,000","0.06K","-1.08%"
"2022- 11- 02","83,700","81,700","84,000","81,500","0.03K","1.33%"
"2022- 11- 01","82,600","81,500","82,900","80,800","603.33K","1.23%"
"2022- 10- 31","81,600","82,000","82,000","80,500","701.52K","2.13%"
"2022- 10- 30","79,900","79,900","79,900","79,900","","0.00%"
"2022- 10- 28","79,900","79,800","81,200","79,600","636.59K","-0.37%"
"2022- 10- 27","80,200","78,200","80,700","78,000","0.16K","3.08%"
"2022- 10- 26","77,800","80,100","80,100","77,300","0.34K","-2.87%"
"2022- 10- 25","80,100","80,900","81,900","79,700","546.81K","-0.99%"
"2022- 10- 24","80,900","81,700","82,300","80,400","606.93K","0.12%"
"2022- 10- 23","80,800","80,800","80,800","80,800","","0.00%"
"2022- 10- 21","80,800","80,700","81,500","80,100","342.85K","-0.49%"
"2022- 10- 20","81,200","80,300","81,400","78,800","587.72K","0.74%"
"2022- 10- 19","80,600","82,000","82,600","80,400","0.01K","-2.66%"
"2022- 10- 18","82,800","83,000","83,300","81,300","0.64K","1.35%"
"2022- 10- 17","81,700","79,700","81,800","79,300","380.63K","1.24%"
"2022- 10- 14","80,700","80,000","81,500","79,700","458.91K","3.33%"
"2022- 10- 13","78,100","79,600","80,600","78,100","0.00K","-2.13%"
"2022- 10- 12","79,800","78,400","80,000","77,800","0.03K","2.05%"
"2022- 10- 11","78,200","79,800","79,800","77,700","1.57K","-4.28%"
"2022- 10- 10","81,700","81,700","81,700","81,700","","0.00%"
"2022- 10- 07","81,700","79,800","82,300","79,700","590.96K","1.36%"
"2022- 10- 06","80,600","80,100","81,400","79,400","0.01K","1.77%"
"2022- 10- 05","79,200","82,200","82,400","78,600","692.16K","-1.86%"
"2022- 10- 04","80,700","79,800","81,000","79,800","750.97K","2.67%"
"2022- 09- 30","78,600","77,200","79,900","77,200","880.04K","0.77%"
"2022- 09- 29","78,000","80,500","80,700","77,900","777.99K","-1.64%"
"2022- 09- 28","79,300","80,700","81,800","78,300","1.04M","-2.46%"
"2022- 09- 27","81,300","81,600","81,800","80,000","950.50K","-0.61%"
"2022- 09- 26","81,800","83,500","84,400","81,600","968.66K","-3.65%"
"2022- 09- 25","84,900","84,900","84,900","84,900","","0.00%"
"2022- 09- 23","84,900","85,300","86,600","84,400","716.03K","-0.47%"
"2022- 09- 22","85,300","86,100","86,400","84,500","4.51K","-3.07%"
"2022- 09- 21","88,000","90,000","90,000","87,600","0.01K","-1.90%"
"2022- 09- 20","89,700","91,000","91,400","89,400","535.04K","-0.77%"
"2022- 09- 19","90,400","90,200","91,700","90,200","435.68K","-0.22%"
"2022- 09- 18","90,600","90,600","90,600","90,600","","0.00%"
"2022- 09- 16","90,600","91,100","91,200","90,000","764.66K","-1.52%"
"2022- 09- 15","92,000","94,500","94,500","92,000","0.02K","-2.13%"
"2022- 09- 14","94,000","93,600","94,600","93,600","714.36K","-3.98%"
"2022- 09- 13","97,900","95,700","98,200","95,100","700.03K","4.37%"
"2022- 09- 12","93,800","93,800","93,800","93,800","","0.00%"
"2022- 09- 08","93,800","95,300","95,400","93,500","590.17K","-0.64%"
"2022- 09- 07","94,400","96,200","96,400","93,600","650.54K","-2.48%"
"2022- 09- 06","96,800","97,200","97,500","96,100","0.07K","-0.41%"
"2022- 09- 05","97,200","97,200","98,300","96,500","327.47K","-0.10%"
"2022- 09- 04","97,300","97,300","97,300","97,300","","0.00%"
"2022- 09- 02","97,300","98,300","99,900","97,000","456.45K","-0.41%"
"2022- 09- 01","97,700","99,100","99,600","97,700","678.44K","-3.27%"
"2022- 08- 31","101,000","96,700","101,000","96,200","0.37K","3.59%"
"2022- 08- 30","97,500","96,600","97,800","95,400","0.36K","1.35%"
"2022- 08- 29","96,200","96,800","97,400","95,200","0.11K","-4.28%"
"2022- 08- 28","100,500","100,500","100,500","100,500","","0.00%"
"2022- 08- 26","100,500","99,900","100,500","99,000","545.90K","1.41%"
"2022- 08- 25","99,100","98,900","99,700","98,300","522.68K","1.02%"
"2022- 08- 24","98,100","98,800","99,000","97,900","0.03K","-0.10%"
"2022- 08- 23","98,200","99,000","99,700","98,000","0.00K","-1.80%"
"2022- 08- 22","100,000","99,700","101,500","99,200","0.12K","-0.99%"
"2022- 08- 21","101,000","101,000","101,000","101,000","","0.00%"
"2022- 08- 19","101,000","101,500","102,500","100,500","558.01K","-0.98%"
"2022- 08- 18","102,000","102,000","103,500","100,500","763.66K","-1.45%"
"2022- 08- 17","103,500","102,500","105,000","102,000","0.07K","1.47%"
"2022- 08- 16","102,000","101,500","103,000","100,000","0.18K","0.99%"
"2022- 08- 12","101,000","100,500","102,500","99,600","1.14M","0.00%"
"2022- 08- 11","101,000","93,900","101,000","93,500","0.21K","8.84%"
"2022- 08- 10","92,800","93,900","94,500","92,700","499.26K","-2.01%"
"2022- 08- 09","94,700","94,100","94,700","92,800","0.01K","0.74%"
"2022- 08- 08","94,000","95,800","95,800","93,600","0.03K","-1.98%"
"2022- 08- 07","95,900","95,900","95,900","95,900","","0.00%"
"2022- 08- 05","95,900","96,400","96,700","95,400","444.93K","-0.10%"
"2022- 08- 04","96,000","94,400","96,900","94,200","0.00K","2.35%"
"2022- 08- 03","93,800","93,500","93,900","93,000","371.66K","0.32%"
"2022- 08- 02","93,500","94,400","95,000","93,200","471.28K","-0.95%"
"2022- 08- 01","94,400","94,800","95,200","93,700","0.29K","0.00%"
"2022- 07- 31","94,400","94,400","94,400","94,400","","0.00%"
"2022- 07- 29","94,400","94,200","94,800","93,600","667.84K","0.85%"
"2022- 07- 28","93,600","95,000","95,500","93,000","0.02K","-0.74%"
"2022- 07- 27","94,300","93,800","94,500","93,200","326.35K","0.75%"
"2022- 07- 26","93,600","93,500","94,700","93,300","415.86K","-0.32%"
"2022- 07- 25","93,900","93,100","94,700","93,000","0.03K","0.43%"
"2022- 07- 24","93,500","93,500","93,500","93,500","","0.00%"
"2022- 07- 22","93,500","93,800","94,700","93,500","360.38K","-0.74%"
"2022- 07- 21","94,200","94,000","94,400","93,000","0.33K","0.11%"
"2022- 07- 20","94,100","95,300","95,300","93,300","0.33K","1.29%"
"2022- 07- 19","92,900","91,700","93,000","91,400","403.19K","0.43%"
"2022- 07- 18","92,500","92,600","94,400","92,000","1.49K","1.76%"
"2022- 07- 17","90,900","90,900","90,900","90,900","","0.00%"
"2022- 07- 15","90,900","90,900","91,500","89,100","598.46K","0.78%"
"2022- 07- 14","90,200","90,500","91,000","89,500","0.04K","-0.99%"
"2022- 07- 13","91,100","90,000","92,200","89,900","0.11K","0.77%"
"2022- 07- 12","90,400","90,700","90,900","89,200","0.00K","-0.99%"
"2022- 07- 11","91,300","91,500","92,700","91,200","0.02K","-0.76%"
"2022- 07- 10","92,000","92,000","92,000","92,000","","0.00%"
"2022- 07- 08","92,000","96,300","98,300","91,800","1.48M","-4.07%"
"2022- 07- 07","95,900","93,900","96,400","93,600","0.20K","3.01%"
"2022- 07- 06","93,100","94,700","95,100","92,800","970.43K","-2.51%"
"2022- 07- 05","95,500","91,000","96,000","90,800","2.02K","5.88%"
"2022- 07- 04","90,200","90,700","91,000","88,700","0.17K","0.33%"
"2022- 07- 03","89,900","89,900","89,900","89,900","","0.00%"
"2022- 07- 01","89,900","89,000","92,900","88,800","1.38M","1.81%"
"2022- 06- 30","88,300","90,900","90,900","88,300","0.63K","-2.65%"
"2022- 06- 29","90,700","88,000","91,800","87,500","0.22K","1.91%"
"2022- 06- 28","89,000","89,200","90,100","87,900","0.88K","-0.78%"
"2022- 06- 27","89,700","90,200","91,000","89,000","0.20K","0.79%"
"2022- 06- 24","89,000","88,300","90,000","88,300","869.22K","0.79%"
"2022- 06- 23","88,300","86,800","89,800","85,600","0.20K","1.26%"
"2022- 06- 22","87,200","91,400","91,400","87,100","0.76K","-4.18%"
"2022- 06- 21","91,000","90,300","91,400","90,000","0.00K","0.89%"
"2022- 06- 20","90,200","93,500","93,500","89,300","0.39K","-3.22%"
"2022- 06- 19","93,200","93,200","93,200","93,200","","0.00%"
"2022- 06- 17","93,200","92,800","93,700","92,000","820.92K","-1.27%"
"2022- 06- 16","94,400","94,600","97,600","93,800","0.00K","1.29%"
"2022- 06- 15","93,200","94,900","95,500","92,500","0.00K","-2.20%"
"2022- 06- 14","95,300","92,800","96,200","92,700","0.43K","0.21%"
"2022- 06- 13","95,100","98,600","98,800","95,100","0.01K","-5.37%"
"2022- 06- 12","100,500","100,500","100,500","100,500","","0.00%"
"2022- 06- 10","100,500","101,000","102,000","100,000","589.44K","-1.95%"
"2022- 06- 09","102,500","102,000","102,500","101,000","922.23K","0.49%"
"2022- 06- 08","102,000","102,000","103,000","101,500","557.97K","0.49%"
"2022- 06- 07","101,500","103,500","103,500","101,500","657.58K","-2.40%"
"2022- 06- 06","104,000","104,000","104,000","104,000","","0.00%"
"2022- 06- 03","104,000","105,000","105,500","103,500","604.54K","0.00%"
"2022- 06- 02","104,000","104,000","104,000","102,000","655.18K","-0.95%"
"2022- 05- 31","105,000","106,000","106,500","104,500","1.81M","-0.94%"
"2022- 05- 30","106,000","105,000","106,000","104,500","618.32K","2.42%"
"2022- 05- 29","103,500","103,500","103,500","103,500","","0.00%"
"2022- 05- 27","103,500","104,000","105,000","102,500","658.70K","1.47%"
"2022- 05- 26","102,000","103,000","104,000","101,000","656.60K","-0.49%"
"2022- 05- 25","102,500","103,000","103,500","101,500","495.73K","0.00%"
"2022- 05- 24","102,500","105,000","105,000","102,000","0.25K","-2.38%"
"2022- 05- 23","105,000","105,500","106,000","104,000","1.26K","0.48%"
"2022- 05- 22","104,500","104,500","104,500","104,500","","0.00%"
"2022- 05- 20","104,500","102,000","105,500","101,000","1.18M","2.96%"
"2022- 05- 19","101,500","104,000","104,500","101,000","1.96M","-5.14%"
"2022- 05- 18","107,000","108,500","109,500","106,500","828.62K","-0.47%"
"2022- 05- 17","107,500","107,500","108,500","106,000","829.13K","0.00%"
"2022- 05- 16","107,500","109,000","109,500","107,000","449.84K","0.00%"
"2022- 05- 13","107,500","106,500","108,500","106,500","691.68K","1.42%"
"2022- 05- 12","106,000","108,000","109,500","105,500","0.35K","-2.75%"
"2022- 05- 11","109,000","111,000","111,500","108,000","1.26M","-2.24%"
"2022- 05- 10","111,500","111,000","112,500","109,500","800.18K","-1.33%"
"2022- 05- 09","113,000","115,000","115,500","112,500","708.17K","-1.74%"
"2022- 05- 06","115,000","114,000","116,000","114,000","465.13K","-0.43%"
"2022- 05- 04","115,500","116,000","117,000","115,000","526.37K","0.00%"
"2022- 05- 03","115,500","117,000","117,000","115,500","0.16K","-0.86%"
"2022- 05- 02","116,500","115,000","116,500","115,000","0.02K","0.00%"
"2022- 05- 01","116,500","116,500","116,500","116,500","","0.00%"
"2022- 04- 29","116,500","120,000","120,500","115,500","1.97M","-2.92%"
"2022- 04- 28","120,000","120,500","120,500","119,000","506.72K","0.42%"
"2022- 04- 27","119,500","118,000","120,500","118,000","590.47K","-1.65%"
"2022- 04- 26","121,500","120,000","122,000","119,500","696.82K","2.10%"
"2022- 04- 25","119,000","120,500","121,500","119,000","971.79K","-3.25%"
"2022- 04- 22","123,000","123,000","124,000","122,000","573.60K","-1.60%"
"2022- 04- 21","125,000","123,500","126,000","123,500","0.03K","1.21%"
"2022- 04- 20","123,500","125,000","125,000","122,000","927.49K","-0.80%"
"2022- 04- 19","124,500","125,500","127,500","124,000","0.82K","0.00%"
"2022- 04- 18","124,500","125,000","126,000","123,500","0.30K","-1.58%"
"2022- 04- 17","126,500","126,500","126,500","126,500","","0.00%"
"2022- 04- 15","126,500","125,500","128,500","124,500","1.10M","0.40%"
"2022- 04- 14","126,000","128,000","129,000","125,500","0.17K","-0.79%"
"2022- 04- 13","127,000","123,500","127,000","123,500","0.02K","3.67%"
"2022- 04- 12","122,500","123,000","125,500","121,500","1.37M","-2.00%"
"2022- 04- 11","125,000","124,500","126,500","123,000","2.33M","2.46%"
"2022- 04- 10","122,000","122,000","122,000","122,000","","0.00%"
"2022- 04- 08","122,000","116,500","123,000","116,000","3.04M","6.55%"
"2022- 04- 07","114,500","113,000","116,500","112,500","0.02K","0.44%"
"2022- 04- 06","114,000","116,500","117,500","114,000","1.29M","-2.98%"
"2022- 04- 05","117,500","118,500","118,500","117,000","0.03K","0.43%"
"2022- 04- 04","117,000","117,500","118,000","116,000","704.55K","-0.43%"
"2022- 04- 03","117,500","117,500","117,500","117,500","","0.00%"
"2022- 04- 01","117,500","119,500","120,000","117,000","1.35M","-2.49%"
"2022- 03- 31","120,500","120,500","121,500","120,000","676.34K","-0.41%"
"2022- 03- 30","121,000","121,000","123,000","120,500","743.93K","0.83%"
"2022- 03- 29","120,000","121,500","121,500","119,500","592.46K","0.00%"
"2022- 03- 28","120,000","120,000","121,000","119,000","469.74K","-0.41%"
"2022- 03- 27","120,500","120,500","120,500","120,500","","0.00%"
"2022- 03- 25","120,500","122,000","122,500","119,500","620.71K","-0.41%"
"2022- 03- 24","121,000","122,000","122,500","120,000","732.84K","-1.63%"
"2022- 03- 23","123,000","124,500","125,000","122,500","748.43K","-0.81%"
"2022- 03- 22","124,000","122,500","124,500","122,000","620.10K","0.81%"
"2022- 03- 21","123,000","124,000","124,500","122,000","574.05K","-0.40%"
"2022- 03- 18","123,500","126,500","126,500","123,500","936.18K","-1.98%"
"2022- 03- 17","126,000","126,000","127,000","125,000","1.03M","0.80%"
"2022- 03- 16","125,000","124,500","125,000","121,500","774.50K","1.63%"
"2022- 03- 15","123,000","121,500","124,500","121,500","0.01K","0.82%"
"2022- 03- 14","122,000","121,500","124,000","121,000","0.30K","0.00%"
"2022- 03- 13","122,000","122,000","122,000","122,000","","0.00%"
"2022- 03- 11","122,000","120,000","122,500","119,500","645.39K","1.24%"
"2022- 03- 10","120,500","121,000","121,000","119,000","0.09K","2.12%"
"2022- 03- 09","118,000","118,000","118,000","118,000","","0.00%"
"2022- 03- 08","118,000","118,000","120,000","117,000","857.22K","-2.07%"
"2022- 03- 07","120,500","121,500","122,000","119,000","950.28K","-2.43%"
"2022- 03- 04","123,500","126,500","127,000","123,000","686.54K","-3.14%"
"2022- 03- 03","127,500","125,000","127,500","124,500","0.19K","3.24%"
"2022- 03- 02","123,500","123,000","125,000","122,000","674.14K","0.00%"
"2022- 03- 01","123,500","123,500","123,500","123,500","","0.00%"
"2022- 02- 28","123,500","123,500","123,500","121,000","839.28K","-0.40%"
"2022- 02- 27","124,000","124,000","124,000","124,000","","0.00%"
"2022- 02- 25","124,000","126,000","126,500","123,000","704.65K","0.00%"
"2022- 02- 24","124,000","124,500","127,500","123,000","0.97K","-1.20%"
"2022- 02- 23","125,500","123,000","127,000","122,000","1.19M","3.29%"
"2022- 02- 22","121,500","121,500","123,000","121,000","689.96K","-2.41%"
"2022- 02- 21","124,500","120,500","124,500","120,000","672.43K","0.81%"
"2022- 02- 20","123,500","123,500","123,500","123,500","","0.00%"
"2022- 02- 18","123,500","122,000","124,000","121,000","680.62K","-0.40%"
"2022- 02- 17","124,000","123,000","126,000","122,500","1.00M","0.81%"
"2022- 02- 16","123,000","125,000","125,000","122,500","3.05K","0.82%"
"2022- 02- 15","122,000","123,500","124,500","120,500","810.23K","-0.81%"
"2022- 02- 14","123,000","124,000","125,500","121,500","0.72K","-2.77%"
"2022- 02- 13","126,500","126,500","126,500","126,500","","0.00%"
"2022- 02- 11","126,500","126,500","128,500","126,000","634.61K","-1.56%"
"2022- 02- 10","128,500","130,500","131,500","126,000","0.04K","-0.39%"
"2022- 02- 09","129,000","126,000","129,000","125,500","1.15M","4.03%"
"2022- 02- 08","124,000","125,000","126,500","123,500","631.18K","-0.80%"
"2022- 02- 07","125,000","127,500","127,500","124,000","1.26K","-2.34%"
"2022- 02- 06","128,000","128,000","128,000","128,000","","0.00%"
"2022- 02- 04","128,000","126,000","128,000","125,000","692.50K","1.59%"
"2022- 02- 03","126,000","130,000","130,500","126,000","1.23M","-1.18%"
"2022- 01- 28","127,500","125,000","127,500","124,000","1.04M","2.82%"
"2022- 01- 27","124,000","129,500","130,500","122,500","1.58M","-3.88%"
"2022- 01- 26","129,000","131,500","132,500","128,500","971.34K","-1.53%"
"2022- 01- 25","131,000","134,500","135,500","130,000","1.44M","-2.24%"
"2022- 01- 24","134,000","132,000","136,000","130,000","1.50M","0.37%"
"2022- 01- 21","133,500","137,500","138,000","131,000","1.94M","-4.64%"
"2022- 01- 20","140,000","137,500","140,000","136,000","1.09M","2.19%"
"2022- 01- 19","137,000","136,000","139,500","135,500","1.32M","-0.72%"
"2022- 01- 18","138,000","141,000","142,000","137,500","0.04K","-1.78%"
"2022- 01- 17","140,500","145,000","145,500","139,500","1.72M","-3.77%"
"2022- 01- 16","146,000","146,000","146,000","146,000","","0.00%"
"2022- 01- 14","146,000","145,500","150,500","143,500","2.83M","0.34%"
"2022- 01- 13","145,500","139,000","149,500","139,000","3.75K","6.20%"
"2022- 01- 12","137,000","131,500","138,500","131,000","1.75M","4.98%"
"2022- 01- 11","130,500","129,500","131,500","127,500","974.41K","0.38%"
"2022- 01- 10","130,000","135,500","136,000","129,000","1.77M","-5.45%"
"2022- 01- 09","137,500","137,500","137,500","137,500","","0.00%"
"2022- 01- 07","137,500","136,500","138,000","135,000","801.76K","1.85%"
"2022- 01- 06","135,000","136,500","138,500","134,500","0.14K","-2.53%"
"2022- 01- 05","138,500","142,000","142,000","137,500","0.04K","-2.46%"
"2022- 01- 04","142,000","143,000","145,000","140,000","1.07K","1.79%"
