"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 02- 05","172,000","172,000","172,000","172,000","","0.00%"
"2023- 02- 03","172,000","171,500","173,000","168,400","422.30K","-0.58%"
"2023- 02- 02","173,000","172,000","176,000","171,900","633.12K","1.41%"
"2023- 02- 01","170,600","162,500","171,700","161,200","0.01K","5.24%"
"2023- 01- 31","162,100","163,800","166,300","161,500","370.37K","-1.04%"
"2023- 01- 30","163,800","169,100","169,200","163,300","321.54K","-3.36%"
"2023- 01- 29","169,500","169,500","169,500","169,500","","0.00%"
"2023- 01- 27","169,500","165,500","170,500","164,800","510.64K","3.10%"
"2023- 01- 26","164,400","161,700","164,500","158,500","395.39K","1.80%"
"2023- 01- 25","161,500","159,100","162,800","158,500","0.01K","3.19%"
"2023- 01- 20","156,500","153,500","156,500","153,500","163.93K","1.29%"
"2023- 01- 19","154,500","152,000","155,500","152,000","184.88K","0.32%"
"2023- 01- 18","154,000","156,500","156,500","153,000","0.00K","-0.96%"
"2023- 01- 17","155,500","157,500","158,000","153,500","247.85K","-1.27%"
"2023- 01- 16","157,500","160,500","161,000","156,500","0.00K","-1.56%"
"2023- 01- 13","160,000","157,500","162,500","157,500","322.18K","1.91%"
"2023- 01- 12","157,000","155,500","158,000","154,000","362.32K","2.28%"
"2023- 01- 11","153,500","149,500","153,500","149,500","408.38K","3.37%"
"2023- 01- 10","148,500","152,500","153,500","148,000","0.00K","-2.62%"
"2023- 01- 09","152,500","153,000","153,500","150,500","0.05K","1.33%"
"2023- 01- 06","150,500","146,000","151,500","146,000","190.28K","1.69%"
"2023- 01- 05","148,000","150,000","151,500","147,500","0.00K","-1.00%"
"2023- 01- 04","149,500","147,500","151,000","144,000","280.80K","-0.66%"
"2023- 01- 03","150,500","154,500","156,000","147,500","0.01K","-2.90%"
"2023- 01- 02","155,000","155,500","159,500","155,000","179.89K","0.65%"
"2022- 12- 29","154,000","155,000","156,500","153,000","197.90K","-1.60%"
"2022- 12- 28","156,500","160,000","160,000","154,000","0.07K","-2.80%"
"2022- 12- 27","161,000","161,500","162,500","160,000","0.00K","0.00%"
"2022- 12- 26","161,000","162,000","162,500","160,500","159.92K","-0.31%"
"2022- 12- 25","161,500","161,500","161,500","161,500","","0.00%"
"2022- 12- 23","161,500","165,000","167,000","161,000","212.51K","-3.58%"
"2022- 12- 22","167,500","166,000","169,000","164,000","0.01K","1.21%"
"2022- 12- 21","165,500","166,500","166,500","164,500","0.01K","0.30%"
"2022- 12- 20","165,000","166,500","167,000","164,500","157.31K","-1.79%"
"2022- 12- 19","168,000","167,500","168,000","165,500","133.11K","-0.88%"
"2022- 12- 18","169,500","169,500","169,500","169,500","","0.00%"
"2022- 12- 16","169,500","164,500","169,500","163,500","224.42K","1.19%"
"2022- 12- 15","167,500","170,000","172,000","167,000","0.00K","-1.47%"
"2022- 12- 14","170,000","169,000","171,500","168,500","0.00K","0.29%"
"2022- 12- 13","169,500","169,500","170,500","164,500","233.17K","0.89%"
"2022- 12- 12","168,000","166,000","170,500","166,000","250.59K","-0.30%"
"2022- 12- 11","168,500","168,500","168,500","168,500","","0.00%"
"2022- 12- 09","168,500","164,000","170,000","163,000","415.24K","3.06%"
"2022- 12- 08","163,500","162,500","168,000","162,500","333.18K","-0.61%"
"2022- 12- 07","164,500","169,000","171,000","164,000","0.01K","-3.52%"
"2022- 12- 06","170,500","169,500","171,500","167,000","0.27K","-0.58%"
"2022- 12- 05","171,500","174,000","175,000","170,500","0.03K","-1.44%"
"2022- 12- 04","174,000","174,000","174,000","174,000","","0.00%"
"2022- 12- 02","174,000","176,000","176,500","172,000","279.43K","-1.97%"
"2022- 12- 01","177,500","182,000","182,500","176,000","0.03K","-0.84%"
"2022- 11- 30","179,000","175,500","179,000","171,500","0.00K","2.29%"
"2022- 11- 29","175,000","174,500","176,500","170,500","0.10K","0.29%"
"2022- 11- 28","174,500","177,500","179,500","172,500","0.02K","-0.57%"
"2022- 11- 27","175,500","175,500","175,500","175,500","","0.00%"
"2022- 11- 25","175,500","170,000","179,500","168,000","770.88K","3.85%"
"2022- 11- 24","169,000","168,500","170,000","166,500","290.06K","0.30%"
"2022- 11- 23","168,500","169,500","170,500","166,500","274.27K","0.60%"
"2022- 11- 22","167,500","170,000","170,500","166,500","195.47K","-1.76%"
"2022- 11- 21","170,500","173,000","173,500","166,000","354.58K","-1.16%"
"2022- 11- 18","172,500","171,000","176,000","169,500","296.53K","0.88%"
"2022- 11- 17","171,000","177,000","179,500","171,000","400.54K","-3.66%"
"2022- 11- 16","177,500","179,000","180,000","174,000","334.05K","-0.28%"
"2022- 11- 15","178,000","179,000","180,500","176,500","364.18K","-1.11%"
"2022- 11- 14","180,000","183,000","183,000","178,000","0.30K","-1.37%"
"2022- 11- 11","182,500","186,500","187,500","181,000","556.55K","0.83%"
"2022- 11- 10","181,000","179,500","185,000","178,000","279.56K","-1.09%"
"2022- 11- 09","183,000","187,000","188,500","182,000","346.50K","-1.08%"
"2022- 11- 08","185,000","184,000","189,000","181,500","539.89K","1.93%"
"2022- 11- 07","181,500","180,000","184,500","179,000","544.21K","2.25%"
"2022- 11- 06","177,500","177,500","177,500","177,500","","0.00%"
"2022- 11- 04","177,500","189,500","189,500","176,000","957.98K","-6.33%"
"2022- 11- 03","189,500","179,000","192,000","177,000","0.57K","3.27%"
"2022- 11- 02","183,500","180,000","192,500","180,000","0.25K","0.55%"
"2022- 11- 01","182,500","174,500","186,000","174,000","1.23M","5.49%"
"2022- 10- 31","173,000","172,000","176,000","169,000","604.58K","2.67%"
"2022- 10- 28","168,500","168,000","173,000","168,000","523.72K","-0.88%"
"2022- 10- 27","170,000","156,500","170,000","156,500","0.38K","10.39%"
"2022- 10- 26","154,000","154,000","157,500","153,500","280.60K","0.00%"
"2022- 10- 25","154,000","155,000","157,500","153,000","252.83K","-0.65%"
"2022- 10- 24","155,000","158,500","160,500","154,500","258.21K","-0.64%"
"2022- 10- 21","156,000","155,500","158,000","155,000","221.28K","0.65%"
"2022- 10- 20","155,000","162,000","162,000","153,000","570.70K","-5.20%"
"2022- 10- 19","163,500","157,500","166,500","156,000","0.06K","4.47%"
"2022- 10- 18","156,500","159,000","159,500","155,000","249.91K","0.00%"
"2022- 10- 17","156,500","153,500","157,000","151,500","0.10K","-0.32%"
"2022- 10- 16","157,000","157,000","157,000","157,000","","0.00%"
"2022- 10- 14","157,000","154,500","160,000","154,000","405.72K","3.63%"
"2022- 10- 13","151,500","155,500","156,000","151,000","0.00K","-3.81%"
"2022- 10- 12","157,500","155,000","157,500","150,000","0.05K","0.96%"
"2022- 10- 11","156,000","154,000","159,000","153,000","0.06K","-1.58%"
"2022- 10- 10","158,500","158,500","158,500","158,500","","0.00%"
"2022- 10- 07","158,500","152,000","159,500","151,000","440.64K","3.59%"
"2022- 10- 06","153,000","158,500","158,500","151,000","0.34K","-2.24%"
"2022- 10- 05","156,500","159,500","161,000","154,500","437.97K","1.62%"
"2022- 10- 04","154,000","148,000","155,000","147,500","374.79K","7.32%"
"2022- 10- 03","143,500","143,500","143,500","143,500","","0.00%"
"2022- 09- 30","143,500","145,000","147,500","142,500","323.19K","-1.71%"
"2022- 09- 29","146,000","151,500","154,000","145,500","424.39K","-1.68%"
"2022- 09- 28","148,500","151,000","151,500","146,500","391.29K","-1.66%"
"2022- 09- 27","151,000","158,000","158,500","148,500","648.13K","-4.73%"
"2022- 09- 26","158,500","160,500","163,000","157,000","435.61K","-3.65%"
"2022- 09- 25","164,500","164,500","164,500","164,500","","0.00%"
"2022- 09- 23","164,500","175,500","175,500","163,500","553.57K","-6.27%"
"2022- 09- 22","175,500","175,500","176,000","171,000","343.53K","-1.68%"
"2022- 09- 21","178,500","178,000","181,000","176,000","0.00K","-0.28%"
"2022- 09- 20","179,000","179,000","184,500","178,000","267.67K","1.42%"
"2022- 09- 19","176,500","178,500","180,500","176,000","199.13K","-0.56%"
"2022- 09- 18","177,500","177,500","177,500","177,500","","0.00%"
"2022- 09- 16","177,500","182,500","182,500","176,000","402.46K","-4.05%"
"2022- 09- 15","185,000","190,000","190,500","185,000","0.04K","-2.12%"
"2022- 09- 14","189,000","185,500","191,000","184,500","309.29K","-1.82%"
"2022- 09- 13","192,500","194,000","194,000","189,500","367.24K","1.58%"
"2022- 09- 12","189,500","189,500","189,500","189,500","","0.00%"
"2022- 09- 08","189,500","183,500","189,500","179,000","460.98K","2.71%"
"2022- 09- 07","184,500","186,500","188,500","182,500","0.46K","-1.60%"
"2022- 09- 06","187,500","189,500","192,500","186,500","0.04K","0.81%"
"2022- 09- 05","186,000","180,500","188,000","180,500","431.09K","2.48%"
"2022- 09- 04","181,500","181,500","181,500","181,500","","0.00%"
"2022- 09- 02","181,500","180,000","183,000","177,500","427.03K","1.68%"
"2022- 09- 01","178,500","187,000","187,000","178,500","1.46K","-6.05%"
"2022- 08- 31","190,000","194,000","194,500","186,500","1.61K","-3.31%"
"2022- 08- 30","196,500","198,500","200,500","193,000","0.02K","0.00%"
"2022- 08- 29","196,500","196,500","199,500","195,500","342.99K","-3.44%"
"2022- 08- 26","203,500","205,500","206,000","201,500","276.82K","-0.73%"
"2022- 08- 25","205,000","208,000","210,500","203,000","0.00K","0.00%"
"2022- 08- 24","205,000","205,500","213,500","204,500","0.00K","1.23%"
"2022- 08- 23","202,500","204,000","206,000","201,500","0.20K","-1.22%"
"2022- 08- 22","205,000","200,500","208,000","200,500","296.62K","0.24%"
"2022- 08- 19","204,500","211,000","211,000","201,500","350.87K","-2.85%"
"2022- 08- 18","210,500","208,500","212,000","205,500","0.00K","0.24%"
"2022- 08- 17","210,000","205,500","213,500","205,500","0.20K","3.19%"
"2022- 08- 16","203,500","200,000","211,500","198,000","0.38K","2.01%"
"2022- 08- 15","199,500","199,500","199,500","199,500","","0.00%"
"2022- 08- 12","199,500","198,500","204,500","196,000","315.45K","0.50%"
"2022- 08- 11","198,500","195,000","199,500","193,500","377.78K","3.93%"
"2022- 08- 10","191,000","195,000","196,000","190,500","237.33K","-2.05%"
"2022- 08- 09","195,000","195,500","198,500","193,500","0.07K","-0.26%"
"2022- 08- 08","195,500","186,500","196,000","186,000","0.04K","5.39%"
"2022- 08- 07","185,500","185,500","185,500","185,500","","0.00%"
"2022- 08- 05","185,500","185,000","186,500","183,500","258.56K","0.54%"
"2022- 08- 04","184,500","185,500","188,000","184,000","0.29K","-0.27%"
"2022- 08- 03","185,000","180,500","185,000","180,000","265.49K","2.78%"
"2022- 08- 02","180,000","186,000","186,500","179,500","355.37K","-3.23%"
"2022- 08- 01","186,000","188,000","190,500","185,500","0.23K","-0.80%"
"2022- 07- 31","187,500","187,500","187,500","187,500","","0.00%"
"2022- 07- 29","187,500","183,000","191,000","182,500","686.70K","3.02%"
"2022- 07- 28","182,000","185,500","187,500","178,500","0.00K","-0.27%"
"2022- 07- 27","182,500","184,000","184,500","180,000","177.29K","-0.54%"
"2022- 07- 26","183,500","180,000","186,000","178,000","366.90K","2.23%"
"2022- 07- 25","179,500","176,000","180,500","176,000","0.02K","0.56%"
"2022- 07- 24","178,500","178,500","178,500","178,500","","0.00%"
"2022- 07- 22","178,500","182,000","182,500","177,000","290.03K","-2.46%"
"2022- 07- 21","183,000","178,000","183,500","176,500","0.04K","2.52%"
"2022- 07- 20","178,500","179,500","179,500","176,500","0.20K","0.85%"
"2022- 07- 19","177,000","173,500","178,000","173,000","0.06K","2.31%"
"2022- 07- 18","173,000","173,500","174,000","170,000","243.57K","1.47%"
"2022- 07- 17","170,500","170,500","170,500","170,500","","0.00%"
"2022- 07- 15","170,500","172,500","174,000","166,500","328.05K","-1.16%"
"2022- 07- 14","172,500","164,500","174,500","164,500","0.01K","3.60%"
"2022- 07- 13","166,500","163,500","166,500","158,500","0.14K","0.91%"
"2022- 07- 12","165,000","167,500","170,000","164,000","0.00K","-2.08%"
"2022- 07- 11","168,500","172,500","173,500","167,500","0.00K","-1.75%"
"2022- 07- 10","171,500","171,500","171,500","171,500","","0.00%"
"2022- 07- 08","171,500","175,500","178,000","171,500","438.32K","0.00%"
"2022- 07- 07","171,500","172,000","174,500","170,000","363.09K","0.29%"
"2022- 07- 06","171,000","177,500","177,500","170,000","522.64K","-5.26%"
"2022- 07- 05","180,500","179,000","182,500","176,000","0.09K","1.69%"
"2022- 07- 04","177,500","179,000","179,500","171,000","0.01K","0.00%"
"2022- 07- 03","177,500","177,500","177,500","177,500","","0.00%"
"2022- 07- 01","177,500","191,500","193,500","176,500","853.69K","-7.55%"
"2022- 06- 30","192,000","200,500","201,000","192,000","0.44K","-4.00%"
"2022- 06- 29","200,000","201,500","206,000","200,000","0.90K","-0.74%"
"2022- 06- 28","201,500","202,000","207,500","200,500","0.83K","1.51%"
"2022- 06- 27","198,500","201,000","201,000","196,000","562.59K","0.25%"
"2022- 06- 24","198,000","201,500","202,000","196,000","512.32K","-0.50%"
"2022- 06- 23","199,000","207,500","210,500","199,000","0.06K","-4.56%"
"2022- 06- 22","208,500","223,500","223,500","207,500","0.08K","-5.23%"
"2022- 06- 21","220,000","223,500","231,500","218,500","379.39K","-0.23%"
"2022- 06- 20","220,500","223,500","228,500","218,000","0.20K","-2.22%"
"2022- 06- 19","225,500","225,500","225,500","225,500","","0.00%"
"2022- 06- 17","225,500","210,000","230,500","208,500","1.01M","5.13%"
"2022- 06- 16","214,500","224,500","225,500","214,500","0.00K","-3.81%"
"2022- 06- 15","223,000","232,500","233,500","221,500","403.52K","-3.46%"
"2022- 06- 14","231,000","235,000","235,000","228,500","0.19K","-2.74%"
"2022- 06- 13","237,500","240,000","242,500","236,500","0.02K","-2.66%"
"2022- 06- 12","244,000","244,000","244,000","244,000","","0.00%"
"2022- 06- 10","244,000","242,000","245,000","241,000","340.18K","0.00%"
"2022- 06- 09","244,000","240,000","246,000","238,000","0.94K","1.67%"
"2022- 06- 08","240,000","239,000","243,000","235,000","0.38K","1.48%"
"2022- 06- 07","236,500","230,000","236,500","230,000","0.41K","4.88%"
"2022- 06- 06","225,500","225,500","225,500","225,500","","0.00%"
"2022- 06- 03","225,500","219,000","226,000","218,000","596.67K","4.64%"
"2022- 06- 02","215,500","215,500","217,500","214,000","231.21K","0.00%"
"2022- 06- 01","215,500","215,500","215,500","215,500","","0.00%"
"2022- 05- 31","215,500","211,000","216,500","209,500","731.61K","2.62%"
"2022- 05- 30","210,000","212,000","212,500","208,500","167.42K","-0.47%"
"2022- 05- 27","211,000","209,000","212,000","207,000","260.59K","1.93%"
"2022- 05- 26","207,000","204,500","208,000","204,500","133.84K","0.98%"
"2022- 05- 25","205,000","205,000","207,500","204,000","164.11K","1.23%"
"2022- 05- 24","202,500","208,500","209,000","202,000","0.03K","-3.11%"
"2022- 05- 23","209,000","212,500","212,500","207,000","0.08K","-0.95%"
"2022- 05- 22","211,000","211,000","211,000","211,000","","0.00%"
"2022- 05- 20","211,000","208,000","212,000","205,500","361.10K","3.43%"
"2022- 05- 19","204,000","202,000","206,500","202,000","0.00K","-1.92%"
"2022- 05- 18","208,000","210,500","211,500","207,500","0.00K","0.00%"
"2022- 05- 17","208,000","205,500","208,000","204,500","0.00K","1.46%"
"2022- 05- 16","205,000","208,000","208,500","204,000","0.16K","-0.73%"
"2022- 05- 13","206,500","197,500","206,500","197,000","323.60K","4.82%"
"2022- 05- 12","197,000","199,000","201,500","196,000","0.03K","-1.50%"
"2022- 05- 11","200,000","200,000","202,000","199,500","184.45K","-0.50%"
"2022- 05- 10","201,000","201,500","202,000","199,000","295.28K","-1.71%"
"2022- 05- 09","204,500","201,500","206,000","201,500","301.07K","0.99%"
"2022- 05- 08","202,500","202,500","202,500","202,500","","0.00%"
"2022- 05- 06","202,500","200,500","203,500","198,500","344.94K","0.00%"
"2022- 05- 05","202,500","202,500","202,500","202,500","","0.00%"
"2022- 05- 04","202,500","203,500","204,500","202,000","139.62K","0.00%"
"2022- 05- 03","202,500","205,000","205,500","202,000","302.58K","-0.49%"
"2022- 05- 02","203,500","202,000","205,000","201,000","400.97K","-0.73%"
"2022- 05- 01","205,000","205,000","205,000","205,000","","0.00%"
"2022- 04- 29","205,000","218,000","225,000","204,500","1.34M","-4.87%"
"2022- 04- 28","215,500","216,000","216,500","212,000","244.38K","0.70%"
"2022- 04- 27","214,000","207,000","214,500","206,500","308.09K","-0.47%"
"2022- 04- 26","215,000","214,500","217,500","213,000","264.83K","1.18%"
"2022- 04- 25","212,500","213,000","217,500","211,500","267.97K","-2.52%"
"2022- 04- 22","218,000","215,500","219,000","213,000","254.69K","-0.46%"
"2022- 04- 21","219,000","219,500","219,500","216,000","238.23K","0.46%"
"2022- 04- 20","218,000","219,000","220,000","216,000","269.84K","-0.91%"
"2022- 04- 19","220,000","217,500","220,000","216,500","341.66K","1.85%"
"2022- 04- 18","216,000","207,500","217,000","206,000","557.78K","4.10%"
"2022- 04- 17","207,500","207,500","207,500","207,500","","0.00%"
"2022- 04- 15","207,500","206,500","210,000","205,500","214.21K","-0.72%"
"2022- 04- 14","209,000","207,000","209,000","205,500","384.92K","1.46%"
"2022- 04- 13","206,000","202,500","206,000","199,500","310.62K","2.74%"
"2022- 04- 12","200,500","204,500","205,500","200,000","280.15K","-2.91%"
"2022- 04- 11","206,500","204,000","210,500","203,500","258.78K","0.00%"
"2022- 04- 10","206,500","206,500","206,500","206,500","","0.00%"
"2022- 04- 08","206,500","202,000","206,500","201,000","295.13K","2.48%"
"2022- 04- 07","201,500","204,500","206,500","201,000","423.64K","-4.05%"
"2022- 04- 06","210,000","213,000","213,000","208,000","349.68K","-2.55%"
"2022- 04- 05","215,500","218,500","218,500","214,000","258.16K","-0.69%"
"2022- 04- 04","217,000","212,500","217,000","209,000","291.62K","0.93%"
"2022- 04- 03","215,000","215,000","215,000","215,000","","0.00%"
"2022- 04- 01","215,000","213,500","217,000","211,500","298.03K","0.00%"
"2022- 03- 31","215,000","211,000","217,500","211,000","604.15K","1.65%"
"2022- 03- 30","211,500","212,000","214,500","210,000","253.50K","0.95%"
"2022- 03- 29","209,500","211,000","212,500","208,000","266.45K","-0.24%"
"2022- 03- 28","210,000","206,500","211,500","204,500","311.29K","1.94%"
"2022- 03- 27","206,000","206,000","206,000","206,000","","0.00%"
"2022- 03- 25","206,000","214,000","214,000","204,000","453.80K","-2.60%"
"2022- 03- 24","211,500","210,500","213,000","207,000","296.10K","0.48%"
"2022- 03- 23","210,500","217,000","217,500","208,000","402.58K","-0.94%"
"2022- 03- 22","212,500","207,000","213,000","206,000","438.12K","3.41%"
"2022- 03- 21","205,500","202,500","209,000","201,000","421.98K","3.01%"
"2022- 03- 18","199,500","202,500","203,500","197,500","328.81K","-0.75%"
"2022- 03- 17","201,000","204,500","205,500","201,000","307.56K","1.01%"
"2022- 03- 16","199,000","194,000","200,000","191,500","328.40K","3.92%"
"2022- 03- 15","191,500","195,500","196,500","188,500","310.96K","-2.05%"
"2022- 03- 14","195,500","197,500","201,000","195,000","446.92K","-0.76%"
"2022- 03- 13","197,000","197,000","197,000","197,000","","0.00%"
"2022- 03- 11","197,000","203,500","204,500","196,500","449.01K","-2.96%"
"2022- 03- 10","203,000","208,500","208,500","201,500","411.61K","0.25%"
"2022- 03- 09","202,500","202,500","202,500","202,500","","0.00%"
"2022- 03- 08","202,500","202,000","209,000","200,000","385.79K","-1.46%"
"2022- 03- 07","205,500","215,000","218,500","203,000","517.29K","-3.07%"
"2022- 03- 06","212,000","212,000","212,000","212,000","","0.00%"
"2022- 03- 04","212,000","213,000","214,500","208,500","307.11K","-0.24%"
"2022- 03- 03","212,500","218,000","221,500","211,500","441.33K","2.41%"
"2022- 03- 02","207,500","203,500","209,000","202,500","442.97K","3.49%"
"2022- 03- 01","200,500","200,500","200,500","200,500","","0.00%"
"2022- 02- 28","200,500","201,000","204,500","199,000","434.87K","-0.25%"
"2022- 02- 27","201,000","201,000","201,000","201,000","","0.00%"
"2022- 02- 25","201,000","199,500","202,000","196,000","356.40K","2.81%"
"2022- 02- 24","195,500","199,000","202,500","192,500","622.66K","-2.98%"
"2022- 02- 23","201,500","202,500","203,500","200,500","297.14K","0.25%"
"2022- 02- 22","201,000","203,500","207,000","200,500","402.76K","-3.60%"
"2022- 02- 21","208,500","206,000","209,000","203,000","246.76K","-0.95%"
"2022- 02- 20","210,500","210,500","210,500","210,500","","0.00%"
"2022- 02- 18","210,500","208,500","214,000","208,000","263.74K","-0.47%"
"2022- 02- 17","211,500","205,000","215,500","204,500","715.99K","3.93%"
"2022- 02- 16","203,500","206,000","209,000","203,000","381.78K","1.50%"
"2022- 02- 15","200,500","204,500","206,500","200,000","328.03K","-1.96%"
"2022- 02- 14","204,500","203,000","207,000","200,500","437.61K","-1.21%"
"2022- 02- 13","207,000","207,000","207,000","207,000","","0.00%"
"2022- 02- 11","207,000","205,000","211,000","205,000","408.58K","-1.19%"
"2022- 02- 10","209,500","216,500","219,000","209,500","615.85K","-2.78%"
"2022- 02- 09","215,500","215,500","216,500","212,000","404.20K","0.94%"
"2022- 02- 08","213,500","227,500","227,500","212,000","1.08M","-5.74%"
"2022- 02- 07","226,500","232,000","232,000","224,500","502.73K","-0.66%"
"2022- 02- 06","228,000","228,000","228,000","228,000","","0.00%"
"2022- 02- 04","228,000","218,500","229,500","218,000","602.06K","4.35%"
"2022- 02- 03","218,500","223,000","224,500","217,000","661.90K","1.16%"
"2022- 01- 28","216,000","212,500","221,000","199,500","1.50M","0.23%"
"2022- 01- 27","215,500","233,000","235,000","213,500","1.29M","-7.11%"
"2022- 01- 26","232,000","237,500","241,000","231,000","478.80K","-1.07%"
"2022- 01- 25","234,500","246,500","247,500","232,000","706.52K","-5.25%"
"2022- 01- 24","247,500","246,500","251,500","243,000","527.39K","-1.79%"
"2022- 01- 23","252,000","252,000","252,000","252,000","","0.00%"
"2022- 01- 21","252,000","261,500","263,000","246,500","1.04M","-5.08%"
"2022- 01- 20","265,500","263,500","271,000","259,000","844.25K","1.53%"
"2022- 01- 19","261,500","273,000","278,000","258,000","1.04M","-3.86%"
"2022- 01- 18","272,000","265,500","278,500","263,500","1.07M","2.64%"
"2022- 01- 17","265,000","264,000","270,000","261,500","464.03K","0.57%"
"2022- 01- 16","263,500","263,500","263,500","263,500","","0.00%"
"2022- 01- 14","263,500","261,500","268,000","260,000","549.95K","-1.13%"
"2022- 01- 13","266,500","268,500","272,500","265,500","1.03M","0.76%"
"2022- 01- 12","264,500","247,500","265,000","247,000","1.36M","9.52%"
"2022- 01- 11","241,500","246,500","248,000","236,000","452.86K","-1.83%"
"2022- 01- 10","246,000","248,500","252,500","244,000","269.21K","-0.40%"
"2022- 01- 09","247,000","247,000","247,000","247,000","","0.00%"
"2022- 01- 07","247,000","250,000","253,000","244,500","439.58K","-0.20%"
"2022- 01- 06","247,500","244,500","254,500","244,000","531.98K","-1.39%"
"2022- 01- 05","251,000","250,500","259,000","250,500","566.53K","-0.99%"
"2022- 01- 04","253,500","248,500","255,000","247,500","733.36K","2.22%"
