"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 12- 21","199,500","201,500","201,500","198,500","102.95K","-0.50%"
"2022- 12- 20","200,500","203,500","203,500","200,000","91.45K","-1.23%"
"2022- 12- 19","203,000","202,000","203,500","201,000","67.63K","-0.25%"
"2022- 12- 18","203,500","203,500","203,500","203,500","","0.00%"
"2022- 12- 16","203,500","201,500","203,500","200,500","108.65K","0.25%"
"2022- 12- 15","203,000","204,500","206,000","203,000","0.01K","-1.22%"
"2022- 12- 14","205,500","203,500","206,500","203,500","110.70K","1.48%"
"2022- 12- 13","202,500","203,000","204,000","200,500","89.33K","0.50%"
"2022- 12- 12","201,500","203,000","204,000","199,500","135.10K","-0.98%"
"2022- 12- 11","203,500","203,500","203,500","203,500","","0.00%"
"2022- 12- 09","203,500","204,500","205,000","201,000","148.46K","-0.25%"
"2022- 12- 08","204,000","205,500","205,500","200,500","152.22K","0.00%"
"2022- 12- 07","204,000","208,500","209,000","203,500","0.00K","-2.63%"
"2022- 12- 06","209,500","210,000","212,500","207,500","0.02K","-0.71%"
"2022- 12- 05","211,000","211,500","214,000","208,000","0.00K","0.00%"
"2022- 12- 02","211,000","218,000","218,000","210,500","126.19K","-2.99%"
"2022- 12- 01","217,500","221,500","222,000","217,000","102.99K","-0.68%"
"2022- 11- 30","219,000","213,500","220,000","212,500","222.29K","1.62%"
"2022- 11- 29","215,500","212,000","217,000","208,500","104.01K","2.38%"
"2022- 11- 28","210,500","210,000","212,500","207,500","0.00K","0.24%"
"2022- 11- 25","210,000","209,000","211,500","207,000","108.35K","0.96%"
"2022- 11- 24","208,000","207,000","208,500","205,500","79.17K","1.46%"
"2022- 11- 23","205,000","207,000","207,000","203,500","160.91K","-0.49%"
"2022- 11- 22","206,000","208,500","208,500","204,000","133.33K","-1.20%"
"2022- 11- 21","208,500","212,000","212,000","206,000","144.15K","-1.18%"
"2022- 11- 18","211,000","215,000","216,500","210,500","161.38K","-2.54%"
"2022- 11- 17","216,500","220,000","221,500","216,000","92.44K","-1.59%"
"2022- 11- 16","220,000","219,000","220,000","214,500","147.12K","0.46%"
"2022- 11- 15","219,000","221,500","222,500","218,000","131.23K","-1.35%"
"2022- 11- 14","222,000","225,500","228,000","221,500","139.47K","-2.20%"
"2022- 11- 13","227,000","227,000","227,000","227,000","","0.00%"
"2022- 11- 11","227,000","225,500","229,000","224,000","158.84K","3.18%"
"2022- 11- 10","220,000","221,500","225,500","219,500","121.02K","-1.57%"
"2022- 11- 09","223,500","225,500","225,500","221,500","103.45K","-0.22%"
"2022- 11- 08","224,000","222,500","225,500","220,500","89.07K","0.90%"
"2022- 11- 07","222,000","218,000","222,500","217,500","81.54K","1.83%"
"2022- 11- 04","218,000","218,500","219,500","214,000","98.89K","-0.68%"
"2022- 11- 03","219,500","215,000","222,000","215,000","119.31K","0.46%"
"2022- 11- 02","218,500","216,000","221,000","215,500","0.00K","0.23%"
"2022- 11- 01","218,000","214,000","218,000","212,500","136.70K","1.87%"
"2022- 10- 31","214,000","213,000","214,000","208,500","117.30K","1.66%"
"2022- 10- 28","210,500","210,000","214,000","209,500","99.14K","0.00%"
"2022- 10- 27","210,500","207,000","212,000","206,000","125.83K","2.43%"
"2022- 10- 26","205,500","204,500","207,000","203,500","0.02K","-0.48%"
"2022- 10- 25","206,500","203,500","206,500","201,000","91.11K","2.23%"
"2022- 10- 24","202,000","204,000","207,500","199,500","121.26K","0.00%"
"2022- 10- 23","202,000","202,000","202,000","202,000","","0.00%"
"2022- 10- 21","202,000","205,000","206,500","199,500","140.79K","-2.65%"
"2022- 10- 20","207,500","203,500","208,500","203,000","148.03K","1.47%"
"2022- 10- 19","204,500","206,500","207,500","204,000","0.00K","-0.24%"
"2022- 10- 18","205,000","202,000","207,000","201,500","122.89K","3.27%"
"2022- 10- 17","198,500","199,000","199,500","192,500","356.38K","-3.64%"
"2022- 10- 14","206,000","203,000","209,500","202,000","124.01K","3.26%"
"2022- 10- 13","199,500","201,500","203,000","199,000","112.25K","-1.24%"
"2022- 10- 12","202,000","198,000","202,500","197,000","0.07K","1.25%"
"2022- 10- 11","199,500","201,500","203,500","198,000","0.01K","-3.16%"
"2022- 10- 07","206,000","200,000","208,500","198,000","106.25K","1.73%"
"2022- 10- 06","202,500","201,500","205,000","200,500","0.00K","1.25%"
"2022- 10- 05","200,000","204,500","204,500","199,000","113.64K","-0.74%"
"2022- 10- 04","201,500","196,500","203,500","194,500","108.33K","4.95%"
"2022- 09- 30","192,000","195,500","198,000","191,500","121.40K","-1.79%"
"2022- 09- 29","195,500","198,500","199,500","194,000","114.77K","0.77%"
"2022- 09- 28","194,000","199,500","201,000","192,000","175.74K","-3.48%"
"2022- 09- 27","201,000","204,000","205,500","198,500","152.65K","-1.47%"
"2022- 09- 26","204,000","210,000","211,500","203,000","155.92K","-4.90%"
"2022- 09- 25","214,500","214,500","214,500","214,500","","0.00%"
"2022- 09- 23","214,500","224,500","224,500","214,000","103.83K","-3.38%"
"2022- 09- 22","222,000","221,000","223,000","218,500","0.01K","-0.67%"
"2022- 09- 21","223,500","224,000","226,500","222,500","0.01K","-0.89%"
"2022- 09- 20","225,500","223,500","228,000","223,500","60.75K","1.81%"
"2022- 09- 19","221,500","225,000","226,000","221,000","59.09K","-1.34%"
"2022- 09- 18","224,500","224,500","224,500","224,500","","0.00%"
"2022- 09- 16","224,500","225,500","228,000","223,000","106.35K","-1.54%"
"2022- 09- 15","228,000","225,000","231,500","223,500","106.89K","1.56%"
"2022- 09- 14","224,500","224,000","227,000","222,500","101.45K","-2.39%"
"2022- 09- 13","230,000","224,000","231,500","222,500","154.41K","4.78%"
"2022- 09- 12","219,500","219,500","219,500","219,500","","0.00%"
"2022- 09- 08","219,500","221,000","222,500","218,500","101.46K","0.23%"
"2022- 09- 07","219,000","219,500","220,500","215,500","85.85K","-0.90%"
"2022- 09- 06","221,000","224,500","225,500","220,500","0.03K","-1.78%"
"2022- 09- 05","225,000","225,500","228,000","224,000","0.03K","0.22%"
"2022- 09- 04","224,500","224,500","224,500","224,500","","0.00%"
"2022- 09- 02","224,500","224,500","227,500","222,500","89.39K","0.45%"
"2022- 09- 01","223,500","230,500","231,000","223,500","0.02K","-4.08%"
"2022- 08- 31","233,000","233,500","235,500","230,000","0.00K","2.42%"
"2022- 08- 30","227,500","229,500","229,500","226,000","54.79K","0.22%"
"2022- 08- 29","227,000","227,500","231,000","226,500","115.35K","-2.78%"
"2022- 08- 26","233,500","235,000","238,000","233,000","81.95K","-0.43%"
"2022- 08- 25","234,500","232,500","235,500","230,000","80.18K","0.86%"
"2022- 08- 24","232,500","227,000","233,500","227,000","0.01K","3.10%"
"2022- 08- 23","225,500","228,000","230,500","224,500","121.82K","-1.74%"
"2022- 08- 22","229,500","228,000","231,500","227,500","0.02K","-0.86%"
"2022- 08- 21","231,500","231,500","231,500","231,500","","0.00%"
"2022- 08- 19","231,500","235,000","236,500","231,500","108.21K","-1.91%"
"2022- 08- 18","236,000","234,000","239,000","234,000","122.30K","-0.21%"
"2022- 08- 17","236,500","232,500","239,500","232,000","0.02K","3.05%"
"2022- 08- 16","229,500","233,000","236,500","228,500","100.30K","-0.22%"
"2022- 08- 12","230,000","229,000","231,500","228,000","96.88K","0.66%"
"2022- 08- 11","228,500","226,500","230,500","225,500","0.00K","2.47%"
"2022- 08- 10","223,000","220,500","228,500","219,000","180.90K","0.90%"
"2022- 08- 09","221,000","219,000","222,000","218,500","0.05K","0.68%"
"2022- 08- 08","219,500","217,000","221,000","217,000","63.08K","0.69%"
"2022- 08- 07","218,000","218,000","218,000","218,000","","0.00%"
"2022- 08- 05","218,000","215,500","219,500","214,500","80.90K","1.16%"
"2022- 08- 04","215,500","218,000","218,000","213,000","124.42K","-0.23%"
"2022- 08- 03","216,000","214,500","216,500","213,500","130.10K","0.70%"
"2022- 08- 02","214,500","217,500","218,000","213,000","120.38K","-1.61%"
"2022- 08- 01","218,000","219,500","221,500","218,000","93.33K","-0.91%"
"2022- 07- 29","220,000","220,500","223,000","218,000","153.47K","0.69%"
"2022- 07- 28","218,500","220,000","222,500","218,000","120.76K","-0.46%"
"2022- 07- 27","219,500","220,500","220,500","216,000","69.54K","0.92%"
"2022- 07- 26","217,500","216,500","219,000","215,500","53.28K","0.00%"
"2022- 07- 25","217,500","213,000","219,000","212,500","0.04K","1.64%"
"2022- 07- 22","214,000","216,500","217,000","213,500","95.42K","-0.93%"
"2022- 07- 21","216,000","215,000","217,000","214,000","0.01K","0.23%"
"2022- 07- 20","215,500","220,500","221,000","214,000","0.02K","-0.23%"
"2022- 07- 19","216,000","211,500","219,500","210,000","112.31K","1.65%"
"2022- 07- 18","212,500","213,000","215,500","211,500","0.00K","0.95%"
"2022- 07- 15","210,500","209,000","214,500","203,500","153.50K","1.94%"
"2022- 07- 14","206,500","206,000","209,500","204,000","161.99K","-0.96%"
"2022- 07- 13","208,500","207,000","209,500","203,500","110.37K","0.97%"
"2022- 07- 12","206,500","207,000","208,000","202,500","0.01K","-0.72%"
"2022- 07- 11","208,000","209,500","212,000","207,500","0.04K","-0.24%"
"2022- 07- 08","208,500","209,500","211,500","208,500","111.60K","0.24%"
"2022- 07- 07","208,000","209,000","209,500","206,000","94.63K","1.22%"
"2022- 07- 06","205,500","214,000","216,000","205,500","0.01K","-5.08%"
"2022- 07- 05","216,500","212,000","217,000","210,000","0.01K","3.34%"
"2022- 07- 04","209,500","211,000","212,500","206,500","0.05K","-0.95%"
"2022- 07- 01","211,500","217,500","218,000","209,000","164.73K","-1.63%"
"2022- 06- 30","215,000","217,500","219,500","214,500","0.11K","-1.38%"
"2022- 06- 29","218,000","221,500","222,000","216,500","0.04K","-3.11%"
"2022- 06- 28","225,000","223,000","225,000","221,000","0.20K","1.35%"
"2022- 06- 27","222,000","223,500","224,000","219,000","0.00K","0.00%"
"2022- 06- 24","222,000","216,500","225,500","215,500","152.28K","2.78%"
"2022- 06- 23","216,000","218,000","220,500","214,000","0.06K","-0.69%"
"2022- 06- 22","217,500","227,000","227,500","217,500","0.03K","-4.19%"
"2022- 06- 21","227,000","228,000","230,000","224,000","74.85K","1.11%"
"2022- 06- 20","224,500","233,500","233,500","222,500","0.24K","-3.02%"
"2022- 06- 19","231,500","231,500","231,500","231,500","","0.00%"
"2022- 06- 17","231,500","225,000","233,500","223,000","185.09K","1.31%"
"2022- 06- 16","228,500","231,000","234,500","228,000","0.05K","0.44%"
"2022- 06- 15","227,500","239,000","239,000","226,500","171.38K","-4.01%"
"2022- 06- 14","237,000","236,500","238,500","233,000","0.01K","-0.63%"
"2022- 06- 13","238,500","240,500","245,000","238,500","0.01K","-3.25%"
"2022- 06- 10","246,500","245,500","248,000","245,500","67.72K","-1.00%"
"2022- 06- 09","249,000","246,500","249,000","245,000","153.28K","1.01%"
"2022- 06- 08","246,500","246,000","247,500","244,500","77.91K","0.00%"
"2022- 06- 07","246,500","248,500","250,000","245,500","0.01K","-1.40%"
"2022- 06- 06","250,000","250,000","250,000","250,000","","0.00%"
"2022- 06- 03","250,000","250,000","251,000","247,500","67.26K","0.20%"
"2022- 06- 02","249,500","246,000","249,500","245,500","0.03K","0.60%"
"2022- 06- 01","248,000","248,000","248,000","248,000","","0.00%"
"2022- 05- 31","248,000","243,500","248,500","241,500","655.47K","2.06%"
"2022- 05- 30","243,000","240,500","243,000","240,000","109.98K","2.10%"
"2022- 05- 27","238,000","239,000","240,500","237,000","117.03K","0.85%"
"2022- 05- 26","236,000","236,500","238,500","234,500","157.55K","-0.21%"
"2022- 05- 25","236,500","235,000","238,000","235,000","0.00K","1.50%"
"2022- 05- 24","233,000","244,000","244,500","233,000","0.01K","-5.28%"
"2022- 05- 23","246,000","248,000","249,000","245,000","0.01K","-1.01%"
"2022- 05- 20","248,500","247,500","251,500","247,500","133.63K","0.61%"
"2022- 05- 19","247,000","243,500","249,500","242,500","0.07K","-0.40%"
"2022- 05- 18","248,000","250,000","251,000","245,000","179.15K","-0.80%"
"2022- 05- 17","250,000","247,000","250,500","244,500","177.49K","1.83%"
"2022- 05- 16","245,500","247,000","247,500","240,500","0.30K","0.20%"
"2022- 05- 13","245,000","243,500","245,500","242,000","154.53K","1.03%"
"2022- 05- 12","242,500","241,000","247,500","240,000","0.02K","-0.61%"
"2022- 05- 11","244,000","243,500","245,000","239,500","167.79K","-1.01%"
"2022- 05- 10","246,500","244,500","247,500","238,000","222.50K","-0.80%"
"2022- 05- 09","248,500","255,500","256,000","246,500","242.89K","-3.87%"
"2022- 05- 08","258,500","258,500","258,500","258,500","","0.00%"
"2022- 05- 06","258,500","257,000","261,000","256,500","123.33K","-0.77%"
"2022- 05- 04","260,500","261,000","262,000","257,500","148.03K","-0.19%"
"2022- 05- 03","261,000","268,000","269,500","260,500","0.02K","-2.97%"
"2022- 05- 02","269,000","264,500","270,500","264,000","93.32K","0.37%"
"2022- 05- 01","268,000","268,000","268,000","268,000","","0.00%"
"2022- 04- 29","268,000","267,500","269,500","265,500","123.62K","-0.37%"
"2022- 04- 28","269,000","263,000","271,500","262,000","266.25K","2.87%"
"2022- 04- 27","261,500","256,500","262,500","256,500","0.01K","-0.19%"
"2022- 04- 26","262,000","260,000","263,500","256,000","0.00K","1.16%"
"2022- 04- 25","259,000","260,500","263,500","256,000","138.66K","-2.26%"
"2022- 04- 22","265,000","261,500","265,500","260,500","162.37K","0.00%"
"2022- 04- 21","265,000","259,000","267,000","258,000","277.08K","3.11%"
"2022- 04- 20","257,000","250,500","259,000","249,000","0.02K","2.39%"
"2022- 04- 19","251,000","249,500","252,000","249,000","0.03K","0.60%"
"2022- 04- 18","249,500","247,000","252,000","247,000","0.00K","-0.40%"
"2022- 04- 17","250,500","250,500","250,500","250,500","","0.00%"
"2022- 04- 15","250,500","246,500","252,000","245,500","103.01K","0.40%"
"2022- 04- 14","249,500","247,000","249,500","246,500","100.71K","0.40%"
"2022- 04- 13","248,500","245,500","248,500","243,500","70.47K","1.84%"
"2022- 04- 12","244,000","248,500","248,500","243,500","0.03K","-1.81%"
"2022- 04- 11","248,500","246,000","250,500","245,000","0.05K","0.20%"
"2022- 04- 10","248,000","248,000","248,000","248,000","","0.00%"
"2022- 04- 08","248,000","247,000","249,000","245,500","77.85K","0.81%"
"2022- 04- 07","246,000","246,000","250,500","245,500","0.06K","-1.01%"
"2022- 04- 06","248,500","244,500","249,500","244,000","122.33K","0.40%"
"2022- 04- 05","247,500","246,500","249,000","245,500","98.33K","0.00%"
"2022- 04- 04","247,500","239,500","249,500","239,000","0.02K","2.48%"
"2022- 04- 03","241,500","241,500","241,500","241,500","","0.00%"
"2022- 04- 01","241,500","240,500","243,000","239,000","100.91K","-0.21%"
"2022- 03- 31","242,000","241,500","245,000","240,500","0.03K","0.00%"
"2022- 03- 30","242,000","249,000","249,000","240,500","208.46K","-1.83%"
"2022- 03- 29","246,500","242,000","253,000","240,500","277.59K","2.49%"
"2022- 03- 28","240,500","237,500","241,000","236,000","70.28K","0.21%"
"2022- 03- 27","240,000","240,000","240,000","240,000","","0.00%"
"2022- 03- 25","240,000","240,000","242,000","237,500","63.44K","-0.21%"
"2022- 03- 24","240,500","236,000","241,000","235,500","96.25K","1.05%"
"2022- 03- 23","238,000","241,000","241,500","236,000","112.04K","-0.63%"
"2022- 03- 22","239,500","238,500","246,000","237,500","132.34K","0.42%"
"2022- 03- 21","238,500","238,000","240,000","236,500","0.00K","0.00%"
"2022- 03- 18","238,500","238,000","239,500","235,000","202.90K","1.27%"
"2022- 03- 17","235,500","238,000","242,000","235,500","117.91K","0.43%"
"2022- 03- 16","234,500","236,000","236,500","230,500","111.86K","0.43%"
"2022- 03- 15","233,500","237,500","240,000","232,000","95.96K","-1.68%"
"2022- 03- 14","237,500","244,500","246,000","237,500","0.07K","-3.85%"
"2022- 03- 13","247,000","247,000","247,000","247,000","","0.00%"
"2022- 03- 11","247,000","234,000","248,500","234,000","304.31K","4.44%"
"2022- 03- 10","236,500","235,000","239,000","232,500","0.00K","2.38%"
"2022- 03- 08","231,000","224,000","234,000","222,000","202.00K","2.21%"
"2022- 03- 07","226,000","225,500","228,500","222,000","157.43K","-1.53%"
"2022- 03- 04","229,500","232,500","234,000","228,000","116.31K","-1.29%"
"2022- 03- 03","232,500","233,500","235,500","232,000","0.01K","-0.43%"
"2022- 03- 02","233,500","228,000","237,000","226,500","250.49K","2.64%"
"2022- 03- 01","227,500","227,500","227,500","227,500","","0.00%"
"2022- 02- 28","227,500","223,500","229,000","222,500","195.55K","2.48%"
"2022- 02- 27","222,000","222,000","222,000","222,000","","0.00%"
"2022- 02- 25","222,000","224,000","227,000","222,000","108.09K","-0.22%"
"2022- 02- 24","222,500","223,000","226,500","221,000","105.53K","-1.98%"
"2022- 02- 23","227,000","223,000","231,000","222,500","130.87K","2.48%"
"2022- 02- 22","221,500","221,500","224,500","220,500","121.54K","-1.77%"
"2022- 02- 21","225,500","222,000","227,500","220,500","93.10K","0.00%"
"2022- 02- 20","225,500","225,500","225,500","225,500","","0.00%"
"2022- 02- 18","225,500","221,000","226,000","220,500","89.60K","0.67%"
"2022- 02- 17","224,000","224,000","228,000","221,000","131.21K","0.45%"
"2022- 02- 16","223,000","221,000","224,000","220,500","0.01K","2.29%"
"2022- 02- 15","218,000","219,000","221,500","217,000","106.88K","-1.58%"
"2022- 02- 14","221,500","220,000","223,500","217,000","0.01K","-0.67%"
"2022- 02- 13","223,000","223,000","223,000","223,000","","0.00%"
"2022- 02- 11","223,000","222,500","225,500","221,500","128.34K","-1.11%"
"2022- 02- 10","225,500","224,000","228,000","222,000","0.00K","1.12%"
"2022- 02- 09","223,000","223,000","224,000","220,500","123.68K","1.13%"
"2022- 02- 08","220,500","224,500","227,000","219,000","139.43K","-1.12%"
"2022- 02- 07","223,000","224,000","224,000","219,000","117.44K","-0.45%"
"2022- 02- 06","224,000","224,000","224,000","224,000","","0.00%"
"2022- 02- 04","224,000","222,500","225,000","220,000","130.41K","0.22%"
"2022- 02- 03","223,500","227,500","228,000","223,000","0.07K","2.29%"
"2022- 01- 28","218,500","210,000","220,500","203,500","268.36K","4.05%"
"2022- 01- 27","210,000","221,000","221,500","210,000","0.13K","-4.33%"
"2022- 01- 26","219,500","224,500","225,000","219,500","0.09K","-2.01%"
"2022- 01- 25","224,000","230,000","231,500","220,000","206.85K","-2.40%"
"2022- 01- 24","229,500","232,500","234,000","227,000","148.35K","-1.92%"
"2022- 01- 21","234,000","235,000","235,500","230,500","156.21K","-1.47%"
"2022- 01- 20","237,500","235,500","239,500","234,500","0.13K","0.85%"
"2022- 01- 19","235,500","235,000","240,000","234,000","127.65K","-1.26%"
"2022- 01- 18","238,500","241,000","242,500","238,000","98.01K","-1.24%"
"2022- 01- 17","241,500","243,000","244,000","240,000","0.00K","-1.02%"
"2022- 01- 16","244,000","244,000","244,000","244,000","","0.00%"
"2022- 01- 14","244,000","243,500","247,000","243,000","89.07K","-1.21%"
"2022- 01- 13","247,000","248,000","250,500","246,000","111.62K","-0.80%"
"2022- 01- 12","249,000","241,500","249,500","241,000","0.02K","3.97%"
"2022- 01- 11","239,500","242,500","245,000","239,000","0.06K","-1.84%"
"2022- 01- 10","244,000","245,500","249,000","242,500","0.20K","-0.61%"
"2022- 01- 09","245,500","245,500","245,500","245,500","","0.00%"
"2022- 01- 07","245,500","243,500","247,500","243,000","178.47K","0.61%"
"2022- 01- 06","244,000","247,500","250,000","243,500","0.18K","-2.98%"
"2022- 01- 05","251,500","253,500","256,000","249,500","194.76K","-1.76%"
"2022- 01- 04","256,000","256,000","257,000","252,500","146.99K","0.20%"
"2022- 01- 03","255,500","252,500","260,000","252,500","171.57K","1.79%"
"2021- 12- 30","251,000","254,000","254,000","248,500","186.39K","-1.57%"
"2021- 12- 29","255,000","253,500","257,500","250,500","0.00K","-0.20%"
"2021- 12- 28","255,500","255,500","257,500","254,000","263.77K","-0.20%"
"2021- 12- 27","256,000","255,000","257,500","252,500","183.56K","0.39%"
"2021- 12- 26","255,000","255,000","255,000","255,000","","0.00%"
"2021- 12- 24","255,000","255,000","257,500","254,500","94.98K","0.00%"
"2021- 12- 23","255,000","256,000","257,000","254,000","0.01K","-0.39%"
"2021- 12- 22","256,000","259,500","260,500","253,500","0.00K","-1.16%"
"2021- 12- 21","259,000","264,500","265,000","259,000","0.01K","-1.33%"
"2021- 12- 20","262,500","261,500","266,000","259,000","0.01K","-0.57%"
"2021- 12- 19","264,000","264,000","264,000","264,000","","0.00%"
"2021- 12- 17","264,000","257,000","264,000","256,000","139.16K","1.93%"
"2021- 12- 16","259,000","258,500","262,000","255,500","0.03K","0.78%"
"2021- 12- 15","257,000","262,000","262,000","254,000","0.00K","-1.91%"
"2021- 12- 14","262,000","263,000","264,500","259,000","0.20K","-1.13%"
"2021- 12- 13","265,000","265,500","269,500","264,000","112.74K","0.00%"
