"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 04- 21","738,000","745,000","755,000","737,000","88.99K","-1.47%"
"2023- 04- 20","749,000","752,000","764,000","746,000","0.02K","-1.19%"
"2023- 04- 19","758,000","764,000","765,000","752,000","0.05K","-1.04%"
"2023- 04- 18","766,000","755,000","774,000","746,000","290.86K","1.46%"
"2023- 04- 17","755,000","757,000","760,000","749,000","213.55K","-0.92%"
"2023- 04- 16","762,000","762,000","762,000","762,000","","0.00%"
"2023- 04- 14","762,000","773,000","775,000","750,000","235.28K","-0.91%"
"2023- 04- 13","769,000","753,000","769,000","744,000","0.06K","0.65%"
"2023- 04- 12","764,000","774,000","778,000","751,000","0.03K","-0.39%"
"2023- 04- 11","767,000","756,000","776,000","746,000","440.72K","2.40%"
"2023- 04- 10","749,000","738,000","756,000","735,000","347.79K","1.49%"
"2023- 04- 07","738,000","742,000","747,000","731,000","257.58K","-0.94%"
"2023- 04- 06","745,000","764,000","766,000","741,000","400.34K","-4.24%"
"2023- 04- 05","778,000","729,000","787,000","727,000","0.07K","7.16%"
"2023- 04- 04","726,000","741,000","750,000","724,000","0.04K","-2.55%"
"2023- 04- 03","745,000","750,000","750,000","730,000","221.94K","1.36%"
"2023- 04- 02","735,000","735,000","735,000","735,000","","0.00%"
"2023- 03- 31","735,000","722,000","735,000","714,000","247.46K","1.94%"
"2023- 03- 30","721,000","736,000","736,000","721,000","0.01K","-1.90%"
"2023- 03- 29","735,000","716,000","735,000","716,000","265.23K","1.80%"
"2023- 03- 28","722,000","720,000","725,000","710,000","0.05K","-0.14%"
"2023- 03- 27","723,000","726,000","738,000","721,000","252.64K","0.56%"
"2023- 03- 26","719,000","719,000","719,000","719,000","","0.00%"
"2023- 03- 24","719,000","741,000","741,000","712,000","264.62K","-3.62%"
"2023- 03- 23","746,000","721,000","751,000","721,000","293.11K","1.91%"
"2023- 03- 22","732,000","725,000","735,000","720,000","0.00K","2.09%"
"2023- 03- 21","717,000","725,000","732,000","708,000","197.54K","0.28%"
"2023- 03- 20","715,000","709,000","724,000","707,000","140.18K","-0.83%"
"2023- 03- 19","721,000","721,000","721,000","721,000","","0.00%"
"2023- 03- 17","721,000","745,000","747,000","705,000","342.39K","-2.44%"
"2023- 03- 16","739,000","725,000","739,000","716,000","0.00K","0.68%"
"2023- 03- 15","734,000","728,000","747,000","726,000","0.15K","1.24%"
"2023- 03- 14","725,000","728,000","733,000","711,000","271.99K","-1.76%"
"2023- 03- 13","738,000","738,000","745,000","722,000","211.72K","0.14%"
"2023- 03- 12","737,000","737,000","737,000","737,000","","0.00%"
"2023- 03- 10","737,000","722,000","741,000","721,000","231.73K","0.68%"
"2023- 03- 09","732,000","757,000","757,000","730,000","0.01K","-2.92%"
"2023- 03- 08","754,000","786,000","786,000","754,000","426.91K","-4.92%"
"2023- 03- 07","793,000","779,000","801,000","768,000","567.18K","1.54%"
"2023- 03- 06","781,000","748,000","781,000","743,000","733.41K","6.84%"
"2023- 03- 03","731,000","711,000","740,000","705,000","324.26K","2.96%"
"2023- 03- 02","710,000","694,000","713,000","693,000","0.03K","2.01%"
"2023- 03- 01","696,000","696,000","696,000","696,000","","0.00%"
"2023- 02- 28","696,000","683,000","703,000","681,000","266.79K","2.65%"
"2023- 02- 27","678,000","669,000","679,000","667,000","166.54K","-0.29%"
"2023- 02- 26","680,000","680,000","680,000","680,000","","0.00%"
"2023- 02- 24","680,000","681,000","696,000","678,000","198.35K","-0.15%"
"2023- 02- 23","681,000","684,000","688,000","668,000","0.12K","-0.44%"
"2023- 02- 22","684,000","682,000","690,000","677,000","0.00K","-1.16%"
"2023- 02- 21","692,000","693,000","700,000","687,000","156.72K","0.00%"
"2023- 02- 20","692,000","694,000","696,000","678,000","259.45K","-1.56%"
"2023- 02- 19","703,000","703,000","703,000","703,000","","0.00%"
"2023- 02- 17","703,000","722,000","728,000","702,000","239.33K","-4.22%"
"2023- 02- 16","734,000","729,000","738,000","726,000","0.00K","1.10%"
"2023- 02- 15","726,000","739,000","743,000","724,000","270.04K","-1.76%"
"2023- 02- 14","739,000","728,000","740,000","725,000","0.04K","2.21%"
"2023- 02- 13","723,000","729,000","729,000","718,000","215.93K","-1.63%"
"2023- 02- 12","735,000","735,000","735,000","735,000","","0.00%"
"2023- 02- 10","735,000","727,000","736,000","718,000","197.98K","-0.41%"
"2023- 02- 09","738,000","726,000","739,000","723,000","246.85K","1.10%"
"2023- 02- 08","730,000","715,000","733,000","709,000","265.69K","2.67%"
"2023- 02- 07","711,000","695,000","717,000","690,000","197.27K","1.43%"
"2023- 02- 06","701,000","707,000","716,000","701,000","194.94K","-1.82%"
"2023- 02- 03","714,000","723,000","724,000","702,000","192.32K","-0.28%"
"2023- 02- 02","716,000","722,000","729,000","712,000","233.93K","-0.56%"
