"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 02- 14","204,500","204,000","204,500","202,000","50.05K","0.74%"
"2023- 02- 13","203,000","202,000","204,500","200,500","51.19K","-0.25%"
"2023- 02- 10","203,500","199,700","203,500","199,200","50.26K","1.80%"
"2023- 02- 09","199,900","202,000","203,500","199,600","91.00K","-1.77%"
"2023- 02- 08","203,500","203,000","205,000","202,000","67.20K","0.49%"
"2023- 02- 07","202,500","202,000","205,000","201,000","80.99K","0.25%"
"2023- 02- 06","202,000","204,000","205,500","201,000","75.55K","-1.46%"
"2023- 02- 03","205,000","203,000","205,500","202,000","104.84K","0.99%"
"2023- 02- 02","203,000","209,000","209,000","202,000","148.49K","-2.40%"
"2023- 02- 01","208,000","204,000","209,000","203,000","104.82K","2.46%"
"2023- 01- 31","203,000","203,000","206,000","202,000","139.10K","1.00%"
"2023- 01- 30","201,000","207,500","209,500","201,000","118.34K","-4.06%"
"2023- 01- 27","209,500","205,000","210,000","204,500","67.54K","1.95%"
"2023- 01- 26","205,500","205,000","209,000","204,500","72.24K","-0.24%"
"2023- 01- 25","206,000","205,000","208,000","204,000","58.11K","0.00%"
"2023- 01- 20","206,000","207,000","212,500","205,000","56.40K","-0.72%"
"2023- 01- 19","207,500","202,000","210,000","201,500","133.26K","2.22%"
"2023- 01- 18","203,000","206,500","207,000","201,500","104.67K","-1.46%"
"2023- 01- 17","206,000","200,500","207,500","200,000","86.30K","2.74%"
"2023- 01- 16","200,500","200,000","204,000","198,500","52.97K","-0.25%"
"2023- 01- 13","201,000","203,000","203,500","197,500","102.62K","0.00%"
"2023- 01- 12","201,000","200,000","204,000","200,000","65.86K","0.25%"
"2023- 01- 11","200,500","202,000","202,500","198,500","53.71K","-0.25%"
"2023- 01- 10","201,000","201,500","204,000","198,000","76.49K","-0.25%"
"2023- 01- 09","201,500","205,000","207,500","200,000","76.40K","-1.23%"
"2023- 01- 06","204,000","195,000","205,000","195,000","87.04K","4.35%"
"2023- 01- 05","195,500","194,000","197,500","194,000","0.00K","0.26%"
"2023- 01- 04","195,000","192,500","196,000","190,500","69.04K","0.52%"
"2023- 01- 03","194,000","196,500","197,000","191,500","55.89K","-0.26%"
"2023- 01- 02","194,500","200,500","201,000","194,500","51.69K","-2.75%"
"2022- 12- 29","200,000","203,500","204,500","198,500","66.95K","-2.91%"
"2022- 12- 28","206,000","202,000","206,500","199,000","105.52K","-3.29%"
"2022- 12- 27","213,000","216,000","216,000","211,500","111.23K","-0.93%"
"2022- 12- 26","215,000","215,000","216,500","214,500","46.92K","-0.69%"
"2022- 12- 23","216,500","217,500","218,000","215,000","28.99K","-0.46%"
"2022- 12- 22","217,500","213,500","217,500","213,500","65.67K","1.16%"
"2022- 12- 21","215,000","216,000","216,500","212,500","38.74K","-0.46%"
"2022- 12- 20","216,000","214,500","216,000","213,000","58.85K","0.70%"
"2022- 12- 19","214,500","212,000","215,000","212,000","81.75K","0.23%"
"2022- 12- 16","214,000","211,500","214,000","209,000","136.59K","1.66%"
"2022- 12- 15","210,500","213,000","214,500","210,000","69.70K","-0.94%"
"2022- 12- 14","212,500","214,500","214,500","210,500","80.49K","0.00%"
"2022- 12- 13","212,500","211,500","214,500","209,500","125.87K","1.43%"
"2022- 12- 12","209,500","207,000","210,000","205,000","54.25K","1.21%"
"2022- 12- 11","207,000","207,000","207,000","207,000","","0.00%"
"2022- 12- 09","207,000","205,500","207,000","202,500","79.70K","1.22%"
"2022- 12- 08","204,500","203,500","205,500","202,000","133.79K","0.74%"
"2022- 12- 07","203,000","199,500","205,000","198,000","195.65K","2.53%"
"2022- 12- 06","198,000","197,500","199,000","195,500","96.73K","0.51%"
"2022- 12- 05","197,000","198,000","199,000","195,000","94.44K","0.00%"
"2022- 12- 02","197,000","203,000","203,000","196,500","116.63K","-3.19%"
"2022- 12- 01","203,500","204,000","206,000","202,000","78.35K","-0.97%"
"2022- 11- 30","205,500","203,500","206,000","203,500","121.33K","0.49%"
"2022- 11- 29","204,500","201,500","205,500","200,000","60.06K","1.74%"
"2022- 11- 28","201,000","201,000","203,500","199,500","45.84K","-1.23%"
"2022- 11- 25","203,500","199,500","203,500","199,500","76.07K","1.50%"
"2022- 11- 24","200,500","197,500","200,500","197,000","60.28K","2.04%"
"2022- 11- 23","196,500","195,500","197,500","195,000","52.94K","-0.25%"
"2022- 11- 22","197,000","194,500","197,000","194,000","54.97K","1.03%"
"2022- 11- 21","195,000","195,000","197,000","193,000","61.10K","0.52%"
"2022- 11- 18","194,000","193,500","195,000","192,500","63.62K","0.26%"
"2022- 11- 17","193,500","193,000","195,500","192,500","57.57K","0.00%"
"2022- 11- 16","193,500","194,500","195,500","191,000","169.20K","-0.77%"
"2022- 11- 15","195,000","201,000","201,000","194,000","120.08K","-2.50%"
"2022- 11- 14","200,000","200,000","201,000","199,000","60.63K","-0.25%"
"2022- 11- 11","200,500","202,500","203,000","198,500","106.10K","-0.25%"
"2022- 11- 10","201,000","202,500","203,000","200,000","63.71K","-0.74%"
"2022- 11- 09","202,500","203,500","204,000","200,000","61.59K","0.25%"
"2022- 11- 08","202,000","206,000","207,000","199,000","97.74K","-0.98%"
"2022- 11- 07","204,000","206,500","207,000","202,000","67.57K","-0.97%"
"2022- 11- 04","206,000","205,500","207,000","203,500","97.62K","2.23%"
"2022- 11- 03","201,500","202,000","204,500","199,000","75.56K","-1.23%"
"2022- 11- 02","204,000","202,000","205,000","202,000","74.98K","1.75%"
"2022- 11- 01","200,500","201,000","203,000","199,500","53.58K","0.25%"
"2022- 10- 31","200,000","202,000","204,000","198,500","96.16K","-1.96%"
"2022- 10- 28","204,000","197,000","204,000","197,000","97.46K","3.82%"
"2022- 10- 27","196,500","198,000","198,500","195,500","94.63K","0.00%"
"2022- 10- 26","196,500","194,000","198,000","194,000","69.73K","1.03%"
"2022- 10- 25","194,500","196,500","196,500","193,500","39.94K","-0.77%"
"2022- 10- 24","196,000","199,000","199,000","194,500","49.28K","-0.25%"
"2022- 10- 21","196,500","196,500","198,000","195,000","67.58K","-0.76%"
"2022- 10- 20","198,000","194,500","198,500","194,500","99.30K","0.76%"
"2022- 10- 19","196,500","196,000","197,000","194,000","61.09K","0.51%"
"2022- 10- 18","195,500","196,500","197,000","192,500","52.66K","0.51%"
"2022- 10- 17","194,500","192,000","195,500","191,000","50.39K","1.04%"
"2022- 10- 14","192,500","189,000","193,500","186,500","57.11K","2.39%"
"2022- 10- 13","188,000","188,500","190,000","188,000","70.14K","0.27%"
"2022- 10- 12","187,500","191,000","191,500","187,000","69.42K","-2.09%"
"2022- 10- 11","191,500","193,500","195,500","190,500","90.30K","-2.30%"
"2022- 10- 07","196,000","189,000","197,000","188,000","68.80K","3.43%"
"2022- 10- 06","189,500","190,500","190,500","188,500","41.32K","-0.26%"
"2022- 10- 05","190,000","192,000","193,500","189,500","64.20K","-0.52%"
"2022- 10- 04","191,000","184,500","192,500","184,500","99.01K","3.80%"
"2022- 09- 30","184,000","184,500","188,500","184,000","164.92K","-2.39%"
"2022- 09- 29","188,500","191,000","195,500","188,000","104.70K","-1.31%"
"2022- 09- 28","191,000","190,000","193,000","189,000","133.27K","-0.78%"
"2022- 09- 27","192,500","197,000","197,000","189,500","93.52K","-1.79%"
"2022- 09- 26","196,000","196,000","200,000","193,000","125.94K","-0.25%"
"2022- 09- 23","196,500","194,500","196,500","192,000","82.70K","1.81%"
"2022- 09- 22","193,000","192,500","194,000","191,500","52.72K","0.26%"
"2022- 09- 21","192,500","194,000","195,500","192,500","0.06K","-1.28%"
"2022- 09- 20","195,000","194,500","195,500","191,500","65.94K","1.04%"
"2022- 09- 19","193,000","190,000","193,000","189,000","74.28K","1.85%"
"2022- 09- 18","189,500","189,500","189,500","189,500","","0.00%"
"2022- 09- 16","189,500","192,000","192,500","189,000","99.53K","-1.81%"
"2022- 09- 15","193,000","193,500","195,000","192,500","37.67K","0.26%"
"2022- 09- 14","192,500","194,500","197,000","192,000","63.75K","-2.53%"
"2022- 09- 13","197,500","193,500","199,000","193,000","91.29K","2.86%"
"2022- 09- 08","192,000","194,500","194,500","190,500","76.59K","-0.26%"
"2022- 09- 07","192,500","192,000","194,000","190,000","59.83K","0.00%"
"2022- 09- 06","192,500","194,000","194,000","191,000","46.40K","-0.26%"
"2022- 09- 05","193,000","192,000","194,500","192,000","0.00K","0.52%"
"2022- 09- 02","192,000","191,500","193,000","190,000","68.30K","0.00%"
"2022- 09- 01","192,000","193,000","194,500","191,000","73.90K","-1.54%"
"2022- 08- 31","195,000","192,500","195,000","190,500","90.70K","0.52%"
"2022- 08- 30","194,000","193,500","195,500","192,000","53.09K","0.52%"
"2022- 08- 29","193,000","195,500","196,000","192,000","56.42K","-1.78%"
"2022- 08- 26","196,500","197,000","199,000","196,500","47.58K","-0.51%"
"2022- 08- 25","197,500","196,000","197,500","195,500","52.87K","0.77%"
"2022- 08- 24","196,000","198,500","198,500","196,000","52.18K","-1.26%"
"2022- 08- 23","198,500","200,000","200,000","196,000","53.20K","-0.75%"
"2022- 08- 22","200,000","199,500","201,000","199,000","60.38K","-0.50%"
"2022- 08- 19","201,000","198,000","201,500","197,000","90.60K","1.26%"
"2022- 08- 18","198,500","196,500","200,500","195,500","0.00K","0.25%"
"2022- 08- 17","198,000","197,000","199,000","196,000","80.07K","0.51%"
"2022- 08- 16","197,000","199,500","200,000","196,500","0.00K","-1.50%"
"2022- 08- 15","200,000","200,000","200,000","200,000","","0.00%"
"2022- 08- 12","200,000","202,000","205,000","198,000","116.58K","-0.99%"
"2022- 08- 11","202,000","203,500","204,500","201,000","0.05K","-0.74%"
"2022- 08- 10","203,500","205,500","207,000","202,000","48.78K","-0.73%"
"2022- 08- 09","205,000","203,500","208,000","201,500","78.51K","0.00%"
"2022- 08- 08","205,000","204,500","209,500","204,000","0.05K","-0.24%"
"2022- 08- 05","205,500","202,500","206,500","201,000","67.82K","1.99%"
"2022- 08- 04","201,500","200,500","203,000","200,500","50.46K","0.00%"
"2022- 08- 03","201,500","196,500","202,000","196,500","66.86K","2.28%"
"2022- 08- 02","197,000","196,500","198,500","196,000","43.65K","-0.25%"
"2022- 08- 01","197,500","196,000","198,000","196,000","46.97K","0.00%"
"2022- 07- 29","197,500","198,000","198,500","196,000","52.22K","0.25%"
"2022- 07- 28","197,000","193,500","197,000","193,500","69.61K","1.81%"
"2022- 07- 27","193,500","193,000","194,500","192,000","52.36K","0.78%"
"2022- 07- 26","192,000","193,000","194,500","191,000","76.71K","-0.78%"
"2022- 07- 25","193,500","195,500","195,500","193,000","57.41K","-0.51%"
"2022- 07- 22","194,500","197,000","200,500","194,000","74.01K","-2.02%"
"2022- 07- 21","198,500","197,500","199,000","195,500","0.01K","0.00%"
"2022- 07- 20","198,500","201,000","203,500","197,500","83.52K","-0.75%"
"2022- 07- 19","200,000","197,500","201,000","197,500","0.01K","0.50%"
"2022- 07- 18","199,000","195,000","201,500","195,000","0.00K","1.79%"
"2022- 07- 15","195,500","196,500","199,000","192,000","77.23K","-0.76%"
"2022- 07- 14","197,000","197,500","200,500","195,000","80.59K","-0.76%"
"2022- 07- 13","198,500","203,000","203,500","198,000","73.51K","-1.49%"
"2022- 07- 12","201,500","195,500","202,500","194,500","111.83K","2.81%"
"2022- 07- 11","196,000","196,500","197,500","194,500","47.12K","-0.25%"
"2022- 07- 08","196,500","189,000","198,500","189,000","136.56K","3.42%"
"2022- 07- 07","190,000","186,500","191,000","183,500","88.03K","2.98%"
"2022- 07- 06","184,500","196,000","197,000","183,500","0.01K","-6.11%"
"2022- 07- 05","196,500","202,500","202,500","196,000","120.14K","-2.48%"
"2022- 07- 04","201,500","200,500","202,500","198,500","0.00K","-0.49%"
"2022- 07- 01","202,500","204,000","204,000","197,500","103.93K","0.75%"
"2022- 06- 30","201,000","201,000","203,500","199,500","98.67K","0.50%"
"2022- 06- 29","200,000","199,000","201,000","199,000","46.88K","-0.25%"
"2022- 06- 28","200,500","201,000","201,500","198,000","54.16K","0.50%"
"2022- 06- 27","199,500","196,000","201,500","196,000","70.27K","1.53%"
"2022- 06- 24","196,500","198,000","198,500","194,500","54.23K","0.26%"
"2022- 06- 23","196,000","199,500","202,000","195,500","124.07K","-1.51%"
"2022- 06- 22","199,000","197,000","202,000","194,500","163.83K","1.79%"
"2022- 06- 21","195,500","197,500","198,500","194,500","52.33K","0.51%"
"2022- 06- 20","194,500","195,500","196,500","192,500","68.94K","-0.77%"
"2022- 06- 17","196,000","191,500","199,500","190,500","139.26K","1.82%"
"2022- 06- 16","192,500","194,000","196,500","192,000","82.74K","-1.03%"
"2022- 06- 15","194,500","192,500","196,000","190,000","80.06K","1.30%"
"2022- 06- 14","192,000","196,500","196,500","191,000","105.06K","-1.54%"
"2022- 06- 13","195,000","197,000","202,500","194,000","114.78K","-1.52%"
"2022- 06- 10","198,000","198,000","199,000","195,500","69.13K","-1.00%"
"2022- 06- 09","200,000","199,000","200,000","196,000","122.29K","0.50%"
"2022- 06- 08","199,000","195,500","199,500","194,500","0.00K","1.79%"
"2022- 06- 07","195,500","197,000","197,000","195,000","0.00K","-0.76%"
"2022- 06- 03","197,000","198,500","198,500","195,000","55.28K","0.00%"
"2022- 06- 02","197,000","197,500","198,500","195,500","84.02K","-1.01%"
"2022- 05- 31","199,000","199,500","200,500","196,500","329.74K","0.00%"
"2022- 05- 30","199,000","200,000","203,500","198,000","76.44K","-0.25%"
"2022- 05- 27","199,500","197,500","199,500","196,500","79.69K","1.79%"
"2022- 05- 26","196,000","197,000","199,000","195,000","81.56K","-1.26%"
"2022- 05- 25","198,500","199,000","199,000","197,000","47.67K","1.02%"
"2022- 05- 24","196,500","199,500","204,000","196,500","82.17K","-1.50%"
"2022- 05- 23","199,500","199,500","201,000","196,000","124.90K","0.00%"
"2022- 05- 20","199,500","199,500","202,500","198,500","116.45K","0.50%"
"2022- 05- 19","198,500","198,500","201,500","198,000","83.47K","-1.49%"
"2022- 05- 18","201,500","200,000","202,500","200,000","46.94K","0.75%"
"2022- 05- 17","200,000","204,500","207,000","199,500","81.24K","-2.20%"
"2022- 05- 16","204,500","205,000","209,000","202,000","72.49K","0.74%"
"2022- 05- 13","203,000","202,000","206,000","199,000","89.55K","1.75%"
"2022- 05- 12","199,500","195,500","206,000","195,500","0.01K","1.79%"
"2022- 05- 11","196,000","196,500","198,500","194,500","86.43K","-1.75%"
"2022- 05- 10","199,500","202,000","202,000","195,000","94.16K","-1.72%"
"2022- 05- 09","203,000","203,500","206,500","201,000","46.54K","-1.22%"
"2022- 05- 06","205,500","206,000","207,000","202,500","77.79K","-0.96%"
"2022- 05- 05","207,500","207,500","207,500","207,500","","0.00%"
"2022- 05- 04","207,500","204,000","208,500","204,000","75.50K","1.72%"
"2022- 05- 03","204,000","204,500","206,500","204,000","56.68K","-0.97%"
"2022- 05- 02","206,000","209,500","211,000","202,500","83.93K","-1.90%"
"2022- 04- 29","210,000","209,000","211,000","207,000","74.45K","0.00%"
"2022- 04- 28","210,000","207,000","210,500","207,000","0.01K","2.44%"
"2022- 04- 27","205,000","203,500","207,000","202,000","83.79K","-0.97%"
"2022- 04- 26","207,000","211,500","211,500","206,000","61.56K","-1.43%"
"2022- 04- 25","210,000","212,000","213,000","209,500","52.05K","-2.10%"
"2022- 04- 22","214,500","207,500","217,000","207,500","134.77K","2.14%"
"2022- 04- 21","210,000","209,500","211,500","209,000","0.01K","0.96%"
"2022- 04- 20","208,000","207,500","210,500","207,000","0.00K","0.48%"
"2022- 04- 19","207,000","208,500","210,500","206,500","85.66K","-0.48%"
"2022- 04- 18","208,000","211,000","211,000","206,500","106.91K","-2.35%"
"2022- 04- 15","213,000","216,500","217,000","210,000","164.60K","-2.07%"
"2022- 04- 14","217,500","215,500","219,500","215,000","100.31K","0.46%"
"2022- 04- 13","216,500","218,000","220,000","214,000","0.01K","0.00%"
"2022- 04- 12","216,500","218,500","220,000","216,000","66.79K","-1.37%"
"2022- 04- 11","219,500","215,500","221,000","214,000","90.98K","1.39%"
"2022- 04- 10","216,500","216,500","216,500","216,500","","0.00%"
"2022- 04- 08","216,500","219,500","219,500","215,500","113.38K","-1.59%"
"2022- 04- 07","220,000","220,000","223,500","220,000","143.28K","-0.23%"
"2022- 04- 06","220,500","214,000","221,000","213,500","134.00K","2.56%"
"2022- 04- 05","215,000","218,500","219,000","212,000","0.00K","-2.05%"
"2022- 04- 04","219,500","216,500","221,000","216,500","84.05K","-0.23%"
"2022- 04- 01","220,000","216,000","221,000","215,500","121.26K","0.46%"
"2022- 03- 31","219,000","207,500","221,000","207,500","271.25K","5.54%"
"2022- 03- 30","207,500","208,500","209,500","205,500","74.69K","0.00%"
"2022- 03- 29","207,500","209,500","211,500","205,000","0.00K","-0.24%"
"2022- 03- 28","208,000","198,500","210,000","198,000","145.40K","3.48%"
"2022- 03- 25","201,000","199,000","202,000","198,000","87.12K","0.50%"
"2022- 03- 24","200,000","199,000","201,000","198,500","72.67K","-0.74%"
"2022- 03- 23","201,500","198,000","202,500","197,500","146.34K","1.77%"
"2022- 03- 22","198,000","190,000","198,000","190,000","0.02K","5.04%"
"2022- 03- 21","188,500","188,000","191,000","188,000","61.69K","0.27%"
"2022- 03- 18","188,000","184,500","188,000","183,000","184.11K","1.90%"
"2022- 03- 17","184,500","187,000","188,500","184,500","85.65K","0.00%"
"2022- 03- 16","184,500","183,500","188,000","182,000","90.19K","0.82%"
"2022- 03- 15","183,000","184,000","185,000","181,500","79.30K","-0.81%"
"2022- 03- 14","184,500","184,000","186,500","183,500","0.05K","-0.54%"
"2022- 03- 11","185,500","184,500","187,000","183,000","62.20K","0.00%"
"2022- 03- 10","185,500","186,000","186,500","183,000","0.01K","2.49%"
"2022- 03- 08","181,000","178,000","183,000","177,000","140.82K","0.00%"
"2022- 03- 07","181,000","186,000","186,500","180,000","0.06K","-4.49%"
"2022- 03- 04","189,500","189,500","191,000","188,000","81.47K","0.00%"
"2022- 03- 03","189,500","189,000","190,500","187,500","107.36K","0.80%"
"2022- 03- 02","188,000","190,500","190,500","187,000","175.57K","-1.31%"
"2022- 02- 28","190,500","190,000","190,500","187,500","110.25K","0.26%"
"2022- 02- 25","190,000","193,000","194,000","188,500","184.38K","-1.30%"
"2022- 02- 24","192,500","195,000","196,500","191,500","0.00K","-2.53%"
"2022- 02- 23","197,500","198,500","199,000","196,000","0.19K","0.00%"
"2022- 02- 22","197,500","207,000","207,000","194,500","0.04K","-6.40%"
"2022- 02- 21","211,000","212,000","214,000","210,000","65.18K","-2.31%"
"2022- 02- 18","216,000","212,500","217,000","212,500","44.96K","0.23%"
"2022- 02- 17","215,500","215,000","217,000","212,500","88.79K","0.94%"
"2022- 02- 16","213,500","212,500","215,500","210,500","73.94K","0.71%"
"2022- 02- 15","212,000","213,000","213,500","210,000","59.68K","-0.24%"
"2022- 02- 14","212,500","216,500","217,500","211,000","59.04K","-1.62%"
"2022- 02- 11","216,000","216,500","218,000","214,500","65.90K","-0.92%"
"2022- 02- 10","218,000","216,500","218,500","214,000","0.00K","0.69%"
"2022- 02- 09","216,500","214,500","217,000","214,000","51.83K","0.93%"
"2022- 02- 08","214,500","216,500","219,000","212,500","82.85K","0.47%"
"2022- 02- 07","213,500","210,000","214,000","208,500","83.11K","1.18%"
"2022- 02- 04","211,000","211,000","212,500","208,000","75.81K","0.96%"
"2022- 02- 03","209,000","205,000","211,500","204,000","110.11K","4.24%"
"2022- 01- 28","200,500","201,000","202,500","197,500","133.87K","0.75%"
"2022- 01- 27","199,000","208,500","210,000","197,500","121.34K","-4.10%"
"2022- 01- 26","207,500","206,500","208,500","203,500","75.54K","1.97%"
"2022- 01- 25","203,500","206,000","208,500","202,000","79.70K","-2.40%"
"2022- 01- 24","208,500","208,500","210,500","206,000","69.27K","-0.24%"
"2022- 01- 21","209,000","206,000","210,000","205,500","62.41K","0.72%"
"2022- 01- 20","207,500","217,500","217,500","207,000","0.05K","-4.16%"
"2022- 01- 19","216,500","214,500","220,000","214,500","0.00K","1.41%"
"2022- 01- 18","213,500","216,000","216,500","210,500","79.76K","-0.47%"
"2022- 01- 17","214,500","214,500","217,000","212,500","53.88K","-1.38%"
"2022- 01- 14","217,500","216,500","218,500","212,500","80.83K","0.46%"
"2022- 01- 13","216,500","218,500","220,000","215,000","0.00K","-0.69%"
"2022- 01- 12","218,000","214,500","220,000","214,000","90.53K","1.87%"
"2022- 01- 11","214,000","221,500","222,000","213,500","0.03K","-3.82%"
"2022- 01- 10","222,500","213,500","223,500","213,500","173.59K","3.73%"
"2022- 01- 07","214,500","209,500","215,000","208,000","107.14K","1.18%"
"2022- 01- 06","212,000","212,500","213,500","208,000","96.93K","0.71%"
"2022- 01- 05","210,500","206,000","215,000","205,500","188.25K","1.69%"
"2022- 01- 04","207,000","203,000","208,000","201,000","112.32K","1.22%"
"2022- 01- 03","204,500","201,500","205,000","200,000","75.64K","1.24%"
"2021- 12- 30","202,000","205,500","205,500","201,500","72.62K","-1.70%"
"2021- 12- 29","205,500","211,000","212,500","205,500","181.11K","-7.43%"
"2021- 12- 28","222,000","219,000","222,000","216,500","0.01K","1.60%"
"2021- 12- 27","218,500","216,000","219,000","216,000","103.76K","1.16%"
"2021- 12- 24","216,000","217,000","218,500","215,000","76.31K","0.00%"
"2021- 12- 23","216,000","214,000","216,500","213,500","60.31K","0.70%"
"2021- 12- 22","214,500","214,000","215,000","213,000","43.89K","0.23%"
"2021- 12- 21","214,000","215,500","216,000","214,000","69.15K","0.00%"
"2021- 12- 20","214,000","214,000","216,000","212,000","80.49K","-0.70%"
"2021- 12- 19","215,500","215,500","215,500","215,500","","0.00%"
"2021- 12- 17","215,500","212,500","216,000","211,500","157.03K","1.89%"
"2021- 12- 16","211,500","209,500","212,000","209,500","0.19K","0.95%"
"2021- 12- 15","209,500","209,000","211,500","208,000","99.10K","-0.24%"
"2021- 12- 14","210,000","209,500","212,500","209,000","0.07K","-0.24%"
"2021- 12- 13","210,500","211,000","214,500","210,000","0.00K","-0.24%"
"2021- 12- 10","211,000","210,500","212,500","210,000","46.02K","0.24%"
"2021- 12- 09","210,500","210,000","212,500","209,500","0.00K","0.48%"
"2021- 12- 08","209,500","211,500","213,500","208,500","84.44K","-0.95%"
"2021- 12- 07","211,500","208,500","211,500","206,500","0.03K","1.44%"
"2021- 12- 06","208,500","208,500","210,500","205,500","46.66K","-0.24%"
"2021- 12- 03","209,000","204,000","211,000","203,000","102.74K","2.70%"
"2021- 12- 02","203,500","200,000","204,000","197,000","143.31K","0.25%"
"2021- 12- 01","203,000","203,500","207,000","200,500","102.48K","0.50%"
