"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 04- 21","780,000","796,000","797,000","771,000","165.95K","-2.50%"
"2023- 04- 20","800,000","790,000","807,000","790,000","0.03K","1.27%"
"2023- 04- 19","790,000","818,000","823,000","790,000","0.22K","-4.24%"
"2023- 04- 18","825,000","822,000","830,000","808,000","357.81K","2.48%"
"2023- 04- 17","805,000","803,000","816,000","782,000","0.00K","0.37%"
"2023- 04- 16","802,000","802,000","802,000","802,000","","0.00%"
"2023- 04- 14","802,000","812,000","813,000","781,000","358.55K","0.00%"
"2023- 04- 13","802,000","760,000","810,000","760,000","0.08K","3.48%"
"2023- 04- 12","775,000","798,000","821,000","775,000","0.12K","-3.85%"
"2023- 04- 11","806,000","768,000","857,000","765,000","1.19M","7.47%"
"2023- 04- 10","750,000","721,000","766,000","718,000","434.45K","5.04%"
"2023- 04- 09","714,000","714,000","714,000","714,000","","0.00%"
"2023- 04- 07","714,000","720,000","720,000","706,000","175.11K","-0.28%"
"2023- 04- 06","716,000","728,000","730,000","712,000","206.96K","-2.19%"
"2023- 04- 05","732,000","721,000","739,000","716,000","0.02K","1.39%"
"2023- 04- 04","722,000","717,000","753,000","717,000","0.01K","1.40%"
"2023- 04- 03","712,000","728,000","730,000","708,000","207.66K","0.00%"
"2023- 03- 31","712,000","699,000","720,000","692,000","231.91K","2.30%"
"2023- 03- 30","696,000","709,000","709,000","692,000","0.64K","-1.28%"
"2023- 03- 29","705,000","703,000","708,000","696,000","0.03K","0.14%"
"2023- 03- 28","704,000","701,000","704,000","687,000","0.10K","0.86%"
"2023- 03- 27","698,000","701,000","712,000","691,000","0.00K","1.16%"
"2023- 03- 26","690,000","690,000","690,000","690,000","","0.00%"
"2023- 03- 24","690,000","711,000","714,000","683,000","241.53K","-3.09%"
"2023- 03- 23","712,000","697,000","717,000","695,000","202.06K","1.28%"
"2023- 03- 22","703,000","688,000","703,000","687,000","0.06K","3.84%"
"2023- 03- 21","677,000","690,000","693,000","673,000","218.87K","-0.88%"
"2023- 03- 20","683,000","694,000","703,000","681,000","241.50K","-2.71%"
"2023- 03- 17","702,000","743,000","745,000","696,000","441.79K","-3.84%"
"2023- 03- 16","730,000","716,000","731,000","707,000","223.80K","1.25%"
"2023- 03- 15","721,000","717,000","727,000","711,000","0.04K","2.27%"
"2023- 03- 14","705,000","708,000","718,000","695,000","188.68K","-1.81%"
"2023- 03- 13","718,000","712,000","727,000","699,000","0.01K","1.56%"
"2023- 03- 12","707,000","707,000","707,000","707,000","","0.00%"
"2023- 03- 10","707,000","694,000","710,000","690,000","195.15K","-0.42%"
"2023- 03- 09","710,000","720,000","725,000","700,000","0.01K","-0.70%"
"2023- 03- 08","715,000","727,000","727,000","711,000","217.25K","-3.38%"
"2023- 03- 07","740,000","733,000","757,000","730,000","371.54K","1.93%"
"2023- 03- 06","726,000","722,000","727,000","711,000","273.75K","3.27%"
"2023- 03- 03","703,000","687,000","707,000","684,000","230.40K","3.69%"
"2023- 03- 02","678,000","677,000","684,000","671,000","0.00K","-0.29%"
"2023- 03- 01","680,000","680,000","680,000","680,000","","0.00%"
"2023- 02- 28","680,000","663,000","684,000","659,000","238.03K","3.50%"
"2023- 02- 27","657,000","661,000","666,000","651,000","174.69K","-1.79%"
"2023- 02- 26","669,000","669,000","669,000","669,000","","0.00%"
"2023- 02- 24","669,000","668,000","686,000","666,000","144.19K","0.15%"
"2023- 02- 23","668,000","666,000","677,000","659,000","126.90K","0.30%"
"2023- 02- 22","666,000","674,000","680,000","666,000","0.06K","-3.06%"
"2023- 02- 21","687,000","668,000","690,000","666,000","219.40K","3.00%"
"2023- 02- 20","667,000","696,000","696,000","666,000","240.47K","-3.19%"
"2023- 02- 19","689,000","689,000","689,000","689,000","","0.00%"
"2023- 02- 17","689,000","707,000","722,000","686,000","256.74K","-3.91%"
"2023- 02- 16","717,000","680,000","727,000","675,000","0.62K","6.38%"
"2023- 02- 15","674,000","676,000","682,000","669,000","139.37K","-0.30%"
"2023- 02- 14","676,000","676,000","682,000","664,000","0.01K","0.90%"
"2023- 02- 13","670,000","674,000","678,000","663,000","114.61K","-0.45%"
