"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 02- 08","57,000","56,100","57,000","56,000","1.03M","2.70%"
"2023- 02- 07","55,500","55,300","55,700","55,100","824.49K","0.18%"
"2023- 02- 06","55,400","56,500","56,600","55,400","711.11K","-2.98%"
"2023- 02- 05","57,100","57,100","57,100","57,100","","0.00%"
"2023- 02- 03","57,100","57,100","57,100","56,500","836.36K","0.53%"
"2023- 02- 02","56,800","57,000","57,200","56,300","1.17M","1.25%"
"2023- 02- 01","56,100","56,200","56,400","55,100","0.11K","2.00%"
"2023- 01- 31","55,000","57,000","57,100","55,000","0.13K","-4.01%"
"2023- 01- 30","57,300","58,200","58,300","57,000","898.75K","-1.55%"
"2023- 01- 29","58,200","58,200","58,200","58,200","","0.00%"
"2023- 01- 27","58,200","57,800","58,200","57,600","1.29M","1.04%"
"2023- 01- 26","57,600","57,000","57,600","56,800","1.38M","1.41%"
"2023- 01- 25","56,800","57,000","57,100","56,500","0.22K","1.61%"
"2023- 01- 24","55,900","55,900","55,900","55,900","","0.00%"
"2023- 01- 20","55,900","55,600","56,000","55,300","765.43K","0.72%"
"2023- 01- 19","55,500","54,700","55,500","54,600","0.01K","1.28%"
"2023- 01- 18","54,800","55,100","55,200","54,300","0.01K","-0.54%"
"2023- 01- 17","55,100","55,200","55,300","54,600","649.95K","-0.36%"
"2023- 01- 16","55,300","55,000","55,300","54,900","0.11K","0.55%"
"2023- 01- 15","55,000","55,000","55,000","55,000","","0.00%"
"2023- 01- 13","55,000","54,800","55,300","54,600","643.00K","0.18%"
"2023- 01- 12","54,900","54,900","54,900","54,000","666.35K","0.37%"
"2023- 01- 11","54,700","55,000","55,300","54,500","722.05K","-0.55%"
"2023- 01- 10","55,000","54,700","55,000","54,400","0.26K","0.36%"
"2023- 01- 09","54,800","54,200","54,800","53,900","0.03K","2.05%"
"2023- 01- 06","53,700","52,900","53,900","52,600","743.15K","0.19%"
"2023- 01- 05","53,600","52,800","53,600","52,200","0.01K","2.88%"
"2023- 01- 04","52,100","50,400","52,400","50,400","1.21M","3.17%"
"2023- 01- 03","50,500","50,400","50,800","49,900","493.90K","-0.59%"
"2023- 01- 02","50,800","50,700","51,000","50,400","385.15K","0.59%"
"2022- 12- 29","50,500","51,000","51,100","50,400","701.76K","-1.56%"
"2022- 12- 28","51,300","52,100","52,100","51,200","0.07K","-2.29%"
"2022- 12- 27","52,500","52,000","52,500","52,000","0.01K","0.57%"
"2022- 12- 26","52,200","52,600","52,700","52,000","0.11K","-0.57%"
"2022- 12- 25","52,500","52,500","52,500","52,500","","0.00%"
"2022- 12- 23","52,500","52,600","52,900","52,500","491.45K","-2.05%"
"2022- 12- 22","53,600","53,400","53,600","53,000","497.35K","0.94%"
"2022- 12- 21","53,100","53,600","53,800","52,800","448.84K","-0.93%"
"2022- 12- 20","53,600","53,500","53,900","53,200","517.12K","-0.56%"
"2022- 12- 19","53,900","53,700","53,900","53,300","0.00K","0.19%"
"2022- 12- 18","53,800","53,800","53,800","53,800","","0.00%"
"2022- 12- 16","53,800","53,100","53,900","53,000","936.45K","-0.37%"
"2022- 12- 15","54,000","53,900","54,100","53,900","432.71K","-0.92%"
"2022- 12- 14","54,500","54,000","54,600","54,000","0.01K","1.11%"
"2022- 12- 13","53,900","54,700","54,700","53,900","569.74K","-0.74%"
"2022- 12- 12","54,300","54,400","54,400","54,000","0.02K","-0.73%"
"2022- 12- 11","54,700","54,700","54,700","54,700","","0.00%"
"2022- 12- 09","54,700","53,800","54,700","53,600","823.15K","2.82%"
"2022- 12- 08","53,200","53,000","53,700","53,000","942.52K","-0.75%"
"2022- 12- 07","53,600","53,400","54,200","53,400","675.30K","-0.74%"
"2022- 12- 06","54,000","53,900","54,400","53,700","537.32K","-1.10%"
"2022- 12- 05","54,600","55,100","55,300","54,500","767.77K","-1.80%"
"2022- 12- 04","55,600","55,600","55,600","55,600","","0.00%"
"2022- 12- 02","55,600","56,100","56,200","55,300","870.23K","-1.07%"
"2022- 12- 01","56,200","56,800","57,500","56,200","982.23K","0.54%"
"2022- 11- 30","55,900","55,000","56,000","54,900","1.33M","1.64%"
"2022- 11- 29","55,000","54,700","55,200","54,600","410.04K","0.00%"
"2022- 11- 28","55,000","55,200","55,200","54,500","624.66K","-1.08%"
"2022- 11- 27","55,600","55,600","55,600","55,600","","0.00%"
"2022- 11- 25","55,600","56,100","56,100","55,500","426.92K","-1.07%"
"2022- 11- 24","56,200","56,300","56,400","55,900","475.04K","0.54%"
"2022- 11- 23","55,900","55,900","56,300","55,500","639.96K","1.08%"
"2022- 11- 22","55,300","55,500","55,800","55,200","727.23K","-1.95%"
"2022- 11- 21","56,400","56,600","56,800","55,800","578.03K","-1.23%"
"2022- 11- 20","57,100","57,100","57,100","57,100","","0.00%"
"2022- 11- 18","57,100","56,900","57,500","56,500","559.76K","-0.17%"
"2022- 11- 17","57,200","57,100","57,400","56,600","1.16M","-1.38%"
"2022- 11- 16","58,000","57,700","58,000","56,800","1.00M","1.05%"
"2022- 11- 15","57,400","56,900","57,400","56,300","781.68K","1.23%"
"2022- 11- 14","56,700","57,100","57,200","55,900","1.00M","-0.70%"
"2022- 11- 13","57,100","57,100","57,100","57,100","","0.00%"
"2022- 11- 11","57,100","58,200","58,300","56,900","1.61M","2.88%"
"2022- 11- 10","55,500","55,800","56,100","55,300","1.08M","-1.77%"
"2022- 11- 09","56,500","56,100","56,500","55,500","908.90K","1.44%"
"2022- 11- 08","55,700","54,300","55,700","54,200","1.08M","2.96%"
"2022- 11- 07","54,100","53,500","54,100","53,400","742.12K","1.50%"
"2022- 11- 04","53,300","52,800","53,300","52,600","532.21K","0.57%"
"2022- 11- 03","53,000","52,900","53,500","52,600","988.64K","-2.03%"
"2022- 11- 02","54,100","53,700","54,100","53,400","666.49K","0.37%"
"2022- 11- 01","53,900","54,000","54,300","53,400","887.22K","1.13%"
"2022- 10- 31","53,300","52,000","53,400","52,000","1.51M","3.50%"
"2022- 10- 28","51,500","53,000","53,100","51,400","1.17M","-3.56%"
"2022- 10- 27","53,400","53,800","54,100","53,200","1.21M","-0.37%"
"2022- 10- 26","53,600","53,000","53,800","52,600","1.52M","0.94%"
"2022- 10- 25","53,100","52,400","53,100","52,000","1.00M","1.14%"
"2022- 10- 24","52,500","52,600","52,800","52,000","1.03M","0.96%"
"2022- 10- 23","52,000","52,000","52,000","52,000","","0.00%"
"2022- 10- 21","52,000","51,500","52,000","51,000","890.12K","0.00%"
"2022- 10- 20","52,000","50,800","52,000","50,600","940.83K","0.58%"
"2022- 10- 19","51,700","52,200","52,200","51,300","669.64K","-0.39%"
"2022- 10- 18","51,900","51,900","52,200","51,000","855.52K","0.39%"
"2022- 10- 17","51,700","50,500","51,700","50,500","967.37K","0.58%"
"2022- 10- 16","51,400","51,400","51,400","51,400","","0.00%"
"2022- 10- 14","51,400","50,900","51,600","50,600","974.10K","1.98%"
"2022- 10- 13","50,400","50,500","50,900","50,100","852.14K","-0.20%"
"2022- 10- 12","50,500","49,950","51,300","49,850","949.56K","0.60%"
"2022- 10- 11","50,200","50,300","50,400","49,350","1.16M","-1.76%"
"2022- 10- 10","51,100","51,100","51,100","51,100","","0.00%"
"2022- 10- 07","51,100","50,300","51,800","50,000","1.12M","0.99%"
"2022- 10- 06","50,600","51,000","51,600","50,600","1.03M","-0.78%"
"2022- 10- 05","51,000","50,800","51,500","50,100","2.29M","3.45%"
"2022- 10- 04","49,300","48,250","49,300","48,150","1.36M","5.12%"
"2022- 10- 03","46,900","46,900","46,900","46,900","","0.00%"
"2022- 09- 30","46,900","46,750","48,000","46,300","1.92M","-1.05%"
"2022- 09- 29","47,400","47,550","47,950","47,300","1.28M","0.21%"
"2022- 09- 28","47,300","48,500","48,900","47,200","1.65M","-2.47%"
"2022- 09- 27","48,500","48,100","48,750","48,100","1.19M","0.00%"
"2022- 09- 26","48,500","49,450","49,500","48,500","1.47M","-2.41%"
"2022- 09- 25","49,700","49,700","49,700","49,700","","0.00%"
"2022- 09- 23","49,700","49,800","50,200","49,700","756.98K","-0.30%"
"2022- 09- 22","49,850","49,850","50,000","49,750","943.28K","-0.89%"
"2022- 09- 21","50,300","50,800","50,900","50,100","839.27K","-1.37%"
"2022- 09- 20","51,000","51,400","51,800","51,000","1.06M","-1.16%"
"2022- 09- 19","51,600","51,500","52,000","51,500","906.71K","0.19%"
"2022- 09- 18","51,500","51,500","51,500","51,500","","0.00%"
"2022- 09- 16","51,500","51,800","52,300","51,500","1.64M","-0.58%"
"2022- 09- 15","51,800","52,600","53,000","51,800","789.21K","-1.15%"
"2022- 09- 14","52,400","52,000","52,900","52,000","770.39K","-2.42%"
"2022- 09- 13","53,700","52,500","53,900","52,400","1.23M","3.27%"
"2022- 09- 12","52,000","52,000","52,000","52,000","","0.00%"
"2022- 09- 08","52,000","51,800","52,200","51,700","889.39K","0.00%"
"2022- 09- 07","52,000","52,100","52,400","51,800","771.10K","-0.38%"
"2022- 09- 06","52,200","52,300","52,800","52,200","446.02K","-0.19%"
"2022- 09- 05","52,300","52,900","53,300","52,200","716.47K","-1.51%"
"2022- 09- 04","53,100","53,100","53,100","53,100","","0.00%"
"2022- 09- 02","53,100","53,900","54,000","53,100","664.59K","-1.12%"
"2022- 09- 01","53,700","53,900","54,100","53,700","675.18K","-1.47%"
"2022- 08- 31","54,500","54,000","55,000","54,000","1.19M","-0.37%"
"2022- 08- 30","54,700","54,200","54,700","54,000","413.54K","0.37%"
"2022- 08- 29","54,500","53,600","54,500","53,600","772.81K","-1.09%"
"2022- 08- 28","55,100","55,100","55,100","55,100","","0.00%"
"2022- 08- 26","55,100","55,100","55,600","54,700","603.38K","0.92%"
"2022- 08- 25","54,600","54,600","54,700","54,300","392.02K","0.74%"
"2022- 08- 24","54,200","54,300","54,700","54,200","402.24K","-0.55%"
"2022- 08- 23","54,500","54,400","54,600","54,000","1.05M","-0.37%"
"2022- 08- 22","54,700","55,500","55,500","54,700","784.55K","-1.97%"
"2022- 08- 21","55,800","55,800","55,800","55,800","","0.00%"
"2022- 08- 19","55,800","56,100","56,300","55,600","463.08K","-1.06%"
"2022- 08- 18","56,400","55,500","56,500","55,200","526.57K","0.89%"
"2022- 08- 17","55,900","56,000","56,100","55,500","627.26K","-0.18%"
"2022- 08- 16","56,000","55,300","56,000","55,200","753.66K","1.63%"
"2022- 08- 15","55,100","55,100","55,100","55,100","","0.00%"
"2022- 08- 12","55,100","54,700","55,800","54,600","963.46K","0.92%"
"2022- 08- 11","54,600","53,500","55,100","53,500","1.41M","0.18%"
"2022- 08- 10","54,500","54,500","54,600","54,000","727.89K","-1.62%"
"2022- 08- 09","55,400","55,500","55,700","54,800","822.34K","-0.18%"
"2022- 08- 08","55,500","56,500","56,500","55,500","699.41K","-1.77%"
"2022- 08- 07","56,500","56,500","56,500","56,500","","0.00%"
"2022- 08- 05","56,500","56,500","56,600","56,100","714.28K","0.18%"
"2022- 08- 04","56,400","56,600","56,700","56,100","670.54K","0.18%"
"2022- 08- 03","56,300","56,300","56,400","55,800","586.26K","-0.18%"
"2022- 08- 02","56,400","56,100","56,400","55,900","629.41K","0.00%"
"2022- 08- 01","56,400","56,300","56,700","55,600","907.80K","-1.05%"
"2022- 07- 31","57,000","57,000","57,000","57,000","","0.00%"
"2022- 07- 29","57,000","57,000","57,400","56,500","1.08M","0.00%"
"2022- 07- 28","57,000","56,800","57,000","56,100","770.40K","1.60%"
"2022- 07- 27","56,100","56,000","56,300","55,200","854.63K","0.72%"
"2022- 07- 26","55,700","55,800","56,000","55,500","748.44K","-0.18%"
"2022- 07- 25","55,800","56,100","56,400","55,700","780.72K","-0.71%"
"2022- 07- 24","56,200","56,200","56,200","56,200","","0.00%"
"2022- 07- 22","56,200","56,800","56,900","56,100","611.81K","-0.88%"
"2022- 07- 21","56,700","56,700","57,000","56,200","746.41K","0.89%"
"2022- 07- 20","56,200","57,400","57,400","56,100","989.69K","-0.18%"
"2022- 07- 19","56,300","56,500","56,500","55,400","797.82K","-1.23%"
"2022- 07- 18","57,000","55,100","57,000","55,100","1.13M","4.20%"
"2022- 07- 17","54,700","54,700","54,700","54,700","","0.00%"
"2022- 07- 15","54,700","53,100","54,700","53,000","976.23K","2.24%"
"2022- 07- 14","53,500","52,500","53,500","52,100","648.70K","1.71%"
"2022- 07- 13","52,600","52,700","53,100","52,500","635.97K","-0.57%"
"2022- 07- 12","52,900","53,600","53,700","52,800","620.01K","-2.40%"
"2022- 07- 11","54,200","54,200","54,400","53,400","388.00K","0.56%"
"2022- 07- 10","53,900","53,900","53,900","53,900","","0.00%"
"2022- 07- 08","53,900","53,900","54,100","53,200","783.17K","0.75%"
"2022- 07- 07","53,500","51,600","53,600","51,600","1.11M","3.08%"
"2022- 07- 06","51,900","52,800","52,800","51,800","703.87K","-0.57%"
"2022- 07- 05","52,200","52,200","52,800","52,200","664.57K","0.38%"
"2022- 07- 04","52,000","51,900","52,500","51,500","945.64K","0.97%"
"2022- 07- 03","51,500","51,500","51,500","51,500","","0.00%"
"2022- 07- 01","51,500","52,000","52,500","51,500","948.78K","-0.96%"
"2022- 06- 30","52,000","52,700","53,100","52,000","1.16M","-2.62%"
"2022- 06- 29","53,400","54,000","54,600","53,400","923.17K","-2.38%"
"2022- 06- 28","54,700","54,500","55,000","54,400","868.99K","0.37%"
"2022- 06- 27","54,500","53,900","54,900","53,700","1.21M","2.06%"
"2022- 06- 26","53,400","53,400","53,400","53,400","","0.00%"
"2022- 06- 24","53,400","52,200","53,600","52,200","1.01M","2.50%"
"2022- 06- 23","52,100","52,800","53,000","51,700","1.31M","-1.70%"
"2022- 06- 22","53,000","53,900","54,000","53,000","1.19M","-0.56%"
"2022- 06- 21","53,300","53,200","54,000","53,200","913.25K","-0.56%"
"2022- 06- 20","53,600","55,300","55,400","53,500","1.38M","-3.07%"
"2022- 06- 19","55,300","55,300","55,300","55,300","","0.00%"
"2022- 06- 17","55,300","55,800","56,300","55,300","2.51M","-3.83%"
"2022- 06- 16","57,500","56,400","57,500","56,100","1.44M","3.05%"
"2022- 06- 15","55,800","56,800","57,000","55,800","1.90M","-2.45%"
"2022- 06- 14","57,200","56,000","57,700","56,000","1.71M","-0.52%"
"2022- 06- 13","57,500","57,600","58,000","57,500","1.84M","-1.71%"
"2022- 06- 12","58,500","58,500","58,500","58,500","","0.00%"
"2022- 06- 10","58,500","59,000","59,200","58,500","1.30M","-1.68%"
"2022- 06- 09","59,500","59,700","59,700","59,000","788.54K","0.68%"
"2022- 06- 08","59,100","59,700","59,800","59,100","845.58K","-0.67%"
"2022- 06- 07","59,500","60,300","60,400","59,500","1.03M","-1.16%"
"2022- 06- 06","60,200","60,200","60,200","60,200","","0.00%"
"2022- 06- 03","60,200","60,900","60,900","60,200","414.77K","0.00%"
"2022- 06- 02","60,200","60,300","60,700","60,200","974.88K","-0.82%"
"2022- 06- 01","60,700","60,700","60,700","60,700","","0.00%"
"2022- 05- 31","60,700","61,000","61,100","60,500","2.07M","-0.33%"
"2022- 05- 30","60,900","60,600","60,900","60,200","651.85K","1.33%"
"2022- 05- 29","60,100","60,100","60,100","60,100","","0.00%"
"2022- 05- 27","60,100","60,200","60,400","59,800","534.67K","0.50%"
"2022- 05- 26","59,800","59,500","60,200","59,200","864.87K","0.00%"
"2022- 05- 25","59,800","59,300","60,100","59,000","781.75K","1.01%"
"2022- 05- 24","59,200","60,100","60,200","59,200","914.18K","-1.50%"
"2022- 05- 23","60,100","61,300","61,400","60,100","940.87K","-0.99%"
"2022- 05- 20","60,700","60,700","60,900","60,500","889.77K","1.00%"
"2022- 05- 19","60,100","59,600","60,600","59,500","1.03M","-0.83%"
"2022- 05- 18","60,600","60,500","61,500","60,400","1.15M","1.17%"
"2022- 05- 17","59,900","58,800","60,000","58,800","821.40K","1.87%"
"2022- 05- 16","58,800","58,900","59,400","58,700","1.06M","1.03%"
"2022- 05- 15","58,200","58,200","58,200","58,200","","0.00%"
"2022- 05- 13","58,200","57,300","58,500","57,300","1.83M","1.22%"
"2022- 05- 12","57,500","57,900","58,100","57,500","1.67M","-1.20%"
"2022- 05- 11","58,200","58,400","58,800","58,200","1.00M","-0.34%"
"2022- 05- 10","58,400","58,200","58,700","58,100","1.40M","-1.18%"
"2022- 05- 09","59,100","59,400","59,800","59,100","711.82K","-0.51%"
"2022- 05- 08","59,400","59,400","59,400","59,400","","0.00%"
"2022- 05- 06","59,400","60,000","60,100","59,400","1.43M","-1.98%"
"2022- 05- 05","60,600","60,600","60,600","60,600","","0.00%"
"2022- 05- 04","60,600","60,500","60,600","60,300","778.87K","1.00%"
"2022- 05- 03","60,000","59,800","60,500","59,600","729.23K","0.67%"
"2022- 05- 02","59,600","59,000","59,700","58,700","850.25K","0.51%"
"2022- 05- 01","59,300","59,300","59,300","59,300","","0.00%"
"2022- 04- 29","59,300","58,400","59,800","58,300","1.76M","2.24%"
"2022- 04- 28","58,000","58,000","58,500","57,700","1.11M","0.00%"
"2022- 04- 27","58,000","58,000","58,200","57,800","1.94M","-2.03%"
"2022- 04- 26","59,200","59,900","59,900","59,200","1.07M","-0.50%"
"2022- 04- 25","59,500","60,000","60,000","59,300","1.78M","-1.49%"
"2022- 04- 24","60,400","60,400","60,400","60,400","","0.00%"
"2022- 04- 22","60,400","60,400","60,500","60,100","650.50K","-0.33%"
"2022- 04- 21","60,600","60,600","61,200","60,500","840.67K","0.50%"
"2022- 04- 20","60,300","61,100","61,100","60,300","1.00M","-1.15%"
"2022- 04- 19","61,000","60,300","61,100","60,300","699.13K","1.16%"
"2022- 04- 18","60,300","59,900","60,500","59,800","531.55K","0.67%"
"2022- 04- 17","59,900","59,900","59,900","59,900","","0.00%"
"2022- 04- 15","59,900","60,500","60,600","59,800","1.64M","-1.32%"
"2022- 04- 14","60,700","61,500","61,600","60,700","871.10K","-1.30%"
"2022- 04- 13","61,500","60,600","61,800","60,500","1.09M","1.65%"
"2022- 04- 12","60,500","61,400","61,500","60,500","2.08M","-2.26%"
"2022- 04- 11","61,900","62,200","62,200","61,700","840.76K","-0.16%"
"2022- 04- 10","62,000","62,000","62,000","62,000","","0.00%"
"2022- 04- 08","62,000","61,900","62,000","61,600","1.49M","0.00%"
"2022- 04- 07","62,000","62,200","62,400","62,000","1.46M","-0.32%"
"2022- 04- 06","62,200","62,200","62,300","62,100","1.11M","-0.64%"
"2022- 04- 05","62,600","62,600","62,900","62,500","1.03M","-0.16%"
"2022- 04- 04","62,700","62,900","62,900","62,500","934.66K","-0.48%"
"2022- 04- 03","63,000","63,000","63,000","63,000","","0.00%"
"2022- 04- 01","63,000","63,000","63,000","62,500","1.47M","0.00%"
"2022- 03- 31","63,000","63,000","63,400","62,900","2.32M","-0.79%"
"2022- 03- 30","63,500","64,500","64,600","63,500","1.34M","-1.24%"
"2022- 03- 29","64,300","64,000","64,300","63,900","1.12M","0.63%"
"2022- 03- 28","63,900","63,500","64,000","63,400","950.74K","0.00%"
"2022- 03- 27","63,900","63,900","63,900","63,900","","0.00%"
"2022- 03- 25","63,900","63,900","64,100","63,500","938.76K","0.16%"
"2022- 03- 24","63,800","63,300","63,800","63,200","1.12M","-0.16%"
"2022- 03- 23","63,900","63,900","64,200","63,600","1.04M","0.47%"
"2022- 03- 22","63,600","63,300","63,800","63,200","998.62K","-0.47%"
"2022- 03- 21","63,900","64,100","64,300","63,800","781.75K","-0.31%"
"2022- 03- 20","64,100","64,100","64,100","64,100","","0.00%"
"2022- 03- 18","64,100","64,300","64,600","64,100","1.33M","-0.62%"
"2022- 03- 17","64,500","64,600","64,600","64,000","1.35M","1.74%"
"2022- 03- 16","63,400","63,500","63,600","63,100","924.10K","0.63%"
"2022- 03- 15","63,000","62,800","63,000","62,700","690.46K","-0.16%"
"2022- 03- 14","63,100","62,800","63,300","62,700","1.38M","-0.32%"
"2022- 03- 13","63,300","63,300","63,300","63,300","","0.00%"
"2022- 03- 11","63,300","63,600","63,600","63,100","1.19M","-0.31%"
"2022- 03- 10","63,500","63,900","64,300","63,500","1.66M","0.47%"
"2022- 03- 09","63,200","63,200","63,200","63,200","","0.00%"
"2022- 03- 08","63,200","62,500","63,900","62,100","1.32M","-0.32%"
"2022- 03- 07","63,400","64,500","64,700","63,400","2.64M","-3.21%"
"2022- 03- 06","65,500","65,500","65,500","65,500","","0.00%"
"2022- 03- 04","65,500","65,800","65,900","65,200","929.32K","-0.91%"
"2022- 03- 03","66,100","65,800","66,300","65,800","1.22M","0.92%"
"2022- 03- 02","65,500","65,700","66,100","65,500","1.64M","-0.91%"
"2022- 03- 01","66,100","66,100","66,100","66,100","","0.00%"
"2022- 02- 28","66,100","65,500","66,400","65,300","1.40M","0.00%"
"2022- 02- 27","66,100","66,100","66,100","66,100","","0.00%"
"2022- 02- 25","66,100","66,000","66,300","65,900","580.93K","1.23%"
"2022- 02- 24","65,300","66,400","66,400","65,200","1.37M","-2.10%"
"2022- 02- 23","66,700","67,000","67,300","66,700","561.00K","-0.30%"
"2022- 02- 22","66,900","66,100","67,000","66,100","820.29K","-0.45%"
"2022- 02- 21","67,200","66,900","67,300","66,400","470.35K","-0.30%"
"2022- 02- 20","67,400","67,400","67,400","67,400","","0.00%"
"2022- 02- 18","67,400","67,100","67,800","67,000","656.34K","-0.74%"
"2022- 02- 17","67,900","67,600","68,100","67,200","1.02M","0.59%"
"2022- 02- 16","67,500","67,400","67,800","67,100","833.47K","1.50%"
"2022- 02- 15","66,500","67,100","67,400","66,500","1.03M","-0.89%"
"2022- 02- 14","67,100","67,700","67,900","67,100","1.27M","-2.61%"
"2022- 02- 13","68,900","68,900","68,900","68,900","","0.00%"
"2022- 02- 11","68,900","68,800","69,200","68,000","984.60K","-0.14%"
"2022- 02- 10","69,000","68,700","69,000","67,900","882.00K","2.07%"
"2022- 02- 09","67,600","67,500","67,800","67,300","740.00K","0.90%"
"2022- 02- 08","67,000","67,600","67,700","67,000","645.34K","-0.15%"
"2022- 02- 07","67,100","67,600","67,800","66,600","1.11M","-0.74%"
"2022- 02- 06","67,600","67,600","67,600","67,600","","0.00%"
"2022- 02- 04","67,600","67,000","67,800","67,000","918.13K","0.45%"
"2022- 02- 03","67,300","67,200","67,900","67,000","1.71M","1.51%"
"2022- 01- 28","66,300","65,500","68,000","65,500","1.96M","1.07%"
"2022- 01- 27","65,600","67,000","67,300","65,500","1.64M","-1.80%"
"2022- 01- 26","66,800","66,900","67,500","66,800","1.12M","-1.04%"
"2022- 01- 25","67,500","67,800","67,800","66,600","1.64M","-1.03%"
"2022- 01- 24","68,200","68,200","68,900","67,900","1.17M","-1.30%"
"2022- 01- 21","69,100","69,200","69,400","68,600","1.51M","-1.00%"
"2022- 01- 20","69,800","70,000","70,200","69,800","1.11M","-1.13%"
"2022- 01- 19","70,600","70,700","71,000","70,200","910.68K","-1.26%"
"2022- 01- 18","71,500","71,600","71,800","71,100","491.66K","-0.56%"
"2022- 01- 17","71,900","71,900","72,200","71,500","675.83K","-0.83%"
"2022- 01- 16","72,500","72,500","72,500","72,500","","0.00%"
"2022- 01- 14","72,500","71,900","72,500","71,700","783.05K","-0.14%"
"2022- 01- 13","72,600","72,600","72,600","72,200","1.22M","0.28%"
