,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open,high,low,vol,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-03-24,-0.85415421398685,-2.1610854503464205,-0.1601423487544484,-0.06311881188118812,-4.388888888888889,-0.2785308264101443,-0.9259259259259259,-1.0,53.44444444444444,-1.0,-0.72,-2.642857142857143,-1.29,-1.32,-1.32,-1.41,-1.23,-1.28,-0.04,0.65,0.08,-3.82,-3.14,-7.62,0.64,0.92,0.29,-2.48,2.75,2.84,0.014457831325301205,0.014218009478672985,0.012077294685990338,0.1720483387012415,2.0,1,1,1,0,0
2022-03-31,2.4504672897196262,-0.37130712008501593,-0.2603613177470776,-0.2798053527980535,-0.44329896907216493,0.44809228039041704,6.222222222222222,-1.0,-1.2643312101910829,1.0,1.3903743315508021,-0.34615384615384615,-0.19,-0.21,-1.21,-1.09,-0.63,-0.64,-2.93,-2.29,-0.58,-1.67,-2.55,-6.27,0.13,0.21,0.25,-3.23,2.28,3.43,0.018867924528301886,0.013888888888888888,0.011848341232227487,0.020075162020171032,2.0,1,1,0,0,0
2022-04-01,-2.2399783315276274,0.8793103448275862,-0.10028735632183908,-0.40850225225225223,-2.0231481481481484,-2.2542892156862746,-1.3545454545454545,-1.0,2.4939759036144578,-1.0,-0.8956002982848621,-1.0,-1.56,-1.42,-1.54,-1.35,-1.57,-1.42,2.91,0.81,0.5,-0.54,0.96,-3.35,0.58,0.4,0.32,-2.27,6.36,-6.99,-0.004629629629629629,-0.0136986301369863,-0.00234192037470726,-0.2389616736527509,3.0,0,0,0,0,0
2022-04-06,-1.973267750213858,-19.25136612021858,-0.45692271772122345,-11.10546875,-0.8320726172465961,-1.2730085073472543,-0.9988968560397132,1.0,-2.108108108108108,-1.0,-7.566666666666666,-1.0,-0.8,-0.8,-2.26,-2.22,-1.26,-1.26,0.26,1.7,0.45,6.73,4.38,21.55,0.54,0.05,0.37,-4.53,13.25,-1.28,-0.004640371229698376,0.004629629629629629,0.0,0.058520526723470176,1.0,1,1,0,0,0
2022-04-07,-0.8360799824214459,-2.108383233532934,-4.2648323301805675,0.31001159644375725,-8.67117117117117,4.093484419263456,-3827.5,-1.0,-2.3902439024390243,-1.0,2.3197969543147208,-1.0,-0.42,-0.44,-2.22,-2.18,-0.97,-0.98,1.75,4.53,0.15,1.69,-1.6,0.0,-0.98,-0.88,-0.06,-2.32,5.09,-5.62,0.002331002331002331,0.0069124423963133645,-0.00702576112412178,0.8001536716548974,2.0,0,0,0,0,0
2022-04-09,0.5503768844221105,-0.378846619820693,9.61799660441426,-0.5948968891995806,-7.405882352941177,-2.8191964285714284,-1.65283540802213,-14.272727272727273,-60.857142857142854,1.0,-2.126984126984127,15.5,0.4,0.36,-1.34,-1.44,-0.27,-0.28,1.12,3.13,-0.02,1.44,1.94,2.2,0.73,0.17,0.54,-2.42,-1.81,2.32,-0.007009345794392523,-0.013888888888888888,-0.018867924528301886,-0.17791329709664588,4.0,0,0,0,0,0
2022-04-12,-0.30710639332306944,0.4688901891944607,-0.8050847457627118,-1.3330457290767903,-0.9228650137741047,-0.881799591002045,0.6970338983050848,-1.0,-0.594272076372315,-3.1904761904761907,-1.1690140845070423,-0.09090909090909091,-1.19,-1.14,-2.18,-2.28,-1.69,-1.66,3.68,6.46,0.17,1.9,-1.76,1.12,-1.38,-0.27,0.42,-2.09,15.17,-4.04,-0.01647058823529412,-0.009389671361502348,-0.004807692307692308,0.04264289169949547,0.0,0,0,0,0,0
2022-04-13,-0.13507192141270027,-0.8360111538972248,4.037735849056604,-3.360103626943005,1.1547619047619047,20.32871972318339,-1.1647940074906367,1.0,-2.1088235294117648,-1.0,-1.0892857142857142,-1.2,-0.26,-0.23,-0.3,-0.39,-0.34,-0.36,0.49,0.47,0.38,-1.7,-3.77,7.51,-0.87,-0.98,-0.51,-0.25,-0.45,6.69,-0.019138755980861243,-0.016587677725118485,-0.00966183574879227,0.20387555791241327,1.0,0,0,0,0,0
2022-04-21,-1.4015933903806432,-2.0933544303797467,-2.949412183826149,-2.683020683020683,1.6901960784313725,-2.5192943770672547,9.666666666666666,1.0,0.6304347826086957,0.2222222222222222,-3.15,-0.8928571428571429,0.71,0.68,-1.22,-1.49,-0.06,-0.08,-1.43,-1.04,-0.55,-3.61,-0.86,-3.86,-0.28,-0.01,-0.47,-0.35,-4.91,0.19,-0.004705882352941176,-0.0069767441860465115,-0.007125890736342043,0.3094808578873522,2.0,1,1,0,0,0
2022-04-22,-10.015429831006612,-1.9813314037626628,0.012244152046783625,-2.071448985424407,3.205539358600583,2.1596516690856316,-0.2578125,-1.0,-13.393333333333333,-1.0,-1.313953488372093,1.5555555555555556,-1.05,-1.05,-2.07,-1.97,-1.48,-1.46,-0.75,-1.88,0.2,2.6,3.83,0.61,0.08,0.35,0.74,-2.66,11.61,1.01,0.014184397163120567,0.00468384074941452,0.009569377990430622,0.04935383000590409,3.0,0,0,0,0,0
2022-04-23,-1.1525672371638143,-1.1448163987612447,-0.9712944574833002,-2.70285409442518,-1.276949740034662,-1.9919614147909968,0.11578947368421053,1.0,-1.652501344809037,1.0,39.629629629629626,-3.0869565217391304,-2.82,-2.83,-2.55,-2.73,-2.77,-2.81,1.73,1.92,0.6,-0.11,0.14,0.0,-0.74,-0.86,0.1,-2.25,24.38,-1.66,-0.02097902097902098,-0.002331002331002331,-0.018957345971563982,0.2630449278986413,4.0,1,0,0,0,0
2022-04-26,-26.511752136752136,-41.009164969450104,62.484276729559745,-1.199248120300752,-4.020025031289111,-3.049780041676314,2.9622641509433962,-0.2127659574468085,-0.3511953833470734,-2.4482758620689653,0.2506836827711942,-6.291666666666667,0.7,0.7,1.29,1.36,0.57,0.6,-2.87,-1.87,0.55,-2.39,-1.24,-6.37,-2.49,-1.76,0.48,1.76,-4.22,-3.46,-0.009523809523809525,-0.02336448598130841,-0.01932367149758454,0.4751282770454208,0.0,0,0,0,0,0
2022-04-27,-1.0715482222873656,-1.2080226017460358,-0.5614226273033486,-1.4394654088050314,-1.1085785329465396,-0.6430588501073082,-1.6369047619047619,-1.1081081081081081,-2.905972045743329,-1.0,-1.1829446064139941,-1.3031496062992125,-2.38,-2.37,-3.95,-3.84,-2.81,-2.85,-0.47,-0.97,0.57,-3.19,-5.57,3.13,1.26,0.42,0.85,-4.38,24.06,3.21,-0.016826923076923076,0.009569377990430622,0.0049261083743842365,-0.11196859376572828,1.0,1,1,0,0,0
2022-04-28,-1.8276265730172665,-0.9444512418940414,-0.23695504856562005,-2.3792486583184256,-11.534351145038167,-0.7525316455696203,-0.3102803738317757,-1.0,-0.6806666666666666,-1.0,-1.155378486055777,-1.7532467532467533,0.19,0.2,-0.01,-0.05,0.21,0.23,-1.0,0.75,0.61,3.59,4.41,-3.27,-1.64,-1.1,0.44,-0.49,-5.73,0.31,-0.02689486552567237,-0.030805687203791468,-0.024509803921568627,-0.2545026323081186,2.0,0,0,0,0,0
2022-05-04,-2.5670634920634923,0.6848203939745076,3.0551537070524413,2.9336823734729496,-2.6267748478701827,-0.013172338090010977,-0.9605263157894737,-1.0,-3.5925925925925926,-1.0,-2.248424369747899,-2.0,0.2,0.16,0.22,0.11,0.48,0.44,1.07,0.35,-0.29,0.07,1.95,15.62,0.64,-0.26,-0.56,0.75,-9.55,-2.62,0.007317073170731708,-0.004784688995215311,0.0024390243902439024,0.05639002036659878,1.0,0,0,0,0,0
2022-05-05,-0.7229678399594834,-0.38995873452544705,-0.3625418060200669,-1.0452528837622006,0.24189526184538654,1.1368186874304782,10.916666666666666,-1.0,-1.2693877551020407,1.6153846153846154,-0.9941102229701304,0.2,2.81,2.83,3.19,3.39,2.99,3.02,1.58,3.52,-0.84,-1.1,-4.67,-0.32,-0.83,-0.11,-0.7,3.9,-13.09,5.27,0.007263922518159807,0.0,0.0024330900243309003,-0.24563200385588624,2.0,1,0,0,0,0
2022-05-11,0.8204810314902058,0.023632866172025282,-1.0655191560244308,0.4720965309200603,2.507042253521127,-4.953383458646616,1.457142857142857,-1.0,-2.6439628482972135,2.25,-0.8429577464788732,-0.92,-0.26,-0.23,0.98,1.27,0.25,0.23,-0.29,-0.73,0.24,-1.48,0.32,8.88,-0.55,-0.55,0.17,2.51,-5.06,-3.23,-0.00997506234413965,-0.014814814814814815,-0.015113350125944584,0.5974921350320177,1.0,0,0,0,0,0
2022-05-12,0.0691909561427404,-0.42348993288590603,35.847457627118644,-0.7120901639344263,-7.3453815261044175,0.3807531380753138,-1.9534883720930232,-1.6267029972752043,-0.5612052730696798,-1.0,2.4887892376681613,6.0,-1.01,-1.07,-3.18,-3.07,-1.65,-1.66,-3.82,-3.44,-0.1,-2.15,1.58,-0.33,1.19,-0.17,0.2,-3.04,-1.3,5.96,-0.007556675062972292,0.0,0.0025575447570332483,-0.2934020503366016,2.0,0,0,0,0,0
2022-05-13,0.20738853503184712,-0.27147846332945286,0.6860625574977001,-11.361209964412812,0.2379746835443038,-0.8107438016528926,-0.5121951219512195,-1.0,4.459227467811159,-1.0,0.12982005141388175,6.357142857142857,-0.33,-0.29,0.06,-0.19,-0.13,-0.08,-3.24,-0.87,0.99,-2.38,-2.56,3.98,-3.77,-1.63,0.91,0.54,-2.43,0.4,-0.007614213197969543,-0.012531328320802004,-0.012755102040816327,0.5309640054555158,3.0,0,0,0,0,0
2022-05-14,-0.6397974256172189,3.6535634387983382,-2.524485063429273,-2.4590417310664607,-2.1017382413087935,-1.1994177583697234,0.0375,1.0,-0.7130503144654088,-1.2241379310344827,-1.0193401592718998,-1.1067961165048543,1.47,1.48,3.82,3.65,2.39,2.36,1.55,-0.92,-0.27,2.54,0.33,5.11,2.33,2.12,-0.95,5.06,-9.13,4.11,-0.0025575447570332483,0.015228426395939087,0.007751937984496124,0.39549145933662994,4.0,1,1,1,1,1
2022-05-17,-0.9724663151728178,-1.181786965180963,-1.1953292770221904,-1.2751883239171375,-1.534106728538283,7.240875912408759,-3.8072289156626504,-0.5217391304347826,-0.8958904109589041,-11.615384615384615,32.11764705882353,-1.4545454545454546,0.09,0.22,-1.2,-0.96,-0.39,-0.23,1.89,4.75,-0.36,-1.92,-1.11,1.81,0.37,-0.29,0.15,-1.69,-4.85,3.36,0.03076923076923077,0.0125,0.020512820512820513,-0.6688347134199936,0.0,0,0,0,0,0
2022-05-18,-23.5,-0.758594635436343,-2.23728813559322,-3.6283147989734816,-0.7176368375325803,-3.674047829937998,-1.407725321888412,-1.0,0.07894736842105263,-0.6666666666666666,1.0568383658969804,-14.2,1.34,1.31,2.76,2.58,2.02,2.0,-0.06,-0.6,-0.81,3.79,5.31,4.19,1.14,0.92,-1.08,5.02,-4.99,-1.58,-0.007462686567164179,-0.007407407407407408,-0.010050251256281407,0.4118567357657708,1.0,0,0,0,0,0
2022-05-19,0.5375886524822695,21.167449139280127,-4.57571269900037,-1.659560618388934,-2.670769230769231,1.125869493209672,-1.0421052631578946,1.0,15.21951219512195,7.695652173913044,0.0924006908462867,-1.1666666666666667,-3.56,-3.5,-4.73,-4.97,-4.04,-3.97,0.94,-0.28,0.48,-3.71,-1.6,-2.9,0.65,0.21,0.7,-5.17,18.62,-2.5,0.005012531328320802,0.0024875621890547263,0.005076142131979695,-0.21673658382143424,2.0,1,1,1,0,0
2022-05-20,-5.754920049200492,-1.4472996823155666,0.018637399047421826,0.13175425610658772,-7.740331491712707,-0.794016827672172,-58.75,-1.0,-0.8556390977443609,-0.665,-1.542292490118577,1.1818181818181819,-0.76,-0.76,-0.26,-0.48,-0.58,-0.64,-0.39,-0.79,-1.06,-1.63,-2.09,0.77,-0.89,-1.28,-1.0,-0.61,-5.2,2.39,-0.0199501246882793,-0.022332506203473945,-0.017676767676767676,0.17843518682262588,3.0,0,0,0,0,0
2022-05-24,-0.9651277780669338,-0.9016150152771716,-1.0575304022450889,-0.6340771791394403,-0.9915,0.9445519019987105,0.819672131147541,1.0,-9.0,-1.0,-1.0404699738903394,-1.1379310344827587,1.98,2.01,1.59,1.64,1.86,1.85,0.52,1.06,-1.06,1.87,0.57,-2.89,0.42,0.31,-1.23,0.55,-3.23,-2.6,0.03816793893129771,0.009876543209876543,0.025510204081632654,-0.3815947242206235,0.0,1,0,0,0,0
2022-05-27,-1.2733949945593035,-0.7812720848056537,-1.775487871603137,-1.0879218472468917,-0.7435897435897436,7.791767554479419,3.7260273972602738,1.0,-0.44019138755980863,-0.4945054945054945,-0.8909090909090909,-3.4,1.61,1.63,2.68,2.82,1.99,1.99,2.08,0.74,-0.21,-0.33,-0.97,-1.68,-0.14,-0.18,-0.5,3.87,-3.07,3.41,0.0,0.007389162561576354,0.005050505050505051,0.1767347609398105,3.0,0,0,0,0,0
2022-05-28,-1.682587064676617,-2.6736672051696284,-1.8349012229539041,-11.624242424242425,-112.3,-1.0063343431561553,-0.5826086956521739,-1.0,-5.068376068376068,-1.0,-49.833333333333336,-1.5,1.76,1.71,3.33,3.25,2.47,2.47,-0.86,-1.07,-0.16,0.06,0.25,3.13,0.29,0.98,-0.64,4.03,-6.47,0.86,0.009950248756218905,-0.004889975550122249,0.007537688442211055,-0.31550777250302525,4.0,1,0,0,0,0
