,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10
27,11,0.5899341376697558,0.039234481861331987,,,,32,0.5917989417989418,0.028191675777263964,15,0.585976795654215,0.04104989117285503,31,0.58527665317139,0.030182523388572097,35,0.5875806451612903,0.061496634464094466,47,0.5905445203665447,0.03913207784654287,3,0.5932991452991454,0.033355048810857185,32,0.5917989417989418,0.028191675777263964
28,0,0.5896239071960634,0.024543183059901188,,,,44,0.5913654994945317,0.02569187404955747,28,0.5850029472443266,0.04501476147586351,0,0.5843243680255565,0.02300051246064753,9,0.5860028860028861,0.07736210529415992,24,0.5856637886893725,0.022656884214312323,24,0.5928133744322491,0.04956718462840175,44,0.5913654994945317,0.02569187404955747
29,36,0.5865918903127084,0.015169631663446419,,,,7,0.5910869126840088,0.04615975505974908,11,0.5847892720306513,0.06339318688650052,2,0.5838812663588017,0.04275637303142459,14,0.5853625541125541,0.06439769078526741,17,0.581951162427836,0.037080618240864366,22,0.5917540792540793,0.055361949450307965,7,0.5910869126840088,0.04615975505974908
30,37,0.586116663593337,0.0369895772872304,,,,10,0.5905988455988457,0.028628941342404655,2,0.5838812663588017,0.04275637303142459,30,0.5814026251526252,0.04247870585182805,27,0.5851372748146941,0.047882942641469625,34,0.5818488635262828,0.04465089827038815,33,0.5910678693287388,0.07051810720309559,10,0.5905988455988457,0.028628941342404655
31,15,0.5848659530125048,0.028018694541993835,,,,0,0.5896239071960634,0.024543183059901188,21,0.5838425430778372,0.04273117132926989,27,0.5803448275862069,0.048267856479073355,41,0.5850000000000001,0.2500222212346557,45,0.5811873433583961,0.040020982606784,10,0.587321897363973,0.020996095281159612,0,0.5896239071960634,0.024543183059901188
32,2,0.5838812663588017,0.04275637303142459,,,,31,0.586777275012569,0.05020316418127139,49,0.5821377368151561,0.042264781581719126,28,0.5801569851964009,0.028107475206490984,21,0.5840869565217391,0.061699681211702474,16,0.5792944904066186,0.06265806027262141,29,0.5858855850032321,0.032132291649625125,31,0.586777275012569,0.05020316418127139
33,14,0.5822282964208952,0.043204170649121576,,,,49,0.5863765736179529,0.04023069080136925,34,0.5808091413694862,0.054796548181735794,18,0.5773743025061483,0.04452591521116874,2,0.5830154654930008,0.04295547550745187,38,0.578794570968484,0.06070115586335767,47,0.5847649426596795,0.062067741193300635,49,0.5863765736179529,0.04023069080136925
34,49,0.5788279939320331,0.038918718158500336,,,,47,0.5861469666236401,0.05221064819474463,40,0.5789396982945371,0.0292799307732636,43,0.5743722943722943,0.06478967851331172,31,0.582487922705314,0.02958222333048566,14,0.57723950398873,0.03529562352529367,18,0.5815847772859968,0.05107814833479312,47,0.5861469666236401,0.05221064819474463
35,18,0.5760464669738863,0.04730458018477187,,,,17,0.5858082549259019,0.07028107769587934,36,0.5774925074925075,0.05130052125752653,48,0.5718844227383127,0.03664980066279461,45,0.5820014439526634,0.050672734621463274,9,0.5756400356400355,0.049867344024200004,34,0.5814941187034212,0.03989584042317874,17,0.5858082549259019,0.07028107769587934
36,33,0.5726745178358081,0.05600497417792539,,,,23,0.5848265107212476,0.048940199592560435,45,0.5770384848061798,0.03888200911721893,32,0.5713785282750801,0.03798574573303677,12,0.5815079365079365,0.04439594859840967,25,0.5751960784313725,0.037721026192210946,12,0.5772284827547984,0.042246407709329546,23,0.5848265107212476,0.048940199592560435
37,5,0.5704014012552913,0.0416139429426626,,,,2,0.5838812663588017,0.04275637303142459,41,0.5751024423438217,0.0535806009377453,5,0.5704014012552913,0.0416139429426626,20,0.5791156186612575,0.037579592621960534,23,0.5747286047286047,0.04228295564052363,45,0.5756218569299064,0.03375438747853744,2,0.5838812663588017,0.04275637303142459
38,40,0.5666185666185666,0.03771853531851935,,,,37,0.5804066985645934,0.05035464074496849,30,0.5738778765094554,0.03980849611941643,34,0.5679270976045169,0.05916647675527488,32,0.577379593031767,0.06982549419602938,41,0.5728032169208641,0.03855930165400576,9,0.5755214960478118,0.047309480980701174,37,0.5804066985645934,0.05035464074496849
39,8,0.5610849352025822,0.03923199881270557,,,,41,0.5749047721461515,0.03754430539063578,8,0.5729742703533025,0.03985187646470666,10,0.5603174603174603,0.08176683353761136,5,0.5673244781783681,0.0386363855771086,4,0.572768566886214,0.04670238271846401,16,0.5742405123339659,0.04112760006611075,41,0.5749047721461515,0.03754430539063578
40,31,0.5559285091543156,0.03789277835634735,,,,14,0.5738095238095239,0.02977618704926378,32,0.5712506246876561,0.046456219028441284,8,0.5551276004472935,0.051769300734161236,37,0.5671541645331968,0.031381413896706706,39,0.5676771196283392,0.03949087240053751,15,0.5738634301270417,0.04950035245163735,14,0.5738095238095239,0.02977618704926378
41,42,0.5550560434068681,0.06847055918988815,,,,18,0.5731741942268258,0.032926704442137154,31,0.5705571643071643,0.05177685542654887,24,0.5275169275169275,0.08214151762897427,8,0.5638776909365144,0.0324268799222518,43,0.5653331361870262,0.030750534172330195,28,0.5732436087202821,0.036932764030359486,18,0.5731741942268258,0.032926704442137154
42,46,0.5433333333333332,0.09752492558885192,,,,34,0.5729045344500425,0.03464130370051687,5,0.5704014012552913,0.0416139429426626,11,0.2774509803921569,0.22702584983687824,47,0.5635382308845577,0.0840245244809845,42,0.5636617647058824,0.04807938396682884,14,0.5731192082771029,0.0543077084568014,34,0.5729045344500425,0.03464130370051687
43,25,0.5,0.4472135954999579,,,,5,0.5704014012552913,0.0416139429426626,39,0.5659436731850525,0.036469399539556094,4,0.24,0.3878143885933063,46,0.5635098614225749,0.06931374363523181,29,0.4836363636363637,0.25728397020085425,0,0.570550284629981,0.033166882991887726,5,0.5704014012552913,0.0416139429426626
44,4,0.43,0.3994996871087636,,,,8,0.5660151090739325,0.039956692267590445,26,0.5580050616403028,0.04030085416759976,40,0.13333333333333333,0.26666666666666666,30,0.5333333333333333,0.06666666666666667,1,0.4,0.48989794855663565,4,0.57009477009477,0.04779415970200879,8,0.5660151090739325,0.039956692267590445
45,41,0.4,0.2280350850198276,,,,45,0.5612743302843733,0.043901181704543726,4,0.26666666666666666,0.38873012632302006,35,0.0,0.0,4,0.2857142857142857,0.39382996434543494,27,0.37333333333333335,0.3309246305597562,23,0.5685098605098605,0.04804618960633507,45,0.5612743302843733,0.043901181704543726
46,34,0.39666666666666667,0.2066666666666667,,,,28,0.5433333333333333,0.36630284980843075,10,0.08888888888888888,0.17777777777777776,1,0.0,0.0,10,0.26346153846153847,0.21804673512397485,30,0.3,0.39999999999999997,31,0.562549533314151,0.06102807563070671,28,0.5433333333333333,0.36630284980843075
47,10,0.09615384615384616,0.19230769230769232,,,,42,0.28888888888888886,0.23674750836291683,47,0.0,0.0,38,0.0,0.0,40,0.2,0.4,19,0.0,0.0,11,0.3,0.4,42,0.28888888888888886,0.23674750836291683
48,1,0.0,0.0,,,,4,0.25,0.3872983346207417,1,0.0,0.0,33,0.0,0.0,1,0.0,0.0,21,0.0,0.0,25,0.1,0.2,4,0.25,0.3872983346207417
49,20,0.0,0.0,,,,1,0.0,0.0,38,0.0,0.0,25,0.0,0.0,48,0.0,0.0,12,0.0,0.0,1,0.0,0.0,1,0.0,0.0
