,date,tsla,open,high,low,volume,tsla_cr
281,2023-02-08,201.2899932861328,196.10000610351562,203.0,194.30999755859375,180673600,2.28%
282,2023-02-09,207.32000732421875,207.77999877929688,214.0,204.77000427246094,215431400,3.00%
283,2023-02-10,196.88999938964844,202.22999572753906,206.1999969482422,192.88999938964844,204754100,-5.03%
284,2023-02-13,194.63999938964844,194.4199981689453,196.3000030517578,187.61000061035156,172475500,-1.14%
285,2023-02-14,209.25,191.94000244140625,209.82000732421875,189.44000244140625,216455700,7.51%
286,2023-02-15,214.24000549316406,211.75999450683594,214.66000366210938,206.11000061035156,181006400,2.38%
287,2023-02-16,202.0399932861328,210.77999877929688,217.64999389648438,201.83999633789062,229586500,-5.69%
288,2023-02-17,208.30999755859375,199.99000549316406,208.44000244140625,197.5,213738500,3.10%
289,2023-02-21,197.3699951171875,204.99000549316406,209.7100067138672,197.22000122070312,180018600,-5.25%
290,2023-02-22,200.86000061035156,197.92999267578125,201.99000549316406,191.77999877929688,191828500,1.77%
291,2023-02-23,202.07000732421875,203.91000366210938,205.13999938964844,196.3300018310547,146360000,0.60%
292,2023-02-24,196.8800048828125,196.3300018310547,197.6699981689453,192.8000030517578,142228100,-2.57%
293,2023-02-27,207.6300048828125,202.02999877929688,209.4199981689453,201.25999450683594,161028300,5.46%
294,2023-02-28,205.7100067138672,210.58999633789062,211.22999572753906,203.75,153144900,-0.92%
295,2023-03-01,202.77000427246094,206.2100067138672,207.1999969482422,198.52000427246094,156852800,-1.43%
296,2023-03-02,190.89999389648438,186.74000549316406,193.75,186.00999450683594,181500700,-5.85%
297,2023-03-03,197.7899932861328,194.8000030517578,200.47999572753906,192.8800048828125,154193300,3.61%
298,2023-03-06,193.80999755859375,198.5399932861328,198.60000610351562,192.3000030517578,128100100,-2.01%
299,2023-03-07,187.7100067138672,191.3800048828125,194.1999969482422,186.10000610351562,148125800,-3.15%
300,2023-03-08,182.0,185.0399932861328,186.5,180.0,151897800,-3.04%
301,2023-03-09,172.9199981689453,180.25,185.17999267578125,172.50999450683594,170023800,-4.99%
302,2023-03-10,173.44000244140625,175.1300048828125,178.2899932861328,168.44000244140625,191488900,0.30%
303,2023-03-13,174.47999572753906,167.4600067138672,177.35000610351562,163.91000366210938,167790300,0.60%
304,2023-03-14,183.25999450683594,177.30999755859375,183.8000030517578,177.13999938964844,143717900,5.03%
305,2023-03-15,180.4499969482422,180.8000030517578,182.33999633789062,176.02999877929688,145995600,-1.53%
306,2023-03-16,184.1300048828125,180.3699951171875,185.80999755859375,178.83999633789062,121136800,2.04%
307,2023-03-17,180.1300048828125,184.52000427246094,186.22000122070312,177.3300018310547,133197100,-2.17%
308,2023-03-20,183.25,178.0800018310547,186.44000244140625,176.35000610351562,129684400,1.73%
309,2023-03-21,197.5800018310547,188.27999877929688,198.0,188.0399932861328,153391400,7.82%
310,2023-03-22,191.14999389648438,199.3000030517578,200.66000366210938,190.9499969482422,150376400,-3.25%
311,2023-03-23,192.22000122070312,195.25999450683594,199.30999755859375,188.64999389648438,144193900,0.56%
312,2023-03-24,190.41000366210938,191.64999389648438,192.36000061035156,187.14999389648438,116312400,-0.94%
313,2023-03-27,191.80999755859375,194.4199981689453,197.38999938964844,189.94000244140625,120851600,0.74%
314,2023-03-28,189.19000244140625,192.0,192.35000610351562,185.42999267578125,98654600,-1.37%
315,2023-03-29,193.8800048828125,193.1300048828125,195.2899932861328,189.44000244140625,123660000,2.48%
316,2023-03-30,195.27999877929688,195.5800018310547,197.3300018310547,194.4199981689453,110252200,0.72%
317,2023-03-31,207.4600067138672,197.52999877929688,207.7899932861328,197.1999969482422,170222100,6.24%
318,2023-04-03,194.77000427246094,199.91000366210938,202.69000244140625,192.1999969482422,169545900,-6.12%
319,2023-04-04,192.5800018310547,197.32000732421875,198.74000549316406,190.32000732421875,126463800,-1.12%
320,2023-04-05,185.52000427246094,190.52000427246094,190.67999267578125,183.75999450683594,133882500,-3.67%
321,2023-04-06,185.05999755859375,183.0800018310547,186.38999938964844,179.74000549316406,123857900,-0.25%
322,2023-04-10,184.50999450683594,179.94000244140625,185.10000610351562,176.11000061035156,142154600,-0.30%
323,2023-04-11,186.7899932861328,186.69000244140625,189.19000244140625,185.64999389648438,115770900,1.24%
324,2023-04-12,180.5399932861328,190.74000549316406,191.5800018310547,180.30999755859375,150256300,-3.35%
325,2023-04-13,185.89999389648438,182.9600067138672,186.5,180.94000244140625,112933000,2.97%
326,2023-04-14,185.0,183.9499969482422,186.27999877929688,182.00999450683594,96438700,-0.48%
327,2023-04-17,187.0399932861328,186.32000732421875,189.69000244140625,182.69000244140625,116662200,1.10%
328,2023-04-18,184.30999755859375,187.14999389648438,187.69000244140625,183.5800018310547,92067000,-1.46%
329,2023-04-19,180.58999633789062,179.10000610351562,183.5,177.64999389648438,125732700,-2.02%
330,2023-04-20,162.99000549316406,166.1699981689453,169.6999969482422,160.55999755859375,210970800,-9.75%
331,2023-04-21,165.0800018310547,164.8000030517578,166.0,161.32000732421875,123539000,1.28%
332,2023-04-24,162.5500030517578,164.64999389648438,165.64999389648438,158.61000061035156,140006600,-1.53%
333,2023-04-25,160.6699981689453,159.82000732421875,163.47000122070312,158.75,121999300,-1.16%
334,2023-04-26,153.75,160.2899932861328,160.6699981689453,153.13999938964844,153364100,-4.31%
335,2023-04-27,160.19000244140625,152.63999938964844,160.47999572753906,152.3699951171875,127015200,4.19%
336,2023-04-28,164.30999755859375,160.89999389648438,165.0,157.32000732421875,122515800,2.57%
337,2023-05-01,161.8300018310547,163.1699981689453,163.27999877929688,158.8300018310547,109015000,-1.51%
338,2023-05-02,160.30999755859375,161.8800048828125,165.49000549316406,158.92999267578125,128259700,-0.94%
339,2023-05-03,160.61000061035156,160.00999450683594,165.0,159.91000366210938,119728000,0.19%
340,2023-05-04,161.1999969482422,162.7100067138672,162.9499969482422,159.64999389648438,95108500,0.37%
341,2023-05-05,170.05999755859375,163.97000122070312,170.7899932861328,163.50999450683594,107607300,5.50%
342,2023-05-08,171.7899932861328,173.72000122070312,173.8000030517578,169.19000244140625,112249400,1.02%
343,2023-05-09,169.14999389648438,168.9499969482422,169.82000732421875,166.55999755859375,88965000,-1.54%
344,2023-05-10,168.5399932861328,172.5500030517578,174.42999267578125,166.67999267578125,119840700,-0.36%
345,2023-05-11,172.0800018310547,168.6999969482422,173.57000732421875,166.7899932861328,103889900,2.10%
346,2023-05-12,167.97999572753906,176.07000732421875,177.3800048828125,167.22999572753906,157849600,-2.38%
347,2023-05-15,166.35000610351562,167.66000366210938,169.75999450683594,164.5500030517578,105592500,-0.97%
348,2023-05-16,166.52000427246094,165.64999389648438,169.52000427246094,164.35000610351562,98288800,0.10%
349,2023-05-17,173.86000061035156,168.41000366210938,174.5,167.19000244140625,125473600,4.41%
350,2023-05-18,176.88999938964844,174.22000122070312,177.05999755859375,172.4499969482422,109520300,1.74%
351,2023-05-19,180.13999938964844,177.1699981689453,181.9499969482422,176.30999755859375,136196700,1.84%
352,2023-05-22,188.8699951171875,180.6999969482422,189.32000732421875,180.11000061035156,132001400,4.85%
353,2023-05-23,185.77000427246094,186.1999969482422,192.9600067138672,185.25999450683594,156952100,-1.64%
354,2023-05-24,182.89999389648438,182.22999572753906,184.22000122070312,178.22000122070312,137605100,-1.54%
355,2023-05-25,184.47000122070312,186.5399932861328,186.77999877929688,180.5800018310547,96870700,0.86%
356,2023-05-26,193.1699981689453,184.6199951171875,198.60000610351562,184.52999877929688,162061500,4.72%
357,2023-05-30,201.16000366210938,200.10000610351562,204.47999572753906,197.52999877929688,128818700,4.14%
358,2023-05-31,203.92999267578125,199.77999877929688,203.9499969482422,195.1199951171875,150711700,1.38%
359,2023-06-01,207.52000427246094,202.58999633789062,209.8000030517578,199.3699951171875,148029900,1.76%
360,2023-06-02,213.97000122070312,210.14999389648438,217.25,209.75,164398400,3.11%
361,2023-06-05,217.61000061035156,217.8000030517578,221.2899932861328,214.52000427246094,151143100,1.70%
362,2023-06-06,221.30999755859375,216.13999938964844,221.91000366210938,212.52999877929688,146911600,1.70%
363,2023-06-07,224.57000732421875,228.0,230.8300018310547,223.1999969482422,185710800,1.47%
364,2023-06-08,234.86000061035156,224.22000122070312,235.22999572753906,223.00999450683594,164489700,4.58%
365,2023-06-09,244.39999389648438,249.07000732421875,252.4199981689453,242.02000427246094,200242400,4.06%
366,2023-06-12,249.8300018310547,247.94000244140625,250.97000122070312,244.58999633789062,150337900,2.22%
367,2023-06-13,258.7099914550781,253.50999450683594,259.67999267578125,251.33999633789062,162384300,3.55%
368,2023-06-14,256.7900085449219,260.1700134277344,261.57000732421875,250.5,170575500,-0.74%
369,2023-06-15,255.89999389648438,248.39999389648438,258.95001220703125,247.2899932861328,160171200,-0.35%
370,2023-06-16,260.5400085449219,258.9200134277344,263.6000061035156,257.2099914550781,167915600,1.81%
371,2023-06-20,274.45001220703125,261.5,274.75,261.1199951171875,165611200,5.34%
372,2023-06-21,259.4599914550781,275.1300048828125,276.989990234375,257.7799987792969,211797100,-5.46%
373,2023-06-22,264.6099853515625,250.77000427246094,265.0,248.25,166875900,1.98%
374,2023-06-23,256.6000061035156,259.2900085449219,262.45001220703125,252.8000030517578,177460800,-3.03%
375,2023-06-26,241.0500030517578,250.07000732421875,258.3699951171875,240.6999969482422,179990600,-6.06%
376,2023-06-27,250.2100067138672,243.24000549316406,250.38999938964844,240.85000610351562,164968200,3.80%
377,2023-06-28,256.239990234375,249.6999969482422,259.8800048828125,248.88999938964844,159770800,2.41%
378,2023-06-29,257.5,258.0299987792969,260.739990234375,253.61000061035156,131283400,0.49%
379,2023-06-30,261.7699890136719,260.6000061035156,264.45001220703125,259.8900146484375,112620800,1.66%
380,2023-07-03,279.82000732421875,276.489990234375,284.25,275.1099853515625,119685900,6.90%
381,2023-07-05,282.4800109863281,278.82000732421875,283.8500061035156,277.6000061035156,131530900,0.95%
382,2023-07-06,276.5400085449219,278.0899963378906,279.9700012207031,272.8800048828125,120332100,-2.10%
383,2023-07-07,274.42999267578125,278.42999267578125,280.7799987792969,273.7699890136719,113879200,-0.76%
384,2023-07-10,269.6099853515625,276.4700012207031,277.5199890136719,265.1000061035156,119425400,-1.76%
385,2023-07-11,269.7900085449219,268.6499938964844,270.8999938964844,266.3699951171875,91972400,0.07%
386,2023-07-12,271.989990234375,276.3299865722656,276.5199890136719,271.4599914550781,95672100,0.82%
387,2023-07-13,277.8999938964844,274.5899963378906,279.45001220703125,270.6000061035156,112681500,2.17%
388,2023-07-14,281.3800048828125,277.010009765625,285.29998779296875,276.30999755859375,120062400,1.25%
389,2023-07-17,290.3800048828125,286.6300048828125,292.2300109863281,283.57000732421875,131569600,3.20%
390,2023-07-18,293.3399963378906,290.1499938964844,295.260009765625,286.010009765625,112120300,1.02%
391,2023-07-19,291.260009765625,296.0400085449219,299.2900085449219,289.5199890136719,142355400,-0.71%
392,2023-07-20,262.8999938964844,279.55999755859375,280.92999267578125,261.20001220703125,175158300,-9.74%
393,2023-07-21,260.0199890136719,268.0,268.0,255.8000030517578,161796100,-1.10%
394,2023-07-24,269.05999755859375,255.85000610351562,269.8500061035156,254.1199951171875,136508500,3.48%
395,2023-07-25,265.2799987792969,272.3800048828125,272.8999938964844,265.0,112757300,-1.40%
396,2023-07-26,264.3500061035156,263.25,268.0400085449219,261.75,95856200,-0.35%
397,2023-07-27,255.7100067138672,268.30999755859375,269.1300048828125,255.3000030517578,103697300,-3.27%
398,2023-07-28,266.44000244140625,259.8599853515625,267.25,258.2300109863281,111446000,4.20%
399,2023-07-31,267.42999267578125,267.4800109863281,269.0799865722656,263.7799987792969,84582200,0.37%
400,2023-08-01,261.07000732421875,266.260009765625,266.4700012207031,260.25,83166000,-2.38%
401,2023-08-02,254.11000061035156,255.57000732421875,259.5199890136719,250.49000549316406,101752900,-2.67%
402,2023-08-03,259.32000732421875,252.0399932861328,260.489990234375,252.0,97569100,2.05%
403,2023-08-04,253.86000061035156,260.9700012207031,264.7699890136719,253.11000061035156,99539900,-2.11%
404,2023-08-07,251.4499969482422,251.4499969482422,253.64999389648438,242.75999450683594,111097900,-0.95%
405,2023-08-08,249.6999969482422,247.4499969482422,250.9199981689453,245.00999450683594,96642200,-0.70%
406,2023-08-09,242.19000244140625,250.8699951171875,251.10000610351562,241.89999389648438,101596300,-3.01%
407,2023-08-10,245.33999633789062,245.39999389648438,251.8000030517578,243.0,109498600,1.30%
408,2023-08-11,242.64999389648438,241.77000427246094,243.7899932861328,238.02000427246094,99038600,-1.10%
409,2023-08-14,239.75999450683594,235.6999969482422,240.66000366210938,233.75,98595300,-1.19%
410,2023-08-15,232.9600067138672,238.72999572753906,240.5,232.61000061035156,88197600,-2.84%
411,2023-08-16,225.60000610351562,228.02000427246094,233.97000122070312,225.3800048828125,112484500,-3.16%
412,2023-08-17,219.22000122070312,226.05999755859375,226.74000549316406,218.8300018310547,120718400,-2.83%
413,2023-08-18,215.49000549316406,214.1199951171875,217.5800018310547,212.36000061035156,136276600,-1.70%
414,2023-08-21,231.27999877929688,221.5500030517578,232.1300048828125,220.5800018310547,135702700,7.33%
415,2023-08-22,233.19000244140625,240.25,240.82000732421875,229.5500030517578,130442800,0.83%
416,2023-08-23,236.86000061035156,229.33999633789062,238.97999572753906,229.2899932861328,101077600,1.57%
417,2023-08-24,230.0399932861328,238.66000366210938,238.9199981689453,228.17999267578125,99777400,-2.88%
418,2023-08-25,238.58999633789062,231.30999755859375,239.0,230.35000610351562,106612200,3.72%
419,2023-08-28,238.82000732421875,242.5800018310547,244.3800048828125,235.35000610351562,107673700,0.10%
420,2023-08-29,257.17999267578125,238.5800018310547,257.4800109863281,237.77000427246094,134047600,7.69%
421,2023-08-30,256.8999938964844,254.1999969482422,260.510009765625,250.58999633789062,121988400,-0.11%
422,2023-08-31,258.0799865722656,255.97999572753906,261.17999267578125,255.0500030517578,108861700,0.46%
423,2023-09-01,245.00999450683594,257.260009765625,259.0799865722656,242.00999450683594,132541600,-5.06%
424,2023-09-05,256.489990234375,245.0,258.0,244.86000061035156,129469600,4.69%
425,2023-09-06,251.9199981689453,255.13999938964844,255.38999938964844,245.05999755859375,116959800,-1.78%
426,2023-09-07,251.49000549316406,245.07000732421875,252.80999755859375,243.27000427246094,115312900,-0.17%
427,2023-09-08,248.5,251.22000122070312,256.5199890136719,246.6699981689453,118367700,-1.19%
428,2023-09-11,273.5799865722656,264.2699890136719,274.8500061035156,260.6099853515625,174667900,10.09%
429,2023-09-12,267.4800109863281,270.760009765625,278.3900146484375,266.6000061035156,135999900,-2.23%
430,2023-09-13,271.29998779296875,270.07000732421875,274.9800109863281,268.1000061035156,111673700,1.43%
431,2023-09-14,276.0400085449219,271.32000732421875,276.7099914550781,270.4200134277344,107709800,1.75%
432,2023-09-15,274.3900146484375,277.54998779296875,278.9800109863281,271.0,133692300,-0.60%
433,2023-09-18,265.2799987792969,271.1600036621094,271.44000244140625,263.760009765625,101543300,-3.32%
434,2023-09-19,266.5,264.3500061035156,267.8500061035156,261.20001220703125,103704000,0.46%
435,2023-09-20,262.5899963378906,267.0400085449219,273.92999267578125,262.4599914550781,122514600,-1.47%
436,2023-09-21,255.6999969482422,257.8500061035156,260.8599853515625,254.2100067138672,119951500,-2.62%
437,2023-09-22,244.8800048828125,257.3999938964844,257.7900085449219,244.47999572753906,127524100,-4.23%
438,2023-09-25,246.99000549316406,243.3800048828125,247.10000610351562,238.30999755859375,104636600,0.86%
439,2023-09-26,244.1199951171875,242.97999572753906,249.5500030517578,241.66000366210938,101993600,-1.16%
440,2023-09-27,240.5,244.25999450683594,245.3300018310547,234.5800018310547,136597200,-1.48%
441,2023-09-28,246.3800048828125,240.02000427246094,247.5500030517578,238.64999389648438,117058900,2.44%
442,2023-09-29,250.22000122070312,250.0,254.77000427246094,246.35000610351562,128522700,1.56%
443,2023-10-02,251.60000610351562,244.80999755859375,254.27999877929688,242.6199951171875,123810400,0.55%
444,2023-10-03,246.52999877929688,248.61000061035156,250.02000427246094,244.4499969482422,101985300,-2.02%
445,2023-10-04,261.1600036621094,248.13999938964844,261.8599853515625,247.60000610351562,129721600,5.93%
446,2023-10-05,260.04998779296875,260.0,263.6000061035156,256.25,119159200,-0.43%
447,2023-10-06,260.5299987792969,253.97999572753906,261.6499938964844,250.64999389648438,118121800,0.18%
448,2023-10-09,259.6700134277344,255.30999755859375,261.3599853515625,252.0500030517578,101377900,-0.33%
449,2023-10-10,263.6199951171875,257.75,268.94000244140625,257.6499938964844,122656000,1.52%
450,2023-10-11,262.989990234375,266.20001220703125,268.6000061035156,260.8999938964844,103706300,-0.24%
451,2023-10-12,258.8699951171875,262.9200134277344,265.4100036621094,256.6300048828125,111508100,-1.57%
452,2023-10-13,251.1199951171875,258.8999938964844,259.6000061035156,250.22000122070312,102073800,-2.99%
453,2023-10-16,253.9199981689453,250.0500030517578,255.39999389648438,248.47999572753906,88917200,1.12%
454,2023-10-17,254.85000610351562,250.10000610351562,257.17999267578125,247.0800018310547,93562900,0.37%
455,2023-10-18,242.67999267578125,252.6999969482422,254.6300048828125,242.0800018310547,125147800,-4.78%
456,2023-10-19,220.11000061035156,225.9499969482422,230.61000061035156,216.77999877929688,170772700,-9.30%
457,2023-10-20,211.99000549316406,217.00999450683594,218.86000061035156,210.4199981689453,138010100,-3.69%
458,2023-10-23,212.0800018310547,210.0,216.97999572753906,202.50999450683594,150683400,0.04%
459,2023-10-24,216.52000427246094,216.5,222.0500030517578,214.11000061035156,118231100,2.09%
460,2023-10-25,212.4199981689453,215.8800048828125,220.10000610351562,212.1999969482422,107065100,-1.89%
461,2023-10-26,205.75999450683594,211.32000732421875,214.8000030517578,204.8800048828125,115112600,-3.14%
462,2023-10-27,207.3000030517578,210.60000610351562,212.41000366210938,205.77000427246094,94881200,0.75%
463,2023-10-30,197.36000061035156,209.27999877929688,210.8800048828125,194.6699981689453,136448200,-4.79%
464,2023-10-31,200.83999633789062,196.1199951171875,202.8000030517578,194.07000732421875,118068300,1.76%
465,2023-11-01,205.66000366210938,204.0399932861328,205.99000549316406,197.85000610351562,121661700,2.40%
466,2023-11-02,218.50999450683594,212.97000122070312,219.1999969482422,211.4499969482422,125987600,6.25%
467,2023-11-03,219.9600067138672,221.14999389648438,226.3699951171875,218.39999389648438,119534800,0.66%
468,2023-11-06,219.27000427246094,223.97999572753906,226.32000732421875,215.0,117335800,-0.31%
469,2023-11-07,222.17999267578125,219.97999572753906,223.1199951171875,215.72000122070312,116900100,1.33%
470,2023-11-08,222.11000061035156,223.14999389648438,224.14999389648438,217.63999938964844,106584800,-0.03%
471,2023-11-09,209.97999572753906,219.75,220.8000030517578,206.67999267578125,142110500,-5.46%
472,2023-11-10,214.64999389648438,210.02999877929688,215.3800048828125,205.69000244140625,130994000,2.22%
473,2023-11-13,223.7100067138672,215.60000610351562,225.39999389648438,211.61000061035156,140447600,4.22%
474,2023-11-14,237.41000366210938,235.02999877929688,238.13999938964844,230.72000122070312,149771600,6.12%
475,2023-11-15,242.83999633789062,239.2899932861328,246.6999969482422,236.4499969482422,150354000,2.29%
476,2023-11-16,233.58999633789062,239.49000549316406,240.8800048828125,230.9600067138672,136816800,-3.81%
477,2023-11-17,234.3000030517578,232.0,237.38999938964844,226.5399932861328,142532800,0.30%
478,2023-11-20,235.60000610351562,234.0399932861328,237.10000610351562,231.02000427246094,116320100,0.55%
479,2023-11-21,241.1999969482422,235.0399932861328,243.6199951171875,233.33999633789062,122288000,2.38%
480,2023-11-22,234.2100067138672,242.0399932861328,244.00999450683594,231.39999389648438,117950600,-2.90%
481,2023-11-24,235.4499969482422,233.75,238.75,232.3300018310547,65125200,0.53%
482,2023-11-27,236.0800018310547,236.88999938964844,238.3300018310547,232.10000610351562,112031800,0.27%
483,2023-11-28,246.72000122070312,236.67999267578125,247.0,234.00999450683594,148549900,4.51%
484,2023-11-29,244.13999938964844,249.2100067138672,252.75,242.75999450683594,135401300,-1.05%
485,2023-11-30,240.0800018310547,245.13999938964844,245.22000122070312,236.91000366210938,132353200,-1.66%
486,2023-12-01,238.8300018310547,233.13999938964844,240.19000244140625,231.89999389648438,121331700,-0.52%
487,2023-12-04,235.5800018310547,235.75,239.3699951171875,233.2899932861328,104099800,-1.36%
488,2023-12-05,238.72000122070312,233.8699951171875,246.66000366210938,233.6999969482422,137971100,1.33%
489,2023-12-06,239.3699951171875,242.9199981689453,246.57000732421875,239.1699981689453,126436200,0.27%
490,2023-12-07,242.63999938964844,241.5500030517578,244.0800018310547,236.97999572753906,107142300,1.37%
491,2023-12-08,243.83999633789062,240.27000427246094,245.27000427246094,239.27000427246094,103126800,0.49%
492,2023-12-11,239.74000549316406,242.74000549316406,243.44000244140625,237.4499969482422,97913900,-1.68%
493,2023-12-12,237.00999450683594,238.5500030517578,238.99000549316406,233.8699951171875,95328300,-1.14%
494,2023-12-13,239.2899932861328,234.19000244140625,240.3000030517578,228.1999969482422,146286300,0.96%
495,2023-12-14,251.0500030517578,241.22000122070312,253.8800048828125,240.7899932861328,160829200,4.91%
496,2023-12-15,253.5,251.2100067138672,254.1300048828125,248.3000030517578,135932800,0.98%
497,2023-12-18,252.0800018310547,253.77999877929688,258.739990234375,251.36000061035156,116416500,-0.56%
498,2023-12-19,257.2200012207031,253.47999572753906,258.3399963378906,253.00999450683594,106737400,2.04%
499,2023-12-20,247.13999938964844,256.4100036621094,259.8399963378906,247.0,125097000,-3.92%
500,2023-12-21,254.5,251.89999389648438,254.8000030517578,248.5500030517578,109594200,2.98%
501,2023-12-22,252.5399932861328,256.760009765625,258.2200012207031,251.3699951171875,93370100,-0.77%
502,2023-12-26,256.6099853515625,254.49000549316406,257.9700012207031,252.91000366210938,86892400,1.61%
503,2023-12-27,261.44000244140625,258.3500061035156,263.3399963378906,257.5199890136719,106494400,1.88%
504,2023-12-28,253.17999267578125,263.6600036621094,265.1300048828125,252.7100067138672,113619900,-3.16%
505,2023-12-29,248.47999572753906,255.10000610351562,255.19000244140625,247.42999267578125,100891600,-1.86%
506,2024-01-02,248.4199981689453,250.0800018310547,251.25,244.41000366210938,104654200,-0.02%
507,2024-01-03,238.4499969482422,244.97999572753906,245.67999267578125,236.32000732421875,121082600,-4.01%
508,2024-01-04,237.92999267578125,239.25,242.6999969482422,237.72999572753906,102629300,-0.22%
509,2024-01-05,237.49000549316406,236.86000061035156,240.1199951171875,234.89999389648438,92488900,-0.18%
510,2024-01-08,240.4499969482422,236.13999938964844,241.25,235.3000030517578,85166600,1.25%
511,2024-01-09,234.9600067138672,238.11000061035156,238.9600067138672,232.0399932861328,96705700,-2.28%
512,2024-01-10,233.94000244140625,235.10000610351562,235.5,231.2899932861328,91628500,-0.43%
513,2024-01-11,227.22000122070312,230.57000732421875,230.92999267578125,225.3699951171875,105873600,-2.87%
514,2024-01-12,218.88999938964844,220.0800018310547,225.33999633789062,217.14999389648438,123043800,-3.67%
515,2024-01-16,219.91000366210938,215.10000610351562,223.49000549316406,212.17999267578125,115355000,0.47%
516,2024-01-17,215.5500030517578,214.86000061035156,215.6699981689453,212.00999450683594,103164400,-1.98%
517,2024-01-18,211.8800048828125,216.8800048828125,217.4499969482422,208.74000549316406,108595400,-1.70%
518,2024-01-19,212.19000244140625,209.99000549316406,213.19000244140625,207.55999755859375,102260300,0.15%
519,2024-01-22,208.8000030517578,212.25999450683594,217.8000030517578,206.27000427246094,117952500,-1.60%
520,2024-01-23,209.13999938964844,211.3000030517578,215.64999389648438,207.75,106605900,0.16%
521,2024-01-24,207.8300018310547,211.8800048828125,212.72999572753906,206.77000427246094,123369900,-0.63%
522,2024-01-25,182.6300048828125,189.6999969482422,193.0,180.05999755859375,198076800,-12.13%
523,2024-01-26,183.25,185.5,186.77999877929688,182.10000610351562,107343200,0.34%
524,2024-01-29,190.92999267578125,185.6300048828125,191.47999572753906,183.6699981689453,125013100,4.19%
525,2024-01-30,191.58999633789062,195.3300018310547,196.36000061035156,190.61000061035156,109982300,0.35%
526,2024-01-31,187.2899932861328,187.0,193.97000122070312,185.85000610351562,103221400,-2.24%
527,2024-02-01,188.86000061035156,188.5,189.8800048828125,184.27999877929688,91843300,0.84%
528,2024-02-02,187.91000366210938,185.0399932861328,188.69000244140625,182.0,110612700,-0.50%
529,2024-02-05,181.05999755859375,184.25999450683594,184.67999267578125,175.00999450683594,134294400,-3.65%
530,2024-02-06,185.10000610351562,177.2100067138672,186.49000549316406,177.11000061035156,122676000,2.23%
531,2024-02-07,187.5800018310547,188.17999267578125,189.7899932861328,182.67999267578125,111535200,1.34%
532,2024-02-08,189.55999755859375,189.0,191.6199951171875,185.5800018310547,83034000,1.06%
533,2024-02-09,193.57000732421875,190.17999267578125,194.1199951171875,189.47999572753906,84476300,2.12%
534,2024-02-12,188.1300048828125,192.11000061035156,194.72999572753906,187.27999877929688,95498600,-2.81%
535,2024-02-13,184.02000427246094,183.99000549316406,187.25999450683594,182.11000061035156,86759500,-2.18%
536,2024-02-14,188.7100067138672,185.3000030517578,188.88999938964844,183.35000610351562,81203000,2.55%
537,2024-02-15,200.4499969482422,189.16000366210938,200.8800048828125,188.86000061035156,120831800,6.22%
538,2024-02-16,199.9499969482422,202.05999755859375,203.1699981689453,197.39999389648438,111346700,-0.25%
539,2024-02-20,193.75999450683594,196.1300048828125,198.60000610351562,189.1300048828125,104545800,-3.10%
540,2024-02-21,194.77000427246094,193.36000061035156,199.44000244140625,191.9499969482422,103500300,0.52%
541,2024-02-22,197.41000366210938,194.0,198.32000732421875,191.36000061035156,92739500,1.36%
542,2024-02-23,191.97000122070312,195.30999755859375,197.57000732421875,191.5,78841900,-2.76%
543,2024-02-26,199.39999389648438,192.2899932861328,201.77999877929688,192.0,111747100,3.87%
544,2024-02-27,199.72999572753906,204.0399932861328,205.60000610351562,198.25999450683594,108645400,0.17%
545,2024-02-28,202.0399932861328,200.4199981689453,205.3000030517578,198.44000244140625,99806200,1.16%
546,2024-02-29,201.8800048828125,204.17999267578125,205.27999877929688,198.4499969482422,85907000,-0.08%
547,2024-03-01,202.63999938964844,200.52000427246094,204.52000427246094,198.5,82243100,0.38%
548,2024-03-04,188.13999938964844,198.72999572753906,199.75,186.72000122070312,134334900,-7.16%
549,2024-03-05,180.74000549316406,183.0500030517578,184.58999633789062,177.57000732421875,119660800,-3.93%
550,2024-03-06,176.5399932861328,179.99000549316406,181.5800018310547,173.6999969482422,107920900,-2.32%
551,2024-03-07,178.64999389648438,174.35000610351562,180.0399932861328,173.6999969482422,102129000,1.20%
552,2024-03-08,175.33999633789062,181.5,182.72999572753906,174.6999969482422,85544600,-1.85%
553,2024-03-11,177.77000427246094,175.4499969482422,182.8699951171875,174.8000030517578,85391500,1.39%
554,2024-03-12,177.5399932861328,177.77000427246094,179.42999267578125,172.41000366210938,87391700,-0.13%
555,2024-03-13,169.47999572753906,173.0500030517578,176.0500030517578,169.14999389648438,106524500,-4.54%
556,2024-03-14,162.5,167.77000427246094,171.1699981689453,160.50999450683594,126325700,-4.12%
557,2024-03-15,163.57000732421875,163.16000366210938,165.17999267578125,160.75999450683594,97146800,0.66%
558,2024-03-18,173.8000030517578,170.02000427246094,174.72000122070312,165.89999389648438,108214400,6.25%
559,2024-03-19,171.32000732421875,172.36000061035156,172.82000732421875,167.4199981689453,77271400,-1.43%
560,2024-03-20,175.66000366210938,173.0,176.25,170.82000732421875,83846700,2.53%
561,2024-03-21,172.82000732421875,176.38999938964844,178.17999267578125,171.8000030517578,73178000,-1.62%
562,2024-03-22,170.8300018310547,166.69000244140625,171.1999969482422,166.3000030517578,75580600,-1.15%
563,2024-03-25,172.6300048828125,168.75999450683594,175.24000549316406,168.72999572753906,74228600,1.05%
564,2024-03-26,177.6699981689453,178.5800018310547,184.25,177.3800048828125,113186200,2.92%
