,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open_1,high_1,low_1,close_1,vol_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,dji_cr_2,dji_f_cr_2,ixic_cr_2,ixic_f_cr_2,spx_cr_2,spx_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,dxy_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,sox_cr_2,vix_cr_2,wti_cr_2,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-12,12.484546416439272,1.605107965886409,-0.6141586910850327,-0.3849932913613376,-3.092968642077635,-0.6708302718589273,-0.7984182618855037,-8.0,-9.74561403508772,-1.0,-6.460666194188518,-2.6182136602451838,0.51,0.49,1.41,1.43,0.92,0.92,0.04,-0.79,-0.39,-0.5,-1.1,28.28,-1.07,0.02,-0.48,1.84,-5.1,3.82,0.0038412291933418692,0.011523687580025609,0.011673151750972763,0.011538461538461539,0.34435256360483474,0.4113142004522882,-0.1565495301516616,-0.7796708756452825,-0.7877345720351662,1.3428173805473944,-0.81339627506595,-1.1938969571230982,-0.9674115456238361,-2.5949448088305873,-1.025762980578676,0.9853130636433909,-14.588235294117647,0.05619394750335288,0.05816046749937685,1.4565576898613481,1.6045183235992557,0.7707899474451525,0.7980290289754164,1.1396011396011407,-0.158730158730153,-0.11184045488753169,-1.0764872521246405,2.1146994598321998,31.87954309449637,-2.536275573777082,-0.9309991234868223,-0.44421064936584453,2.0836077233095356,-1.8656716417910522,2.940430925221791,0.0038412291933418692,0.007653061224489796,0.007751937984496124,0.007662835249042145,-0.12278116626992738,1,0,0,0,0,0
2022-01-13,-0.7283081828018271,-1.1343200933358872,-3.8005444945550546,-6.2805934080687384,-1.379314896706488,1.2023809523809523,8.502452073116363,-3.342857142857143,-0.19949849548645937,-3.8923076923076922,-1.3791044776119403,-0.5616883116883117,0.11,0.09,0.23,0.36,0.28,0.24,-2.29,-2.12,-0.75,0.31,3.87,-3.94,2.21,1.54,-0.54,0.66,-4.29,1.75,0.01403061224489796,0.007594936708860759,0.007692307692307693,0.0,-0.16357169329104237,2.663640919975497,-1.349918345127926,-2.0805657534537274,-4.2476003715553725,-0.20610581572040337,-0.27504286064168504,0.9155208052484947,15.4,-8.000877192982456,1.0,1.0701630049610205,-1.7092819614711032,0.6139643409954264,0.5785491766800178,1.6433299448631853,1.7891465914915428,1.2003537253575347,1.1582390476701165,-2.254428341384865,-2.8916929547844346,-1.1351435868035635,-0.17094017094016478,2.727070347284069,23.232323232323225,1.1169138497317412,1.563525038268103,-1.0158258488865206,2.5174751668681274,-9.175257731958752,5.637223571519873,0.01792573623559539,0.019206145966709345,0.019455252918287938,0.011538461538461539,0.12445453839583819,2,0,0,0,0,0
2022-01-14,-2.9225694655560286,-0.9614706492428957,-2.2485589999901805,-1.3180067374308777,0.23212110666434663,1.9682915057915058,-1.3052453786243783,-1.0,0.8783360481142714,-1.2712765957446808,-0.38959260527216705,-1.9234567901234567,-0.49,-0.47,-2.51,-2.5,-1.42,-1.36,-1.28,-2.11,-0.14,-2.92,-3.03,0.0,-0.82,-0.35,0.02,-2.29,15.27,-0.63,-0.0025157232704402514,-0.0037688442211055275,-0.008905852417302799,-0.012674271229404309,0.25283026685126553,-1.5223463917866376,-1.0051752659898654,2.4966450335496644,0.6792642813989394,-1.4673618903042704,5.537308673469388,-3.900579580918413,-1.0,0.5036108324974925,-0.2153846153846154,-1.2314081765087606,-1.4047619047619047,-0.38177182954217226,-0.38474313551815764,-2.2875318821786537,-2.152422462257596,-1.1468108897173026,-1.126461211477152,-3.54124748490946,-4.1865394806571254,-0.8894469732642645,-2.577319587628862,0.7203151378728275,-3.9370078740157513,1.3743401517650984,1.185701890427619,-0.5199989935503389,-1.6411209165505474,10.320478001086359,1.1081014528441342,0.011479591836734694,0.0037974683544303796,-0.001282051282051282,-0.012674271229404309,0.04790269869613557,3,0,0,0,0,0
2022-01-17,-0.14187789566894893,-51.54104979811575,0.49415659997483324,1.7820794691397506,0.05084027679706256,-0.5015527697835878,-2.0651706117430066,1.0,-0.7483156560603028,54.666666666666664,2.1480650588895123,0.9545454545454546,-0.56,-0.54,0.59,0.68,0.08,0.06,2.34,3.98,0.41,5.43,8.27,5.74,-1.21,-1.36,0.33,2.33,-5.51,2.07,-0.0201765447667087,-0.015132408575031526,-0.010269576379974325,-0.007702182284980745,-0.28203524165945554,-2.6497993555055634,-2.947313835303879,-2.8655426702933062,-1.8847200152545605,0.29476248477466505,0.47953667953667956,-0.6748615933189452,9.317073170731707,-0.5272522240320762,-16.101063829787233,0.921602191030469,-2.8049382716049385,-1.0430054075026123,-1.006637168141593,-1.9399027810057514,-1.8348046389400308,-1.3435314777788356,-1.304002120328651,1.0296540362438185,1.7866811044937692,0.27412858739429274,2.340182648401822,4.984288655325597,5.737704918032792,-2.011439177670408,-1.7009365916675618,0.3541703559412116,-0.015379883112886012,8.910329171396143,1.4278799612778226,-0.022641509433962263,-0.018844221105527637,-0.019083969465648856,-0.020278833967046894,-0.10051202021841132,4,1,0,0,0,0
2022-01-20,-0.3532062112800708,-0.6478624944909652,-0.31640828217667255,-12.12850327966607,-0.2886016774370961,1.9119871279163314,-3.8470149253731343,-1.0,-0.38417325259160423,-7.476190476190476,-0.16598694942903752,0.3926940639269406,-0.96,-0.99,-1.15,-1.13,-0.97,-1.03,-0.67,-4.11,-0.23,-1.14,0.43,21.13,-1.06,-0.77,-0.38,-3.09,4.65,1.79,-0.014175257731958763,-0.011568123393316195,-0.006527415143603133,-0.00909090909090909,0.09438603553525089,-5.773044381772302,-1.040970857191693,-0.5171247978832868,-7.327343617562299,0.4123106319093763,0.051659015631355686,3.278504672897196,-1.0,0.029336078229541946,-2.142857142857143,-2.4325744308231174,-4.08080808080808,-2.4592466934971986,-2.5513622152746764,-3.7163239613932015,-3.5541299117882916,-2.78992461691884,-2.850547562808675,-1.2461059190031163,-4.402834008097164,0.35118709650285285,2.487562189054735,4.7438708391468865,23.2974910394265,-2.505480739116818,-1.6546140271962808,-0.15630383448599566,-7.393734297287599,24.283480979676913,3.9072768550603367,-0.014175257731958763,-0.011568123393316195,-0.010403120936280884,-0.015483870967741935,0.19332364122709725,2,1,0,0,0,0
2022-01-21,-0.5351722851100883,16.96328744263663,-2.121613394216134,1.3437910247823175,-0.38316582914572866,-0.6663996021659851,7.287680209698558,-1.0526315789473684,-0.6765,-1.0,-0.6332518337408313,-0.7786885245901639,-0.89,-0.84,-1.3,-1.28,-1.1,-1.09,0.83,2.75,0.23,-2.31,-2.29,4.65,2.66,0.72,0.36,-3.25,7.3,-0.07,-0.00392156862745098,-0.002600780234070221,-0.002628120893561104,0.002621231979030144,-0.0851656049304389,-0.699352321184327,5.325547230791832,-1.76672562688586,-27.08288610614192,-0.5611852055547917,-0.028559935639581657,-24.595149253731343,1.0,-0.8007800472133839,-1.0,-0.6941272430668842,-0.6917808219178082,-1.846503396952149,-1.8236478629569755,-2.4324976390545134,-2.4003682756806524,-2.066920962829953,-2.1110199617172545,0.15667841754798292,-1.4720812182741074,-0.003136172614940845,-3.413333333333336,-1.8729096989966614,26.7605633802817,1.5636587071212145,-0.05446470966119967,-0.02263790255640458,-6.235243614509542,12.286090390522162,1.7207070115884335,-0.01804123711340206,-0.014138817480719794,-0.009138381201044387,-0.006493506493506494,0.0011819867914664606,3,0,0,0,0,0
2022-01-24,13.394995651301265,0.3967207023085141,-6.20450536029312,-1.7183420589378386,0.5618047939840201,3.840662525879917,-0.7442871827310825,1.1347305389221556,6.428645028335909,1.0,0.3893333333333333,2.4814814814814814,-1.3,-1.33,-2.72,-2.79,-1.89,-1.89,-0.66,0.36,-0.09,-2.24,-1.08,-5.56,-1.65,-0.99,0.01,-1.72,12.74,-2.03,-0.005249343832020997,-0.011734028683181226,-0.015810276679841896,-0.011764705882352941,0.6006025738240636,5.691192934444583,24.089695452649146,4.8374429223744295,-2.683643670462157,-0.036625434866640896,0.6148469444137473,1.1192660550458715,-1.1123542388906398,1.4031666666666667,-10.279411764705882,-0.4904645476772616,-0.22950819672131148,-2.1790163194984644,-2.1569750787739905,-3.9841006955945675,-4.0376492500083145,-2.974567371755838,-2.967342653478477,0.15772870662460584,3.123345685547906,0.13202011735122043,-4.530744336569583,-3.3491912464319604,-1.1627906976744036,0.9583467180640374,-0.2811123464261169,0.36864652857851254,-4.91113448867725,20.964360587002094,-2.092916283348658,-0.009150326797385621,-0.014304291287386216,-0.018396846254927726,-0.009174311926605505,0.4642862873711197,4,0,0,0,0,0
2022-01-25,-1.6074910997295062,0.5565014965081476,-2.4903785982478097,-4.819929346615321,-1.2024275253285184,-1.2490804263400113,-0.4897959183673469,-1.155680224403927,0.6197378458977738,-0.6648177496038035,1.0619001919385798,-1.0468085106382978,0.29,0.28,0.63,0.52,0.28,0.31,-0.16,-0.93,0.28,0.2,-5.36,-4.23,-2.91,-1.49,0.26,1.31,3.64,-2.15,-0.005277044854881266,0.0,0.0,-0.006613756613756613,-0.13271089014265447,-9.744831738810463,1.173997863347113,6.756683403446872,1.7440159118447223,-1.3161522794924017,-2.2057142857142855,-0.8695342769036135,-1.3323353293413174,11.032457496136013,1.0,1.8646666666666667,-1.162962962962963,-1.0107620856340644,-1.0486480240351284,-2.1116968889403944,-2.290950744558992,-1.619548801734645,-1.5866808201575506,-0.15735641227380032,-0.9302325581395358,0.1892216820866629,0.33898305084745795,-4.410316991533772,0.0,-4.516532804839894,-2.4690150488353515,0.26584592677075575,-0.42634771660753373,16.842516608050015,-4.13118527042578,-0.010498687664041995,-0.011734028683181226,-0.015810276679841896,-0.018300653594771243,0.3881851814872483,0,0,0,0,0,0
2022-01-26,-1.935360227681338,0.18255918297581403,-1.0550044612396998,-1.000874810457734,4.237859266600594,-2.5303935709870182,-0.9436363636363636,9.00900900900901,-1.03399700278313,-1.1394799054373523,-1.131952525017454,-21.227272727272727,-0.19,-0.2,-2.28,-2.48,-1.22,-1.24,1.5,2.24,0.03,0.0,5.8,13.53,-2.84,-2.56,0.06,-3.71,4.21,2.75,-0.007957559681697613,-0.010554089709762533,-0.020080321285140562,-0.014647137150466045,0.2762856717975933,-0.43177698664262276,0.840655138011307,-0.9180225281602002,-0.9966582858597753,-2.0602868893570068,-0.6188089168705412,-0.9712430426716141,-2.55820476858345,-1.0550662320549276,-1.0467511885895404,-1.2720729366602688,-0.05319148936170213,0.09443937129527737,0.08197441227274058,-1.6677415512618217,-1.9807299067687936,-0.9431709918075201,-0.9339407744874715,1.3375295043273112,1.2919896640826827,0.3107799845133175,0.2257336343115126,0.12670565302145018,8.732394366197191,-5.66473988439306,-4.018643116971096,0.32200987832386463,-2.4426458600209644,8.006932409012126,0.5402865867982074,-0.013192612137203167,-0.010554089709762533,-0.020080321285140562,-0.021164021164021163,0.1069086642170189,1,0,0,0,0,0
2022-01-27,-0.5725993783739571,-0.5687597676540467,-0.5842875318066157,-321.4095238095238,-1.4184484389782404,0.896234459853687,10.125448028673835,-0.7245724572457246,-29.306045340050378,-1.7118644067796611,0.5837742504409171,-1.4202247191011237,-0.38,-0.38,0.02,0.13,-0.15,-0.17,-0.12,0.15,0.49,5.44,12.57,3.63,-0.83,-0.41,0.06,1.68,2.57,2.04,-0.012032085561497326,-0.008,-0.001366120218579235,-0.00945945945945946,-0.27230683000309186,-1.3997735427552809,-0.49003290317066917,-1.022866040343603,-0.719702397813807,-3.1917740336967295,-3.901985026444124,-0.37292929292929294,1.7567567567567568,-0.03767929779490473,-0.900709219858156,-1.2089830114033047,7.5,-0.5715491277335725,-0.5780515575278078,-2.2591632124707486,-2.361906075443073,-1.3650391258307537,-1.4135679818336644,1.3790386130811718,2.3995826812728245,0.5206811636545716,5.46171171171171,19.093717816683846,17.64705882352941,-3.6388464059427514,-2.964183381088833,0.12044262665295417,-2.0948877841317306,6.889632107023419,4.849357820189644,-0.01989389920424403,-0.018469656992084433,-0.0214190093708166,-0.023968042609853527,-0.07125563366797588,2,0,0,0,0,0
