,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open_1,high_1,low_1,close_1,vol_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,dji_cr_2,dji_f_cr_2,ixic_cr_2,ixic_f_cr_2,spx_cr_2,spx_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,dxy_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,sox_cr_2,vix_cr_2,wti_cr_2,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-13,10.239693711810657,-0.5473480621884996,-10.051357608924437,-5.051809618244918,9.757751937984496,-19.555243069505824,-6.913455186082361,-1023.0,-11.684659090909092,1.0,11.637333333333334,6.6075949367088604,0.11,0.09,0.23,0.36,0.28,0.24,-2.29,-2.12,-0.75,0.31,3.87,-3.94,2.21,1.54,-0.54,0.66,-4.29,1.75,0.004056795131845842,0.06854838709677419,0.046610169491525424,0.09523809523809523,2.219483696644393,19.135513371206873,0.6730822106131427,-1483.8620689655172,-10.75820895522388,4.736479503961419,-1444.25,-18.678077682685977,-1.0,3.0836047774158524,0.8970588235294118,142.6060606060606,199.33333333333334,0.6139643409954264,0.5785491766800178,1.6433299448631853,1.7891465914915428,1.2003537253575347,1.1582390476701165,-2.254428341384865,-2.8916929547844346,-1.1351435868035635,-0.17094017094016478,2.727070347284069,23.232323232323225,1.1169138497317412,1.563525038268103,-1.0158258488865206,2.5174751668681274,-9.175257731958752,5.637223571519873,-0.004024144869215292,0.04950495049504951,0.012295081967213115,0.07520325203252033,4.2800766512964845,2,1,1,0,0,0
2022-01-14,-0.6771081352619772,-1.0288414133114214,-0.6893084978567386,-1.278678494952585,-0.4697652074701255,-1.033907846873376,0.4537668044538785,-1.2876712328767124,-0.6724275458654613,0.007751937984496124,0.5034817472040515,-1.1098169717138102,-0.49,-0.47,-2.51,-2.5,-1.42,-1.36,-1.28,-2.11,-0.14,-2.92,-3.03,0.0,-0.82,-0.35,0.02,-2.29,15.27,-0.63,0.08484848484848485,0.02830188679245283,0.07489878542510121,0.007561436672967864,-0.21054870026765868,2.6292056616907726,-1.0130551216246373,-3.8121798919525713,0.12915220624690135,4.704134366925064,-0.37083165930092404,-9.596784849152169,293.0,-4.5,1.0,18.0,-1.8354430379746836,-0.38177182954217226,-0.38474313551815764,-2.2875318821786537,-2.152422462257596,-1.1468108897173026,-1.126461211477152,-3.54124748490946,-4.1865394806571254,-0.8894469732642645,-2.577319587628862,0.7203151378728275,-3.9370078740157513,1.3743401517650984,1.185701890427619,-0.5199989935503389,-1.6411209165505474,10.320478001086359,1.1081014528441342,0.08924949290060852,0.09879032258064516,0.125,0.10351966873706005,1.5416255887829993,3,0,0,0,0,0
2022-01-17,-1.0643408209368739,66.35612535612536,-0.4243051743924954,-1.615257958287596,-0.2421291053227633,-6.4029374201788,-0.9893949485117065,-1.0,-0.17491883116883117,-1.9923076923076923,-1.344701754385965,-0.9393939393939394,-0.56,-0.54,0.59,0.68,0.08,0.06,2.34,3.98,0.41,5.43,8.27,5.74,-1.21,-1.36,0.33,2.33,-5.51,2.07,-0.0260707635009311,-0.01651376146788991,-0.02071563088512241,-0.01125703564727955,-0.47948496929210216,-1.0207751276510824,-2.942645850451931,-0.8211365098559015,-0.8285408381768125,-0.598150483396385,-0.8167980252901438,-0.9845827281867948,-1.0,-0.7297261366657803,-2.0,-1.5182527959485124,-1.0066555740432612,-1.0430054075026123,-1.006637168141593,-1.9399027810057514,-1.8348046389400308,-1.3435314777788356,-1.304002120328651,1.0296540362438185,1.7866811044937692,0.27412858739429274,2.340182648401822,4.984288655325597,5.737704918032792,-2.011439177670408,-1.7009365916675618,0.3541703559412116,-0.015379883112886012,8.910329171396143,1.4278799612778226,0.05656565656565657,0.011320754716981131,0.05263157894736842,-0.003780718336483932,-0.5890787324774305,4,1,1,0,0,0
2022-01-19,-26.574172892209177,-0.48725821307952105,1.756825099508312,-0.2976890756302521,7.167198468410977,0.9503013168663046,-17.92651296829971,-1.0071942446043165,0.9812967581047382,-0.9285714285714286,-2.611607142857143,0.2222222222222222,-1.51,-1.58,-2.6,-2.45,-1.83,-1.84,-0.58,-0.3,0.58,3.67,4.3,1.79,-1.46,-0.89,0.23,-4.44,18.76,2.08,0.005681818181818182,0.03148148148148148,0.0076481835564053535,0.026415094339622643,1.3689886874523234,-16.87479297780722,-0.5055409863801709,1.551332611050921,-0.40356824264049956,0.9124327555289898,2.098215340976244,27.3743961352657,1.0,1.3448106246925726,-1.0077519379844961,-1.2939739413680782,4.5,-2.0633489525558537,-1.5359267223323747,-2.0254869212207076,-2.4193030866970417,-1.7531583895325689,-1.8360444516025125,3.612012987012986,4.787234042553196,0.5804050217651955,4.573340769659792,8.009082464650636,10.077519379844949,-2.8258474968858986,-1.9740444639141486,0.22015511692590506,-2.219423894223211,12.210733628754312,1.908624597399509,0.015296367112810707,0.03917910447761194,0.013461538461538462,0.03225806451612903,1.0142623527707053,1,0,0,0,0,0
2022-01-20,-0.6004882527229479,-1.0947818648417451,-0.7572530235086289,0.8567155249775651,-0.6476793248945147,-0.9459449149309529,-0.8763939729292586,-833.0,-0.6742185861128592,-17.0,4.310249307479224,-4.863636363636363,-0.96,-0.99,-1.15,-1.13,-0.97,-1.03,-0.67,-4.11,-0.23,-1.14,0.43,21.13,-1.06,-0.77,-0.38,-3.09,4.65,1.79,0.02824858757062147,-0.0017953321364452424,-0.020872865275142316,-0.03860294117647059,-0.03174146430027302,-11.21718249733191,-1.0485986227466118,-0.330789042378834,0.30399159663865544,1.8774728781110401,-0.8945762964065174,-3.0922190201729105,4.985611510791367,-0.3545303408146301,-2.142857142857143,-9.558035714285714,-5.722222222222222,-2.4592466934971986,-2.5513622152746764,-3.7163239613932015,-3.5541299117882916,-2.78992461691884,-2.850547562808675,-1.2461059190031163,-4.402834008097164,0.35118709650285285,2.487562189054735,4.7438708391468865,23.2974910394265,-2.505480739116818,-1.6546140271962808,-0.15630383448599566,-7.393734297287599,24.283480979676913,3.9072768550603367,0.03409090909090909,0.02962962962962963,-0.01338432122370937,-0.013207547169811321,1.2937935176018047,2,1,1,1,1,0
2022-01-21,-2.000731185042043,14.461191335740072,-3.168217759429011,-2.129692282906396,-1.1049013084941228,-1.7586450247000707,-17.34710743801653,-1.0,-0.19896973599484868,-5.125,-2.3794992175273864,-0.788235294117647,-0.89,-0.84,-1.3,-1.28,-1.1,-1.09,0.83,2.75,0.23,-2.31,-2.29,4.65,2.66,0.72,0.36,-3.25,7.3,-0.07,-0.0347985347985348,-0.025179856115107913,0.003875968992248062,0.015296367112810707,-0.20448249632944757,-1.3998038642907815,-2.465440547476476,-1.5263283054762875,-3.097517200119653,-1.036958899828098,-1.0410086213473717,-3.02060100451179,-1.0,-0.7390392280260122,65.0,-8.325484764542937,-1.8181818181818181,-1.846503396952149,-1.8236478629569755,-2.4324976390545134,-2.4003682756806524,-2.066920962829953,-2.1110199617172545,0.15667841754798292,-1.4720812182741074,-0.003136172614940845,-3.413333333333336,-1.8729096989966614,26.7605633802817,1.5636587071212145,-0.05446470966119967,-0.02263790255640458,-6.235243614509542,12.286090390522162,1.7207070115884335,-0.007532956685499058,-0.026929982046678635,-0.017077798861480076,-0.02389705882352941,-0.2297333867724487,3,0,0,0,0,0
2022-01-24,-0.06231407546578988,0.9345046990835327,0.46834054088943394,1.5275242441528807,4.3890063424947146,12.447441860465116,-0.6698264239973036,1.0,-3.887459807073955,-1.2121212121212122,-0.15503875968992248,62.388888888888886,-1.3,-1.33,-2.72,-2.79,-1.89,-1.89,-0.66,0.36,-0.09,-2.24,-1.08,-5.56,-1.65,-0.99,0.01,-1.72,12.74,-2.03,-0.007590132827324478,-0.02952029520295203,-0.04826254826254826,-0.05084745762711865,0.1810261632948941,-1.938371546456364,28.90974729241877,-4.183682037646071,-3.855324633478331,-1.5653138168108227,-11.20183486238532,-6.397382920110193,-1.8088942307692308,-3.3129426915647135,-0.125,-2.165623369848722,12.423529411764706,-2.1790163194984644,-2.1569750787739905,-3.9841006955945675,-4.0376492500083145,-2.974567371755838,-2.967342653478477,0.15772870662460584,3.123345685547906,0.13202011735122043,-4.530744336569583,-3.3491912464319604,-1.1627906976744036,0.9583467180640374,-0.2811123464261169,0.36864652857851254,-4.91113448867725,20.964360587002094,-2.092916283348658,-0.04212454212454213,-0.0539568345323741,-0.044573643410852716,-0.036328871892925434,-0.060473014806035626,4,0,0,0,0,0
2022-01-25,-2.150776423442979,-0.447978273989137,-1.0744208536638973,-1.6859448174688259,-0.21184778344448804,-1.308453237410072,0.24767130279443664,-0.9494799405646359,-0.6776169265033407,21.857142857142858,-0.7594540165585142,-1.0622261174408414,0.29,0.28,0.63,0.52,0.28,0.31,-0.16,-0.93,0.28,0.2,-5.36,-4.23,-2.91,-1.49,0.26,1.31,3.64,-2.15,-0.05736137667304015,-0.043726235741444866,-0.014198782961460446,-0.017857142857142856,-0.5062207695378104,-2.079066854548301,0.06788862296421691,-1.1092751565223005,-2.73374215630348,3.2473572938689217,-5.147906976744186,-0.588051904280418,1.0,-1.9308681672025723,-5.848484848484849,-0.7967479674796748,-4.944444444444445,-1.0107620856340644,-1.0486480240351284,-2.1116968889403944,-2.290950744558992,-1.619548801734645,-1.5866808201575506,-0.15735641227380032,-0.9302325581395358,0.1892216820866629,0.33898305084745795,-4.410316991533772,0.0,-4.516532804839894,-2.4690150488353515,0.26584592677075575,-0.42634771660753373,16.842516608050015,-4.13118527042578,-0.06451612903225806,-0.07195571955719557,-0.06177606177606178,-0.06779661016949153,-0.4168338099325349,0,0,0,0,0,0
2022-01-26,-1.1818533565486555,-0.4217229692795452,-5.426461901949202,-0.5992432343505799,2.361373817819811,-1.5528145324063691,0.04264675802822663,0.9411764705882353,-0.7219343696027634,-0.4,-1.9088372093023256,-5.619718309859155,-0.19,-0.2,-2.28,-2.48,-1.22,-1.24,1.5,2.24,0.03,0.0,5.8,13.53,-2.84,-2.56,0.06,-3.71,4.21,2.75,0.0,-0.015904572564612324,-0.04526748971193416,-0.052525252525252523,0.2865270077557215,-0.7907274447598375,-0.6807785153892577,-0.6705789265462219,-1.2748970264627886,1.6492742251863477,-0.8294825677919203,0.30088043894347327,-0.9019316493313522,-0.9103563474387528,12.714285714285714,-1.2186171402998434,-0.7125328659070991,0.09443937129527737,0.08197441227274058,-1.6677415512618217,-1.9807299067687936,-0.9431709918075201,-0.9339407744874715,1.3375295043273112,1.2919896640826827,0.3107799845133175,0.2257336343115126,0.12670565302145018,8.732394366197191,-5.66473988439306,-4.018643116971096,0.32200987832386463,-2.4426458600209644,8.006932409012126,0.5402865867982074,-0.05736137667304015,-0.058935361216730035,-0.058823529411764705,-0.06944444444444445,-0.3647396841415564,1,0,0,0,0,0
2022-01-27,1.5212765957446808,-1.751016164098686,-0.6936215639178009,-0.31198686371100165,-0.9874130016289057,0.867342799188641,-0.7078960274644434,-1.0,-0.09937888198757763,-1.0625,2.1003070624360287,-1.0823170731707317,-0.38,-0.38,0.02,0.13,-0.15,-0.17,-0.12,0.15,0.49,5.44,12.57,3.63,-0.83,-0.41,0.06,1.68,2.57,2.04,-0.036511156186612576,-0.026262626262626262,-0.004310344827586207,-0.010660980810234541,-0.32557601911073436,-1.4585026117237376,-1.4342953973980541,-2.356172474896633,-0.7242740807765073,-0.9576903932304629,-2.032294236375869,-0.6954387400286357,-1.0,-0.7495682210708118,-1.0375,-3.817674418604651,-0.6197183098591549,-0.5715491277335725,-0.5780515575278078,-2.2591632124707486,-2.361906075443073,-1.3650391258307537,-1.4135679818336644,1.3790386130811718,2.3995826812728245,0.5206811636545716,5.46171171171171,19.093717816683846,17.64705882352941,-3.6388464059427514,-2.964183381088833,0.12044262665295417,-2.0948877841317306,6.889632107023419,4.849357820189644,-0.036511156186612576,-0.041749502982107355,-0.04938271604938271,-0.06262626262626263,-0.13233533390783123,2,0,0,0,0,0
