,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open_1,high_1,low_1,close_1,vol_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,dji_cr_2,dji_f_cr_2,ixic_cr_2,ixic_f_cr_2,spx_cr_2,spx_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,dxy_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,sox_cr_2,vix_cr_2,wti_cr_2,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-13,0.9350364339391406,0.7100518646579402,-0.9195822185634904,-3.488023088023088,-17.54237288135593,-0.5002890173410405,-0.7453088350273651,-1.1111111111111112,9.045652173913043,-1.0,35.745370370370374,1.4078947368421053,0.11,0.09,0.23,0.36,0.28,0.24,-2.29,-2.12,-0.75,0.31,3.87,-3.94,2.21,1.54,-0.54,0.66,-4.29,1.75,0.059322033898305086,0.053061224489795916,0.056577086280056574,0.05313351498637602,0.46747891116299456,2.736562098697487,0.8991010758776897,-0.9735030853732962,-1.3759375545089831,-1.4361036639857014,-0.6878497923812963,-0.9047514619883041,-0.9285714285714286,0.6610352264557872,-0.9341317365269461,-13.678913738019169,8.568627450980392,0.6139643409954264,0.5785491766800178,1.6433299448631853,1.7891465914915428,1.2003537253575347,1.1582390476701165,-2.254428341384865,-2.8916929547844346,-1.1351435868035635,-0.17094017094016478,2.727070347284069,23.232323232323225,1.1169138497317412,1.563525038268103,-1.0158258488865206,2.5174751668681274,-9.175257731958752,5.637223571519873,0.02459016393442623,0.05737704918032787,0.07482014388489208,0.08873239436619719,0.26123826584351384,2,0,0,0,0,0
2022-01-14,-0.8832875098193245,-0.7843499003000317,13.334612923864363,1.6099060433824381,-1.7049180327868851,0.11721611721611722,26.529547198772065,14.0,-0.4804154944817139,0.7045454545454546,-0.9909285624291294,-0.9726775956284153,-0.49,-0.47,-2.51,-2.5,-1.42,-1.36,-1.28,-2.11,-0.14,-2.92,-3.03,0.0,-0.82,-0.35,0.02,-2.29,15.27,-0.63,0.021333333333333333,-0.00904392764857881,-0.006693440428380187,-0.02328589909443726,-0.16714416918625444,-0.7741570792046286,-0.6312271448943985,0.15275776908828978,-7.4935064935064934,10.661016949152541,-0.44171483622350677,6.011532447224394,-2.6666666666666665,4.219565217391304,-1.0,-0.6666666666666666,-0.9342105263157895,-0.38177182954217226,-0.38474313551815764,-2.2875318821786537,-2.152422462257596,-1.1468108897173026,-1.126461211477152,-3.54124748490946,-4.1865394806571254,-0.8894469732642645,-2.577319587628862,0.7203151378728275,-3.9370078740157513,1.3743401517650984,1.185701890427619,-0.5199989935503389,-1.6411209165505474,10.320478001086359,1.1081014528441342,0.08192090395480225,0.04353741496598639,0.04950495049504951,0.02861035422343324,0.22219836775830656,3,0,0,0,0,0
2022-01-17,-0.7644287396937574,-0.4238247493950916,-0.040437402365543405,-1.6525777777777777,2.313953488372093,-1.8308886971527178,-0.7973571966212261,-0.18666666666666668,-0.2394835485214494,1.5866666666666667,-6.527777777777778,-1.775,-0.56,-0.54,0.59,0.68,0.08,0.06,2.34,3.98,0.41,5.43,8.27,5.74,-1.21,-1.36,0.33,2.33,-5.51,2.07,-0.02610966057441253,-0.01955671447196871,-0.04043126684636118,-0.051655629139072845,-0.43311904558595704,-0.9725058915946583,-0.8757477497623972,12.754958413307742,-2.703166685999304,-3.3360655737704916,-1.9282822440717178,4.578664620107444,11.2,-0.6048474356199957,3.409090909090909,-1.050144891016757,-1.0211748633879782,-1.0430054075026123,-1.006637168141593,-1.9399027810057514,-1.8348046389400308,-1.3435314777788356,-1.304002120328651,1.0296540362438185,1.7866811044937692,0.27412858739429274,2.340182648401822,4.984288655325597,5.737704918032792,-2.011439177670408,-1.7009365916675618,0.3541703559412116,-0.015379883112886012,8.910329171396143,1.4278799612778226,-0.005333333333333333,-0.028423772609819122,-0.04685408299866131,-0.07373868046571798,-0.5278698917390032,4,0,0,0,0,0
2022-01-19,-1.5219638242894056,-1.0106158277328212,-0.8087236736103119,-2.3702702702702703,-0.1375770020533881,-1.4131004366812228,-0.9230069166363305,22.774193548387096,-0.18821165438714,-1.0,-2.272727272727273,-0.7577319587628866,-1.51,-1.58,-2.6,-2.45,-1.83,-1.84,-0.58,-0.3,0.58,3.67,4.3,1.79,-1.46,-0.89,0.23,-4.44,18.76,2.08,0.0,-0.01639344262295082,-0.01002865329512894,-0.018387553041018388,-0.13097097177518566,-1.937857142857143,-1.0145106861642295,-0.7680822363830876,-0.7582919021998229,-0.4473684210526316,-0.21412253374870197,-0.8254230293025175,23.16393442622951,-0.3362541073384447,-0.9690721649484536,-0.5778894472361809,-2.5161290322580645,-2.0633489525558537,-1.5359267223323747,-2.0254869212207076,-2.4193030866970417,-1.7531583895325689,-1.8360444516025125,3.612012987012986,4.787234042553196,0.5804050217651955,4.573340769659792,8.009082464650636,10.077519379844949,-2.8258474968858986,-1.9740444639141486,0.22015511692590506,-2.219423894223211,12.210733628754312,1.908624597399509,-0.04423592493297587,-0.0425531914893617,-0.02949438202247191,-0.030726256983240222,-0.25516018523300454,1,0,0,0,0,0
2022-01-20,5.1803122619954305,64.08785529715762,0.6209386281588448,-2.049591434206819,1.819047619047619,-1.8060253699788584,1.5027580772261624,-0.6160108548168249,0.20462046204620463,-0.8333333333333334,3.738095238095238,-1.3404255319148937,-0.96,-0.99,-1.15,-1.13,-0.97,-1.03,-0.67,-4.11,-0.23,-1.14,0.43,21.13,-1.06,-0.77,-0.38,-3.09,4.65,1.79,-0.03225806451612903,-0.0375,-0.0694645441389291,-0.059077809798270896,0.6896191092518548,-4.225899423573842,-1.6909614593334248,-0.6899528139026355,0.43822393822393824,1.431211498973306,-0.6670305676855895,-0.807304938721029,8.129032258064516,-0.022103148024112524,-1.0,-7.03030303030303,-1.0824742268041236,-2.4592466934971986,-2.5513622152746764,-3.7163239613932015,-3.5541299117882916,-2.78992461691884,-2.850547562808675,-1.2461059190031163,-4.402834008097164,0.35118709650285285,2.487562189054735,4.7438708391468865,23.2974910394265,-2.505480739116818,-1.6546140271962808,-0.15630383448599566,-7.393734297287599,24.283480979676913,3.9072768550603367,-0.03225806451612903,-0.05327868852459016,-0.07879656160458452,-0.07637906647807638,0.46832805258321575,2,1,1,1,1,1
2022-01-21,-1.3427708801873133,-1.8980507364325698,0.4188319722840881,0.11892617449664429,-0.7519707207207207,2.8301639344262295,-0.04219143576826197,-0.8498233215547704,-1.0376712328767124,-1.0,-1.1306532663316582,3.8125,-0.89,-0.84,-1.3,-1.28,-1.1,-1.09,0.83,2.75,0.23,-2.31,-2.29,4.65,2.66,0.72,0.36,-3.25,7.3,-0.07,-0.07246376811594203,0.005772005772005772,-0.015552099533437015,0.06584992343032159,0.0437762252110841,-3.1184310738766183,-59.45219638242894,1.299839550742078,-2.174415328261482,-0.3007936507936508,-4.087209302325581,1.3971631205673758,-0.9423337856173677,-1.0453795379537953,-1.0,-1.619047619047619,-2.6382978723404253,-1.846503396952149,-1.8236478629569755,-2.4324976390545134,-2.4003682756806524,-2.066920962829953,-2.1110199617172545,0.15667841754798292,-1.4720812182741074,-0.003136172614940845,-3.413333333333336,-1.8729096989966614,26.7605633802817,1.5636587071212145,-0.05446470966119967,-0.02263790255640458,-6.235243614509542,12.286090390522162,1.7207070115884335,-0.10238429172510519,-0.03194444444444444,-0.08393632416787265,0.002881844380403458,0.7635842558994153,3,0,0,0,0,0
2022-01-27,-2.1235217596972564,-1.9168044077134987,-1.572717508055854,-0.710597519729425,3.238372093023256,-3.5,6.349397590361446,-1.0,-0.3277967757694187,-1.0,-1.5565388397246804,3.0,-0.38,-0.38,0.02,0.13,-0.15,-0.17,-0.12,0.15,0.49,5.44,12.57,3.63,-0.83,-0.41,0.06,1.68,2.57,2.04,-0.016819571865443424,0.010479041916167664,0.020634920634920634,0.03265940902021773,0.10369744160177975,4.135405405405406,-10.734789391575664,-1.8185446730119743,-0.8598493120768727,-1.4530764449968925,14.139240506329115,-0.6134347275031685,-0.3684210526315789,-0.5949367088607594,-1.0,2.3491124260355027,-0.25925925925925924,-0.5715491277335725,-0.5780515575278078,-2.2591632124707486,-2.361906075443073,-1.3650391258307537,-1.4135679818336644,1.3790386130811718,2.3995826812728245,0.5206811636545716,5.46171171171171,19.093717816683846,17.64705882352941,-3.6388464059427514,-2.964183381088833,0.12044262665295417,-2.0948877841317306,6.889632107023419,4.849357820189644,-0.07215007215007214,-0.027377521613832854,-0.030165912518853696,-0.010432190760059613,0.4950878165796738,2,0,0,0,0,0
2022-01-28,-3.853534024525025,1.6392227564102564,22.378282070517628,-1.913517724970783,-18.782578875171467,9.583444816053511,10.607103825136612,3.5833333333333335,6.827761627906977,5.727941176470588,-8.524734982332156,-5.983333333333333,-0.02,-0.04,-1.4,-1.21,-0.54,-0.55,1.52,3.11,0.85,-3.72,2.75,2.5,-3.73,-3.5,0.56,-4.78,-4.6,-0.85,0.0015552099533437014,-0.008888888888888889,-0.05909797822706065,-0.08132530120481928,1.2131776695584868,2.20600756859035,-3.4196510560146924,-14.389151450053706,-1.2643742953776775,-76.36918604651163,-27.45861204013378,84.30522088353413,-1.0,4.261846604787494,-1.0,3.1878072763028515,-20.933333333333334,-0.39929756284163515,-0.4153868655843206,-1.3775463853717604,-1.089051146509202,-0.6874863707835467,-0.7185559898827316,1.3975155279503118,3.2653061224489828,1.3498430051218895,1.5202702702702653,15.662416042051962,6.217616580310872,-4.520822090304015,-3.8928241906491383,0.6202198353324757,-3.190187710764275,-2.15019255455713,1.1799065420560808,-0.01529051987767584,0.0014970059880239522,-0.03968253968253968,-0.05132192846034215,1.442678531701891,3,1,1,1,1,1
2022-02-03,-1.7291774253043157,-0.32388614800759014,-0.968472479603379,-0.7334754797441365,-0.9763181239634358,-0.7960941079808498,-1.555199849347959,-1.1090909090909091,-0.8547024417417138,-0.966120218579235,-1.2477107302183612,-1.0635451505016722,1.65,1.62,3.13,3.19,2.43,2.44,-1.0,-0.89,0.02,-1.36,-1.34,-7.32,2.78,1.87,0.48,1.83,-9.28,0.24,-0.024844720496894408,-0.03886397608370702,0.02809917355371901,0.047540983606557376,-0.39149204359990675,1.08073259302142,0.7844150641025641,-0.26294073518379596,-1.2434748733930658,-1.421124828532236,1.1580267558528428,-7.444262295081967,-1.5,0.1373546511627907,-0.7720588235294118,0.8639575971731449,-0.6833333333333333,1.6312881404843078,1.585670239318749,1.6869589104216982,1.9387646996503867,1.8832486959560284,1.882989750086376,0.5052467936261135,2.1905247070809835,0.872995276898332,-5.072076882007473,1.3749567623659462,-5.000000000000004,-1.0452448162885903,-1.6942020640474686,1.046757391209909,-3.04079835632521,-13.454317897371718,-0.6067544361763035,-0.02332814930015552,-0.047407407407407405,-0.03265940902021773,-0.03765060240963856,0.3467362208533557,4,1,1,1,1,1
2022-02-04,0.14169364629704573,0.5547048653988639,3.982442748091603,36.3808,-10.368078175895766,-1.0585819449825649,-1.2448062409904181,-1.1666666666666667,-1.0287539936102237,-4.806451612903226,3.100473933649289,9.578947368421053,-1.45,-1.47,-3.74,-4.12,-2.44,-2.36,-0.85,-1.01,-0.55,3.64,4.56,6.22,2.15,1.67,0.0,-4.58,10.23,2.28,0.07802547770700637,0.07465007776049767,0.06270096463022508,0.0594679186228482,-0.2772416229128376,-1.832497233493176,0.05115749525616698,-0.8429159346345455,8.962899786780383,-1.221853666062406,-1.0119452037478867,-0.8640836118826797,-0.9818181818181818,-1.0041778850617398,-1.1289617486338799,-2.015731392345621,-1.6722408026755853,-0.8306115140018666,-0.8589896240857289,-3.2565174961661807,-3.3511729105186814,-1.5198370629093854,-1.4553472987872107,-0.8494208494208417,-1.0050251256281415,-1.0186386999636663,2.284122562674103,2.805576939526126,-5.092592592592597,4.9892255337187805,3.569721054584274,-0.23621195864626582,-2.2330456578085416,10.883424408014575,2.3469387755101963,0.05124223602484472,0.03288490284005979,0.09256198347107437,0.10983606557377049,-0.5601957769876428,3,1,0,0,0,0
