,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,dji_cr,dji_f_cr,ixic_cr,ixic_f_cr,spx_cr,spx_f_cr,bond_kor_10_cr,bond_kor_2_cr,dxy_cr,bond_usa_10_cr,bond_usa_2_cr,bond_usa_3m_cr,kosdaq_cr,kospi_cr,krw_cr,sox_cr,vix_cr,wti_cr,open_1,high_1,low_1,close_1,vol_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,dji_cr_2,dji_f_cr_2,ixic_cr_2,ixic_f_cr_2,spx_cr_2,spx_f_cr_2,bond_kor_10_cr_2,bond_kor_2_cr_2,dxy_cr_2,bond_usa_10_cr_2,bond_usa_2_cr_2,bond_usa_3m_cr_2,kosdaq_cr_2,kospi_cr_2,krw_cr_2,sox_cr_2,vix_cr_2,wti_cr_2,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-02-07,0.17835656081029624,-0.31785100517871767,0.5341756557575402,-0.20993423329871927,0.8723738317757009,0.3033832501386578,2.780304335343095,1.1450265755504936,-0.15199920627046334,-12.035128805620609,-4.560314685314685,0.25835866261398177,-0.06,0.02,1.58,1.33,0.52,0.53,1.99,1.27,0.09,4.34,9.49,16.1,1.26,1.57,-0.1,0.6,-4.64,2.26,0.04039301310043668,0.01917255297679112,0.07936507936507936,0.05660377358490566,-0.24534294003010815,-2.1059298874061367,-1.1512891153591336,0.4383516438186643,-1.726563743434665,2.0532796878810045,-0.3468820566267153,-7.540234452612756,45.31147540983606,-0.034673593855884345,1.6033149171270717,-1.8969390002202158,-1.4024627349319507,-1.5144545238431477,-1.4482136819564972,-2.216326629697827,-2.838334050084356,-1.9344913843445162,-1.8515484188104212,1.1196911196911337,0.251256281407041,-0.4642428668301156,8.18746470920384,14.484558503697267,23.316062176165794,3.436937917444751,3.263571305203244,-0.10087872876127894,-4.005893472700987,5.115436849253052,4.588715159755265,0.0010504201680672268,0.045548654244306416,0.0696629213483146,0.12,-0.506798119139532,4,1,1,1,1,1
2022-02-08,-0.22955356769477,0.05530662969413117,-0.31870238129379486,4.043373493975904,-0.09763207283472428,-0.49459574468085105,-0.6266215025670626,-0.9274336283185841,-0.7800982800982801,-0.5415959252971138,-1.2997790326540632,1.827697262479871,0.0,-0.03,-0.58,-0.86,-0.37,-0.37,1.35,3.59,-0.09,0.48,-2.09,-5.47,-0.38,-0.19,-0.12,-0.02,-1.55,-1.07,0.0912906610703043,0.08514851485148515,0.07352941176470588,0.0873015873015873,-0.017368739928355876,-0.09213939174024648,-0.2801236433259132,0.045230220944642845,2.984596746278989,0.689570093457944,-0.3412645590682196,0.4114843525696239,-0.8443432042520881,-0.8135231669808513,-6.058548009367682,0.0673076923076923,2.558257345491388,-0.0570473889213746,-0.005719024334448543,0.9860348358145747,0.4657661853749418,0.14360884791309972,0.15104050123070037,1.3451191391237565,3.5931174089068914,0.0031471612605431095,0.15657620041754247,-1.6413373860182416,-6.302521008403356,0.8748317631224714,1.3752760523225245,-0.21676240339484407,0.5768390386016077,-6.119096509240254,1.1631771352608808,0.13537117903930132,0.10595358224016145,0.15873015873015872,0.1488469601677149,-0.25845038223982286,0,0,0,0,0,0
2022-02-09,-0.7379292308755101,-1.4211555099817348,-0.37216301732181817,-0.6361681796464406,1.254491547924595,-0.4133409110044624,-0.9384077132744802,3.0439024390243903,-2.874168661878159,-0.36203703703703705,-9.456183456183457,-1.0660592255125285,1.06,1.07,1.28,1.2,0.84,0.82,3.68,2.34,0.25,2.37,3.95,27.35,-0.46,0.05,-0.04,2.4,-6.21,-2.15,0.06538461538461539,0.05291970802919708,0.025440313111545987,-0.010948905109489052,0.4074625914689434,-0.7980885109165491,-1.4444482018159377,-0.5722561587656658,0.8349397590361446,1.0343808649123507,-0.7035,-0.9770027645289668,-0.7065486725663717,-1.412132912132912,-0.7075551782682513,1.5349864964399704,-1.1867954911433172,1.0631027759111378,1.040654125450283,0.6841391089948078,0.3336624561642436,0.4666106733858604,0.4451864218141347,5.073020753266723,6.022267206477744,0.16350487370297234,2.879581151832469,1.777609682299535,20.38999576091563,-0.841760164807782,-0.13780515296737103,-0.15856457333612275,2.374677825721815,-7.665805340223934,-3.1957534394973486,0.1626442812172088,0.14257425742574256,0.10084033613445378,0.07539682539682539,0.38301673975882955,1,0,0,0,0,0
2022-02-10,-1.7574325469300145,-1.3634253975500266,-1.507352776846575,-1.4746612547006506,-0.9034290537224959,-0.5471995981486133,-28.824966974900924,-0.8142340168878166,0.5941802696948191,0.29680696661828737,-0.6012590799031478,-2.125,0.86,0.85,2.08,2.06,1.45,1.45,-1.65,-0.48,-0.15,-1.01,1.55,-1.76,1.7,0.81,-0.19,3.35,-6.9,0.34,-0.007220216606498195,-0.03466204506065858,-0.03625954198473282,-0.05719557195571956,-0.2422236615755347,-1.1985009301338703,-0.8469413913545037,-1.3185348365687506,-1.1726968683490422,-0.7822816178422869,-0.7343605287530521,-2.7138033440462146,-0.24878048780487805,-3.987762702846502,-0.1726851851851852,-4.371826371826372,-0.9256833712984055,1.929062985432502,1.9217020789842432,3.386923350792368,3.2864575284603097,2.3040364684970887,2.278947662402949,1.9719378081152845,1.85637518319491,0.10175501169659006,1.3548723293381981,5.562422744128559,25.112107623318398,1.2374916611074045,0.866647723547025,-0.23561456131408898,5.833791964777094,-12.685914260717404,-1.8177836180464264,0.057692307692307696,0.016423357664233577,-0.011741682974559686,-0.06751824817518248,0.06654184903274503,2,0,0,0,0,0
2022-02-11,5.876702794073779,-17.22422275724903,1.7799044116027576,6.603998993963783,-2.502642276422764,0.3156101426307448,0.6965841384385311,1.9025974025974026,-0.6904995102840352,-0.7442641298265249,-2.272528540199174,1.5632183908045978,-1.47,-1.41,-2.1,-2.24,-1.81,-1.75,-0.11,-0.1,0.04,5.04,17.77,46.59,-1.63,0.11,0.48,-3.22,19.79,0.25,-0.07818181818181819,-0.08976660682226212,-0.06633663366336634,-0.07142857142857142,0.02586950088140304,-6.20863851179605,4.896294605493418,-2.4103922225947034,-4.609323703217334,-1.145111586550729,-0.4042911987370385,-48.207397622192865,-0.46079613992762364,-0.5066004258339247,-0.6683599419448476,-1.507409200968523,-3.8836206896551726,-0.623724366786818,-0.5743874144077868,-0.062136918206114986,-0.22735756218398995,-0.38659394807962694,-0.33240997229916897,-1.7556693489392847,-0.5727923627684969,-0.1130109034593936,3.9694656488549653,19.598662207357865,44.014084507042256,0.04579624024037086,0.9270081231544505,0.2908847745225075,0.028287742920992336,11.520522388059696,0.5819158460161101,-0.08483754512635379,-0.12131715771230503,-0.10019083969465649,-0.12453874538745388,-0.22262036592075662,3,1,1,1,1,0
2022-02-14,-0.8977139634754696,-1.1730692302729209,-0.5449150662356596,-0.501149387269089,-2.4511023941566346,-1.54291393121725,-0.6002910230579808,-1.0,-0.9706559263521288,-0.30196936542669583,-0.5943882420309219,-1.289985052316891,-1.43,-1.46,-2.78,-3.13,-1.9,-1.96,2.35,3.26,0.57,-6.13,-7.56,-8.8,-2.04,-0.87,-0.03,-4.83,14.43,3.58,-0.08579881656804733,-0.045364891518737675,-0.030752916224814422,0.015806111696522657,-0.39732929577086235,-0.29660932683702895,1.8079137443734952,0.26509261502543885,2.793259557344064,1.1804878048780487,-1.7142630744849445,-0.3218600897286776,-1.0,-0.9909179948357225,-0.821488528259653,-1.5161525382560117,-1.7432950191570882,-2.8796641472867135,-2.845038018012963,-4.82541163545169,-5.304806077834854,-3.6741527474396025,-3.6753863797717217,2.2313127556712553,3.165467625899273,0.601525821596242,-1.3881748071979503,8.862704918032785,33.69175627240142,-3.6363436679735996,-0.7634938692959125,0.45475482601231637,-7.896105317896927,37.07414829659318,3.836716484496986,-0.1572727272727273,-0.1310592459605027,-0.09504950495049505,-0.05675146771037182,-0.38173850545661087,4,0,0,0,0,0
2022-02-15,-1.889277636415041,3.6995973754846405,0.7486725047441634,0.6248176634398621,2.3069537658463832,3.051586421122698,0.615163819658359,-1.0,31.147058823529413,-0.36363636363636365,-1.2569411764705882,-0.5360824742268041,-0.49,-0.45,0.0,0.09,-0.38,-0.35,-1.02,0.23,0.31,3.53,5.56,4.83,-2.81,-1.57,-0.18,0.15,3.55,2.53,0.020496224379719527,-0.004132231404958678,0.005470459518599562,-0.03941908713692946,1.2752299715174256,-1.090960684798797,-1.8133557003677656,-0.20420548900297902,-0.18945871301701755,-5.798728526984986,-3.199662711558152,-0.35440452205059325,-2.7069351230425056,-0.05667433831990794,-0.5557986870897156,-1.1042183622828785,-1.1345291479820627,-1.916542358049107,-1.9010216568485159,-2.782532194529111,-3.0474117406979118,-2.273282327500085,-2.3012784880489163,-1.0237659963436938,0.23342670401493437,0.872635085587377,-2.79001468428782,-2.4235645041014124,-4.400977995110015,-4.7885405501964975,-2.4333226308023588,-0.20919630280956397,-4.691609400186649,18.48598912588874,6.2082777036048045,-0.0670611439842209,-0.04930966469428008,-0.02545068928950159,-0.02423603793466807,0.3712144492176476,0,0,0,0,0,0
2022-02-16,-3.906728132575607,-1.7660595579952723,-1.2372613050317596,-0.9107547285303299,-0.4497279927840573,-1.3938555899345582,-0.9083264704607515,-0.8414154652686763,-0.6087221713937176,-0.6748768472906403,2.001831501831502,12.744444444444444,1.22,1.26,2.53,2.5,1.58,1.6,0.11,0.98,-0.38,2.9,0.46,6.39,-1.51,-1.03,-0.05,5.47,-9.28,-3.55,-0.02748414376321353,-0.029045643153526972,-0.020674646354733407,-0.024838012958963283,-0.754428697528763,1.5848883234379418,-4.600171488219505,-1.414892320548756,-0.8549927065375945,0.81972408650261,-2.5957399600621254,-0.8519322318678242,-1.0,11.57843137254902,-0.7931034482758621,-1.771294117647059,5.376288659793815,0.7219171133908999,0.7999537932826986,2.5277804969128796,2.591201151644956,1.1865641916969787,1.2473069509014627,-0.9140767824497225,1.2138188608776959,-0.07812662763807875,6.517205422314923,6.043697478991588,11.528150134048252,-4.273893916254474,-2.5901568942865176,-0.22676493147030605,5.62522286936884,-6.067251461988304,-1.1063372717508069,-0.007551240560949299,-0.03305785123966942,-0.015317286652078774,-0.06327800829875518,-0.4412688124728702,1,1,1,0,0,0
2022-02-17,1.001175795028848,0.8333868345569581,0.1799336998027779,-0.5866483767718336,0.19536932691322612,-0.3260567296996663,-0.3458628841607565,-1.0,-0.7381137957911146,-0.9848484848484849,-2.1732763880414887,-0.48181083265966046,-0.16,-0.15,-0.11,-0.07,0.09,0.12,-0.33,-0.97,-0.31,-0.17,-3.2,-7.93,4.55,1.99,-0.02,0.03,-5.49,1.73,0.008695652173913044,-0.00641025641025641,-0.0011111111111111111,0.008859357696566999,0.16361938412255822,-6.816873981639709,-2.4044835081150544,-1.2799526094661595,-0.9631103221725735,-0.34222172111508864,-1.2654363243065634,-0.9400329417883924,-1.0,-0.8975297346752058,-0.9950738916256158,-4.521978021978022,6.122222222222222,1.0649140474631658,1.1023759101853732,2.415864931418644,2.4345751771556867,1.666185788575703,1.729631315430132,-0.22164758034723986,0.0,-0.6895763882398164,2.719033232628401,-2.751241880015293,-2.0460358056266004,2.9737684541329066,0.9317872566999874,-0.06598069020812845,5.504124384309537,-14.26050123543946,-1.8856065367693247,-0.019027484143763214,-0.035269709543568464,-0.02176278563656148,-0.016198704103671708,-0.7142484722602447,2,0,0,0,0,0
2022-02-18,-0.9009769761563162,-0.6726103065765989,0.5391728013087237,-0.7201327433628318,0.22908810421666095,0.6884670930472457,-0.18467654499457897,1.0,-3.4166666666666665,28.0,-1.0254810192407697,-0.6271450858034321,-1.78,-1.78,-2.88,-2.98,-2.12,-2.14,0.26,-1.49,0.1,-3.51,-3.71,-4.7,-0.45,0.53,0.18,-3.74,15.73,-2.03,-0.020474137931034482,-0.010752688172043012,-0.0055617352614015575,-0.0021953896816684962,-0.2618537513347403,-0.8018375215334554,-0.3997680463078978,0.8161218580840083,-0.8843164151806127,0.4692142198545231,0.13793103448275862,-0.4666666666666667,-2.7355371900826446,-1.6328916601714731,-0.5606060606060606,-0.9701037217815741,-0.8067906224737268,-1.9343596415314075,-1.9281457712583085,-2.9918471034869114,-3.0442520277901366,-2.0310574426255794,-2.015903236644641,-0.07380073800737195,-2.4446494464944615,-0.2085005681640512,-3.6710719530102875,-6.789653860783567,-12.259615384615383,4.083722259262795,2.523780701951033,0.15625522243391476,-3.710789140526096,9.377431906614788,-0.3367003367003238,-0.011956521739130435,-0.017094017094017096,-0.006666666666666667,0.006644518272425249,-0.14107871673575378,3,0,0,0,0,0
