,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6
,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score
0,10.0,0.8073593073593074,0.15968100356842796,89,0.901010101010101,0.12228481576098227,86,0.8785714285714284,0.15252968931473299,42.0,0.8016339869281046,0.1161745171415887,99,0.9314285714285713,0.08590455073355947,93,0.9333333333333332,0.13333333333333336
1,44.0,0.7855555555555556,0.11328975196916342,67,0.901010101010101,0.12228481576098227,97,0.8619047619047618,0.1692989412822017,18.0,0.7940170940170941,0.1327874124129144,97,0.9314285714285713,0.08590455073355947,96,0.9222222222222222,0.09686442096757052
2,13.0,0.7776143790849673,0.14956506354050944,97,0.901010101010101,0.12228481576098227,96,0.8619047619047618,0.1692989412822017,17.0,0.7940170940170941,0.1327874124129144,87,0.9266666666666665,0.09043106644167022,25,0.9155555555555555,0.103661367019472
3,47.0,0.7745098039215687,0.10052861873908327,69,0.901010101010101,0.12228481576098227,94,0.8484615384615385,0.1283394168490716,30.0,0.7940170940170941,0.1327874124129144,98,0.9028571428571428,0.1220237514517864,95,0.9155555555555555,0.103661367019472
4,30.0,0.7638888888888888,0.13028932666176193,91,0.901010101010101,0.12228481576098227,85,0.8219047619047618,0.1549661655706023,33.0,0.7940170940170941,0.1327874124129144,94,0.9016666666666666,0.08373237791386978,98,0.9099999999999999,0.11135528725660043
5,33.0,0.7635026737967914,0.07807120348891049,88,0.888888888888889,0.1405456737852613,99,0.8214285714285715,0.14982983545287878,46.0,0.7905228758169934,0.11526454647227363,78,0.8980952380952381,0.08516224345184059,76,0.9099999999999999,0.11135528725660043
6,5.0,0.7513725490196078,0.08479706421328877,83,0.888888888888889,0.1405456737852613,67,0.8099673202614379,0.11959355605945586,48.0,0.7761904761904762,0.19610724078070477,93,0.8814285714285713,0.10257898897723566,38,0.9055555555555556,0.11600340565456166
7,45.0,0.7507970460911637,0.09278180229663435,68,0.888888888888889,0.1405456737852613,60,0.802110177404295,0.11319597873596617,39.0,0.7755555555555556,0.1508351237872043,40,0.8653679653679653,0.13400628511823967,50,0.9,0.1224744871391589
8,49.0,0.7505128205128205,0.05884377962921774,80,0.888888888888889,0.1405456737852613,42,0.8016339869281046,0.1161745171415887,31.0,0.7725885225885226,0.12290516049231556,86,0.8642857142857142,0.12037356818823369,85,0.9,0.1224744871391589
9,12.0,0.7499999999999999,0.12909944487358058,78,0.8841269841269842,0.14818971450138163,33,0.7940170940170941,0.1327874124129144,23.0,0.7691269841269841,0.1349422018243639,89,0.86,0.19595917942265426,68,0.9,0.1224744871391589
10,18.0,0.7322058823529412,0.07952177081675899,87,0.8841269841269842,0.14818971450138163,30,0.7940170940170941,0.1327874124129144,20.0,0.767110177404295,0.13364520949249903,43,0.8486363636363636,0.14080347948367875,72,0.8955555555555555,0.1302608967978031
11,1.0,0.7295268474215841,0.15378216748455012,93,0.8841269841269842,0.14818971450138163,18,0.7940170940170941,0.1327874124129144,43.0,0.7665546218487396,0.0968411145984447,30,0.8428571428571429,0.13278800044139716,89,0.8833333333333332,0.1452966314513558
12,2.0,0.7281045751633987,0.12787177058818772,59,0.8841269841269842,0.14818971450138163,17,0.7940170940170941,0.1327874124129144,22.0,0.7661085972850679,0.1365274975260336,19,0.8380952380952381,0.18282241733764254,49,0.8828571428571429,0.14354121928091967
13,24.0,0.723874883286648,0.09242348504309764,74,0.8841269841269842,0.14818971450138163,46,0.7905228758169934,0.11526454647227363,36.0,0.7649673202614379,0.12646786911670518,83,0.8361904761904763,0.14041079995414943,91,0.8778571428571429,0.11194933256265749
14,40.0,0.721929181929182,0.09136802311393931,86,0.8785714285714284,0.15252968931473299,69,0.7834521687462864,0.0872096492162268,37.0,0.7646167557932264,0.09980988031778247,11,0.8275641025641025,0.13565532375806458,81,0.8778571428571429,0.11194933256265749
15,41.0,0.7130434782608697,0.09246381859573888,94,0.8714285714285716,0.15907898179514346,51,0.7800653594771242,0.11631232691531836,34.0,0.7641269841269841,0.12726001775468068,84,0.8095238095238095,0.26255330956362327,99,0.8778571428571429,0.11194933256265749
16,39.0,0.7094552557865252,0.08441213956262218,55,0.8464646464646464,0.12671031741872096,48,0.7761904761904762,0.19610724078070477,19.0,0.7627450980392156,0.09352573493638347,79,0.8095238095238095,0.10296070624018883,47,0.8761904761904763,0.1523809523809524
17,14.0,0.7067243867243868,0.10750961564508058,76,0.8285714285714285,0.14533564249554146,39,0.7755555555555556,0.1508351237872043,38.0,0.7622400475341651,0.1311736407009603,80,0.8088888888888889,0.16605814837572805,94,0.8742857142857142,0.11226790116793428
18,32.0,0.7005137844611529,0.10994326747601976,82,0.8285714285714285,0.14533564249554146,31,0.7725885225885226,0.12290516049231556,41.0,0.7605555555555557,0.1437633515001925,88,0.8066666666666666,0.12719189352225943,39,0.8603174603174603,0.12910920258833494
19,31.0,0.6933333333333332,0.053333333333333365,75,0.8216450216450216,0.14701798389419427,23,0.7691269841269841,0.1349422018243639,35.0,0.7605555555555555,0.130814164672685,33,0.8058585858585859,0.12787799000820238,82,0.8454545454545455,0.1370018733994826
20,26.0,0.6925432623642342,0.07707700315268431,60,0.8166666666666667,0.1527525231651947,54,0.7683006535947712,0.12580808049237996,44.0,0.7601065601065601,0.09054978952532451,95,0.7976190476190477,0.11904761904761905,24,0.8448412698412697,0.09662026149164069
21,0.0,0.6923160173160172,0.08429033887841392,72,0.8119514472455649,0.1156976909426689,20,0.767110177404295,0.13364520949249903,11.0,0.7522222222222223,0.11064346030670756,76,0.7955555555555556,0.10525688740257816,45,0.8428571428571429,0.2040408122440814
22,3.0,0.689935064935065,0.11490020749579684,95,0.8099673202614379,0.11959355605945586,43,0.7665546218487396,0.0968411145984447,5.0,0.749467787114846,0.08225471952765649,96,0.7928571428571429,0.18952141659173713,78,0.8387878787878789,0.1382349711699677
23,8.0,0.68953081232493,0.08372899386618693,10,0.8073593073593074,0.15968100356842796,22,0.7661085972850679,0.1365274975260336,40.0,0.7384948384948385,0.06966296927703933,39,0.7866666666666666,0.11274356350191843,58,0.8355555555555556,0.1511111111111111
24,42.0,0.6837229437229437,0.11008057923869287,50,0.7940170940170941,0.12638961045122057,36,0.7649673202614379,0.12646786911670518,1.0,0.7383006535947712,0.14326797385620915,69,0.7698548510313217,0.09391550126919317,88,0.8317460317460317,0.14183052637262653
25,37.0,0.6827865117338802,0.0783777129133459,44,0.7855555555555556,0.11328975196916342,37,0.7646167557932264,0.09980988031778247,26.0,0.7349673202614379,0.06946577911417738,74,0.7678571428571429,0.16751484856512247,87,0.8317460317460317,0.14183052637262653
26,38.0,0.6716852873872662,0.12413813607731053,85,0.7833333333333333,0.0753592220347252,68,0.7644117647058823,0.07440885834826416,12.0,0.7322222222222223,0.07100686803853537,72,0.766984126984127,0.05159242953756209,74,0.8276767676767676,0.09280536312604264
27,20.0,0.669424430641822,0.07446371458019908,77,0.7804218657159833,0.11811652730150306,73,0.7641269841269841,0.12726001775468068,21.0,0.730986790986791,0.0835514452463596,77,0.764037139331257,0.06067251837527502,10,0.8133838383838384,0.09777782995240279
28,28.0,0.6609542631281762,0.09597929166585485,98,0.7804218657159833,0.11811652730150306,34,0.7641269841269841,0.12726001775468068,28.0,0.7286036838978015,0.06120169829060781,73,0.7631468531468532,0.14791947194156313,80,0.8133333333333332,0.1654623152798781
29,46.0,0.6601513213981245,0.08738532828502871,13,0.7776143790849673,0.14956506354050944,74,0.7641269841269841,0.12726001775468068,47.0,0.7270490620490622,0.0666140341201353,64,0.7620104895104894,0.11223595950886525,28,0.8125,0.17579185924774157
