,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10,iter11,iter11,iter11,iter12,iter12,iter12,iter13,iter13,iter13,iter14,iter14,iter14,iter15,iter15,iter15,iter16,iter16,iter16,iter17,iter17,iter17,iter18,iter18,iter18,iter19,iter19,iter19,iter20,iter20,iter20,iter21,iter21,iter21,iter22,iter22,iter22
,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score
0,28,0.7491282554211616,0.08887965307699759,68,0.7322360248447205,0.083164782026571,33.0,0.7321639471639472,0.060319702328917715,24.0,0.7155555555555555,0.06699179975614854,33.0,0.7321639471639472,0.060319702328917715,3.0,0.7098532578532579,0.05806612217652332,33.0,0.7321639471639472,0.060319702328917715,68.0,0.7322360248447205,0.083164782026571,68.0,0.7322360248447205,0.083164782026571,37.0,0.7381456707543664,0.08511680335693725,38.0,0.7282601263470829,0.06871970065190938,39.0,0.7192246733775969,0.12013615180421468,13.0,0.7170019996106952,0.11226628511184461,3.0,0.7049271494788736,0.058524107835844996,39.0,0.7283748984093811,0.06189466906428072,38.0,0.7346086956521739,0.07574786551735159,49.0,0.7513875598086125,0.1023085110459075,36.0,0.756108597285068,0.11005421176139726,39.0,0.7951298701298701,0.10414135015906638,30.0,0.7623737373737374,0.06650769230242731,49.0,0.7513875598086125,0.1023085110459075,44.0,0.8139705882352942,0.11266088073702826
1,94,0.7417421419160549,0.07519248286278495,33,0.7321639471639472,0.060319702328917715,42.0,0.7249242424242425,0.0999897836838277,27.0,0.7151856452726018,0.0892336042718277,37.0,0.7225270301357257,0.07505283424537704,6.0,0.7059979296066252,0.09212697161599144,42.0,0.7249242424242425,0.0999897836838277,33.0,0.7321639471639472,0.060319702328917715,33.0,0.7321639471639472,0.060319702328917715,36.0,0.7353052363349846,0.09374336625452258,36.0,0.7262237762237762,0.079175540407604,13.0,0.7170019996106952,0.11226628511184461,29.0,0.7130268810473414,0.09640738273529006,6.0,0.7036645962732919,0.091890226257978,45.0,0.7228413325804631,0.08890194478726128,46.0,0.7310606060606061,0.09451254019530465,18.0,0.7503982579093631,0.08868293012484127,48.0,0.7540601503759399,0.1072235285271726,34.0,0.7829217840982547,0.10310535447360725,35.0,0.7320512820512821,0.07728547114411043,18.0,0.7503982579093631,0.08868293012484127,46.0,0.803921568627451,0.08836833349623825
2,52,0.7415983436853002,0.07934482864635657,42,0.7249242424242425,0.0999897836838277,37.0,0.7225270301357257,0.07505283424537704,3.0,0.7098532578532579,0.05806612217652332,30.0,0.719083452779105,0.06094128002371862,16.0,0.7056813001813002,0.07361918688545911,37.0,0.7225270301357257,0.07505283424537704,42.0,0.7249242424242425,0.0999897836838277,42.0,0.7249242424242425,0.0999897836838277,33.0,0.7312187088274045,0.07833838648233275,37.0,0.7234687052078356,0.11309418701522136,35.0,0.7137478991596637,0.10442565970588388,28.0,0.7081414141414142,0.08725699797461099,5.0,0.6434925997425996,0.05801177261732797,38.0,0.7208888888888889,0.05617608998871098,39.0,0.7242619047619048,0.1015013264660931,45.0,0.749090909090909,0.09851794315741141,49.0,0.7392458521870287,0.12069360110933525,31.0,0.772800402212167,0.11440934632476771,34.0,0.7316585443541965,0.06746109910369658,45.0,0.749090909090909,0.09851794315741141,47.0,0.7868589743589743,0.14858111521152897
3,23,0.7415972752737459,0.09357419941514297,37,0.7225270301357257,0.07505283424537704,30.0,0.719083452779105,0.06094128002371862,20.0,0.7071538461538461,0.08533137290921437,24.0,0.7155555555555555,0.06699179975614854,15.0,0.7052535612535612,0.06892277544063462,30.0,0.719083452779105,0.06094128002371862,37.0,0.7225270301357257,0.07505283424537704,37.0,0.7225270301357257,0.07505283424537704,15.0,0.7308371262604672,0.11252384213492925,45.0,0.7199966120835686,0.10512405642662294,31.0,0.7136541353383459,0.1174079408257429,26.0,0.7077971014492753,0.07127168157124439,0.0,0.6331501249148309,0.05820022617336809,47.0,0.7135000941087898,0.06938577417494068,43.0,0.7185587761674718,0.11430594955693417,24.0,0.746583850931677,0.07994614307064403,47.0,0.7328412944125018,0.0903344427973401,41.0,0.7698368298368299,0.1652756334549564,33.0,0.7297101449275363,0.09136184065202602,24.0,0.746583850931677,0.07994614307064403,33.0,0.7701427481747849,0.04794538718004851
4,91,0.7409090909090909,0.09975175799523786,63,0.722407867494824,0.10769792698749388,45.0,0.7189067990832696,0.07566802197190482,6.0,0.7059979296066252,0.09212697161599144,27.0,0.7151856452726018,0.0892336042718277,12.0,0.6930453384418901,0.039317611173537256,45.0,0.7189067990832696,0.07566802197190482,63.0,0.722407867494824,0.10769792698749388,63.0,0.722407867494824,0.10769792698749388,23.0,0.7202020202020203,0.09780782575280975,31.0,0.719815734989648,0.06838306423985144,36.0,0.7130476190476192,0.08199198013986633,27.0,0.7077297517297517,0.06671553086935764,8.0,0.614155064155064,0.04801995648415495,48.0,0.7133333333333333,0.12491811376814929,19.0,0.7136634246979076,0.07189164846874757,38.0,0.7447899159663866,0.10006268778712227,35.0,0.7242646242646241,0.10373763236753561,43.0,0.7646853146853148,0.12070473868188981,38.0,0.7295747389865037,0.1146048011162818,38.0,0.7447899159663866,0.10006268778712227,40.0,0.7606712860582829,0.10419718766931423
5,53,0.7386666666666667,0.1258276545098723,30,0.719083452779105,0.06094128002371862,24.0,0.7155555555555555,0.06699179975614854,16.0,0.7056813001813002,0.07361918688545911,32.0,0.7127032967032967,0.0603160215950574,11.0,0.6922592095005887,0.07638043778876517,24.0,0.7155555555555555,0.06699179975614854,30.0,0.719083452779105,0.06094128002371862,30.0,0.719083452779105,0.06094128002371862,41.0,0.7177611178250565,0.10739417956373659,47.0,0.7189979296066252,0.07359027087500546,29.0,0.7130268810473414,0.09640738273529006,17.0,0.705742518351214,0.06275981860606851,2.0,0.6111883746094272,0.052775548371689886,31.0,0.7106107660455486,0.07940444458371707,21.0,0.7123333333333333,0.09511687523593552,41.0,0.7418221343873517,0.08348861363819085,44.0,0.7203743315508022,0.09684280257653745,33.0,0.7640974967061924,0.07010856991944626,49.0,0.727733860342556,0.09029686345405205,41.0,0.7418221343873517,0.08348861363819085,34.0,0.7397102897102897,0.03149880408060479
6,65,0.7362271062271063,0.11363369467443983,45,0.7189067990832696,0.07566802197190482,27.0,0.7151856452726018,0.0892336042718277,15.0,0.7052535612535612,0.06892277544063462,3.0,0.7098532578532579,0.05806612217652332,10.0,0.6850091575091575,0.052906375650994535,27.0,0.7151856452726018,0.0892336042718277,45.0,0.7189067990832696,0.07566802197190482,45.0,0.7189067990832696,0.07566802197190482,24.0,0.7154632034632036,0.0976253284087308,30.0,0.7186206896551723,0.0700494135088723,38.0,0.7095686540766633,0.10462682710333263,3.0,0.7049271494788736,0.058524107835844996,7.0,0.5984126984126985,0.034265131976068106,23.0,0.7105494505494505,0.07700341174022951,26.0,0.7118901098901098,0.10472827042750157,40.0,0.7316849816849816,0.08394993872795486,40.0,0.7140692640692641,0.11671737487183118,27.0,0.756641604010025,0.1081945337009073,39.0,0.724241314749324,0.11389927104891216,40.0,0.7316849816849816,0.08394993872795486,16.0,0.7370328930328929,0.053650991500625994
7,90,0.7353333333333334,0.07781316655225445,94,0.7184170901562206,0.1087983828107265,32.0,0.7127032967032967,0.0603160215950574,21.0,0.7009811912225706,0.09025343793511087,20.0,0.7071538461538461,0.08533137290921437,14.0,0.6646277741865976,0.0819620053771305,53.0,0.7130249554367202,0.08730635434724521,24.0,0.7155555555555555,0.06699179975614854,24.0,0.7155555555555555,0.06699179975614854,14.0,0.7151046176046176,0.09386237153126803,28.0,0.718515050167224,0.08228340922967542,34.0,0.7086281952059589,0.08788230416472118,6.0,0.7036645962732919,0.091890226257978,9.0,0.24761904761904763,0.30476190476190473,24.0,0.7103612040133779,0.09303164895986304,49.0,0.7116444958550222,0.10644364494669084,47.0,0.7315947210684053,0.11247727467357133,32.0,0.7130635451505016,0.09739755284885078,36.0,0.7546783625730995,0.10597711095115056,46.0,0.7239874686716791,0.08223592581897937,47.0,0.7315947210684053,0.11247727467357133,19.0,0.7313553113553114,0.07943081339031802
8,84,0.734669678147939,0.09101781798948208,97,0.7179841897233201,0.10531902819182888,49.0,0.7122983682983683,0.10467418081918126,29.0,0.7005273347342312,0.07048819924705588,35.0,0.706509352161526,0.06914865381529814,19.0,0.6592595307917889,0.034597395191328685,32.0,0.7127032967032967,0.0603160215950574,27.0,0.7151856452726018,0.0892336042718277,27.0,0.7151856452726018,0.0892336042718277,43.0,0.7147794234750757,0.09810614332977996,33.0,0.7154428341384864,0.10673822154396032,28.0,0.7081414141414142,0.08725699797461099,23.0,0.6974445680385614,0.057746740188003055,1.0,0.24324009324009327,0.30316287220329646,41.0,0.708646171863563,0.07252058987119556,35.0,0.7114285714285715,0.0785447285081388,46.0,0.724753507362203,0.0961897394051419,31.0,0.7123333333333333,0.09511687523593552,30.0,0.7423443223443222,0.11000692204187561,12.0,0.723207729468599,0.06899201311694987,46.0,0.724753507362203,0.0961897394051419,32.0,0.7298391608391608,0.061167731034173105
