,iter1,iter1,iter1,iter2,iter2,iter2,iter3,iter3,iter3,iter4,iter4,iter4,iter5,iter5,iter5,iter6,iter6,iter6,iter7,iter7,iter7,iter8,iter8,iter8,iter9,iter9,iter9,iter10,iter10,iter10,iter11,iter11,iter11,iter12,iter12,iter12,iter13,iter13,iter13,iter14,iter14,iter14,iter15,iter15,iter15,iter16,iter16,iter16,iter17,iter17,iter17,iter18,iter18,iter18,iter19,iter19,iter19,iter20,iter20,iter20,iter21,iter21,iter21,iter22,iter22,iter22,iter23,iter23,iter23,iter24,iter24,iter24,iter25,iter25,iter25,iter26,iter26,iter26,iter27,iter27,iter27,iter28,iter28,iter28
,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score,best_index,mean_test_score,std_test_score
0,31,0.78989898989899,0.1801721223555822,15,0.8037878787878789,0.1634749484462782,15.0,0.8037878787878789,0.1634749484462782,15.0,0.8037878787878789,0.1634749484462782,23.0,0.7777777777777778,0.18592445034090566,0.0,0.7463888888888889,0.11428656855941743,42,0.8083333333333333,0.16158932858054434,23.0,0.7777777777777778,0.18592445034090566,22.0,0.8,0.2449489742783178,23.0,0.7166666666666666,0.12009066869446185,38,0.8055555555555556,0.18592445034090566,38.0,0.8055555555555556,0.18592445034090566,22.0,0.8025974025974026,0.17020420701720393,28.0,0.8866666666666667,0.15719768163402129,19.0,0.8097402597402598,0.16706872290078245,47,0.8550000000000001,0.14866068747318506,23.0,0.7166666666666666,0.12009066869446185,23.0,0.8433333333333334,0.13482498944104457,16.0,0.8216450216450216,0.14701798389419427,45,0.8317460317460317,0.14183052637262653,23.0,0.7166666666666666,0.12009066869446185,23.0,0.7166666666666666,0.12009066869446185,39.0,0.7476923076923077,0.17591014381844172,39.0,0.7476923076923077,0.17591014381844172,45.0,0.8317460317460317,0.14183052637262653,45.0,0.8317460317460317,0.14183052637262653,23.0,0.7777777777777778,0.18592445034090566,0.0,0.7438888888888889,0.13831436728529276
1,46,0.7785714285714286,0.1809132163130563,48,0.7999999999999999,0.16329931618554522,13.0,0.7777777777777778,0.18592445034090566,13.0,0.7777777777777778,0.18592445034090566,1.0,0.7602020202020203,0.20328653613532952,1.0,0.7463888888888889,0.11428656855941743,36,0.7777777777777778,0.18592445034090566,1.0,0.7602020202020203,0.20328653613532952,11.0,0.7833333333333333,0.19436506316151,10.0,0.7109597523219813,0.06313989639471215,22,0.8025974025974026,0.17020420701720393,22.0,0.8025974025974026,0.17020420701720393,16.0,0.7761904761904762,0.19610724078070477,27.0,0.8695238095238096,0.11339334145628355,4.0,0.8071428571428572,0.1684260874650228,22,0.8433333333333334,0.13482498944104457,10.0,0.7109597523219813,0.06313989639471215,22.0,0.8433333333333334,0.13482498944104457,4.0,0.8071428571428572,0.1684260874650228,39,0.7476923076923077,0.17591014381844172,10.0,0.7109597523219813,0.06313989639471215,10.0,0.7109597523219813,0.06313989639471215,38.0,0.726984126984127,0.20362054235967716,41.0,0.7397058823529411,0.09092311415381632,39.0,0.7476923076923077,0.17591014381844172,39.0,0.7476923076923077,0.17591014381844172,1.0,0.7602020202020203,0.20328653613532952,1.0,0.7438888888888889,0.13831436728529276
2,19,0.7777777777777778,0.18592445034090566,13,0.7777777777777778,0.18592445034090566,28.0,0.7730769230769231,0.18531518010225542,28.0,0.7730769230769231,0.18531518010225542,22.0,0.7512538699690403,0.1382333387510393,,,,41,0.7777777777777778,0.18592445034090566,22.0,0.7512538699690403,0.1382333387510393,18.0,0.7466666666666666,0.2286190426597633,13.0,0.710884904569115,0.09041981662833674,16,0.7761904761904762,0.19610724078070477,16.0,0.7761904761904762,0.19610724078070477,14.0,0.7723809523809524,0.22594523045537582,31.0,0.819047619047619,0.1487666604934601,9.0,0.7382531194295899,0.1485500196152576,23,0.8433333333333334,0.13482498944104457,13.0,0.710884904569115,0.09041981662833674,21.0,0.8242857142857142,0.1623551159448614,19.0,0.8037878787878789,0.1634749484462782,41,0.7397058823529411,0.09092311415381632,13.0,0.710884904569115,0.09041981662833674,13.0,0.710884904569115,0.09041981662833674,37.0,0.7233333333333334,0.1254325848148452,38.0,0.726984126984127,0.20362054235967716,41.0,0.7397058823529411,0.09092311415381632,41.0,0.7397058823529411,0.09092311415381632,22.0,0.7512538699690403,0.1382333387510393,,,
3,41,0.7761904761904762,0.19610724078070477,28,0.7730769230769231,0.18531518010225542,23.0,0.7694444444444444,0.1915659961062963,23.0,0.7694444444444444,0.1915659961062963,12.0,0.7415686274509803,0.1145752566095464,,,,23,0.7777777777777778,0.18592445034090566,12.0,0.7415686274509803,0.1145752566095464,5.0,0.7198076923076924,0.15418135578650616,22.0,0.7063450292397662,0.08789405594005811,14,0.7723809523809524,0.22594523045537582,14.0,0.7723809523809524,0.22594523045537582,25.0,0.7594444444444445,0.15807093266342936,39.0,0.8161904761904761,0.15087349598714556,10.0,0.6907924892445017,0.13093596682158873,35,0.8287878787878789,0.14242424242424243,22.0,0.7063450292397662,0.08789405594005811,4.0,0.8071428571428572,0.1684260874650228,21.0,0.8019047619047619,0.16275964778729957,49,0.7342857142857142,0.23691899933289007,22.0,0.7063450292397662,0.08789405594005811,22.0,0.7063450292397662,0.08789405594005811,23.0,0.7166666666666666,0.12009066869446185,37.0,0.7233333333333334,0.1254325848148452,38.0,0.726984126984127,0.20362054235967716,38.0,0.726984126984127,0.20362054235967716,12.0,0.7415686274509803,0.1145752566095464,,,
4,45,0.7706959706959707,0.18963748854400642,23,0.7694444444444444,0.1915659961062963,33.0,0.7611111111111111,0.2119864892037657,1.0,0.7602020202020203,0.20328653613532952,20.0,0.7358395989974937,0.15190570630576994,,,,1,0.7602020202020203,0.20328653613532952,20.0,0.7358395989974937,0.15190570630576994,23.0,0.7066666666666667,0.16248076809271922,5.0,0.702004662004662,0.1501532191094359,33,0.7633766233766234,0.20016589510326044,33.0,0.7633766233766234,0.20016589510326044,23.0,0.7506959706959707,0.13756002423602295,23.0,0.8161904761904761,0.15087349598714556,13.0,0.6697619047619048,0.1283852267198578,21,0.8242857142857142,0.1623551159448614,5.0,0.702004662004662,0.1501532191094359,24.0,0.7833333333333333,0.19436506316151,23.0,0.7761904761904762,0.19610724078070477,38,0.726984126984127,0.20362054235967716,5.0,0.702004662004662,0.1501532191094359,5.0,0.702004662004662,0.1501532191094359,10.0,0.7109597523219813,0.06313989639471215,44.0,0.7182773109243696,0.07749908596675971,37.0,0.7233333333333334,0.1254325848148452,37.0,0.7233333333333334,0.1254325848148452,20.0,0.7358395989974937,0.15190570630576994,,,
5,44,0.7673015873015874,0.13270296946683674,43,0.7620915032679739,0.19758030480417837,1.0,0.7602020202020203,0.20328653613532952,29.0,0.7571451355661882,0.15373106049941396,18.0,0.7291729323308271,0.16770821218531387,,,,22,0.7512538699690403,0.1382333387510393,18.0,0.7291729323308271,0.16770821218531387,14.0,0.6972727272727273,0.17117966975912466,18.0,0.6926560758082496,0.10745815292134486,43,0.7614285714285713,0.1663289094608901,25.0,0.7594444444444445,0.15807093266342936,9.0,0.7382531194295899,0.11719118991784357,36.0,0.8161904761904761,0.15087349598714556,6.0,0.6565223665223664,0.07640230839023132,48,0.82,0.1833030277982336,18.0,0.6926560758082496,0.10745815292134486,9.0,0.7382531194295899,0.1485500196152576,22.0,0.7717948717948718,0.19768548992201418,37,0.7233333333333334,0.1254325848148452,18.0,0.6926560758082496,0.10745815292134486,34.0,0.6933333333333334,0.3028751117760146,13.0,0.710884904569115,0.09041981662833674,23.0,0.7166666666666666,0.12009066869446185,44.0,0.7182773109243696,0.07749908596675971,44.0,0.7182773109243696,0.07749908596675971,18.0,0.7291729323308271,0.16770821218531387,,,
6,48,0.7669074647402822,0.157761893524407,33,0.7611111111111111,0.2119864892037657,29.0,0.7571451355661882,0.15373106049941396,27.0,0.7377777777777778,0.15228303732454948,19.0,0.72,0.1499629583893599,,,,31,0.7476190476190475,0.2127457895589398,19.0,0.72,0.1499629583893599,7.0,0.6761639392599145,0.12873192600205802,7.0,0.6761639392599145,0.12873192600205802,25,0.7594444444444445,0.15807093266342936,34.0,0.7519480519480519,0.21475352320617547,29.0,0.7293589743589743,0.1555770155198187,37.0,0.8133333333333332,0.16546231527987812,5.0,0.650889400921659,0.07033159540082276,26,0.8166666666666668,0.1855921454276674,7.0,0.6761639392599145,0.12873192600205802,18.0,0.6849005847953216,0.09734010722271054,17.0,0.7406060606060606,0.14623025480266064,44,0.7182773109243696,0.07749908596675971,7.0,0.6761639392599145,0.12873192600205802,18.0,0.6926560758082496,0.10745815292134486,22.0,0.7063450292397662,0.08789405594005811,10.0,0.7109597523219813,0.06313989639471215,23.0,0.7166666666666666,0.12009066869446185,23.0,0.7166666666666666,0.12009066869446185,19.0,0.72,0.1499629583893599,,,
7,1,0.7602020202020203,0.20328653613532952,1,0.7602020202020203,0.20328653613532952,27.0,0.7377777777777778,0.15228303732454948,21.0,0.7352450980392157,0.11809660841720346,14.0,0.719017094017094,0.16728736054430865,,,,12,0.7415686274509803,0.1145752566095464,14.0,0.719017094017094,0.16728736054430865,2.0,0.6746012759170654,0.0989960838023782,2.0,0.6717027251924277,0.09939732757074306,34,0.7519480519480519,0.21475352320617547,23.0,0.7506959706959707,0.13756002423602295,27.0,0.7136111111111111,0.117064137743713,19.0,0.8097402597402598,0.16706872290078245,11.0,0.6437356321839081,0.04064498489603734,30,0.8095238095238095,0.15649215928719032,2.0,0.6717027251924277,0.09939732757074306,10.0,0.6819141414141414,0.08537287510260727,9.0,0.7382531194295899,0.1485500196152576,23,0.7166666666666666,0.12009066869446185,27.0,0.6736469962785752,0.10150368729812091,7.0,0.6761639392599145,0.12873192600205802,5.0,0.702004662004662,0.1501532191094359,13.0,0.710884904569115,0.09041981662833674,10.0,0.7109597523219813,0.06313989639471215,10.0,0.7109597523219813,0.06313989639471215,14.0,0.719017094017094,0.16728736054430865,,,
8,32,0.7581349206349206,0.17270842422544966,29,0.7571451355661882,0.15373106049941396,21.0,0.7352450980392157,0.11809660841720346,20.0,0.7347727272727272,0.14188736657429524,27.0,0.7161085972850678,0.17392704593946254,,,,20,0.7358395989974937,0.15190570630576994,16.0,0.6972172856383383,0.11693748513521877,24.0,0.6743722943722944,0.14732700161187934,8.0,0.6693581780538302,0.09475129888705804,23,0.7506959706959707,0.13756002423602295,35.0,0.7472222222222222,0.21949718072376012,20.0,0.6979797979797979,0.1794571733126372,4.0,0.8071428571428572,0.1684260874650228,3.0,0.6286365369946605,0.11118401708469103,25,0.8076190476190476,0.17305052805689725,8.0,0.6693581780538302,0.09475129888705804,11.0,0.6679820179820181,0.0542117076156576,6.0,0.6754196096301358,0.10215957776980582,10,0.7109597523219813,0.06313989639471215,2.0,0.6717027251924277,0.09939732757074306,27.0,0.6736469962785752,0.10150368729812091,34.0,0.6933333333333334,0.3028751117760146,22.0,0.7063450292397662,0.08789405594005811,13.0,0.710884904569115,0.09041981662833674,13.0,0.710884904569115,0.09041981662833674,27.0,0.7161085972850678,0.17392704593946254,,,
