,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,109088,10364,-121255,-71994,1353,263,-49388,-38,-1482,31,1735,68
1,2022-01-04,-3339,41922,-41988,-53803,4913,-3642,10017,935,-1446,1040,2603,802
2,2022-01-05,85104,54646,-140584,-74611,-758,-27245,-35063,100,-3152,145,1206,-372
3,2022-01-06,-31152,109640,-79069,-63612,6657,-17160,-2103,8,-1898,-961,868,-287
4,2022-01-07,-60956,95648,-33788,-37771,6270,-7390,6155,0,-1001,-51,-591,-314
5,2022-01-10,59958,17398,-80010,-33491,-5370,-28945,-12755,0,550,0,2669,-14
6,2022-01-11,-133741,138154,-4028,-8549,3806,-7031,7418,236,103,-11,-199,-186
7,2022-01-12,-9687,-17007,26530,25028,1667,-4180,3468,0,540,6,251,-86
8,2022-01-13,-38394,103869,-64670,-80815,2492,-35125,51835,197,-3343,89,-800,-6
9,2022-01-14,23626,-9474,-13844,-30377,-3104,2378,17194,0,1014,-949,-302,-6
10,2022-01-17,39532,-42294,1365,17860,7567,-18907,2430,0,-7504,-82,1161,235
11,2022-01-18,-15249,54562,-39805,5709,-10311,-24454,-6085,0,-4625,-38,546,-54
12,2022-01-19,-49240,63015,-12907,5897,-3898,-19321,9112,-1302,-3396,0,-675,-193
13,2022-01-20,66352,-33801,-32017,22717,-12702,-17218,-20919,106,-3981,-21,-601,67
14,2022-01-21,128077,-241,-126674,-10873,-17294,-32757,-59189,374,-6768,-167,-1918,757
15,2022-01-24,-11262,921,9501,47745,897,-9168,-23927,95,-6842,702,774,65
16,2022-01-25,-25932,7995,18695,4595,6983,-17420,21722,0,2816,0,-548,-211
17,2022-01-26,-9780,8873,-316,9287,902,-16395,7613,0,-1717,-6,1198,25
18,2022-01-27,77788,-51919,-30540,38651,-3334,-60974,-1005,223,-4085,-16,3339,1332
19,2022-01-28,-119419,86419,31485,-13835,23390,5353,14350,204,2004,19,2574,-1059
20,2022-02-03,-121721,160945,-38456,-24566,4013,-7969,-8976,-367,-489,-101,-482,-286
21,2022-02-04,-17168,39222,-21942,-21203,417,5277,-6860,16,364,46,-151,39
22,2022-02-07,30664,24061,-57243,-43670,434,-1450,-10501,0,-2057,0,2141,377
23,2022-02-08,-78978,90027,-8087,1562,-99,-6190,-3954,-23,374,243,-2878,-84
24,2022-02-09,-39860,16362,24383,10017,3326,6745,1199,1164,1815,116,-782,-103
25,2022-02-10,-359619,231004,131830,51500,15405,24974,31140,302,8570,-61,-845,-2370
26,2022-02-11,-220010,207144,14341,-45765,23432,-499,31712,288,6182,-1008,-794,-682
