,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-952,2566,-1174,-2741,-182,1615,-187,-74,394,0,-447,8
1,2022-01-04,-835,3821,-2795,-3721,-574,1440,-119,0,175,4,-194,2
2,2022-01-05,-11726,5908,5960,-3448,456,11474,-2503,0,-33,14,-137,-5
3,2022-01-06,-4091,341,4175,-462,3175,2568,-832,0,-284,10,-382,-43
4,2022-01-07,-4579,-534,5354,-930,2611,3278,-198,0,594,0,-239,-2
5,2022-01-10,-16119,-1492,18533,634,4830,8359,2236,-1,2278,197,-523,-399
6,2022-01-11,6154,-4980,-997,-495,1749,-2524,527,0,-253,0,-192,15
7,2022-01-12,-4184,3183,980,2332,-760,165,-207,-67,-484,0,17,4
8,2022-01-13,265,170,-667,-1062,-130,647,-99,0,-23,0,227,4
9,2022-01-14,-217,2970,-2743,-2523,-547,485,-60,0,45,-144,-13,2
10,2022-01-17,101,1937,-2037,-67,-697,-1101,-35,0,-138,0,0,0
11,2022-01-18,10,2393,-2407,-417,-4,-1340,-72,0,-574,0,-1,4
12,2022-01-19,-3529,-336,3959,1290,1168,983,459,-82,141,0,-25,-69
13,2022-01-20,9400,-7883,-1544,904,-765,-1587,-70,0,-26,0,17,10
14,2022-01-21,-1840,4378,-2544,-190,124,-2443,89,0,-123,0,-7,12
15,2022-01-24,-2631,-2663,5431,4410,506,-755,-73,0,1344,0,-117,-21
16,2022-01-25,562,-938,367,256,120,-44,121,1,-87,0,0,10
17,2022-01-26,-1666,-797,2461,4804,29,-2362,230,0,-241,0,-1,3
18,2022-01-27,5750,-1049,-4752,-450,-184,-3730,54,0,-441,-1,32,19
19,2022-01-28,257,815,-1144,-94,170,-1415,217,0,-22,0,-29,101
20,2022-02-03,-5814,7864,-2211,-125,127,-1909,83,0,-388,0,170,-9
21,2022-02-04,-1578,2967,-1378,-1333,-95,-297,258,0,89,0,-1,-9
22,2022-02-07,-821,1007,106,-4172,48,3576,238,0,417,0,-34,-259
23,2022-02-08,-1850,-1138,2998,216,182,2351,230,0,19,0,-3,-7
24,2022-02-09,-1738,2293,-552,422,-296,-336,-88,0,-254,0,0,-3
25,2022-02-10,-1502,2192,-569,-2305,-900,2522,126,0,-10,0,-25,-96
26,2022-02-11,1229,2248,-3476,-1821,-669,-907,-135,0,66,-11,-1,0
27,2022-02-14,-451,756,-390,1009,-418,-1082,58,0,52,-8,0,85
28,2022-02-15,-627,950,-343,1582,-545,-1268,-46,0,-66,0,0,21
29,2022-02-16,-383,1834,-1472,2081,-1492,-1030,-333,0,-698,0,21,0
30,2022-02-17,-2148,4597,-2306,669,161,-2734,120,0,-524,0,-67,-75
31,2022-02-18,-1595,-440,2042,512,-153,1389,-18,0,313,0,0,-6
32,2022-02-21,4033,1842,-6009,-1275,-1082,-3688,-50,0,86,0,47,87
33,2022-02-22,34541,-5845,-29358,-2913,-2693,-21922,-433,-33,-1210,-155,392,270
34,2022-02-23,1193,9619,-11273,1772,-2626,-9298,-1,0,-1120,0,442,20
35,2022-02-24,3732,5297,-9610,-103,-872,-7665,-5,1,-954,-11,91,490
36,2022-02-25,13370,-3913,-10425,626,-2342,-8796,74,0,14,0,397,571
37,2022-02-28,2384,2769,-5182,-909,-263,-3616,7,0,-400,0,26,3
38,2022-03-02,10476,-2228,-8409,-801,-830,-5693,-150,0,-936,0,141,21
39,2022-03-03,4399,-5141,525,707,-116,-350,81,0,211,-8,214,3
40,2022-03-04,1026,2776,-3877,-1040,-634,-1899,-81,-21,-201,-1,38,37
41,2022-03-07,17439,-15265,-2989,-2375,141,-126,-100,1,-530,0,651,163
42,2022-03-08,548,-2729,1904,272,842,916,396,1,-522,0,240,38
43,2022-03-10,-1272,-202,1505,3141,-68,-919,-268,-342,-37,0,-23,-8
44,2022-03-11,1285,-428,-883,-1499,537,-76,-24,0,180,0,26,0
45,2022-03-14,1815,-3665,1770,-307,123,1650,57,0,247,0,70,10
46,2022-03-15,2913,-3853,904,-30,-212,964,145,0,37,0,35,1
47,2022-03-16,3166,-4023,658,940,-43,-177,8,0,-70,0,203,-4
48,2022-03-17,2729,-2931,585,360,411,-386,195,0,2,3,-383,1
49,2022-03-18,-2896,395,2315,103,307,-114,267,0,1752,0,182,4
50,2022-03-21,279,1687,-1949,-952,-23,-786,-14,0,-173,0,-13,-5
51,2022-03-22,-18856,14583,4989,1548,649,-255,1922,-1,1125,0,-601,-115
52,2022-03-23,-12060,3518,9005,-13,954,5816,1006,-1,1057,186,-237,-226
53,2022-03-24,-140,-233,376,-1073,359,1092,-18,0,15,0,1,-4
54,2022-03-25,-2041,-994,3341,-826,224,3461,353,0,129,0,-298,-8
55,2022-03-28,-10381,3165,7536,239,1765,3768,160,-1,1605,0,-331,11
56,2022-03-29,-105,-1284,1849,1752,-318,-4,72,0,349,0,-346,-115
57,2022-03-30,-1456,750,864,1493,-215,96,-192,-9,-310,0,-209,51
58,2022-03-31,-31773,25213,6911,5252,1654,-102,144,-1,-45,10,28,-379
59,2022-04-01,-808,1247,-350,-4759,235,4507,-539,0,205,0,-79,-9
60,2022-04-04,-1062,1260,-250,-1697,-374,1417,256,0,148,0,81,-29
61,2022-04-05,1575,2652,-4224,-1669,-1137,-592,-329,0,-497,0,11,-14
62,2022-04-06,-5459,934,4683,-5031,1429,500,7109,0,619,56,-143,-14
63,2022-04-07,-4214,580,3652,-2160,2447,1482,895,93,791,105,-7,-11
64,2022-04-08,1546,-3226,2020,-267,-691,2878,-95,35,97,63,-324,-16
65,2022-04-11,-2730,-2571,5189,165,1709,1946,891,0,515,-37,136,-24
66,2022-04-12,30,-2620,2579,-792,1343,2351,-335,0,11,0,13,-2
67,2022-04-13,745,1869,-2522,1153,-1303,-3190,1137,-88,-236,5,-72,-20
68,2022-04-14,-2253,2983,-720,1250,-81,-2839,1046,0,-96,0,0,-10
69,2022-04-15,4486,6772,-11381,-1431,-143,-10594,697,0,89,0,74,49
70,2022-04-18,3362,1366,-4781,-47,-294,-3293,58,0,-1205,0,45,8
71,2022-04-19,2379,3702,-6142,818,-271,-6302,135,0,-523,0,-5,66
72,2022-04-20,-656,5740,-5082,-1511,-882,-2457,-40,0,-104,-87,0,-2
73,2022-04-21,-1918,-386,2322,2271,-345,1107,-518,0,-193,0,-18,0
74,2022-04-22,-3321,4049,-637,-2415,1764,-606,264,0,356,0,-17,-73
75,2022-04-25,690,-1187,299,-336,138,305,-29,-1,222,1,-5,203
76,2022-04-26,3153,-1204,-1960,514,-846,-403,-1710,478,6,0,11,1
77,2022-04-27,-583,4846,-4275,-399,-721,-168,-2485,0,-503,0,10,2
78,2022-04-28,-1936,3771,-1846,-690,-537,-238,-463,0,81,0,10,0
79,2022-04-29,-82,4019,-3881,-1853,-2168,531,-167,-88,-138,0,28,-84
80,2022-05-02,4804,3852,-8781,-2571,-1888,-1827,-2182,-80,-233,0,54,71
81,2022-05-03,2776,1450,-4229,-842,-97,-2301,-863,0,-126,0,8,-5
82,2022-05-04,-3108,5618,-2410,165,25,-2397,-33,0,-95,-75,-69,-31
83,2022-05-06,1928,380,-2314,-535,-53,-60,-2025,0,358,0,3,2
84,2022-05-09,1349,73,-1424,-385,55,-1317,191,0,35,-4,10,-8
85,2022-05-10,1981,-2733,640,621,14,160,-104,0,-50,-1,7,105
86,2022-05-11,4695,-1908,-2834,-652,-220,-1151,-51,-450,-310,0,45,3
87,2022-05-12,-5636,5585,56,-2031,1999,-762,-2,0,788,64,-15,10
