,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-4624,56,4709,-2047,1719,4090,-42,0,1048,-59,12,-153
1,2022-01-04,1417,-3479,2158,-1902,-31,3158,-305,0,1236,2,-100,4
2,2022-01-05,-615366,608571,6847,-2018,1512,6598,-34,0,788,1,-51,0
3,2022-01-06,-39738,4258,35655,-1487,14148,14217,4780,113,4006,-122,-93,-82
4,2022-01-07,-4475,-2426,6777,-116,2000,4225,209,-79,295,243,123,1
5,2022-01-10,-1438,1407,-64,-1515,-110,1886,-166,-70,-88,0,64,31
6,2022-01-11,-4837,2143,2660,95,101,2815,-331,0,-20,0,85,-50
7,2022-01-12,-3294,2603,898,1991,-1065,1861,-767,0,-1091,-32,-208,1
8,2022-01-13,965,-188,-822,1277,-1024,-915,-1042,0,882,0,40,5
9,2022-01-14,472,877,-1464,-889,-608,629,-604,0,51,-44,122,-7
10,2022-01-17,36,2015,-2079,25,-1768,615,-184,0,-743,-23,29,-1
11,2022-01-18,3111,914,-4059,300,-1169,-336,-2636,0,-161,-56,45,-11
12,2022-01-19,2307,2661,-4970,-572,-1891,100,-2139,-236,-231,0,-20,22
13,2022-01-20,1265,-1409,-230,707,-984,-375,188,0,234,0,373,0
14,2022-01-21,544,-1630,1049,140,1230,-154,9,0,-177,0,53,-15
15,2022-01-24,1857,-3253,1505,1677,31,374,-524,0,-54,0,-108,-1
16,2022-01-25,-197,1142,-970,356,2,-1481,66,0,87,0,17,8
17,2022-01-26,938,-1894,610,385,28,208,30,0,-39,0,315,31
18,2022-01-27,-3939,2875,1452,1541,3735,-6486,789,342,1510,21,-330,-58
19,2022-01-28,1108,-2004,908,548,905,-1228,52,0,632,0,-14,2
20,2022-02-03,-1003,138,1190,-41,250,437,246,0,263,35,-319,-5
21,2022-02-04,-8069,-359,7629,-427,2779,4967,-431,44,574,124,785,14
22,2022-02-07,2491,-1684,-816,-1237,336,-156,28,0,128,85,5,4
23,2022-02-08,-956,2126,-1223,-561,-26,-192,17,-1,-504,44,51,2
24,2022-02-09,-1533,548,1120,774,-556,692,-73,104,179,0,-132,-3
25,2022-02-10,-1619,4449,-2753,-3817,-1030,2039,-69,0,124,0,-76,-2
26,2022-02-11,-5406,3878,1544,-462,-88,1517,-89,0,724,-58,-12,-4
27,2022-02-14,369,-1475,1143,274,282,1225,62,0,-677,-24,12,-49
28,2022-02-15,-4111,-265,4367,1156,113,2595,202,0,301,0,8,1
29,2022-02-16,1794,-2572,768,264,36,590,1,0,-122,0,20,-11
30,2022-02-17,-5253,3621,1744,331,247,482,355,0,337,-10,-116,5
31,2022-02-18,-61,-643,650,362,-199,-387,-13,0,887,-1,56,-2
32,2022-02-21,-233,-369,538,208,33,-33,15,0,316,0,64,0
33,2022-02-22,1283,91,-1392,-1084,423,-688,63,71,-114,-64,12,6
34,2022-02-23,-7100,5559,1418,1074,971,-952,0,0,325,0,139,-16
35,2022-02-24,-1338,1901,-408,-409,-84,-178,25,9,230,0,-103,-52
36,2022-02-25,-1970,294,1012,823,1128,-1536,102,557,-91,29,665,-2
37,2022-02-28,-2346,3942,-1689,-1663,-224,-534,-81,0,812,0,106,-14
38,2022-03-02,-255,309,527,354,-100,214,-49,0,113,-4,-576,-5
39,2022-03-03,-1456,579,745,783,-436,409,-354,531,-189,0,133,-1
40,2022-03-04,-2669,239,2522,-292,237,821,21,0,1735,0,-58,-35
41,2022-03-07,3699,-5129,1328,-1109,799,882,88,0,673,-5,101,0
42,2022-03-08,-4228,3330,860,-502,924,-471,141,20,748,0,-4,41
43,2022-03-10,3130,197,-3174,81,-985,-2269,840,-959,118,0,-161,9
44,2022-03-11,1099,260,-1358,-323,729,-1918,5,43,71,35,-13,12
45,2022-03-14,-38,-650,840,98,338,-211,456,0,159,0,-137,-14
46,2022-03-15,855,-1102,198,-263,306,-382,603,0,-67,0,49,0
47,2022-03-16,-1517,-665,2222,462,-239,1936,76,0,-14,0,-40,0
48,2022-03-17,4140,896,-5051,-160,-1839,-1795,-213,5,-1048,0,18,-3
49,2022-03-18,-13655,2703,11205,2462,1311,2783,2034,109,2507,0,-189,-64
50,2022-03-21,-5380,3699,1748,-1392,-982,1076,2396,-165,815,0,-119,52
51,2022-03-22,-1015,2391,-1354,-535,-573,400,-13,-56,-616,39,-27,5
52,2022-03-23,-5247,4753,617,224,-907,2141,-287,0,-396,-159,-138,15
53,2022-03-24,-10520,7276,4182,-1006,-73,5895,0,162,-724,-72,-926,-12
54,2022-03-25,266,3854,-4100,-1275,-1345,-939,-190,506,-857,0,-24,4
55,2022-03-28,-1953,2046,-29,203,-1426,1772,-208,0,-370,0,-48,-16
56,2022-03-29,-15025,10348,4917,1921,54,2671,-15,0,286,0,-258,18
57,2022-03-30,-2985,-1316,4306,840,-577,4507,26,-71,-229,-191,54,-59
58,2022-03-31,-5131,5676,-458,1060,-1890,2237,-487,-86,-1292,0,-52,-35
59,2022-04-01,-383,8317,-7798,-1042,-2772,-1785,-725,-76,-1397,0,-136,1
60,2022-04-04,-726,5874,-5047,497,-1501,-3038,-10,0,-892,-102,-83,-18
61,2022-04-05,556,3391,-3767,-155,-3156,963,-599,8,-827,0,-187,7
62,2022-04-06,-5350,2052,3334,-1168,934,1133,2497,0,-58,-4,24,-61
63,2022-04-07,-13585,-1867,15478,-2164,3806,6668,6323,-16,859,0,0,-26
64,2022-04-08,-585,833,-292,-1017,288,-140,950,-67,-306,0,44,0
65,2022-04-11,-3062,2078,1615,335,229,-134,1273,0,61,-150,-610,-21
66,2022-04-12,-8081,2332,6078,-298,3324,28,2027,264,633,100,-164,-164
67,2022-04-13,-22832,10941,12426,2828,1203,7075,829,99,492,-102,-148,-387
68,2022-04-14,-750,-3147,3581,-212,1094,1208,216,0,1189,87,392,-76
69,2022-04-15,743,-449,-383,-1265,403,-78,203,197,157,0,112,-23
70,2022-04-18,3042,3050,-6275,-199,-1616,1143,-5341,-260,-1,0,86,96
71,2022-04-19,-85,5000,-4805,1018,-1149,-598,-4417,390,-49,0,-103,-7
72,2022-04-20,-4369,3574,1366,213,1252,-245,196,-25,-24,0,-494,-77
73,2022-04-21,-3038,1886,1484,1311,87,171,-331,0,246,0,-284,-48
74,2022-04-22,-5691,3331,2535,-2302,1573,1310,1288,0,665,0,-145,-29
75,2022-04-25,4227,-1454,-2540,-837,-1095,248,-79,0,-601,-176,-215,-19
76,2022-04-26,-26629,11901,15753,-1052,6105,5015,3676,-709,2698,21,-964,-61
77,2022-04-27,-4634,-3548,8689,-1278,2882,4309,1101,0,1680,-5,-500,-7
78,2022-04-28,-6096,-2569,8750,-1651,3562,549,6468,0,-177,0,-73,-13
79,2022-04-29,-15386,-13092,28045,1080,10782,-305,15752,-72,900,-92,440,-7
80,2022-05-02,-7791,2563,5403,-32,2258,3300,-1055,34,790,109,-108,-67
81,2022-05-03,-2118,5858,-3969,397,-2718,2513,-3744,0,-416,-1,246,-17
82,2022-05-04,-266,3766,-3392,411,-256,-131,-2507,0,-820,-90,-113,6
83,2022-05-06,-4986,2468,2569,-289,977,138,1593,0,150,0,-47,-2
84,2022-05-09,-3775,-373,4037,-234,562,975,3190,0,-448,-6,124,-14
85,2022-05-10,-2954,329,2556,102,1064,-61,1454,-48,408,-363,99,-30
86,2022-05-11,-3079,3689,-267,-853,-129,800,-178,0,92,0,-316,-27
87,2022-05-12,-8706,6005,2709,558,242,-463,2230,0,150,-8,0,-8
88,2022-05-13,-4089,1967,2358,1463,-516,766,422,429,-208,2,-220,-16
89,2022-05-16,1044,1346,-2333,-928,-373,-542,-98,0,-382,-9,-59,2
90,2022-05-17,-2269,2243,40,1147,-490,825,-1264,-45,-96,-37,-14,0
91,2022-05-18,-2559,4626,-2043,-1581,-345,1162,-1196,-26,-56,0,-27,2
92,2022-05-19,6862,-1983,-4865,-2195,-2258,0,-13,-468,150,-81,-13,-1
93,2022-05-20,-6141,2699,3468,2629,411,920,-392,0,-102,2,-27,1
94,2022-05-23,-1451,913,575,1199,-504,-605,654,-18,-151,0,-4,-33
95,2022-05-24,-4208,-747,4960,344,517,2426,819,0,853,0,-12,6
96,2022-05-25,-6496,905,5604,2377,700,766,1407,0,367,-13,10,-24
97,2022-05-26,-2858,-451,3341,73,100,869,2331,18,-81,30,-23,-9
98,2022-05-27,-2201,1307,787,2865,414,1634,-4171,0,57,-12,108,-1
99,2022-05-30,3053,3040,-5693,-265,-1167,-2974,-1450,0,139,25,-424,24
100,2022-05-31,-9756,13388,-3432,-1863,-1203,1783,-1144,-29,-975,0,-203,2
101,2022-06-02,1461,451,-1825,-3056,-247,2094,-1351,-10,764,-18,-18,-69
102,2022-06-03,-888,-2127,3006,229,1268,2263,-756,-54,110,-55,10,-1
103,2022-06-07,-1531,4048,-2512,-1400,-1028,1461,-1504,0,-40,0,9,-14
104,2022-06-08,9889,4415,-14727,-146,-5071,-4212,-3476,-53,-1701,-69,418,6
105,2022-06-09,-2697,5815,-3306,3592,336,-1878,-4040,-89,-1226,0,203,-15
106,2022-06-10,3949,7773,-11630,1033,-7552,-594,-422,9,-4092,-12,-73,-18
107,2022-06-13,1122,5799,-6915,-458,-3443,-1431,-141,165,-1596,-12,-25,20
108,2022-06-14,-1457,1127,78,-134,652,-2174,1807,0,-81,8,253,0
109,2022-06-15,-6100,1440,4925,133,1416,3249,172,-80,83,-49,-51,-214
110,2022-06-16,6195,-4125,-2086,-538,-438,-460,225,-17,-828,-29,24,-8
111,2022-06-17,1048,1552,-2866,1707,-1152,-1801,-1669,131,-81,0,85,180
112,2022-06-20,-1233,1838,-522,681,-765,-57,-201,0,-181,0,-74,-10
113,2022-06-21,-2687,-1965,4586,1882,1634,3,491,6,504,66,66,0
114,2022-06-22,1966,-950,-1108,-392,-721,73,-128,-1,127,-66,77,16
115,2022-06-23,-405,68,540,3246,-1086,-855,-1412,-9,682,-26,-6,-196
116,2022-06-24,1133,-1986,818,1535,-1709,2491,-1441,-11,-20,-27,34,0
117,2022-06-27,-1399,-2465,3838,-9,1207,1561,633,0,433,14,39,-13
118,2022-06-28,-463,-1377,1765,-789,585,1877,49,73,-31,0,78,-3
119,2022-06-29,-913,2953,-1959,-638,274,-801,-284,0,-511,0,-81,1
120,2022-06-30,1653,-802,-797,-1066,307,-127,-167,0,287,-30,-57,2
121,2022-07-01,-2070,2143,44,-645,488,-235,-130,18,547,0,-117,0
122,2022-07-04,-2398,-3814,6097,1120,1578,2635,471,7,295,-9,106,8
