,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-22966,33011,-10269,-10188,1896,-4926,2604,4,341,0,-359,582
1,2022-01-04,138193,-74147,-65881,-37829,-3201,-18613,-5218,-56,-950,-14,1312,523
2,2022-01-05,230351,-128853,-104069,-43367,-16003,-38066,-1073,-343,-5049,-169,1701,871
3,2022-01-06,235882,-187290,-56752,-3657,-4860,-42457,2117,-951,-6832,-112,7541,619
4,2022-01-07,100324,-82651,-17119,-11690,-2786,2374,-1180,-20,-1522,-2294,-1014,460
5,2022-01-10,89008,-87972,-2554,9759,-3484,-6209,-679,146,-2004,-82,1054,464
6,2022-01-11,78924,-82916,5561,23010,-3301,-11247,-780,-130,-1427,-565,-1534,-35
7,2022-01-12,32569,-43582,9851,21167,-3333,-4099,1351,-1221,-3960,-54,986,176
8,2022-01-13,37923,-25922,-12120,20541,-2132,-21973,-4959,0,-3596,0,-92,211
9,2022-01-14,92392,-47389,-46173,-26737,-6818,-6773,-2371,-98,-3149,-227,1317,-147
10,2022-01-17,25792,-8610,-18285,-5224,-1104,-8987,-946,283,-2206,-102,1041,62
11,2022-01-18,13130,-7635,-4798,-911,-63,-3272,63,57,-659,-13,-772,74
12,2022-01-19,-12137,12648,-1113,11102,-5263,2699,-4071,-346,-5017,-216,298,303
13,2022-01-20,8557,-32334,23048,14151,986,3554,901,0,3430,26,780,-51
14,2022-01-21,34351,-30816,-1042,-3772,3041,-7665,4060,5,3391,-102,-2664,170
15,2022-01-24,11365,-32324,22027,20228,66,1292,2081,219,-2113,255,-1089,21
16,2022-01-25,38982,-49489,7297,1658,2585,3518,-523,0,491,-431,1678,1532
17,2022-01-26,4166,-21237,13204,11082,792,2319,964,43,-1343,-653,3893,-26
18,2022-01-27,60738,-30337,-30777,-7329,-158,-17116,-3649,26,-2282,-267,715,-340
19,2022-01-28,5570,-17135,12255,7393,-509,4382,1974,-228,-759,2,-795,105
20,2022-02-03,40440,-40035,-2182,-7088,559,3008,159,145,443,592,1470,307
21,2022-02-04,2400,2208,-3521,-9778,2280,3725,420,62,-342,112,-1067,-20
22,2022-02-07,8163,21510,-30476,-29792,-775,-3511,3288,1,313,0,814,-11
23,2022-02-08,47723,-46597,-690,94,-512,835,-780,0,-348,22,-509,73
