,date,open,high,low,close,close_cr,vol
0,2021-12-27,651000,651000,642000,644000,-1.08,129558
1,2021-12-28,647000,651000,640000,651000,1.09,229379
2,2021-12-29,660000,667000,655000,663000,1.84,238556
3,2021-12-30,657000,660000,651000,655000,-1.21,147850
4,2022-01-03,663000,664000,643000,650000,-0.76,170091
5,2022-01-04,653000,656000,645000,649000,-0.15,209259
6,2022-01-05,644000,650000,635000,648000,-0.15,336895
7,2022-01-06,642000,658000,638000,642000,-0.93,235833
8,2022-01-07,648000,649000,635000,636000,-0.93,458320
9,2022-01-10,637000,637000,623000,624000,-1.89,261638
10,2022-01-11,640000,640000,622000,627000,0.48,272004
11,2022-01-12,632000,663000,632000,659000,5.1,437843
12,2022-01-13,674000,674000,660000,666000,1.06,313767
13,2022-01-14,654000,665000,643000,647000,-2.85,245855
14,2022-01-17,646000,658000,638000,641000,-0.93,257927
15,2022-01-18,642000,682000,640000,675000,5.3,487240
16,2022-01-19,676000,680000,659000,661000,-2.07,320317
17,2022-01-20,657000,692000,652000,688000,4.08,375814
18,2022-01-21,687000,691000,669000,684000,-0.58,261918
19,2022-01-24,676000,685000,667000,682000,-0.29,281941
20,2022-01-25,674000,676000,640000,642000,-5.87,463077
21,2022-01-26,646000,651000,633000,633000,-1.4,329310
22,2022-01-27,637000,646000,590000,594000,-6.16,600549
23,2022-01-28,588000,592000,552000,584000,-1.68,874174
24,2022-02-03,589000,600000,580000,584000,0.0,536499
25,2022-02-04,580000,590000,574000,587000,0.51,439674
26,2022-02-07,589000,590000,567000,568000,-3.24,375857
27,2022-02-08,563000,571000,546000,556000,-2.11,665790
28,2022-02-09,560000,574000,555000,566000,1.8,330303
29,2022-02-10,573000,580000,563000,569000,0.53,294896
30,2022-02-11,557000,558000,545000,547000,-3.87,365615
31,2022-02-14,532000,540000,521000,526000,-3.84,441284
32,2022-02-15,525000,542000,524000,530000,0.76,231203
33,2022-02-16,545000,548000,537000,540000,1.89,220846
34,2022-02-17,543000,566000,542000,557000,3.15,391192
35,2022-02-18,547000,560000,547000,555000,-0.36,178702
36,2022-02-21,545000,555000,535000,553000,-0.36,154813
37,2022-02-22,538000,548000,536000,541000,-2.17,196900
38,2022-02-23,547000,553000,537000,549000,1.48,151387
39,2022-02-24,536000,538000,515000,516000,-6.01,382354
40,2022-02-25,527000,542000,524000,539000,4.46,249930
41,2022-02-28,533000,550000,530000,548000,1.67,247980
42,2022-03-02,559000,559000,542000,547000,-0.18,277236
43,2022-03-03,552000,555000,550000,551000,0.73,149397
44,2022-03-04,548000,548000,528000,528000,-4.17,324960
45,2022-03-07,514000,520000,505000,511000,-3.22,339783
46,2022-03-08,494000,504000,493500,497000,-2.74,403055
47,2022-03-10,512000,512000,498500,503000,1.21,423412
48,2022-03-11,501000,507000,472500,481000,-4.37,607493
49,2022-03-14,473000,491000,462500,491000,2.08,652287
50,2022-03-15,482000,489500,479000,487000,-0.81,275308
51,2022-03-16,492500,499500,485000,498000,2.26,301513
52,2022-03-17,515000,517000,506000,508000,2.01,375000
53,2022-03-18,516000,516000,502000,504000,-0.79,340756
54,2022-03-21,511000,515000,502000,504000,0.0,230907
55,2022-03-22,503000,511000,500000,509000,0.99,176727
56,2022-03-23,515000,528000,513000,520000,2.16,389211
57,2022-03-24,521000,531000,515000,531000,2.12,323285
58,2022-03-25,542000,547000,536000,541000,1.88,426757
59,2022-03-28,540000,540000,527000,533000,-1.48,206013
60,2022-03-29,540000,545000,533000,542000,1.69,215431
61,2022-03-30,552000,569000,551000,561000,3.51,553893
62,2022-03-31,564000,596000,562000,596000,6.24,655161
63,2022-04-01,590000,597000,585000,587000,-1.51,346173
64,2022-04-04,576000,587000,562000,585000,-0.34,314618
65,2022-04-05,595000,609000,591000,600000,2.56,357713
66,2022-04-06,590000,605000,590000,598000,-0.33,236192
67,2022-04-07,591000,592000,578000,583000,-2.51,251110
68,2022-04-08,587000,605000,586000,601000,3.09,257178
69,2022-04-11,595000,596000,581000,585000,-2.66,233199
70,2022-04-12,573000,582000,569000,577000,-1.37,298986
71,2022-04-13,576000,601000,575000,599000,3.81,362650
72,2022-04-14,602000,620000,597000,620000,3.51,530368
73,2022-04-15,607000,620000,606000,613000,-1.13,229976
74,2022-04-18,607000,616000,600000,601000,-1.96,165229
75,2022-04-19,606000,614000,605000,610000,1.5,117792
76,2022-04-20,610000,612000,600000,607000,-0.49,171244
77,2022-04-21,611000,623000,609000,610000,0.49,175316
78,2022-04-22,603000,605000,590000,596000,-2.3,198306
79,2022-04-25,583000,588000,573000,578000,-3.02,247639
80,2022-04-26,581000,590000,580000,581000,0.52,144403
81,2022-04-27,560000,591000,560000,590000,1.55,264329
82,2022-04-28,608000,608000,583000,598000,1.36,301269
83,2022-04-29,604000,628000,600000,611000,2.17,402673
84,2022-05-02,604000,613000,601000,611000,0.0,194770
85,2022-05-03,614000,630000,608000,624000,2.13,272983
86,2022-05-04,630000,635000,611000,612000,-1.92,201083
87,2022-05-06,605000,619000,604000,617000,0.82,305865
88,2022-05-09,609000,615000,591000,591000,-4.21,233996
89,2022-05-10,576000,597000,568000,593000,0.34,388795
90,2022-05-11,587000,591000,575000,584000,-1.52,277659
91,2022-05-12,571000,584000,564000,564000,-3.42,316270
92,2022-05-13,569000,593000,569000,589000,4.43,247619
93,2022-05-16,598000,603000,581000,587000,-0.34,140125
94,2022-05-17,589000,594000,587000,591000,0.68,132614
95,2022-05-18,599000,607000,592000,603000,2.03,202035
96,2022-05-19,586000,596000,586000,591000,-1.99,193112
97,2022-05-20,595000,610000,594000,605000,2.37,280576
98,2022-05-23,615000,623000,606000,611000,0.99,213765
99,2022-05-24,614000,614000,583000,585000,-4.26,315943
100,2022-05-25,590000,592000,579000,588000,0.51,232037
101,2022-05-26,591000,593000,579000,582000,-1.02,203198
102,2022-05-27,590000,596000,585000,590000,1.37,196176
103,2022-05-30,597000,598000,569000,581000,-1.53,392919
104,2022-05-31,576000,580000,564000,575000,-1.03,586302
105,2022-06-02,569000,572000,563000,569000,-1.04,246437
106,2022-06-03,573000,575000,566000,569000,0.0,193614
107,2022-06-07,562000,564000,536000,536000,-5.8,492451
108,2022-06-08,546000,551000,542000,547000,2.05,260244
109,2022-06-09,547000,556000,539000,556000,1.65,419645
110,2022-06-10,549000,563000,548000,560000,0.72,194053
111,2022-06-13,546000,560000,546000,549000,-1.96,208536
112,2022-06-14,538000,539000,518000,531000,-3.28,440669
113,2022-06-15,534000,537000,521000,528000,-0.56,218355
114,2022-06-16,537000,563000,537000,549000,3.98,324363
115,2022-06-17,541000,565000,535000,556000,1.28,397490
116,2022-06-20,560000,573000,548000,559000,0.54,253537
117,2022-06-21,569000,577000,564000,572000,2.33,258060
118,2022-06-22,574000,575000,537000,537000,-6.12,322294
119,2022-06-23,537000,550000,532000,533000,-0.74,276032
120,2022-06-24,534000,552000,527000,550000,3.19,267270
121,2022-06-27,563000,577000,561000,569000,3.45,257213
122,2022-06-28,568000,581000,565000,581000,2.11,235259
123,2022-06-29,571000,579000,569000,570000,-1.89,172702
124,2022-06-30,564000,569000,532000,532000,-6.67,460818
125,2022-07-01,532000,535000,509000,512000,-3.76,339486
126,2022-07-04,510000,516000,501000,506000,-1.17,209007
127,2022-07-05,512000,536000,509000,536000,5.93,206871
128,2022-07-06,530000,533000,517000,522000,-2.61,212320
129,2022-07-07,531000,546000,529000,541000,3.64,210515
130,2022-07-08,554000,559000,531000,537000,-0.74,236160
